scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase294_variant_id,continuation_family_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,100000.0,50000.0,2,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-240.0408698355959,-0.24004086983559592,-60.49029919857017,0,0,50000.0,0.5,0.0,-240.0408698355959,0,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,13,1,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,100000.0,100000.0,1,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-480.0817396711918,-0.48008173967119183,-120.98059839714034,0,0,100000.0,1.0,0.0,-480.0817396711918,0,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,13,1,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,100000.0,100000.0,2,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-240.0408698355959,-0.24004086983559592,-60.49029919857017,0,0,50000.0,0.5,0.0,-240.0408698355959,0,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,13,1,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,35.51836082737955,0.03551836082737955,1.1188283660624558,1,0,50000.0,0.5,0.4948453608247423,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,71.00747249730705,0.07100747249730704,2.236735383665172,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,71.0367216547591,0.0710367216547591,2.2376567321249117,1,0,100000.0,1.0,0.9896907216494846,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,71.00747249730705,0.07100747249730704,2.236735383665172,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,66.52648969346406,0.06652648969346406,2.095584425344118,1,0,50000.0,0.5,0.4948453608247423,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,133.01726974934797,0.13301726974934797,4.1900439971044605,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,133.05297938692811,0.13305297938692812,4.191168850688236,1,0,100000.0,1.0,0.9896907216494846,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,133.01726974934797,0.13301726974934797,4.1900439971044605,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,107.20648243506417,0.10720648243506417,3.3770041967045215,1,0,50000.0,0.5,0.4948453608247423,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,214.36877963939486,0.21436877963939485,6.752616558640938,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,214.41296487012835,0.21441296487012834,6.754008393409043,1,0,100000.0,1.0,0.9896907216494846,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,214.36877963939486,0.21436877963939485,6.752616558640938,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,35.51836082737955,0.03551836082737955,1.1188283660624558,1,0,50000.0,0.5,0.4948453608247423,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,71.00747249730705,0.07100747249730704,2.236735383665172,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,71.0367216547591,0.0710367216547591,2.2376567321249117,1,0,100000.0,1.0,0.9896907216494846,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,71.00747249730705,0.07100747249730704,2.236735383665172,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,5,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,66.52648969346406,0.06652648969346406,2.095584425344118,1,0,50000.0,0.5,0.4948453608247423,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,133.01726974934797,0.13301726974934797,4.1900439971044605,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,133.05297938692811,0.13305297938692812,4.191168850688236,1,0,100000.0,1.0,0.9896907216494846,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,133.01726974934797,0.13301726974934797,4.1900439971044605,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,8,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,100000.0,50000.0,1,cost200,2.0,0.0,97,1,96,9,87,0,1,1,1,1,8,107.20648243506417,0.10720648243506417,3.3770041967045215,1,0,50000.0,0.5,0.4948453608247423,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,13,97,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,100000.0,50000.0,2,cost200,2.0,0.0,97,2,95,21,74,0,1,1,1,1,8,214.36877963939486,0.21436877963939485,6.752616558640938,1,0,100000.0,1.0,0.9381443298969072,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,NONOPEN,ORIG,13,97,1,1,0,0,0,0,0,0
