phase294_variant_id,continuation_family,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,110,2,0,0,0,0,-7.00432185272235,-4.682360507692794,-1.1801995813316188,-37.46665337560694
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,110,2,0,0,0,0,-7.00432185272235,-4.682360507692794,-1.1801995813316188,-37.46665337560694
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,102,2,0,0,0,0,-2.3603991626632377,-2.3573773763310344,-1.1801995813316188,-37.46665337560694
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,102,2,0,0,0,0,-2.3603991626632377,-2.3573773763310344,-1.1801995813316188,-37.46665337560694
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,93,2,0,0,0,0,-7.004571218414711,-4.6826228655549915,-1.180337256347636,-37.471024011036064
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,93,2,0,0,0,0,-7.004571218414711,-4.6826228655549915,-1.180337256347636,-37.471024011036064
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,87,2,0,0,0,0,-2.360674512695272,-2.3576547865085273,-1.180337256347636,-37.471024011036064
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,87,2,0,0,0,0,-2.360674512695272,-2.3576547865085273,-1.180337256347636,-37.471024011036064
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,99,2,0,0,0,0,-7.004584121808685,-4.682636441227035,-1.1803443803226923,-37.47125016897436
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,99,2,0,0,0,0,-7.004584121808685,-4.682636441227035,-1.1803443803226923,-37.47125016897436
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,93,2,0,0,0,0,-2.3606887606453846,-2.3576691410605872,-1.1803443803226923,-37.47125016897436
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,93,2,0,0,0,0,-2.3606887606453846,-2.3576691410605872,-1.1803443803226923,-37.47125016897436
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_ANYSPREAD_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,84,2,0,0,0,0,-2.360995897402434,-2.3579785757886604,-1.180497948701217,-37.47612535559419
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,84,2,0,0,0,0,-2.360995897402434,-2.3579785757886604,-1.180497948701217,-37.47612535559419
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H13,consensus_depth_continuation,OPEN,ORIG,13,4,80,2,0,0,0,0,-2.360995897402434,-2.3579785757886604,-1.180497948701217,-37.47612535559419
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,80,2,0,0,0,0,-2.360995897402434,-2.3579785757886604,-1.180497948701217,-37.47612535559419
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,spread_compressed_absorption_continuation,OPEN,ORIG,8,4,69,2,0,0,0,0,-2.4806945239225557,-1.6311165605243996,-1.2403472619612779,-39.376103554326285
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,69,2,0,0,0,0,-2.4806945239225557,-1.6311165605243996,-1.2403472619612779,-39.376103554326285
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H8,spread_compressed_absorption_continuation,OPEN,ORIG,8,4,69,2,0,0,0,0,-2.4806945239225557,-1.6311165605243996,-1.2403472619612779,-39.376103554326285
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,69,2,0,0,0,0,-2.4806945239225557,-1.6311165605243996,-1.2403472619612779,-39.376103554326285
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,spread_compressed_absorption_continuation,OPEN,ORIG,8,4,57,2,0,0,0,0,-2.4812788989991086,-1.6317031801432493,-1.2406394494995543,-39.3853793491922
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,57,2,0,0,0,0,-2.4812788989991086,-1.6317031801432493,-1.2406394494995543,-39.3853793491922
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H8,spread_compressed_absorption_continuation,OPEN,ORIG,8,4,57,2,0,0,0,0,-2.4812788989991086,-1.6317031801432493,-1.2406394494995543,-39.3853793491922
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,57,2,0,0,0,0,-2.4812788989991086,-1.6317031801432493,-1.2406394494995543,-39.3853793491922
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H8,spread_compressed_absorption_continuation,OPEN,ORIG,8,4,66,2,0,0,0,0,-2.4821551951662304,-1.6325828421004112,-1.2410775975831152,-39.39928881216239
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,66,2,0,0,0,0,-2.4821551951662304,-1.6325828421004112,-1.2410775975831152,-39.39928881216239
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H8,spread_compressed_absorption_continuation,OPEN,ORIG,8,4,66,2,0,0,0,0,-2.4821551951662304,-1.6325828421004112,-1.2410775975831152,-39.39928881216239
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,66,2,0,0,0,0,-2.4821551951662304,-1.6325828421004112,-1.2410775975831152,-39.39928881216239
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,140,2,0,0,0,0,-6.60854825738459,-4.786409150557002,-1.4821350218647076,-47.05190545602246
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,140,2,0,0,0,0,-6.60854825738459,-4.786409150557002,-1.4821350218647076,-47.05190545602246
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,132,2,0,0,0,0,-2.964270043729415,-2.9618360734246867,-1.4821350218647076,-47.05190545602246
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,132,2,0,0,0,0,-2.964270043729415,-2.9618360734246867,-1.4821350218647076,-47.05190545602246
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,116,2,0,0,0,0,-6.608921403400105,-4.786801737805036,-1.482341036104984,-47.05844559063441
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,116,2,0,0,0,0,-6.608921403400105,-4.786801737805036,-1.482341036104984,-47.05844559063441
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,108,2,0,0,0,0,-2.964682072209968,-2.9622511846671933,-1.482341036104984,-47.05844559063441
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,108,2,0,0,0,0,-2.964682072209968,-2.9622511846671933,-1.482341036104984,-47.05844559063441
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,110,2,0,0,0,0,-6.609003336317876,-4.786887939499211,-1.4823862713402725,-47.05988162984992
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,110,2,0,0,0,0,-6.609003336317876,-4.786887939499211,-1.4823862713402725,-47.05988162984992
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,102,2,0,0,0,0,-2.964772542680545,-2.962342332030115,-1.4823862713402725,-47.05988162984992
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,102,2,0,0,0,0,-2.964772542680545,-2.962342332030115,-1.4823862713402725,-47.05988162984992
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,93,2,0,0,0,0,-6.609252702010238,-4.787150297361409,-1.48252394635629,-47.06425226527905
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,93,2,0,0,0,0,-6.609252702010238,-4.787150297361409,-1.48252394635629,-47.06425226527905
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,87,2,0,0,0,0,-2.96504789271258,-2.962619742207609,-1.48252394635629,-47.06425226527905
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,87,2,0,0,0,0,-2.96504789271258,-2.962619742207609,-1.48252394635629,-47.06425226527905
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,99,2,0,0,0,0,-6.609265605404213,-4.787163873033453,-1.4825310703313468,-47.06447842321735
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,99,2,0,0,0,0,-6.609265605404213,-4.787163873033453,-1.4825310703313468,-47.06447842321735
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,93,2,0,0,0,0,-2.9650621406626936,-2.962634096759669,-1.4825310703313468,-47.06447842321735
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,93,2,0,0,0,0,-2.9650621406626936,-2.962634096759669,-1.4825310703313468,-47.06447842321735
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_ANYSPREAD_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,84,2,0,0,0,0,-2.9653692774197418,-2.962943531487742,-1.4826846387098709,-47.06935360983717
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,84,2,0,0,0,0,-2.9653692774197418,-2.962943531487742,-1.4826846387098709,-47.06935360983717
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,consensus_depth_continuation,OPEN,ORIG,8,4,80,2,0,0,0,0,-2.9653692774197418,-2.962943531487742,-1.4826846387098709,-47.06935360983717
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,80,2,0,0,0,0,-2.9653692774197418,-2.962943531487742,-1.4826846387098709,-47.06935360983717
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,64,2,0,0,0,0,-3.027441931145018,-1.5615230406090432,-1.513720965572509,-48.0546338276987
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,64,2,0,0,0,0,-3.027441931145018,-1.5615230406090432,-1.513720965572509,-48.0546338276987
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,64,2,0,0,0,0,-3.027441931145018,-1.5615230406090432,-1.513720965572509,-48.0546338276987
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,64,2,0,0,0,0,-3.027441931145018,-1.5615230406090432,-1.513720965572509,-48.0546338276987
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,69,2,0,0,0,0,-3.028092628133915,-2.355434738582704,-1.5140463140669576,-48.064962351331985
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,69,2,0,0,0,0,-3.028092628133915,-2.355434738582704,-1.5140463140669576,-48.064962351331985
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,69,2,0,0,0,0,-3.028092628133915,-2.355434738582704,-1.5140463140669576,-48.064962351331985
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,69,2,0,0,0,0,-3.028092628133915,-2.355434738582704,-1.5140463140669576,-48.064962351331985
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,57,2,0,0,0,0,-3.0286770032104675,-2.356021358201554,-1.5143385016052338,-48.0742381461979
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,57,2,0,0,0,0,-3.0286770032104675,-2.356021358201554,-1.5143385016052338,-48.0742381461979
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,57,2,0,0,0,0,-3.0286770032104675,-2.356021358201554,-1.5143385016052338,-48.0742381461979
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,57,2,0,0,0,0,-3.0286770032104675,-2.356021358201554,-1.5143385016052338,-48.0742381461979
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,66,2,0,0,0,0,-3.0295532993775893,-2.3569010201587157,-1.5147766496887947,-48.08814760916808
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,66,2,0,0,0,0,-3.0295532993775893,-2.3569010201587157,-1.5147766496887947,-48.08814760916808
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,66,2,0,0,0,0,-3.0295532993775893,-2.3569010201587157,-1.5147766496887947,-48.08814760916808
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,66,2,0,0,0,0,-3.0295532993775893,-2.3569010201587157,-1.5147766496887947,-48.08814760916808
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,140,2,0,0,0,0,-6.307218619061329,-4.866084682853245,-1.71247537332258,-54.364297565796186
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,140,2,0,0,0,0,-6.307218619061329,-4.866084682853245,-1.71247537332258,-54.364297565796186
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,132,2,0,0,0,0,-3.42495074664516,-3.4229677020593945,-1.71247537332258,-54.364297565796186
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,132,2,0,0,0,0,-3.42495074664516,-3.4229677020593945,-1.71247537332258,-54.364297565796186
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,116,2,0,0,0,0,-6.307591765076843,-4.866477270101278,-1.7126813875628566,-54.370837700408146
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,116,2,0,0,0,0,-6.307591765076843,-4.866477270101278,-1.7126813875628566,-54.370837700408146
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,108,2,0,0,0,0,-3.425362775125713,-3.4233828133019015,-1.7126813875628566,-54.370837700408146
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,108,2,0,0,0,0,-3.425362775125713,-3.4233828133019015,-1.7126813875628566,-54.370837700408146
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,110,2,0,0,0,0,-6.307673697994617,-4.866563471795454,-1.7127266227981448,-54.37227373962365
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,110,2,0,0,0,0,-6.307673697994617,-4.866563471795454,-1.7127266227981448,-54.37227373962365
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,102,2,0,0,0,0,-3.4254532455962896,-3.423473960664824,-1.7127266227981448,-54.37227373962365
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,102,2,0,0,0,0,-3.4254532455962896,-3.423473960664824,-1.7127266227981448,-54.37227373962365
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,93,2,0,0,0,0,-6.307923063686977,-4.866825829657651,-1.7128642978141626,-54.376644375052784
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,93,2,0,0,0,0,-6.307923063686977,-4.866825829657651,-1.7128642978141626,-54.376644375052784
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,87,2,0,0,0,0,-3.425728595628325,-3.4237513708423175,-1.7128642978141626,-54.376644375052784
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,87,2,0,0,0,0,-3.425728595628325,-3.4237513708423175,-1.7128642978141626,-54.376644375052784
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,99,2,0,0,0,0,-6.307935967080952,-4.866839405329695,-1.7128714217892187,-54.37687053299107
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,99,2,0,0,0,0,-6.307935967080952,-4.866839405329695,-1.7128714217892187,-54.37687053299107
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,93,2,0,0,0,0,-3.4257428435784374,-3.423765725394378,-1.7128714217892187,-54.37687053299107
P294_P294_CONSENSUS_DEPTH_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,93,2,0,0,0,0,-3.4257428435784374,-3.423765725394378,-1.7128714217892187,-54.37687053299107
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_ANYSPREAD_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,84,2,0,0,0,0,-3.426049980335487,-3.424075160122451,-1.7130249901677435,-54.381745719610905
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,84,2,0,0,0,0,-3.426049980335487,-3.424075160122451,-1.7130249901677435,-54.381745719610905
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,consensus_depth_continuation,OPEN,ORIG,5,4,80,2,0,0,0,0,-3.426049980335487,-3.424075160122451,-1.7130249901677435,-54.381745719610905
P294_P294_CONSENSUS_DEPTH_CONT_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,80,2,0,0,0,0,-3.426049980335487,-3.424075160122451,-1.7130249901677435,-54.381745719610905
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,withdrawal_followthrough_continuation,OPEN,ORIG,5,4,161,2,0,0,0,0,-8.424522963970613,-5.926411408681415,-4.212261481985307,-133.72258672969227
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,161,2,0,0,0,0,-8.424522963970613,-5.926411408681415,-4.212261481985307,-133.72258672969227
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H5,withdrawal_followthrough_continuation,OPEN,ORIG,5,4,47,2,0,0,0,0,-8.424522963970613,-5.9756392433206,-4.212261481985307,-133.72258672969227
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,47,2,0,0,0,0,-8.424522963970613,-5.9756392433206,-4.212261481985307,-133.72258672969227
