phase360_work_order_id,family_id,primary_scenario_id,source_id,symbol,announcement_time_ist,announcement_date,market_session,diagnostic_trade_date,diagnostic_start_rule,description,no_lookahead_rule_applied,full_depth_levels_1_to_5_required,levels_2_to_5_materiality_required,cost_profile,paper_live_or_profit_claim_allowed
P373_2026-07-24_DRREDDY_106708771,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 21:20:01,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Change in Auditors,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_HCLTECH_106709352,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,24-Jul-2026 12:09:08,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_HCLTECH_106709397,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,24-Jul-2026 12:13:18,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ICICIBANK_106708461,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,23-Jul-2026 18:05:02,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ICICIBANK_106708594,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,23-Jul-2026 18:56:18,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ICICIBANK_106709049,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,24-Jul-2026 08:40:20,2026-07-24,pre_open_or_overnight,2026-07-24,market_open_same_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ICICIBANK_106709308,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,24-Jul-2026 11:42:16,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,ESOP/ESOS/ESPS,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_INFY_106708149,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,INFY,23-Jul-2026 16:20:26,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_INFY_106708206,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,INFY,23-Jul-2026 16:43:21,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_INFY_106708755,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,INFY,23-Jul-2026 21:04:09,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ITC_106708449,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 18:03:26,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ITC_106708490,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 18:13:25,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ITC_106708509,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 18:21:35,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Change in Director(s),1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ITC_106708738,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 20:42:12,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Credit Rating- New,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_KOTAKBANK_106709676,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,KOTAKBANK,24-Jul-2026 15:01:10,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_LT_106709077,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,LT,24-Jul-2026 09:24:53,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Bagging/Receiving of orders/contracts,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_NESTLEIND_106708516,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,NESTLEIND,23-Jul-2026 18:26:02,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_SUNPHARMA_106709050,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,SUNPHARMA,24-Jul-2026 08:50:46,2026-07-24,pre_open_or_overnight,2026-07-24,market_open_same_day,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ULTRACEMCO_106708557,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,23-Jul-2026 18:40:56,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ULTRACEMCO_106708565,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,23-Jul-2026 18:45:39,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Credit Rating,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ULTRACEMCO_106709347,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,24-Jul-2026 12:08:00,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ULTRACEMCO_106709686,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,24-Jul-2026 15:10:48,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Credit Rating,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_AXISBANK_106710529,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,AXISBANK,24-Jul-2026 21:34:22,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_BHARTIARTL_106710468,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BHARTIARTL,24-Jul-2026 20:21:13,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_CIPLA_106709761,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,24-Jul-2026 15:55:05,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_HDFCBANK_106709751,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HDFCBANK,24-Jul-2026 15:52:03,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_HDFCBANK_106710326,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HDFCBANK,24-Jul-2026 19:06:34,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_ICICIBANK_106710140,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,24-Jul-2026 18:08:06,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Credit Rating- New,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_INFY_106710378,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,INFY,24-Jul-2026 19:30:41,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_KOTAKBANK_106710179,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,KOTAKBANK,24-Jul-2026 18:19:21,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_LT_106711580,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,LT,27-Jul-2026 12:30:55,2026-07-27,regular_session,2026-07-27,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_LT_106711795,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,LT,27-Jul-2026 14:47:02,2026-07-27,regular_session,2026-07-27,first_real_tick_after_announcement,Bagging/Receiving of orders/contracts,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_MARUTI_106710482,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,MARUTI,24-Jul-2026 20:37:33,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_NESTLEIND_106710115,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,NESTLEIND,24-Jul-2026 18:00:54,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_SBIN_106710417,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,SBIN,24-Jul-2026 19:50:39,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Credit Rating- New,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_TCS_106711829,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TCS,27-Jul-2026 15:05:32,2026-07-27,regular_session,2026-07-27,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_TECHM_106710136,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TECHM,24-Jul-2026 18:06:16,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-27_ULTRACEMCO_106710163,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,24-Jul-2026 18:15:17,2026-07-24,post_close,2026-07-27,market_open_next_available_unseen_real_l2_day,Record Date,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_ADANIPORTS_106721308,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ADANIPORTS,03-Aug-2026 08:33:52,2026-08-03,pre_open_or_overnight,2026-08-03,market_open_same_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_ADANIPORTS_106721309,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ADANIPORTS,03-Aug-2026 08:35:15,2026-08-03,pre_open_or_overnight,2026-08-03,market_open_same_day,Monthly Business Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_AXISBANK_106712537,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,AXISBANK,27-Jul-2026 19:43:35,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_BAJAJ-AUTO_106721313,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,03-Aug-2026 09:00:37,2026-08-03,pre_open_or_overnight,2026-08-03,market_open_same_day,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_BAJAJ-AUTO_106711969,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,27-Jul-2026 16:43:48,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_CIPLA_106712042,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,27-Jul-2026 17:15:27,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_CIPLA_106712776,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,27-Jul-2026 22:55:09,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_HCLTECH_106711997,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,27-Jul-2026 16:55:00,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_HDFCBANK_106711895,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HDFCBANK,27-Jul-2026 15:56:07,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_SBIN_106712210,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,SBIN,27-Jul-2026 17:56:00,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_SUNPHARMA_106711902,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,SUNPHARMA,27-Jul-2026 16:00:19,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_ULTRACEMCO_106721610,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,03-Aug-2026 12:03:35,2026-08-03,regular_session,2026-08-03,first_real_tick_after_announcement,Allotment of Securities,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-08-03_WIPRO_106711883,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,WIPRO,27-Jul-2026 15:45:04,2026-07-27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
