phase296_variant_id,feed_profile,strategy_family,spread_regime,daily_event_limit,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scheduled_event_rows,best_scenario_id
P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,110,2,0,0,0,0,-0.07068735942921553,-0.04998868520172081,-0.029290010974226094,-127.85322250654247,2,P271_P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,110,2,0,0,0,0,-0.07068735942921553,-0.04998868520172081,-0.029290010974226094,-127.85322250654247,2,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,stressed_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,6,2,268,4,0,0,0,0,-0.2325301570648238,-0.1314360827417932,-0.030342008418762573,-126.4250350781774,2,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,79,2,0,0,0,0,-1.3971412523178508,-0.713779411860936,-0.030417571404021113,-95.35667225863762,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,1,2,505,6,0,0,0,0,-0.13459176610314663,-0.08271654658788043,-0.030841327072614232,-215.39974463413114,3,P271_P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,172,2,0,0,0,0,-0.08861649690454132,-0.060169745120312465,-0.0317229933360836,-216.52201800818966,1,P271_P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,170,2,0,0,0,0,-0.07783508465305934,-0.054965644837724904,-0.03209620502239047,-216.52201800818966,1,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,169,2,0,0,0,0,-0.07829564728414254,-0.055290885339723275,-0.03228612339530402,-216.52201800818966,1,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,168,2,0,0,0,0,-0.04247185877716103,-0.03747508073919474,-0.03247830270122845,-216.52201800818966,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,168,2,0,0,0,0,-0.04247185877716103,-0.03747508073919474,-0.03247830270122845,-216.52201800818966,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,168,2,0,0,0,0,-0.07876169280369101,-0.05561999775245973,-0.03247830270122845,-216.52201800818966,1,P271_P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,3,2,478,5,0,0,0,0,-0.14675807789245768,-0.0909175844884123,-0.03507709108436695,-240.80701419029688,3,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,stressed_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,1,2,268,6,0,0,0,0,-0.1240583657436802,-0.08026955708710573,-0.03648074843053127,-131.73603599914068,6,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,163,2,0,0,0,0,-0.19536212274445253,-0.11602447149995254,-0.03668682025545256,-237.29967069995106,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,451,6,0,0,0,0,-0.14977081644042756,-0.0935618753282822,-0.03735293421613683,-257.9131172066591,3,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.056512613749615116,-0.04716194861601284,-0.037811283482410564,-250.57477545883188,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.056512613749615116,-0.04716194861601284,-0.037811283482410564,-250.57477545883188,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.056512613749615116,-0.04716194861601284,-0.037811283482410564,-250.57477545883188,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,stressed_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,6,2,103,2,0,0,0,0,-0.05818017189757326,-0.049318884395388576,-0.040457596893203884,-165.3624,1,P271_P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,stressed_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,1,2,228,6,0,0,0,0,-0.1429026744642392,-0.0924624012016028,-0.0420221279389664,-131.73603599914068,6,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,113,2,0,0,0,0,-0.08659896118384713,-0.06644980928097619,-0.04630065737810523,-207.61802713197977,2,P271_P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.10458417302755608,-0.07597106596973524,-0.04735795891191439,-321.35757833084773,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.08494659520418042,-0.0671882813745926,-0.049429967545004776,-327.5716103180872,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H1,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,1,2,319,6,0,0,0,0,-1.8926289666183391,-0.9727369880753598,-0.0528450095323804,-239.06075740838753,3,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,110,2,0,0,0,0,-1.738790716443822,-0.896355707399558,-0.05392069835529393,-235.36812774136237,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,3,2,486,6,0,0,0,0,-0.09176911227941088,-0.07408776860483901,-0.05640642493026714,-391.7112842379662,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,2,459,5,0,0,0,0,-0.10573362472224107,-0.08118825314145971,-0.05664288156067834,-393.35334417137744,5,P271_P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H6,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,459,5,0,0,0,0,-0.1464375583051669,-0.10226694516664218,-0.058096332028117474,-405.752160196376,3,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,116,2,0,0,0,0,-0.16501305856478182,-0.11182624721817383,-0.058639435871565844,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,235,5,0,0,0,0,-0.5149173086430827,-0.2873602113159008,-0.059803113988718834,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H6,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,234,5,0,0,0,0,-0.5149173086430827,-0.2873602113159008,-0.059803113988718834,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,237,5,0,0,0,0,-0.4297102080513695,-0.24475666102004418,-0.059803113988718834,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H6,disconnect_scenario,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,6,2,98,2,0,0,0,0,-0.542329605525734,-0.30142412848587885,-0.06051865144602378,-235.35031117898137,1,P271_P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.1709063820849526,-0.11582004176168004,-0.060733701438407485,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.1709063820849526,-0.11582004176168004,-0.060733701438407485,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.1709063820849526,-0.11582004176168004,-0.060733701438407485,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,1,2,115,2,0,0,0,0,-0.0815482660360333,-0.0719101860635969,-0.06227210609116051,-284.17826192394676,2,P271_P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,3,2,491,6,0,0,0,0,-0.07938280498422189,-0.07151087450827882,-0.06363894403233576,-444.46246625758306,3,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,176,2,0,0,0,0,-0.10255732829937637,-0.08323296875079217,-0.06390860920220798,-446.34584204716685,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H3,disconnect_scenario,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,3,2,147,2,0,0,0,0,-0.15990723587449204,-0.11200908808266213,-0.06411094029083221,-373.98048502985466,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,stressed_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,2,454,6,0,0,0,0,-0.14417482560561068,-0.10490849049926212,-0.06564215539291358,-455.8483013396777,6,P271_P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200
P296_MICROPRICE_DEPTH_REVERSAL_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,good_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,1,2,506,6,0,0,0,0,-0.17178184874777316,-0.11990662923250694,-0.06803140971724074,-475.1400043743798,3,P271_P296_MICROPRICE_DEPTH_REVERSAL_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1,ideal_research,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,1,2,506,6,0,0,0,0,-0.17178184874777316,-0.11990662923250694,-0.06803140971724074,-475.1400043743798,3,P271_P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,stressed_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,1,2,510,6,0,0,0,0,-0.13996376151599418,-0.10399758561661746,-0.06803140971724074,-475.1400043743798,3,P271_P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,3,2,103,2,0,0,0,0,-0.09500662731820123,-0.08259146687765771,-0.0701763064371142,-286.83172869137945,2,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,198,5,0,0,0,0,-0.6085386374872797,-0.3396075224642464,-0.07067640744121317,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,200,5,0,0,0,0,-0.6085386374872797,-0.3396075224642464,-0.07067640744121317,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,202,5,0,0,0,0,-0.5078393367879821,-0.28925787211459764,-0.07067640744121317,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H3,ideal_research,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,3,2,99,2,0,0,0,0,-0.09884527892701744,-0.08592849584241156,-0.07301171275780569,-286.83172869137945,2,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,2,163,2,0,0,0,0,-0.11678876826784025,-0.09490501825305424,-0.07302126823826822,-472.32010804911596,1,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H3,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,2,162,2,0,0,0,0,-0.11750968659048124,-0.09549085169906074,-0.07347201680764025,-472.32010804911596,1,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,good_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,2,505,6,0,0,0,0,-0.141404720716055,-0.10771732277213439,-0.07402992482821379,-517.0343956256202,3,P271_P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,2,505,6,0,0,0,0,-0.141404720716055,-0.10771732277213439,-0.07402992482821379,-517.0343956256202,3,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
