strategy_id,execution_profile,fill_model,queue_position_bucket,trade_date,orders,mean_fill_ratio,submitted_notional_inr,filled_notional_inr,unfilled_notional_inr,filled_net_pnl_inr,filled_cost_inr,risk_adjusted_net_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,position_limit_breach_rows,daily_loss_limit_breach_rows,daily_halt_rows
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-14,9430,0.9976924708377518,943000000.0,940824000.0,2176000.0,-1044127.5613411777,1110319.5592860705,-75120.35594849821,-1045307.5385045577,5085.76,8099,8762,8763
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-17,9179,0.9976380869375748,917900000.0,915732000.0,2168000.0,-1034492.668535132,1106178.745891295,-75665.57835342688,-1035011.4023094644,4856.68,7858,8391,8441
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-18,9186,0.997648595689092,918600000.0,916440000.0,2160000.0,-1250027.0968540495,1105590.1438715057,-75271.44122334787,-1250289.5808664039,4893.6,7875,8612,8630
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-19,9355,0.9976932121859968,935500000.0,933342000.0,2158000.0,-987648.5719841014,1100666.6537837493,-75041.99868679262,-987774.6849661117,5044.58,8038,8651,8657
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-20,9079,0.9792884678929397,907900000.0,889096000.0,18804000.0,-1339628.3949671122,1141314.5737018916,-76337.80767794294,-1352155.591507627,4687.5199999999995,7762,8685,8691
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-21,9172,0.9806966855647624,917200000.0,899495000.0,17705000.0,-1211018.0953298789,1134483.364960524,-75104.63999514184,-1212841.1094656596,4778.7699999999995,7844,8504,8511
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-24,9226,0.9976652937350964,922600000.0,920446000.0,2154000.0,-447919.0257524366,1103799.6534298602,-76412.70140983269,-497029.45434459706,4919.54,7911,8650,8678
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-25,9111,0.9976094830424761,911100000.0,908922000.0,2178000.0,-1691954.086744909,1072659.0792447422,-75145.45429016564,-1692670.4578864502,4780.78,7782,8475,8486
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-26,8928,0.9797020609318997,892800000.0,874678000.0,18122000.0,-1079115.8626125483,1111113.2118990382,-75591.34723346567,-1080573.2196271478,4504.42,7574,8314,8321
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-27,9073,0.9976149013556708,907300000.0,905136000.0,2164000.0,-1059405.7398803812,1108872.6111621752,-75267.00107937733,-1062023.8655857309,4764.64,7752,8361,8378
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-28,9038,0.9976167293649036,903800000.0,901646000.0,2154000.0,-1001839.4211465262,1092187.6177000534,-75197.12024959776,-1003842.1967319256,4743.54,7731,8319,8322
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-08-31,8763,0.9623827456350565,876300000.0,843336000.0,32964000.0,-828662.9111614729,1137092.4579929307,-75082.79929963186,-865001.2870474919,4303.84,7417,7893,7899
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-01,9168,0.9976483420593368,916800000.0,914644000.0,2156000.0,-597246.5672054833,1106819.6119214466,-75111.70622451272,-642064.9521180675,4869.56,7831,8451,8458
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-02,8892,0.9954430949167791,889200000.0,885148000.0,4052000.0,-1386045.8811131502,1130815.5592363614,-75130.13286999875,-1385956.5156324448,4587.12,7581,8238,8244
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-03,9053,0.9976228874406273,905300000.0,903148000.0,2152000.0,-1134190.7281636756,1090125.3883263736,-75081.18011486858,-1134650.0059167114,4762.52,7736,8288,8290
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-04,8741,0.9604816382564924,874100000.0,839557000.0,34543000.0,-824525.8495431655,1147551.1757044473,-75403.34448384502,-854015.8753532555,4256.21,7415,7884,7893
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-07,9140,0.9976345733041575,914000000.0,911838000.0,2162000.0,-1059537.082376183,1102989.5187131567,-75053.35576677974,-1061556.8486925329,4849.62,7823,8517,8549
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-08,8845,0.9954527981910685,884500000.0,880478000.0,4022000.0,-1203791.9705631502,1121829.5379485935,-75369.66110188482,-1203874.6929607189,4528.02,7520,8159,8162
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-09,8985,0.9610484140233724,898500000.0,863502000.0,34998000.0,-739126.8381767917,1194913.0972404187,-75604.88853450397,-778456.400951197,4510.86,7672,8382,8406
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-10,8907,0.9975614685079152,890700000.0,888528000.0,2172000.0,-825182.6826657982,1063632.250324686,-75059.70226391578,-836326.8651866443,4590.72,7574,8159,8161
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-11,8986,0.9975784553750278,898600000.0,896424000.0,2176000.0,-852566.1039187615,1101829.8557032226,-75342.22500976891,-863273.9833984111,4671.76,7659,8347,8357
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-14,8940,0.9975682326621924,894000000.0,891826000.0,2174000.0,-840175.6505385791,1066048.7115707004,-75149.03184942946,-867232.9823895717,4605.74,7621,8240,8243
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-15,9172,0.9976755342346272,917200000.0,915068000.0,2132000.0,-660576.0321608055,1104232.004718269,-75666.54589517649,-669739.333269797,4917.32,7857,8215,8241
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-16,9093,0.9805135818761684,909300000.0,891581000.0,17719000.0,-751971.1556544026,1133473.2495822345,-75298.25511238092,-762858.8115394877,4726.11,7777,8257,8258
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-17,8962,0.9975987502789555,896200000.0,894048000.0,2152000.0,-1122857.9522719872,1066272.5150690216,-75000.02024315429,-1123294.4814453935,4651.52,7641,8230,8244
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-18,9347,0.9976848186583931,934700000.0,932536000.0,2164000.0,-942954.2949755894,1104823.5589756626,-75142.47267155736,-947271.8055269736,5038.64,8030,8631,8643
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-21,9293,0.9976455396535028,929300000.0,927112000.0,2188000.0,-1337315.0328497419,1095908.4311487789,-75009.21373718126,-1337684.8369799412,4942.88,7962,8652,8714
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-22,9127,0.9976355867207187,912700000.0,910542000.0,2158000.0,-1370550.3056775997,1090029.347626473,-75132.80013156633,-1372553.4932968717,4860.58,7828,8331,8337
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-23,8784,0.9608504098360656,878400000.0,844011000.0,34389000.0,-919985.4225302556,1169726.075395936,-83919.32079900912,-947850.259436889,4250.93,7438,8182,8188
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-24,9082,0.9975952433384717,908200000.0,906016000.0,2184000.0,-821481.7859112733,1068799.8456853444,-75092.83284942256,-834107.4676159963,4757.84,7761,8291,8299
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-25,9210,0.9792975027144408,921000000.0,901933000.0,19067000.0,196201.1165140699,1156617.1115083771,-75716.44796669194,-162636.39236257598,4825.65,7903,342,8339
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-28,9140,0.9976236323851204,914000000.0,911828000.0,2172000.0,-1074935.4578492285,1092773.1919905287,-75082.24685960099,-1082827.7257044094,4829.72,7803,8462,8470
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-29,9222,0.9976360876165692,922200000.0,920020000.0,2180000.0,-1221433.7102055498,1099759.5420606125,-75266.19667723162,-1223624.8264140366,4897.8,7885,8575,8576
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-09-30,9005,0.9975835646862854,900500000.0,898324000.0,2176000.0,-463802.4448908571,1073790.5738790953,-75279.01101086532,-592859.8052802249,4694.76,7674,8426,8436
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-10-01,8961,0.9794409106126549,896100000.0,877677000.0,18423000.0,-909031.0774184511,1093775.142076583,-75164.91340729473,-931844.7991716447,4579.71,7642,8229,8238
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-10-02,9166,0.9791512109971634,916600000.0,897490000.0,19110000.0,-994201.9852112448,1125563.7099807628,-75205.74801344889,-996329.3861491976,4771.88,7853,8597,8599
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-10-05,9088,0.9976078345070423,908800000.0,906626000.0,2174000.0,-855833.5134296614,1093001.1478520744,-75021.66208283922,-868386.0436406585,4797.74,7791,8480,8509
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-10-06,8985,0.9976138007790761,898500000.0,896356000.0,2144000.0,-836651.5075956054,1096010.4546020178,-75145.07572627877,-842787.6499310647,4714.44,7690,8159,8160
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-10-07,9147,0.9976254509675304,914700000.0,912528000.0,2172000.0,-930533.2156602108,1099174.3449647645,-75044.76528127931,-933552.9947995474,4836.72,7828,8401,8401
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-10-08,8982,0.9438944555778223,898200000.0,847806000.0,50394000.0,-1018285.3566715858,1201692.4406138926,-75077.49551453104,-1021976.9458887135,4422.639999999999,7650,8388,8392
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-14,9360,0.7407692307692308,936000000.0,693360000.0,242640000.0,-696231.6468059927,812119.3252125077,-75038.0357310084,-698506.4197693324,3863.4,7882,8472,8474
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-15,9129,0.6339325227297623,912900000.0,578717000.0,334183000.0,-1065454.3718498915,745216.3999333113,-75268.9864420609,-1065158.9861219975,3159.33,7535,8392,8400
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-16,8688,0.6255306169429097,868800000.0,543461000.0,325339000.0,-590343.9931623308,725401.8239626169,-75217.2593257194,-590938.6986042879,2768.39,7094,8373,8392
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-17,9466,0.7408049862666385,946600000.0,701246000.0,245354000.0,-756239.191624583,821737.2950716743,-75020.6271128776,-758344.9574699338,3912.04,7963,8584,8587
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-20,8456,0.6683999526963103,845600000.0,565199000.0,280401000.0,-1864360.967922028,765836.7232534615,-75225.56042014215,-1871876.4467715267,2787.73,6898,7950,8271
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-21,9106,0.7404941796617615,910600000.0,674294000.0,236306000.0,-803620.790425853,816124.5661157074,-75063.23914338746,-803517.9986018405,3664.06,7616,8220,8226
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-22,9123,0.7404417406554862,912300000.0,675505000.0,236795000.0,-574817.8577237404,792755.3266380086,-75303.14009485842,-607131.7866272918,3668.45,7635,8243,8244
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-23,9253,0.6872830433372961,925300000.0,635943000.0,289357000.0,133455.57930862423,779182.6201803886,133455.57930862423,-77216.20313863436,3503.67,7732,0,0
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-24,9095,0.7405178669598681,909500000.0,673501000.0,235999000.0,-800103.4069032158,804599.3181097605,-75041.88695865514,-803488.5998628204,3655.49,7630,8318,8366
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-27,9341,0.7406733754416015,934100000.0,691863000.0,242237000.0,-730693.2774095549,821222.8340375773,-75433.07158078205,-730965.7563551466,3827.37,7846,8400,8406
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-28,9229,0.7406468739841804,922900000.0,683543000.0,239357000.0,-586366.7885554098,814426.6956030292,-75510.92427951004,-589891.4996241876,3778.57,7771,8239,8307
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-29,9388,0.7406689390711546,938800000.0,695340000.0,243460000.0,-609244.8966854843,814614.0938454852,-75135.58758216852,-614204.5687847951,3863.1,7903,8479,8496
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-30,8853,0.6850717270981588,885300000.0,606494000.0,278806000.0,-481371.740843662,750251.9616744003,-75459.2862050528,-533887.8549359414,3176.44,7302,8214,8266
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-07-31,8932,0.740371697268249,893200000.0,661300000.0,231900000.0,-833746.0009093534,803145.8421127077,-75225.25825342287,-842437.1105776905,3558.5,7487,8054,8055
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-03,9406,0.7406612800340209,940600000.0,696666000.0,243934000.0,-874179.11587738,817655.245459922,-75509.7678540126,-875987.2391379665,3858.84,7911,8422,8424
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-04,9218,0.7406357127359514,921800000.0,682718000.0,239082000.0,-532923.2797678948,822879.9957408521,-75345.44088822945,-534657.726927463,3758.32,7758,8117,8269
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-05,9063,0.7405108683658833,906300000.0,671125000.0,235175000.0,-968784.9081129013,795153.5402014499,-75149.34678061394,-968858.4775614131,3638.75,7573,8177,8177
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-06,9053,0.7404473655141942,905300000.0,670327000.0,234973000.0,-513954.5670258517,798912.8563580842,-75155.95995947781,-532754.552986419,3639.23,7596,8132,8134
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-07,9223,0.7405020058549279,922300000.0,682965000.0,239335000.0,-674258.6353947041,811787.3216705226,-75129.705592942,-677433.2338739793,3752.85,7749,8355,8361
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-10,9195,0.7407340946166395,919500000.0,681105000.0,238395000.0,-713146.6791767279,820018.9156571472,-75180.35479326507,-716450.7792404129,3747.45,7738,8362,8363
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-11,9112,0.7403687445127305,911200000.0,674624000.0,236576000.0,-925590.8812305802,792629.7694087579,-75042.79507286966,-925836.9087348985,3650.2599999999998,7613,8226,8226
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-12,9133,0.7404697251724516,913300000.0,676271000.0,237029000.0,-519184.7586713647,806302.1693472761,-75227.4504233101,-531364.9357332983,3687.79,7671,8183,8192
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-13,9243,0.7406004543979228,924300000.0,684537000.0,239763000.0,772.0431771047852,826625.724678717,-77714.676646401,-146994.02543515476,3770.13,7767,2190,8243
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-14,9430,0.7407698833510075,943000000.0,698546000.0,244454000.0,-769399.0825561252,819633.4632439496,-75115.75555717449,-770284.0654286604,3885.04,7950,8523,8525
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-17,9179,0.7405523477502995,917900000.0,679753000.0,238147000.0,-761481.2998453906,815812.5091824008,-75003.76588974561,-761870.35017614,3712.97,7708,8200,8210
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-18,9186,0.7405943827563685,918600000.0,680310000.0,238290000.0,-922803.4041812889,815526.9874195231,-75031.66265825382,-923000.2671905548,3740.4,7725,8290,8295
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-19,9355,0.7407728487439872,935500000.0,692993000.0,242507000.0,-727406.8065416018,812553.7164143372,-75028.06192468337,-727501.3912781094,3853.57,7889,8460,8462
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-20,9079,0.683928846789294,907900000.0,620939000.0,286961000.0,-803450.4203034168,786024.0279290535,-76422.18677644726,-872783.9570879103,3357.73,7562,8727,8733
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-21,9172,0.6889282599215003,917200000.0,631885000.0,285315000.0,-1111433.2604633805,784352.6232874068,-75055.20313119188,-1112590.1806789986,3461.0299999999997,7652,8455,8460
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-24,9226,0.7406611749403859,922600000.0,683334000.0,239266000.0,-320443.7874979484,814342.1412066157,-77221.59229100739,-357276.6089420687,3759.66,7762,8504,8510
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-25,9111,0.7404379321699045,911100000.0,674613000.0,236487000.0,-1255013.9993965568,791667.265750033,-75365.74739428141,-1255551.2777527126,3656.37,7633,8258,8261
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-26,8928,0.6850828853046596,892800000.0,611642000.0,281158000.0,-809490.6205937231,765395.4830602681,-75179.5028074958,-810636.7585193142,3238.2799999999997,7375,8273,8277
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-27,9073,0.7404596054226826,907300000.0,671819000.0,235481000.0,-779521.8923593055,817428.1314519132,-75211.16436325327,-781485.4866383177,3643.81,7603,8168,8177
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-28,9038,0.740466917459615,903800000.0,669234000.0,234566000.0,-736765.061081917,805496.3988549904,-75031.48685618224,-738267.1427709665,3627.66,7581,8144,8148
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-08-31,8763,0.6322480885541482,876300000.0,554039000.0,322261000.0,-166476.48051487276,730288.347643372,-75800.41929930946,-208214.24822448086,2905.71,7168,5722,6089
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-01,9168,0.7405933682373473,916800000.0,678976000.0,237824000.0,-433993.980593317,816404.7762348874,-75292.05526465387,-467607.7692777552,3722.24,7682,8239,8241
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-02,8892,0.7317723796671165,889200000.0,650692000.0,238508000.0,-1036277.2037246848,824337.1628865731,-75167.10659325375,-1036216.1069164474,3450.48,7417,8068,8069
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-03,9053,0.7404915497625096,905300000.0,670367000.0,234933000.0,-835956.4736466234,804157.0621085092,-75587.64216712331,-836300.9319614004,3641.83,7587,8144,8157
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-04,8741,0.6260016016474088,874100000.0,547188000.0,326912000.0,-373341.5457925292,735065.5437447389,-75526.29140339796,-396952.3272851628,2830.34,7154,7545,7724
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-07,9140,0.7405382932166302,914000000.0,676852000.0,237148000.0,-780793.5627297199,813543.6204936911,-75056.97756723879,-782308.3874669822,3707.48,7674,8268,8280
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-08,8845,0.7318111927642736,884500000.0,647287000.0,237213000.0,-860815.7685111907,817949.8956358704,-75516.65279870265,-860872.3236197325,3405.83,7356,7971,7972
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-09,8985,0.6270818030050084,898500000.0,563433000.0,335067000.0,-377289.9491537013,763575.0003013791,-75661.83500567325,-437641.0993486247,3002.19,7410,8074,8587
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-10,8907,0.7402458740316605,890700000.0,659337000.0,231363000.0,-605539.1731452583,784659.6516740194,-75177.35269898074,-613897.3100358928,3513.63,7425,7976,7977
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-11,8986,0.7403138215001113,898600000.0,665246000.0,233354000.0,-624724.4943811536,812113.6735330219,-75180.6674040091,-632755.4039908907,3574.54,7510,8135,8137
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-14,8940,0.7402729306487695,894000000.0,661804000.0,232196000.0,-617110.3401138673,786459.6938180344,-75115.68667966328,-637403.3390021118,3524.96,7472,8043,8046
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-15,9172,0.7407021369385085,917200000.0,679372000.0,237828000.0,-479844.56729367346,814378.7534102008,-75177.28459825939,-486717.043125417,3757.2799999999997,7708,7906,7935
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-16,9093,0.6883800725833058,909300000.0,625944000.0,283356000.0,-9392.023420383572,783878.315470785,-9392.023420383572,-96626.3078303563,3417.34,7586,0,0
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-17,8962,0.7403950011158223,896200000.0,663542000.0,232658000.0,-829033.9160241733,786840.4750607574,-75175.82812008548,-829361.312904228,3558.58,7491,8044,8044
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-18,9347,0.7407392746335723,934700000.0,692369000.0,242331000.0,-693938.4511473594,815417.7018692719,-75233.08523055211,-697176.5840608977,3849.31,7881,8440,8444
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-21,9293,0.7405821586140106,929300000.0,688223000.0,241077000.0,-984867.8909697433,808718.0549545615,-75232.52170730107,-985145.2440673928,3778.27,7813,8332,8341
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-22,9127,0.740542346882875,912700000.0,675893000.0,236807000.0,-1014234.4217480131,804116.8030669946,-75145.50693516225,-1015736.812462467,3715.57,7679,8182,8189
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-23,8784,0.6268203551912568,878400000.0,550599000.0,327801000.0,-1719052.3778751658,747726.4527370535,-75278.80107971665,-1720081.9204728708,2827.57,7179,8501,8619
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-24,9082,0.7403809733538869,908200000.0,672414000.0,235786000.0,-602142.1391850084,788815.2912700925,-75018.0259922313,-611611.4004635505,3639.36,7612,8141,8150
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-25,9210,0.6835038002171553,921000000.0,629507000.0,291493000.0,1162181.4437233673,794296.1494473035,1162181.4437233673,-132662.4649473138,3450.15,7700,0,0
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-28,9140,0.7404945295404813,914000000.0,676812000.0,237188000.0,-792687.1002023041,806062.9388325644,-75112.11343441907,-798606.3010936896,3692.88,7655,8284,8291
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-29,9222,0.7405443504662763,922200000.0,682930000.0,239270000.0,-902656.5147234555,811448.3698044163,-75091.43118801946,-904299.8518798205,3744.2,7736,8374,8377
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-09-30,9005,0.7403342587451416,900500000.0,666671000.0,233829000.0,-334178.3126034245,792119.4244101503,-75150.0560645141,-430971.33289545035,3591.79,7525,8163,8266
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-10-01,8961,0.6850998772458431,896100000.0,613918000.0,282182000.0,-417744.30222389434,753730.1995263417,-75484.31323691756,-451594.62723442714,3293.44,7450,7998,8000
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-10-02,9166,0.6835369845079642,916600000.0,626530000.0,290070000.0,-1101295.6810711103,773790.509025843,-75458.1507534494,-1101880.215059069,3414.82,7651,8835,8852
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-10-05,9088,0.740431338028169,908800000.0,672904000.0,235896000.0,-626937.7754364234,806065.1926664583,-76884.14853509907,-636352.1730946711,3668.96,7642,8322,8323
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-10-06,8985,0.740455203116305,898500000.0,665299000.0,233201000.0,-611292.6444017368,807946.4178579099,-75246.9001097939,-615894.7511533311,3605.5099999999998,7541,8008,8017
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-10-07,9147,0.7405018038701213,914700000.0,677337000.0,237363000.0,-684898.06388251,810602.1137559054,-75176.97993078835,-687162.8982370124,3698.13,7679,8234,8234
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,2026-10-08,8982,0.5755778223112893,898200000.0,516984000.0,381216000.0,-689405.6794095143,721179.1386497337,-75072.10246519158,-691737.2094413844,2752.96,7330,8235,8244
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-14,9360,0.4326923076923077,936000000.0,405000000.0,531000000.0,-396140.655084037,467058.69576557784,-75002.56026712937,-397505.51886204083,2428.2,7332,7566,7615
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-15,9129,0.2532752765910834,912900000.0,231215000.0,681685000.0,-736662.9242993707,273081.88669068064,-75012.8889711223,-736377.0617512192,1416.45,5727,8042,8048
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-16,8688,0.2372122467771639,868800000.0,206090000.0,662710000.0,-381882.2309705185,247416.4052603969,-76070.97877289698,-408099.46642694686,1152.5,4581,8379,8430
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-17,9466,0.4327593492499472,946600000.0,409650000.0,536950000.0,-432584.99384057586,472597.92619849305,-75121.68547498826,-433848.4533477864,2458.2,7431,8005,8008
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-20,8456,0.3084969252601703,845600000.0,260865000.0,584735000.0,-2535443.912664354,331622.6382377637,-75850.6066189779,-2537684.884940522,1336.45,5098,8148,8314
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-21,9106,0.4321765868658028,910600000.0,393540000.0,517060000.0,-459040.70357924444,467674.33563935506,-75067.27167126513,-458979.02848483686,2308.8,6942,7571,7575
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-22,9123,0.4320782637290365,912300000.0,394185000.0,518115000.0,-324791.37722448824,455562.7068953649,-75047.09822710975,-344179.7345666191,2312.25,6950,7354,7692
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-23,9253,0.3428617745596023,925300000.0,317250000.0,608050000.0,1088443.4755682396,369948.4028954085,1088443.4755682396,-49795.865369964566,1910.0,6551,0,0
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-24,9095,0.43222100054975265,909500000.0,393105000.0,516395000.0,-456151.9501094924,461371.9921581082,-76514.01014143793,-458183.06588525506,2303.25,6938,7453,7460
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-27,9341,0.43251257895300294,934100000.0,404010000.0,530090000.0,-415915.18955489475,471464.88107963774,-75260.24419811914,-416078.6769222498,2407.5,7293,7726,7726
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-28,9229,0.4324628887203381,922900000.0,399120000.0,523780000.0,-325184.2032311499,467526.6939921584,-75019.94863409713,-327299.0298724166,2377.2,7181,7152,7170
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-29,9388,0.432504260758415,938800000.0,406035000.0,532765000.0,-332788.57870280714,468275.72065579565,-75269.94326559915,-335764.38196239364,2429.55,7363,7277,7289
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-30,8853,0.33836552581045976,885300000.0,299555000.0,585745000.0,-241623.16895665016,350726.0987873492,-75164.28449827404,-355211.32942381804,1716.75,5840,8148,8631
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-07-31,8932,0.4319469323779669,893200000.0,385815000.0,507385000.0,-476345.21162669675,460146.5845603641,-75224.12529553863,-481559.87742769904,2244.75,6791,7339,7341
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-08-03,9406,0.43248990006378907,940600000.0,406800000.0,533800000.0,-503065.98343589593,469810.9991464034,-75118.2006711113,-504150.8573922479,2427.3,7367,8038,8046
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,2026-08-04,9218,0.43244196137990887,921800000.0,398625000.0,523175000.0,-295693.1839160547,471837.8388477172,-75020.95411206476,-296733.85221179563,2365.05,7137,7044,7051
