strategy_id,execution_profile,fill_model,queue_position_bucket,risk_limit_profile,profile_role,trade_dates,orders,daily_loss_limit_inr,drawdown_limit_inr,tail_trade_loss_limit_inr,max_abs_position_limit_units,breach_days,daily_loss_breach_days,drawdown_breach_days,position_limit_breach_days,tail_trade_loss_breach,breach_day_fraction,worst_daily_risk_adjusted_net_pnl_inr,tail_loss_1pct_filled_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,daily_loss_excess_ratio,drawdown_excess_ratio,position_excess_ratio,tail_loss_excess_ratio,risk_limit_severity_score,risk_limit_status,risk_pass_candidate_under_limit_profile,risk_evidence_scope,not_acceptance_grade
S05,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,436284,-300000.0,-500000.0,-150000.0,2500.0,63,0,50,63,False,1.0,-79392.47913140777,-5049.40357335567,-3590264.0970662064,4692.99,0.0,6.180528194132413,0.8771959999999999,0.0,272.0571248533103,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,907352,-150000.0,-200000.0,-75000.0,1000.0,53,0,53,0,False,0.8412698412698413,-78299.47437626007,-6844.937404185436,-1683630.1094399157,393.92,0.0,7.418150547199579,0.0,0.0,269.5807478069736,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,54,33129,-75000.0,-100000.0,-35000.0,500.0,24,23,22,0,False,0.4444444444444444,-78857.51906792176,-8343.709962547711,-993177.9374921434,181.73,0.05143358757229022,8.931779374921433,0.0,0.0,269.0247685067875,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,tight_capital_preservation,stricter_than_current_proxy,63,160471,-50000.0,-75000.0,-25000.0,250.0,37,2,4,37,False,0.5873015873015873,-76395.41589344162,-6648.714637233697,-313392.869061891,1660.0,0.5279083178688324,3.17857158749188,5.64,0.0,264.1921563641765,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,158070,-150000.0,-200000.0,-75000.0,1000.0,26,0,26,0,False,0.4126984126984127,-76825.01073515097,-2632.9709451993886,-1967868.5218632775,710.1,0.0,8.839342609316388,0.0,0.0,262.253406502751,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,448403,-75000.0,-100000.0,-35000.0,500.0,38,26,25,24,False,0.6031746031746031,-76593.57614982709,-4927.1329473139585,-749047.8517063352,1377.39,0.021247681997694556,6.490478517063352,1.7547800000000002,0.0,258.2062152939865,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,60,273427,-75000.0,-100000.0,-35000.0,500.0,27,6,7,21,False,0.45,-77468.35111551364,-7735.301189819749,-408842.18986751954,3530.68,0.03291134820684838,3.088421898675195,6.06136,0.0,244.26053117205106,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,448403,-50000.0,-75000.0,-25000.0,250.0,37,23,19,26,False,0.5873015873015873,-76245.20653637992,-2834.785389350775,-452705.11369335104,814.5,0.5249041307275983,5.036068182578014,2.258,0.0,242.91446656279905,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,870977,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,0,False,1.0,-76900.27317510029,-2778.5442097033433,-1315404.2582827853,146.85,0.0,5.577021291413926,0.0,0.0,239.42553228534814,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,60,429202,-300000.0,-500000.0,-150000.0,2500.0,30,0,30,0,False,0.5,-79320.45334872838,-8316.904879250846,-4283945.319405626,1031.3,0.0,7.567890638811251,0.0,0.0,239.19726597028128,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,59,229792,-150000.0,-200000.0,-75000.0,1000.0,42,0,42,7,False,0.711864406779661,-77210.42646128862,-4612.631001829466,-1505699.902352489,1103.32,0.0,6.528499511762445,0.10331999999999986,0.0,236.46532847202724,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,158070,-300000.0,-500000.0,-150000.0,2500.0,25,0,25,0,False,0.3968253968253968,-79882.11173517011,-6295.444545242256,-4383531.492633989,1578.0,0.0,7.7670629852679784,0.0,0.0,233.85911431423915,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,449765,-150000.0,-200000.0,-75000.0,1000.0,63,0,10,63,False,1.0,-77329.67510155015,-4503.3726300437565,-686944.6241980295,4629.96,0.0,2.4347231209901476,3.6299599999999996,0.0,233.46727802475368,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,429202,-150000.0,-200000.0,-75000.0,1000.0,28,0,28,0,False,0.4666666666666667,-77072.71604629687,-2912.9464285714316,-1669818.7265620453,402.75,0.0,7.349093632810227,0.0,0.0,230.39400748692233,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,270999,-300000.0,-500000.0,-150000.0,2500.0,17,0,17,0,False,0.2833333333333333,-77640.61636048697,-4386.586243522265,-4509985.106660825,2163.9,0.0,8.01997021332165,0.0,0.0,228.83258866637462,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,870977,-300000.0,-500000.0,-150000.0,2500.0,63,0,63,0,False,1.0,-85647.84978755037,-6749.27132546079,-3018491.7207961213,436.09999999999997,0.0,5.036983441592243,0.0,0.0,225.92458603980606,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,431798,-75000.0,-100000.0,-35000.0,500.0,56,56,56,6,False,0.8888888888888888,-76646.63277192802,-2874.2425111282146,-592206.9242971065,665.1,0.021955103625707073,4.922069242971064,0.33020000000000005,0.0,219.0934975538082,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,431798,-150000.0,-200000.0,-75000.0,1000.0,59,0,59,1,False,0.9365079365079365,-79551.16473847204,-5001.980209904339,-1151598.2114244408,1124.31,0.0,4.757991057122204,0.12430999999999992,0.0,215.08677007884876,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,60,410666,-300000.0,-500000.0,-150000.0,2500.0,31,0,31,0,False,0.5166666666666667,-81715.37579221324,-6464.164921393205,-3741786.2823680886,985.41,0.0,6.4835725647361775,0.0,0.0,213.75598078507113,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,59,227842,-150000.0,-200000.0,-75000.0,1000.0,34,0,34,0,False,0.576271186440678,-76442.47952524383,-2377.584251712205,-1439411.2734942506,767.4,0.0,6.197056367471253,0.0,0.0,212.55352783084913,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,optimistic_marketable,front_or_marketable,tight_capital_preservation,stricter_than_current_proxy,54,32935,-50000.0,-75000.0,-25000.0,250.0,23,22,21,0,False,0.42592592592592593,-77352.64217807783,-6201.071248182307,-524807.9628174437,190.09,0.5470528435615567,5.997439504232582,0.0,0.0,206.20490128744606,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,60,414066,-300000.0,-500000.0,-150000.0,2500.0,18,0,18,0,False,0.3,-79165.0422043194,-8582.592706710802,-3978012.382607056,957.22,0.0,6.956024765214112,0.0,0.0,203.9006191303528,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,879151,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,0,False,1.0,-77166.61709671005,-2836.1314976957074,-1030863.5851198388,156.9,0.0,4.154317925599194,0.0,0.0,203.85794813997987,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,449765,-300000.0,-500000.0,-150000.0,2500.0,63,0,6,63,False,1.0,-79601.1732613325,-6292.798922310233,-1801525.5124831249,7243.04,0.0,2.6030510249662497,1.8972159999999998,0.0,203.02059562415624,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,907352,-50000.0,-75000.0,-25000.0,250.0,50,49,50,0,False,0.7936507936507936,-77537.66142272353,-2752.6215443279325,-397465.76419527474,151.5,0.5507532284544705,4.299543522603663,0.0,0.0,200.62249814153273,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,410666,-150000.0,-200000.0,-75000.0,1000.0,32,0,32,0,False,0.5333333333333333,-77747.20588387773,-2710.514700159739,-1367989.4302807108,396.15000000000003,0.0,5.839947151403554,0.0,0.0,199.3320121184222,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,54,33129,-75000.0,-100000.0,-35000.0,500.0,18,18,15,0,False,0.3333333333333333,-80907.847709344,-5750.927212036088,-746366.3725841169,123.52,0.07877130279125333,6.463663725841169,0.0,0.0,196.89420904914388,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,879151,-300000.0,-500000.0,-150000.0,2500.0,63,0,63,0,False,1.0,-81240.95110322043,-6902.461742496184,-2390343.2967974255,389.19,0.0,3.780686593594851,0.0,0.0,194.51716483987127,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,166760,-300000.0,-500000.0,-150000.0,2500.0,34,0,34,0,False,0.5396825396825397,-78412.28114796088,-3173.585520173721,-3310633.1169203767,815.85,0.0,5.621266233840753,0.0,0.0,194.4999098142728,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,590612,-300000.0,-500000.0,-150000.0,2500.0,63,0,5,63,False,1.0,-76988.63693720897,-4520.351365454871,-2027493.3661191459,4015.85,0.0,3.0549867322382918,0.6063399999999999,0.0,188.5014683059573,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,870977,-300000.0,-500000.0,-150000.0,2500.0,63,0,63,0,False,1.0,-77969.794148466,-4899.920643508245,-2244084.3505623,302.05,0.0,3.4881687011246,0.0,0.0,187.204217528115,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,567805,-300000.0,-500000.0,-150000.0,2500.0,63,0,62,63,False,1.0,-81594.38718428362,-6388.193475628093,-1832090.7221014097,5070.56,0.0,2.6641814442028195,1.0282240000000002,0.0,187.1690161050705,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,60,273427,-50000.0,-75000.0,-25000.0,250.0,22,5,4,17,False,0.36666666666666664,-75974.88273492831,-3039.7651756679556,-183978.9854403838,1480.25,0.5194976546985661,1.4530531392051174,4.921,0.0,184.40043651425873,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,59,237064,-300000.0,-500000.0,-150000.0,2500.0,16,0,16,0,False,0.2711864406779661,-80560.24615345575,-6062.10045662101,-3574742.974187814,1456.18,0.0,6.149485948375628,0.0,0.0,180.85579277718733,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,907352,-150000.0,-200000.0,-75000.0,1000.0,48,0,48,0,False,0.7619047619047619,-78924.93423348376,-4918.365140293012,-1036191.3815752958,282.93,0.0,4.180956907876479,0.0,0.0,180.71439888738817,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,573028,-300000.0,-500000.0,-150000.0,2500.0,63,0,60,63,False,1.0,-83919.32079900912,-6362.840045793917,-1692670.4578864502,5121.76,0.0,2.3853409157729004,1.0487040000000003,0.0,180.60760289432253,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,573028,-300000.0,-500000.0,-150000.0,2500.0,63,0,51,63,False,1.0,-77714.676646401,-4603.8232600808415,-1871876.4467715267,3912.04,0.0,2.7437528935430535,0.564816,0.0,179.89014233857634,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,567805,-300000.0,-500000.0,-150000.0,2500.0,63,0,55,63,False,1.0,-77564.32159889182,-4630.990233428473,-1853452.6974204213,3872.99,0.0,2.7069053948408426,0.549196,0.0,178.65655487102106,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,426101,-150000.0,-200000.0,-75000.0,1000.0,46,0,46,0,False,0.7301587301587301,-77532.25311252056,-2897.6642792009948,-1045006.1685437402,663.0,0.0,4.2250308427187,0.0,0.0,178.6416440838405,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,160471,-50000.0,-75000.0,-25000.0,250.0,31,1,2,31,False,0.49206349206349204,-75482.45130186102,-4825.387088241834,-181225.6414538959,1245.0,0.5096490260372204,1.4163418860519452,3.9800000000000004,0.0,176.95612200857835,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,59,227842,-300000.0,-500000.0,-150000.0,2500.0,39,0,39,0,False,0.6610169491525424,-82351.35422242968,-6015.482834735516,-2680834.2155820383,1407.6399999999999,0.0,4.361668431164077,0.0,0.0,175.14340569435615,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,426101,-300000.0,-500000.0,-150000.0,2500.0,51,0,51,0,False,0.8095238095238095,-79285.7250659865,-7049.971960658064,-2283127.0251148567,1504.04,0.0,3.5662540502297135,0.0,0.0,170.1087322081238,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,tight_capital_preservation,stricter_than_current_proxy,54,34373,-50000.0,-75000.0,-25000.0,250.0,19,15,19,0,False,0.35185185185185186,-78971.70534008245,-7979.75295381311,-435537.75370499655,204.74,0.5794341068016491,4.807170049399954,0.0,0.0,169.85028909022526,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,429202,-300000.0,-500000.0,-150000.0,2500.0,24,0,24,0,False,0.4,-81069.71944762759,-5568.968292290368,-3086594.051191471,743.05,0.0,5.173188102382942,0.0,0.0,169.32970255957355,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,59,229792,-150000.0,-200000.0,-75000.0,1000.0,30,0,30,0,False,0.5084745762711864,-76093.01679386912,-2554.4854144857527,-1143193.8051951523,772.05,0.0,4.715969025975761,0.0,0.0,168.74668327651267,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,60,273427,-75000.0,-100000.0,-35000.0,500.0,20,5,5,15,False,0.3333333333333333,-76891.25348297793,-5294.8659439639605,-306631.64240063966,2503.02,0.025216713106372524,2.0663164240063967,4.00604,0.0,165.74246176115253,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,158070,-300000.0,-500000.0,-150000.0,2500.0,16,0,16,0,False,0.25396825396825395,-78550.3240997377,-4541.440236519823,-3285297.776376496,1183.5,0.0,5.570595552752992,0.0,0.0,164.6617142156502,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,54,33129,-50000.0,-75000.0,-25000.0,250.0,13,13,9,0,False,0.24074074074074073,-77763.8168955158,-3310.308165806511,-450315.6474385509,65.1,0.555276337910316,5.004208632514012,0.0,0.0,163.06119833468227,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,590612,-300000.0,-500000.0,-150000.0,2500.0,63,0,11,63,False,1.0,-87270.46800278337,-6266.763320043501,-1294546.8876923278,5257.4,0.0,1.5890937753846557,1.10296,0.0,161.7865443846164,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,879151,-300000.0,-500000.0,-150000.0,2500.0,62,0,62,0,False,0.9841269841269841,-80098.8437079432,-4993.8071488673695,-1723741.5234439499,273.86,0.0,2.4474830468879,0.0,0.0,159.5997745848959,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,448403,-150000.0,-200000.0,-75000.0,1000.0,25,0,18,9,False,0.3968253968253968,-82531.27829960096,-6901.783832501391,-1006010.0814855743,1846.66,0.0,4.030050407427871,0.8466600000000002,0.0,157.36699986823646,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,54,32935,-50000.0,-75000.0,-25000.0,250.0,20,20,16,0,False,0.37037037037037035,-78420.77557860139,-4455.94696242025,-392302.7878799468,135.26,0.5684155115720277,4.2307038383992905,0.0,0.0,157.01502078632,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,414066,-150000.0,-200000.0,-75000.0,1000.0,18,0,18,0,False,0.3,-76850.94340929319,-3403.961935578701,-1204915.8484792805,376.6,0.0,5.024579242396403,0.0,0.0,155.61448105991008,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,907352,-75000.0,-100000.0,-35000.0,500.0,50,49,49,0,False,0.7936507936507936,-77537.66142272353,-2752.6215443279325,-397465.76419527474,151.5,0.03383548563631367,2.9746576419527475,0.0,0.0,154.57740755480592,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,567805,-300000.0,-500000.0,-150000.0,2500.0,31,0,31,0,False,0.49206349206349204,-76793.45016010758,-2651.7398418781486,-2602485.2371501606,2433.75,0.0,4.204970474300321,0.0,0.0,154.33061106385725,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,54,32935,-75000.0,-100000.0,-35000.0,500.0,21,20,17,0,False,0.3888888888888889,-77352.64217807783,-6201.071248182307,-524807.9628174437,190.09,0.031368562374371134,4.248079628174437,0.0,0.0,145.87509365260908,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,410666,-300000.0,-500000.0,-150000.0,2500.0,29,0,29,0,False,0.48333333333333334,-78243.44739357063,-4620.532682386589,-2445805.498639101,715.59,0.0,3.8916109972782023,0.0,0.0,145.6236082652884,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,431798,-300000.0,-500000.0,-150000.0,2500.0,47,0,47,0,False,0.746031746031746,-78762.78953106429,-7023.856472175505,-1825582.491884069,1507.14,0.0,2.651164983768138,0.0,0.0,140.88229919737807,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,414066,-300000.0,-500000.0,-150000.0,2500.0,16,0,16,0,False,0.26666666666666666,-79434.81051346382,-6015.875494876075,-2699447.68379471,689.28,0.0,4.39889536758942,0.0,0.0,136.63905085640215,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,59,227842,-300000.0,-500000.0,-150000.0,2500.0,33,0,33,0,False,0.559322033898305,-78344.10990822429,-4196.012743041441,-2107033.6125700716,1097.27,0.0,3.214067225140143,0.0,0.0,136.28388401833408,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,448403,-75000.0,-100000.0,-35000.0,500.0,21,18,13,4,False,0.3333333333333333,-76245.20653637992,-2834.785389350775,-452705.11369335104,814.5,0.01660275381839882,3.52705113693351,0.629,0.0,134.50468060213106,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,870977,-300000.0,-500000.0,-150000.0,2500.0,59,0,59,0,False,0.9365079365079365,-76900.27317510029,-2778.5442097033433,-1315404.2582827853,146.85,0.0,1.6308085165655708,0.0,0.0,134.42100656493292,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,270999,-300000.0,-500000.0,-150000.0,2500.0,13,0,13,0,False,0.21666666666666667,-76699.04394932493,-2573.8131336021806,-2696343.755932779,1163.2,0.0,4.392687511865558,0.0,0.0,131.48385446330562,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
