scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase283_variant_id,ensemble_family_id,ensemble_family,vote_threshold,bucket_id,bucket_rule,seed_ids,included_target_families,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,178,2,176,10,166,0,2,1,4,2,8,182.1682280848967,0.1821682280848967,5.738299184674245,1,0,100000.0,1.0,0.9831460674157303,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,178,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,178,1,177,3,174,0,2,1,4,1,8,66.86083794239333,0.06686083794239334,2.1061163951853903,1,0,100000.0,1.0,0.9943820224719101,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,178,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,178,2,176,10,166,0,2,1,4,2,8,182.1682280848967,0.1821682280848967,5.738299184674245,1,0,100000.0,1.0,0.9831460674157303,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_TIME_LATER_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,178,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,304,2,302,18,284,0,2,2,5,2,8,179.08691650518492,0.1790869165051849,5.641237869913325,1,0,100000.0,1.0,0.4967105263157895,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,304,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,304,3,301,27,274,0,2,2,5,3,8,245.099413466966,0.245099413466966,7.72063152420943,1,0,150000.0,1.5,0.9654605263157895,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,304,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,304,2,302,18,284,0,2,2,5,2,8,268.63037475777736,0.26863037475777735,8.461856804869987,1,0,150000.0,1.5,0.7450657894736842,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,304,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,304,3,301,27,274,0,2,2,5,3,8,245.099413466966,0.245099413466966,7.72063152420943,1,0,150000.0,1.5,0.9654605263157895,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,304,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,304,2,302,18,284,0,2,2,5,2,8,358.17383301036983,0.3581738330103698,11.28247573982665,1,0,200000.0,2.0,0.993421052631579,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,304,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,304,3,301,27,274,0,2,2,5,3,8,245.099413466966,0.245099413466966,7.72063152420943,1,0,150000.0,1.5,0.9654605263157895,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_SPREAD_COMPRESSED_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,304,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,143,2,141,8,133,0,2,2,5,2,8,179.08691650518492,0.1790869165051849,5.641237869913325,1,0,100000.0,1.0,0.493006993006993,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,143,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,143,3,140,11,129,0,2,2,5,3,8,239.82006426712707,0.2398200642671271,7.554332024414504,1,0,150000.0,1.5,0.9545454545454546,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,143,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,143,2,141,8,133,0,2,2,5,2,8,268.63037475777736,0.26863037475777735,8.461856804869987,1,0,150000.0,1.5,0.7395104895104895,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,143,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,143,3,140,11,129,0,2,2,5,3,8,239.82006426712707,0.2398200642671271,7.554332024414504,1,0,150000.0,1.5,0.9545454545454546,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,143,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,143,2,141,8,133,0,2,2,5,2,8,358.17383301036983,0.3581738330103698,11.28247573982665,1,0,200000.0,2.0,0.986013986013986,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,143,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,143,3,140,11,129,0,2,2,5,3,8,239.82006426712707,0.2398200642671271,7.554332024414504,1,0,150000.0,1.5,0.9545454545454546,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V2_P282_DEPTH_STABLE_BUCKET,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,2,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,143,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS_CAP100000_NOT50000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,121,2,119,3,116,0,2,2,3,2,8,179.08691650518492,0.1790869165051849,5.641237869913325,1,0,100000.0,1.0,0.49173553719008267,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,3,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,121,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS_CAP100000_NOT50000_CONC2_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,121,3,118,10,108,0,2,2,3,3,8,246.9333350341735,0.2469333350341735,7.7784000535764655,1,0,150000.0,1.5,0.9669421487603306,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,3,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,121,1,1,0,0,0,0,0
P271_P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS_CAP100000_NOT75000_CONC1_COST200,P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,121,2,119,3,116,0,2,2,3,2,8,268.63037475777736,0.26863037475777735,8.461856804869987,1,0,150000.0,1.5,0.737603305785124,0.0,1,0,0,0,0,P283_P282_FAMILY_VOTE_ENSEMBLE_V3_ALL_EVENTS,P282_FAMILY_VOTE_ENSEMBLE,family_vote_ensemble,3,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;depth_replenishment_confirmation;net_edge_distribution_shift;spread_cost_margin;time_to_exit,121,1,1,0,0,0,0,0
