scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase286_variant_id,lifecycle_family_id,lifecycle_family,grid_id,selected_event_rows,side_multiplier,entry_delay_ticks,exit_horizon_ticks,take_profit_bps,stop_loss_bps,latency_bucket,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,lifecycle_proxy_model,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT25000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,25000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-964.606495021458,-0.964606495021458,-30.385104593175928,1,0,300000.0,3.0,0.9209401709401709,-964.606495021458,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT50000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,50000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-504.8419610521176,-0.5048419610521176,-15.902521773141705,1,0,150000.0,1.5,0.4935897435897436,-504.8419610521176,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT50000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,50000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-1012.2105731500095,-1.0122105731500095,-31.8846330542253,1,0,300000.0,3.0,0.9829059829059829,-1012.2105731500095,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT50000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,50000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-964.606495021458,-0.964606495021458,-30.385104593175928,1,0,300000.0,3.0,0.9209401709401709,-964.606495021458,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT75000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,75000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-757.2629415781764,-0.7572629415781764,-23.853782659712557,1,0,225000.0,2.25,0.7403846153846154,-757.2629415781764,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT75000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,75000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-1012.2105731500095,-1.0122105731500095,-31.8846330542253,1,0,300000.0,3.0,0.9829059829059829,-1012.2105731500095,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT75000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,75000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-964.606495021458,-0.964606495021458,-30.385104593175928,1,0,300000.0,3.0,0.9209401709401709,-964.606495021458,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,100000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-1009.6839221042352,-1.0096839221042353,-31.80504354628341,1,0,300000.0,3.0,0.9871794871794872,-1009.6839221042352,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,100000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-1012.2105731500095,-1.0122105731500095,-31.8846330542253,1,0,300000.0,3.0,0.9829059829059829,-1012.2105731500095,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,100000.0,100000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-964.606495021458,-0.964606495021458,-30.385104593175928,1,0,300000.0,3.0,0.9209401709401709,-964.606495021458,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E0_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E0_H5,234,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT25000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,25000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-263.1559630945862,-0.26315596309458616,-8.289412837479464,1,0,75000.0,0.75,0.2467948717948718,-263.1559630945862,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT25000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,25000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-521.3892120182488,-0.5213892120182488,-16.423760178574838,1,0,150000.0,1.5,0.49145299145299143,-521.3892120182488,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT25000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,25000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-996.0391989913162,-0.9960391989913162,-31.37523476822646,1,0,300000.0,3.0,0.9209401709401709,-996.0391989913162,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT50000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,50000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-526.3119261891724,-0.5263119261891723,-16.578825674958928,1,0,150000.0,1.5,0.4935897435897436,-526.3119261891724,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT50000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,50000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-1042.7784240364977,-1.0427784240364977,-32.847520357149676,1,0,300000.0,3.0,0.9829059829059829,-1042.7784240364977,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT50000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,50000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-996.0391989913162,-0.9960391989913162,-31.37523476822646,1,0,300000.0,3.0,0.9209401709401709,-996.0391989913162,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT75000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,75000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-789.4678892837586,-0.7894678892837586,-24.868238512438396,1,0,225000.0,2.25,0.7403846153846154,-789.4678892837586,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT75000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,75000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-1042.7784240364977,-1.0427784240364977,-32.847520357149676,1,0,300000.0,3.0,0.9829059829059829,-1042.7784240364977,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT75000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,75000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-996.0391989913162,-0.9960391989913162,-31.37523476822646,1,0,300000.0,3.0,0.9209401709401709,-996.0391989913162,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,1,cost200,2.0,0.0,234,3,231,4,227,0,1,1,5,2,8,-1052.6238523783447,-1.0526238523783447,-33.157651349917856,1,0,300000.0,3.0,0.9871794871794872,-1052.6238523783447,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,2,cost200,2.0,0.0,234,6,228,22,206,0,1,1,5,4,8,-1042.7784240364977,-1.0427784240364977,-32.847520357149676,1,0,300000.0,3.0,0.9829059829059829,-1042.7784240364977,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,4,cost200,2.0,0.0,234,12,222,41,181,0,1,1,5,5,8,-996.0391989913162,-0.9960391989913162,-31.37523476822646,1,0,300000.0,3.0,0.9209401709401709,-996.0391989913162,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E1_H5,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E1_H5,234,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,1,cost200,2.0,0.0,234,3,231,15,216,0,1,1,5,3,8,-298.7102710258248,-0.29871027102582476,-9.40937353731348,1,0,75000.0,0.75,0.2467948717948718,-298.7102710258248,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,2,cost200,2.0,0.0,234,4,230,24,206,0,1,1,5,4,8,-451.16151183976643,-0.45116151183976644,-14.211587622952642,1,0,100000.0,1.0,0.49145299145299143,-451.16151183976643,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,4,cost200,2.0,0.0,234,8,226,44,182,0,1,1,5,4,8,-861.1292244565238,-0.861129224456524,-27.125570570380503,1,0,200000.0,2.0,0.9188034188034188,-861.1292244565238,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,1,cost200,2.0,0.0,234,3,231,15,216,0,1,1,5,3,8,-597.4205420516496,-0.5974205420516495,-18.81874707462696,1,0,150000.0,1.5,0.4935897435897436,-597.4205420516496,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC2_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,2,cost200,2.0,0.0,234,4,230,24,206,0,1,1,5,4,8,-902.3230236795329,-0.9023230236795329,-28.423175245905284,1,0,200000.0,2.0,0.9829059829059829,-902.3230236795329,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC4_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,4,cost200,2.0,0.0,234,8,226,44,182,0,1,1,5,4,8,-861.1292244565238,-0.861129224456524,-27.125570570380503,1,0,200000.0,2.0,0.9188034188034188,-861.1292244565238,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC1_COST200,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,1,cost200,2.0,0.0,234,3,231,15,216,0,1,1,5,3,8,-896.1308130774744,-0.8961308130774744,-28.228120611940444,1,0,225000.0,2.25,0.7403846153846154,-896.1308130774744,1,0,0,0,0,P286_P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST_P285_GRID_INV_E2_H8,P285_QUEUE_ADVERSITY_ORDER_TIMING_TEST,queue_adversity_order_timing_test,P285_GRID_INV_E2_H8,234,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
