symbol,file,rows,row_groups,bytes,exact_schema_matches_first,schema_matches_first
ULTRACEMCO,part-061045_568574-019839.parquet,7,1,34586,False,True
ULTRACEMCO,part-061100_293072-019871.parquet,4,1,34720,False,True
ULTRACEMCO,part-061114_967487-019903.parquet,8,1,34868,False,True
ULTRACEMCO,part-061129_441240-019935.parquet,8,1,34857,False,True
ULTRACEMCO,part-061143_601957-019967.parquet,7,1,34760,False,True
ULTRACEMCO,part-061158_284507-019999.parquet,7,1,34580,False,True
ULTRACEMCO,part-061212_550623-020031.parquet,6,1,34642,False,True
ULTRACEMCO,part-061226_665142-020063.parquet,6,1,34752,False,True
ULTRACEMCO,part-061240_521735-020095.parquet,8,1,34724,False,True
ULTRACEMCO,part-061254_799009-020127.parquet,6,1,34725,False,True
ULTRACEMCO,part-061309_040304-020159.parquet,6,1,34686,False,True
ULTRACEMCO,part-061323_166640-020191.parquet,7,1,34595,False,True
ULTRACEMCO,part-061337_437289-020223.parquet,6,1,34648,False,True
ULTRACEMCO,part-061351_548564-020255.parquet,7,1,34703,False,True
ULTRACEMCO,part-061405_938778-020287.parquet,8,1,34749,False,True
ULTRACEMCO,part-061420_089486-020319.parquet,9,1,34869,False,True
ULTRACEMCO,part-061434_651642-020351.parquet,6,1,34695,False,True
ULTRACEMCO,part-061448_948582-020383.parquet,7,1,34611,False,True
ULTRACEMCO,part-061503_365932-020415.parquet,8,1,34632,False,True
ULTRACEMCO,part-061517_585519-020447.parquet,7,1,34610,False,True
ULTRACEMCO,part-061532_341470-020479.parquet,6,1,34516,False,True
ULTRACEMCO,part-061546_651547-020511.parquet,7,1,34549,False,True
ULTRACEMCO,part-061600_955956-020543.parquet,5,1,34377,False,True
ULTRACEMCO,part-061615_333592-020575.parquet,7,1,34451,False,True
ULTRACEMCO,part-061629_755688-020607.parquet,5,1,34498,False,True
ULTRACEMCO,part-061644_273309-020639.parquet,8,1,34708,False,True
ULTRACEMCO,part-061658_712042-020671.parquet,6,1,34567,False,True
ULTRACEMCO,part-061713_136674-020703.parquet,5,1,34466,False,True
ULTRACEMCO,part-061727_652018-020735.parquet,8,1,34718,False,True
ULTRACEMCO,part-061742_027376-020767.parquet,7,1,34707,False,True
ULTRACEMCO,part-061756_339702-020799.parquet,6,1,34579,False,True
ULTRACEMCO,part-061810_691419-020831.parquet,5,1,34641,False,True
ULTRACEMCO,part-061825_063807-020863.parquet,5,1,34598,False,True
ULTRACEMCO,part-061839_519618-020895.parquet,7,1,34586,False,True
ULTRACEMCO,part-061853_907216-020927.parquet,5,1,34642,False,True
ULTRACEMCO,part-061908_299154-020959.parquet,7,1,34689,False,True
ULTRACEMCO,part-061922_613465-020991.parquet,8,1,34681,False,True
ULTRACEMCO,part-061936_908928-021023.parquet,5,1,34642,False,True
ULTRACEMCO,part-061951_258765-021055.parquet,8,1,34683,False,True
ULTRACEMCO,part-062006_300769-021087.parquet,7,1,34571,False,True
ULTRACEMCO,part-062020_797716-021119.parquet,6,1,34662,False,True
ULTRACEMCO,part-062035_289020-021151.parquet,7,1,34553,False,True
ULTRACEMCO,part-062049_680074-021183.parquet,6,1,34395,False,True
ULTRACEMCO,part-062104_350178-021215.parquet,7,1,34579,False,True
ULTRACEMCO,part-062119_140737-021247.parquet,7,1,34842,False,True
ULTRACEMCO,part-062133_561687-021279.parquet,6,1,34583,False,True
ULTRACEMCO,part-062148_182450-021311.parquet,6,1,34584,False,True
ULTRACEMCO,part-062202_972990-021343.parquet,5,1,34536,False,True
ULTRACEMCO,part-062217_573914-021375.parquet,6,1,34655,False,True
ULTRACEMCO,part-062232_100499-021407.parquet,9,1,34918,False,True
ULTRACEMCO,part-062246_358286-021439.parquet,7,1,34641,False,True
ULTRACEMCO,part-062300_698829-021471.parquet,7,1,34696,False,True
ULTRACEMCO,part-062315_209699-021503.parquet,7,1,34637,False,True
ULTRACEMCO,part-062329_700748-021535.parquet,5,1,34701,False,True
ULTRACEMCO,part-062344_125731-021567.parquet,6,1,34555,False,True
ULTRACEMCO,part-062358_426318-021599.parquet,6,1,34436,False,True
ULTRACEMCO,part-062412_734824-021631.parquet,8,1,34745,False,True
ULTRACEMCO,part-062427_009420-021663.parquet,7,1,34686,False,True
ULTRACEMCO,part-062441_304680-021695.parquet,6,1,34678,False,True
ULTRACEMCO,part-062455_553940-021727.parquet,6,1,34666,False,True
ULTRACEMCO,part-062510_010376-021759.parquet,7,1,34624,False,True
ULTRACEMCO,part-062524_193189-021791.parquet,7,1,34655,False,True
ULTRACEMCO,part-062538_474020-021823.parquet,8,1,34792,False,True
ULTRACEMCO,part-062552_923173-021855.parquet,5,1,34622,False,True
ULTRACEMCO,part-062607_100007-021887.parquet,8,1,34839,False,True
ULTRACEMCO,part-062621_362173-021919.parquet,7,1,34671,False,True
ULTRACEMCO,part-062635_818476-021951.parquet,7,1,34686,False,True
ULTRACEMCO,part-062650_290823-021983.parquet,4,1,34417,False,True
ULTRACEMCO,part-062704_987726-022015.parquet,7,1,34600,False,True
ULTRACEMCO,part-062719_959556-022047.parquet,10,1,34976,False,True
ULTRACEMCO,part-062734_469768-022079.parquet,7,1,34631,False,True
ULTRACEMCO,part-062748_951478-022111.parquet,8,1,34732,False,True
ULTRACEMCO,part-062803_297884-022143.parquet,6,1,34677,False,True
ULTRACEMCO,part-062817_817600-022175.parquet,7,1,34631,False,True
ULTRACEMCO,part-062832_251746-022207.parquet,6,1,34667,False,True
ULTRACEMCO,part-062846_623465-022239.parquet,5,1,34620,False,True
ULTRACEMCO,part-062900_915550-022271.parquet,4,1,34432,False,True
ULTRACEMCO,part-062915_135192-022303.parquet,7,1,34577,False,True
ULTRACEMCO,part-062929_174522-022335.parquet,4,1,34523,False,True
ULTRACEMCO,part-062943_220101-022367.parquet,4,1,34590,False,True
ULTRACEMCO,part-062957_730800-022399.parquet,6,1,34389,False,True
ULTRACEMCO,part-063012_092904-022431.parquet,7,1,34598,False,True
ULTRACEMCO,part-063026_457868-022463.parquet,5,1,34518,False,True
ULTRACEMCO,part-063041_097320-022495.parquet,7,1,34554,False,True
ULTRACEMCO,part-063055_347049-022527.parquet,6,1,34536,False,True
ULTRACEMCO,part-063109_574321-022559.parquet,6,1,34461,False,True
ULTRACEMCO,part-063124_053521-022591.parquet,7,1,34640,False,True
ULTRACEMCO,part-063138_408208-022623.parquet,6,1,34610,False,True
ULTRACEMCO,part-063152_904574-022655.parquet,4,1,34275,False,True
ULTRACEMCO,part-063207_145135-022687.parquet,5,1,34459,False,True
ULTRACEMCO,part-063221_627111-022719.parquet,7,1,34533,False,True
ULTRACEMCO,part-063236_147880-022751.parquet,7,1,34607,False,True
ULTRACEMCO,part-063250_522652-022783.parquet,6,1,34621,False,True
ULTRACEMCO,part-063305_185079-022815.parquet,6,1,34537,False,True
ULTRACEMCO,part-063319_492384-022847.parquet,6,1,34586,False,True
ULTRACEMCO,part-063333_826387-022879.parquet,7,1,34600,False,True
ULTRACEMCO,part-063348_065479-022911.parquet,7,1,34446,False,True
ULTRACEMCO,part-063402_227544-022943.parquet,7,1,34669,False,True
ULTRACEMCO,part-063416_196687-022975.parquet,5,1,34493,False,True
ULTRACEMCO,part-063430_341771-023007.parquet,7,1,34596,False,True
ULTRACEMCO,part-063444_712689-023039.parquet,5,1,34460,False,True
ULTRACEMCO,part-063459_169855-023071.parquet,6,1,34698,False,True
ULTRACEMCO,part-063513_576709-023103.parquet,4,1,34514,False,True
ULTRACEMCO,part-063527_887370-023135.parquet,7,1,34645,False,True
ULTRACEMCO,part-063542_106344-023167.parquet,6,1,34656,False,True
ULTRACEMCO,part-063556_349139-023199.parquet,6,1,34610,False,True
ULTRACEMCO,part-063610_805706-023231.parquet,7,1,34749,False,True
ULTRACEMCO,part-063625_062268-023263.parquet,7,1,34798,False,True
ULTRACEMCO,part-063639_335277-023295.parquet,7,1,34639,False,True
ULTRACEMCO,part-063653_600361-023327.parquet,6,1,34601,False,True
ULTRACEMCO,part-063707_977797-023359.parquet,7,1,34802,False,True
ULTRACEMCO,part-063722_642103-023391.parquet,5,1,34777,False,True
ULTRACEMCO,part-063737_071139-023423.parquet,6,1,34631,False,True
ULTRACEMCO,part-063751_488585-023455.parquet,6,1,34599,False,True
ULTRACEMCO,part-063806_154876-023487.parquet,6,1,34489,False,True
ULTRACEMCO,part-063820_445299-023519.parquet,6,1,34592,False,True
ULTRACEMCO,part-063834_682915-023551.parquet,7,1,34799,False,True
ULTRACEMCO,part-063849_052803-023583.parquet,7,1,34661,False,True
ULTRACEMCO,part-063903_407475-023615.parquet,7,1,34699,False,True
ULTRACEMCO,part-063917_632871-023647.parquet,4,1,34611,False,True
ULTRACEMCO,part-063932_021029-023679.parquet,6,1,34653,False,True
ULTRACEMCO,part-063946_526518-023711.parquet,7,1,34488,False,True
ULTRACEMCO,part-064001_096567-023743.parquet,8,1,34634,False,True
ULTRACEMCO,part-064015_701809-023775.parquet,7,1,34607,False,True
ULTRACEMCO,part-064030_612923-023807.parquet,6,1,34475,False,True
ULTRACEMCO,part-064045_279570-023839.parquet,6,1,34589,False,True
ULTRACEMCO,part-064059_660175-023871.parquet,5,1,34404,False,True
ULTRACEMCO,part-064114_144593-023903.parquet,7,1,34731,False,True
ULTRACEMCO,part-064128_418129-023935.parquet,9,1,34890,False,True
ULTRACEMCO,part-064142_775054-023967.parquet,8,1,34845,False,True
ULTRACEMCO,part-064157_221768-023999.parquet,7,1,34814,False,True
ULTRACEMCO,part-064211_617937-024031.parquet,6,1,34567,False,True
ULTRACEMCO,part-064226_043331-024063.parquet,5,1,34657,False,True
ULTRACEMCO,part-064240_465276-024095.parquet,6,1,34631,False,True
ULTRACEMCO,part-064255_111946-024127.parquet,8,1,34640,False,True
ULTRACEMCO,part-064309_421602-024159.parquet,9,1,34912,False,True
ULTRACEMCO,part-064323_518412-024191.parquet,7,1,34827,False,True
ULTRACEMCO,part-064337_924904-024223.parquet,6,1,34709,False,True
ULTRACEMCO,part-064352_184794-024255.parquet,5,1,34541,False,True
ULTRACEMCO,part-064406_403976-024287.parquet,6,1,34823,False,True
ULTRACEMCO,part-064420_394904-024319.parquet,6,1,34814,False,True
ULTRACEMCO,part-064434_665531-024351.parquet,7,1,34720,False,True
ULTRACEMCO,part-064448_702875-024383.parquet,6,1,34713,False,True
ULTRACEMCO,part-064502_978919-024415.parquet,7,1,34653,False,True
ULTRACEMCO,part-064517_379529-024447.parquet,6,1,34738,False,True
ULTRACEMCO,part-064531_520828-024479.parquet,5,1,34510,False,True
ULTRACEMCO,part-064545_907724-024511.parquet,7,1,34629,False,True
ULTRACEMCO,part-064600_175900-024543.parquet,7,1,34746,False,True
ULTRACEMCO,part-064614_303007-024575.parquet,8,1,34832,False,True
ULTRACEMCO,part-064628_644218-024607.parquet,8,1,34854,False,True
ULTRACEMCO,part-064642_615026-024639.parquet,5,1,34528,False,True
ULTRACEMCO,part-064656_846365-024671.parquet,7,1,34677,False,True
ULTRACEMCO,part-064710_927503-024703.parquet,7,1,34529,False,True
ULTRACEMCO,part-064725_201834-024735.parquet,7,1,34766,False,True
ULTRACEMCO,part-064739_505129-024767.parquet,7,1,34500,False,True
ULTRACEMCO,part-064753_745908-024799.parquet,6,1,34732,False,True
ULTRACEMCO,part-064808_175630-024831.parquet,5,1,34512,False,True
ULTRACEMCO,part-064822_251438-024863.parquet,6,1,34633,False,True
ULTRACEMCO,part-064836_489950-024895.parquet,9,1,35008,False,True
ULTRACEMCO,part-064850_901007-024927.parquet,6,1,34681,False,True
ULTRACEMCO,part-064905_162085-024959.parquet,7,1,34802,False,True
ULTRACEMCO,part-064919_189298-024991.parquet,6,1,34496,False,True
ULTRACEMCO,part-064933_292075-025023.parquet,7,1,34626,False,True
ULTRACEMCO,part-064947_360161-025055.parquet,6,1,34579,False,True
ULTRACEMCO,part-065001_598278-025087.parquet,6,1,34568,False,True
ULTRACEMCO,part-065015_932215-025119.parquet,6,1,34736,False,True
ULTRACEMCO,part-065030_279475-025151.parquet,7,1,34614,False,True
ULTRACEMCO,part-065044_758909-025183.parquet,5,1,34470,False,True
ULTRACEMCO,part-065059_154615-025215.parquet,7,1,34637,False,True
ULTRACEMCO,part-065113_542128-025247.parquet,5,1,34719,False,True
ULTRACEMCO,part-065127_742659-025279.parquet,7,1,34798,False,True
ULTRACEMCO,part-065142_330849-025311.parquet,9,1,34767,False,True
ULTRACEMCO,part-065156_743824-025343.parquet,7,1,34771,False,True
ULTRACEMCO,part-065210_686175-025375.parquet,8,1,34817,False,True
ULTRACEMCO,part-065224_819923-025407.parquet,6,1,34667,False,True
ULTRACEMCO,part-065238_914311-025439.parquet,6,1,34659,False,True
ULTRACEMCO,part-065254_099464-025471.parquet,6,1,34732,False,True
ULTRACEMCO,part-065308_360051-025503.parquet,6,1,34746,False,True
ULTRACEMCO,part-065322_900632-025535.parquet,8,1,34847,False,True
ULTRACEMCO,part-065337_010770-025567.parquet,7,1,34750,False,True
ULTRACEMCO,part-065351_244908-025599.parquet,7,1,34788,False,True
ULTRACEMCO,part-065405_964865-025631.parquet,7,1,34679,False,True
ULTRACEMCO,part-065420_571439-025663.parquet,5,1,34634,False,True
ULTRACEMCO,part-065434_959826-025695.parquet,9,1,34928,False,True
ULTRACEMCO,part-065449_378261-025727.parquet,8,1,34746,False,True
ULTRACEMCO,part-065503_830726-025759.parquet,6,1,34591,False,True
ULTRACEMCO,part-065518_111566-025791.parquet,8,1,34790,False,True
ULTRACEMCO,part-065532_388193-025823.parquet,6,1,34607,False,True
ULTRACEMCO,part-065546_516507-025855.parquet,7,1,34706,False,True
ULTRACEMCO,part-065600_779491-025887.parquet,7,1,34740,False,True
ULTRACEMCO,part-065614_880198-025919.parquet,5,1,34674,False,True
ULTRACEMCO,part-065629_071032-025951.parquet,6,1,34741,False,True
ULTRACEMCO,part-065643_207690-025983.parquet,5,1,34686,False,True
ULTRACEMCO,part-065657_429797-026015.parquet,7,1,34759,False,True
ULTRACEMCO,part-065711_706775-026047.parquet,8,1,34624,False,True
ULTRACEMCO,part-065725_862309-026079.parquet,5,1,34595,False,True
ULTRACEMCO,part-065739_848837-026111.parquet,8,1,34798,False,True
ULTRACEMCO,part-065753_894128-026143.parquet,5,1,34614,False,True
ULTRACEMCO,part-065807_904574-026175.parquet,5,1,34547,False,True
ULTRACEMCO,part-065822_039685-026207.parquet,6,1,34615,False,True
ULTRACEMCO,part-065836_300849-026239.parquet,5,1,34469,False,True
ULTRACEMCO,part-065850_424780-026271.parquet,7,1,34694,False,True
ULTRACEMCO,part-065904_542899-026303.parquet,6,1,34645,False,True
ULTRACEMCO,part-065918_726940-026335.parquet,5,1,34568,False,True
ULTRACEMCO,part-065933_142865-026367.parquet,7,1,34777,False,True
ULTRACEMCO,part-065947_204686-026399.parquet,5,1,34639,False,True
ULTRACEMCO,part-070001_435579-026431.parquet,7,1,34760,False,True
ULTRACEMCO,part-070015_806095-026463.parquet,7,1,34702,False,True
ULTRACEMCO,part-070030_212981-026495.parquet,7,1,34722,False,True
ULTRACEMCO,part-070044_455757-026527.parquet,5,1,34629,False,True
ULTRACEMCO,part-070058_612667-026559.parquet,7,1,34699,False,True
ULTRACEMCO,part-070112_822872-026591.parquet,6,1,34653,False,True
ULTRACEMCO,part-070127_318054-026623.parquet,7,1,34570,False,True
ULTRACEMCO,part-070141_649024-026655.parquet,6,1,34637,False,True
ULTRACEMCO,part-070155_869881-026687.parquet,9,1,34816,False,True
ULTRACEMCO,part-070210_358643-026719.parquet,7,1,34677,False,True
ULTRACEMCO,part-070224_688733-026751.parquet,7,1,34841,False,True
ULTRACEMCO,part-070238_908465-026783.parquet,6,1,34658,False,True
ULTRACEMCO,part-070253_094845-026815.parquet,6,1,34642,False,True
ULTRACEMCO,part-070307_906992-026847.parquet,6,1,34779,False,True
ULTRACEMCO,part-070322_717808-026879.parquet,7,1,34798,False,True
ULTRACEMCO,part-070337_610896-026911.parquet,6,1,34617,False,True
ULTRACEMCO,part-070352_202779-026943.parquet,5,1,34557,False,True
ULTRACEMCO,part-070406_951956-026975.parquet,7,1,34807,False,True
ULTRACEMCO,part-070421_610767-027007.parquet,6,1,34783,False,True
ULTRACEMCO,part-070436_247021-027039.parquet,6,1,34550,False,True
ULTRACEMCO,part-070450_759185-027071.parquet,6,1,34728,False,True
ULTRACEMCO,part-070505_478889-027103.parquet,5,1,34591,False,True
ULTRACEMCO,part-070520_133752-027135.parquet,5,1,34544,False,True
ULTRACEMCO,part-070534_582933-027167.parquet,8,1,34628,False,True
ULTRACEMCO,part-070549_252324-027199.parquet,7,1,34663,False,True
ULTRACEMCO,part-070604_075036-027231.parquet,7,1,34701,False,True
ULTRACEMCO,part-070618_393214-027263.parquet,9,1,34791,False,True
ULTRACEMCO,part-070632_780849-027295.parquet,5,1,34709,False,True
ULTRACEMCO,part-070647_186291-027327.parquet,8,1,34630,False,True
ULTRACEMCO,part-070701_767263-027359.parquet,6,1,34627,False,True
ULTRACEMCO,part-070716_897995-027391.parquet,9,1,34844,False,True
ULTRACEMCO,part-070731_781907-027423.parquet,7,1,34650,False,True
ULTRACEMCO,part-070746_406158-027455.parquet,6,1,34437,False,True
ULTRACEMCO,part-070800_742026-027487.parquet,6,1,34727,False,True
ULTRACEMCO,part-070815_320524-027519.parquet,10,1,35054,False,True
ULTRACEMCO,part-070829_790834-027551.parquet,7,1,34619,False,True
ULTRACEMCO,part-070844_401838-027583.parquet,7,1,34573,False,True
ULTRACEMCO,part-070858_754322-027615.parquet,5,1,34585,False,True
ULTRACEMCO,part-070913_136001-027647.parquet,6,1,34553,False,True
ULTRACEMCO,part-070927_605491-027679.parquet,7,1,34638,False,True
ULTRACEMCO,part-070941_982585-027711.parquet,4,1,34448,False,True
ULTRACEMCO,part-070956_540737-027743.parquet,6,1,34588,False,True
ULTRACEMCO,part-071010_962461-027775.parquet,6,1,34729,False,True
ULTRACEMCO,part-071025_426651-027807.parquet,7,1,34720,False,True
ULTRACEMCO,part-071039_727110-027839.parquet,6,1,34704,False,True
ULTRACEMCO,part-071054_377336-027871.parquet,7,1,34713,False,True
ULTRACEMCO,part-071108_978118-027903.parquet,6,1,34684,False,True
ULTRACEMCO,part-071123_283398-027935.parquet,8,1,34752,False,True
ULTRACEMCO,part-071137_670529-027967.parquet,6,1,34675,False,True
ULTRACEMCO,part-071152_150635-027999.parquet,5,1,34645,False,True
ULTRACEMCO,part-071206_748481-028031.parquet,5,1,34596,False,True
ULTRACEMCO,part-071221_303800-028063.parquet,7,1,34718,False,True
ULTRACEMCO,part-071235_881544-028095.parquet,7,1,34734,False,True
ULTRACEMCO,part-071250_189598-028127.parquet,8,1,34855,False,True
ULTRACEMCO,part-071304_602917-028159.parquet,5,1,34376,False,True
ULTRACEMCO,part-071318_910904-028191.parquet,4,1,34660,False,True
ULTRACEMCO,part-071333_056244-028223.parquet,6,1,34485,False,True
ULTRACEMCO,part-071347_290049-028255.parquet,5,1,34676,False,True
ULTRACEMCO,part-071401_682030-028287.parquet,6,1,34552,False,True
ULTRACEMCO,part-071416_161518-028319.parquet,5,1,34545,False,True
ULTRACEMCO,part-071430_517991-028351.parquet,7,1,34731,False,True
ULTRACEMCO,part-071444_847659-028383.parquet,8,1,34682,False,True
ULTRACEMCO,part-071459_116537-028415.parquet,5,1,34453,False,True
ULTRACEMCO,part-071513_500988-028447.parquet,5,1,34603,False,True
ULTRACEMCO,part-071528_009996-028479.parquet,8,1,34703,False,True
ULTRACEMCO,part-071542_379857-028511.parquet,4,1,34732,False,True
ULTRACEMCO,part-071557_145863-028543.parquet,5,1,34532,False,True
ULTRACEMCO,part-071611_539168-028575.parquet,7,1,34604,False,True
ULTRACEMCO,part-071626_468982-028607.parquet,4,1,34543,False,True
ULTRACEMCO,part-071641_037487-028639.parquet,5,1,34466,False,True
ULTRACEMCO,part-071655_808889-028671.parquet,8,1,34781,False,True
ULTRACEMCO,part-071710_383239-028703.parquet,7,1,34733,False,True
ULTRACEMCO,part-071725_113132-028735.parquet,5,1,34637,False,True
ULTRACEMCO,part-071739_802953-028767.parquet,5,1,34581,False,True
ULTRACEMCO,part-071754_537038-028799.parquet,5,1,34489,False,True
ULTRACEMCO,part-071809_444896-028831.parquet,9,1,35005,False,True
ULTRACEMCO,part-071823_761722-028863.parquet,6,1,34601,False,True
ULTRACEMCO,part-071838_161746-028895.parquet,7,1,34680,False,True
ULTRACEMCO,part-071852_497015-028927.parquet,5,1,34523,False,True
ULTRACEMCO,part-071906_983047-028959.parquet,7,1,34553,False,True
ULTRACEMCO,part-071921_172021-028991.parquet,8,1,34569,False,True
ULTRACEMCO,part-071935_210596-029023.parquet,6,1,34461,False,True
ULTRACEMCO,part-071949_272506-029055.parquet,7,1,34776,False,True
ULTRACEMCO,part-072003_769947-029087.parquet,4,1,34383,False,True
ULTRACEMCO,part-072018_004246-029119.parquet,4,1,34574,False,True
ULTRACEMCO,part-072032_531126-029151.parquet,7,1,34668,False,True
ULTRACEMCO,part-072046_676146-029183.parquet,5,1,34567,False,True
ULTRACEMCO,part-072100_669199-029215.parquet,5,1,34660,False,True
ULTRACEMCO,part-072115_166388-029247.parquet,5,1,34546,False,True
ULTRACEMCO,part-072129_593490-029279.parquet,5,1,34681,False,True
ULTRACEMCO,part-072143_894373-029311.parquet,5,1,34743,False,True
ULTRACEMCO,part-072157_957537-029343.parquet,3,1,34383,False,True
ULTRACEMCO,part-072212_024062-029375.parquet,5,1,34629,False,True
ULTRACEMCO,part-072226_364359-029407.parquet,6,1,34820,False,True
ULTRACEMCO,part-072240_510974-029439.parquet,5,1,34768,False,True
ULTRACEMCO,part-072254_815219-029471.parquet,8,1,34732,False,True
ULTRACEMCO,part-072309_024722-029503.parquet,5,1,34608,False,True
ULTRACEMCO,part-072323_534593-029535.parquet,7,1,34692,False,True
ULTRACEMCO,part-072337_717218-029567.parquet,6,1,34691,False,True
ULTRACEMCO,part-072351_985057-029599.parquet,5,1,34752,False,True
ULTRACEMCO,part-072406_536174-029631.parquet,5,1,34640,False,True
ULTRACEMCO,part-072420_831486-029663.parquet,6,1,34568,False,True
ULTRACEMCO,part-072435_176644-029695.parquet,4,1,34675,False,True
ULTRACEMCO,part-072449_165095-029727.parquet,4,1,34642,False,True
ULTRACEMCO,part-072503_377515-029759.parquet,6,1,34694,False,True
ULTRACEMCO,part-072517_313230-029791.parquet,4,1,34576,False,True
ULTRACEMCO,part-072531_599966-029823.parquet,3,1,34425,False,True
ULTRACEMCO,part-072545_654540-029855.parquet,6,1,34712,False,True
ULTRACEMCO,part-072559_770023-029887.parquet,4,1,34559,False,True
ULTRACEMCO,part-072614_007058-029919.parquet,5,1,34543,False,True
ULTRACEMCO,part-072628_161302-029951.parquet,8,1,34609,False,True
ULTRACEMCO,part-072642_170765-029983.parquet,5,1,34534,False,True
ULTRACEMCO,part-072656_331479-030015.parquet,5,1,34475,False,True
ULTRACEMCO,part-072710_440359-030047.parquet,3,1,34297,False,True
ULTRACEMCO,part-072724_532346-030079.parquet,4,1,34549,False,True
ULTRACEMCO,part-072738_603316-030111.parquet,8,1,34619,False,True
ULTRACEMCO,part-072752_771926-030143.parquet,3,1,34489,False,True
ULTRACEMCO,part-072807_109594-030175.parquet,5,1,34498,False,True
ULTRACEMCO,part-072821_324415-030207.parquet,5,1,34415,False,True
ULTRACEMCO,part-072835_392730-030239.parquet,4,1,34618,False,True
ULTRACEMCO,part-072849_412966-030271.parquet,6,1,34695,False,True
ULTRACEMCO,part-072903_569962-030303.parquet,6,1,34740,False,True
ULTRACEMCO,part-072918_087457-030335.parquet,5,1,34663,False,True
ULTRACEMCO,part-072932_362138-030367.parquet,7,1,34541,False,True
ULTRACEMCO,part-072946_390867-030399.parquet,5,1,34547,False,True
ULTRACEMCO,part-073000_427920-030431.parquet,6,1,34447,False,True
ULTRACEMCO,part-073014_462065-030463.parquet,7,1,34757,False,True
ULTRACEMCO,part-073028_715433-030495.parquet,5,1,34468,False,True
ULTRACEMCO,part-073042_619059-030527.parquet,4,1,34486,False,True
ULTRACEMCO,part-073056_802960-030559.parquet,4,1,34477,False,True
ULTRACEMCO,part-073111_233140-030591.parquet,6,1,34482,False,True
ULTRACEMCO,part-073125_810858-030623.parquet,4,1,34445,False,True
ULTRACEMCO,part-073140_030313-030655.parquet,2,1,34253,False,True
ULTRACEMCO,part-073154_399813-030687.parquet,5,1,34439,False,True
ULTRACEMCO,part-073208_592529-030719.parquet,7,1,34550,False,True
ULTRACEMCO,part-073223_248913-030751.parquet,4,1,34384,False,True
ULTRACEMCO,part-073237_634132-030783.parquet,7,1,34469,False,True
ULTRACEMCO,part-073251_968477-030815.parquet,6,1,34443,False,True
ULTRACEMCO,part-073306_506733-030847.parquet,6,1,34512,False,True
ULTRACEMCO,part-073321_255912-030879.parquet,5,1,34627,False,True
ULTRACEMCO,part-073335_696674-030911.parquet,7,1,34607,False,True
ULTRACEMCO,part-073349_764480-030943.parquet,6,1,34543,False,True
ULTRACEMCO,part-073404_585184-030975.parquet,5,1,34500,False,True
ULTRACEMCO,part-073419_072229-031007.parquet,7,1,34603,False,True
ULTRACEMCO,part-073433_633161-031039.parquet,8,1,34543,False,True
ULTRACEMCO,part-073448_004945-031071.parquet,4,1,34403,False,True
ULTRACEMCO,part-073502_617036-031103.parquet,6,1,34633,False,True
ULTRACEMCO,part-073516_928189-031135.parquet,5,1,34633,False,True
ULTRACEMCO,part-073531_399795-031167.parquet,7,1,34725,False,True
ULTRACEMCO,part-073546_013990-031199.parquet,6,1,34494,False,True
ULTRACEMCO,part-073600_612984-031231.parquet,7,1,34699,False,True
ULTRACEMCO,part-073615_119902-031263.parquet,6,1,34510,False,True
ULTRACEMCO,part-073629_718385-031295.parquet,5,1,34405,False,True
ULTRACEMCO,part-073644_360855-031327.parquet,7,1,34623,False,True
ULTRACEMCO,part-073658_588652-031359.parquet,7,1,34630,False,True
ULTRACEMCO,part-073713_127394-031391.parquet,4,1,34531,False,True
ULTRACEMCO,part-073727_469138-031423.parquet,6,1,34494,False,True
ULTRACEMCO,part-073742_210100-031455.parquet,6,1,34407,False,True
ULTRACEMCO,part-073757_045157-031487.parquet,5,1,34547,False,True
ULTRACEMCO,part-073811_707446-031519.parquet,7,1,34492,False,True
ULTRACEMCO,part-073826_408021-031551.parquet,6,1,34443,False,True
ULTRACEMCO,part-073840_850021-031583.parquet,3,1,34350,False,True
ULTRACEMCO,part-073855_467846-031615.parquet,7,1,34554,False,True
ULTRACEMCO,part-073910_164312-031647.parquet,7,1,34533,False,True
ULTRACEMCO,part-073924_693151-031679.parquet,6,1,34500,False,True
ULTRACEMCO,part-073939_364180-031711.parquet,8,1,34643,False,True
ULTRACEMCO,part-073953_812264-031743.parquet,6,1,34600,False,True
ULTRACEMCO,part-074008_577770-031775.parquet,6,1,34579,False,True
ULTRACEMCO,part-074023_272606-031807.parquet,7,1,34737,False,True
ULTRACEMCO,part-074037_808583-031839.parquet,6,1,34570,False,True
ULTRACEMCO,part-074052_161075-031871.parquet,7,1,34586,False,True
ULTRACEMCO,part-074106_549633-031903.parquet,5,1,34300,False,True
ULTRACEMCO,part-074121_257540-031935.parquet,7,1,34521,False,True
ULTRACEMCO,part-074135_919031-031967.parquet,7,1,34464,False,True
ULTRACEMCO,part-074150_157576-031999.parquet,4,1,34397,False,True
ULTRACEMCO,part-074204_675073-032031.parquet,7,1,34564,False,True
ULTRACEMCO,part-074219_485443-032063.parquet,6,1,34640,False,True
ULTRACEMCO,part-074233_959692-032095.parquet,6,1,34526,False,True
ULTRACEMCO,part-074248_539404-032127.parquet,8,1,34510,False,True
ULTRACEMCO,part-074303_006927-032159.parquet,4,1,34345,False,True
ULTRACEMCO,part-074317_480763-032191.parquet,6,1,34483,False,True
