candidate_id,feature,uses_full_top_five_depth,uses_depth_beyond_l1,sign_mode,horizon,threshold_quantile,threshold_abs_value,spread_cap_quantile,spread_cap_bps,churn_floor_quantile,churn_floor,symbols,trade_dates,cost100_trade_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_pnl_per_trade,cost100_max_drawdown_inr,cost150_trade_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_pnl_per_trade,cost150_max_drawdown_inr,cost200_trade_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_pnl_per_trade,cost200_max_drawdown_inr,random_side_net_pnl_inr,random_side_beat,survivor_candidate
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p5,avg_depth_slope_ask,1,1,follow,6,0.7,157.89999999999998,0.75,3.4284694119258963,0.5,29584.5,17,1,310,-28513.179285570317,4220.074366758719,32733.25365232904,0.16774193548387098,0.17536537305430433,-91.97799769538813,-28850.22829022937,310,-44879.80611173484,4220.074366758719,49099.880478493564,0.11290322580645161,0.07719798875775759,-144.77356810237046,-45066.17408871991,310,-61246.43293789936,4220.074366758719,65466.50730465808,0.07741935483870968,0.03471915528119145,-197.56913850935277,-61282.119887210414,-34080.25855192472,1,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_REVERSE_H3_TQ0p8_SPQ0p9_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,reverse,3,0.8,0.23433001970526157,0.9,4.157489561967698,0.0,536.0,30,1,279,-32031.17663228374,-2702.7314283800783,29328.445203903655,0.0931899641577061,0.05522507173540975,-114.80708470352594,-31971.10597465294,279,-46695.39923423557,-2702.7314283800783,43992.66780585549,0.03225806451612903,0.021765279674546622,-167.36702234493035,-46581.85596320555,279,-61359.6218361874,-2702.7314283800783,58656.89040780731,0.025089605734767026,0.01041798739353423,-219.92695998633477,-61192.60595175826,-28877.35844894647,0,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p5,avg_depth_slope_ask,1,1,reverse,10,0.7,157.89999999999998,0.75,3.4284694119258963,0.5,29584.5,17,1,279,-31967.31909343436,-2433.653562661819,29533.665530772538,0.1863799283154122,0.17889650500589077,-114.57820463596545,-32403.484790897837,279,-46734.15185882062,-2433.653562661819,44300.49829615881,0.12544802867383512,0.0907967036500663,-167.50592064093414,-46562.32517896159,279,-61500.984624206896,-2433.653562661819,59067.331061545075,0.08602150537634409,0.0489140415354446,-220.43363664590285,-61279.471653168715,-34218.60320423698,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H10_TQ0p7_SPQ0p75_CQ0p5,avg_depth_convexity_ask,1,1,follow,10,0.7,541.7,0.75,3.4284694119258963,0.5,29584.5,18,1,282,-31809.587711993365,-1986.2276606909093,29823.360051302458,0.1773049645390071,0.16012006041491844,-112.79995642550838,-31612.766599400646,282,-46721.26773764459,-1986.2276606909093,44735.04007695368,0.1099290780141844,0.07925591126010806,-165.67825438881061,-46471.54577749339,282,-61632.94776329582,-1986.2276606909093,59646.720102604915,0.07446808510638298,0.04181682725737533,-218.55655235211285,-61330.3249555861,-30321.016182556297,0,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p0,avg_depth_slope_ask,1,1,follow,10,0.7,157.89999999999998,0.9,4.157489561967698,0.0,536.0,19,1,322,-27512.92385592117,7082.790941500329,34595.7147974215,0.2391304347826087,0.2959532668432365,-85.44386290658748,-29815.761698185826,322,-44810.78125463192,7082.790941500329,51893.57219613225,0.17080745341614906,0.15111800892281924,-139.16391693985068,-45705.72277113779,322,-62108.63865334266,7082.790941500329,69191.429594843,0.11180124223602485,0.08186732918581371,-192.88397097311386,-61932.66129494819,-38884.32495558227,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,follow,6,0.7,0.2908250802862845,0.75,3.4284694119258963,0.0,536.0,28,1,319,-28884.37574888292,4498.074038886634,33382.44978776956,0.1974921630094044,0.18196579795001022,-90.54663244163925,-28856.27206156477,319,-45575.6006427677,4498.074038886634,50073.67468165434,0.12539184952978055,0.077215455674036,-142.87022145068244,-45494.85210263846,319,-62266.82553665248,4498.074038886634,66764.89957553912,0.07836990595611286,0.03394230788864606,-195.19381045972565,-62133.432143712096,-32460.043400337043,1,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p0,top5_qty_churn_sum,1,1,reverse,10,0.7,68403.5,0.75,3.4284694119258963,0.0,536.0,15,1,303,-30337.617934507776,1793.4508524423463,32131.068786950127,0.2376237623762376,0.21109458625309271,-100.12415159903557,-31054.084064585466,303,-46403.15232798284,1793.4508524423463,48196.60318042519,0.14521452145214522,0.09867451974900737,-153.14571725406878,-46231.76312334594,303,-62468.68672145792,1793.4508524423463,64262.137573900254,0.0891089108910891,0.04926962054849378,-206.16728290910203,-62246.48282690507,-34600.96612453936,1,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p5,top5_qty_churn_sum,1,1,reverse,10,0.7,68403.5,0.75,3.4284694119258963,0.5,29584.5,15,1,303,-30337.617934507776,1793.4508524423463,32131.068786950127,0.2376237623762376,0.21109458625309271,-100.12415159903557,-31054.084064585466,303,-46403.15232798284,1793.4508524423463,48196.60318042519,0.14521452145214522,0.09867451974900737,-153.14571725406878,-46231.76312334594,303,-62468.68672145792,1793.4508524423463,64262.137573900254,0.0891089108910891,0.04926962054849378,-206.16728290910203,-62246.48282690507,-34600.96612453936,1,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p5,avg_depth_convexity_bid,1,1,follow,10,0.7,484.07500000000005,0.9,4.157489561967698,0.5,29584.5,21,1,314,-29169.80721384716,4361.262070035043,33531.0692838822,0.22929936305732485,0.2741840517891232,-92.8974752033349,-29410.365787625055,314,-45935.34185578826,4361.262070035043,50296.60392582331,0.1751592356687898,0.14062876983759337,-146.29089762989892,-45968.016945225616,314,-62700.87649772937,4361.262070035043,67062.1385677644,0.12420382165605096,0.07374017539169114,-199.68432005646295,-62525.66810282613,-33667.978349440215,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H10_TQ0p7_SPQ0p75_CQ0p5,depth_withdrawal_pressure,1,1,follow,10,0.7,7267.0,0.75,3.4284694119258963,0.5,29584.5,17,1,305,-30444.57281689977,1936.9144791884241,32381.4872960882,0.20655737704918034,0.21882594691575977,-99.81827153081892,-30757.374632333976,305,-46635.31646494387,1936.9144791884241,48572.23094413229,0.1377049180327869,0.10845748322966366,-152.9026769342422,-46502.09503856886,305,-62826.060112987965,1936.9144791884241,64762.9745921764,0.08852459016393442,0.05871752129740701,-205.98708233766547,-62637.518454656434,-37639.50860134265,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p0,avg_depth_slope_ask,1,1,follow,6,0.7,157.89999999999998,0.75,3.4284694119258963,0.0,536.0,19,1,318,-29317.26190567422,4239.3171990434475,33556.57910471766,0.16352201257861634,0.1713799304446666,-92.19264750212018,-29654.31091033326,318,-46095.55145803305,4239.3171990434475,50334.8686570765,0.11006289308176101,0.07531527945697741,-144.95456433343728,-46281.91943501811,318,-62873.84101039188,4239.3171990434475,67113.15820943532,0.07547169811320754,0.03385091532044918,-197.71648116475433,-62909.527959702944,-35270.780263653316,1,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H6_TQ0p8_SPQ0p9_CQ0p0,top5_order_churn_sum,1,1,reverse,6,0.8,368.0,0.9,4.157489561967698,0.0,536.0,20,1,254,-35513.97656576477,-8136.364734309843,27377.611831454935,0.15354330708661418,0.08231427278385405,-139.81880537702668,-35359.74619036748,254,-49202.78248149224,-8136.364734309843,41066.41774718239,0.08267716535433071,0.03320960912234579,-193.71174205311905,-48992.47650637851,254,-62891.588397219704,-8136.364734309843,54755.22366290987,0.051181102362204724,0.012282533524946628,-247.60467872921143,-62631.405433561566,-31055.702996732274,0,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p0,avg_depth_slope_ask,1,1,reverse,10,0.7,157.89999999999998,0.75,3.4284694119258963,0.0,536.0,19,1,286,-32714.009744853567,-2452.952893903659,30261.056850949906,0.18181818181818182,0.17552996587427153,-114.38464945752996,-33150.17544231705,286,-47844.53817032852,-2452.952893903659,45391.585276424856,0.12237762237762238,0.0888767579788605,-167.28859500114865,-47672.71149046948,286,-62975.06659580347,-2452.952893903659,60522.11370189981,0.08391608391608392,0.04782384738469691,-220.19254054476738,-62753.553624765285,-35044.37649701639,1,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p0,avg_depth_slope_bid,1,1,follow,10,0.7,151.2375,0.9,4.157489561967698,0.0,536.0,21,1,344,-26153.983081537703,10723.128303434594,36877.11138497229,0.25872093023255816,0.35295883156440094,-76.02902058586541,-26303.216415250656,344,-44592.53877402385,10723.128303434594,55315.66707745845,0.19186046511627908,0.1853198293703595,-129.6294731803019,-44459.03983916562,344,-63031.094466509996,10723.128303434594,73754.22276994458,0.13953488372093023,0.10007995608362726,-183.22992577473835,-62846.78084173588,-40403.40474576893,1,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p0,top5_order_churn_sum,1,1,follow,10,0.7,319.0,0.9,4.157489561967698,0.0,536.0,24,1,359,-24394.107343784646,14361.504711738551,38755.61205552319,0.3147632311977716,0.43213880487225076,-67.95015973199065,-29007.64840210243,359,-43771.913371546245,14361.504711738551,58133.41808328479,0.24233983286908078,0.23027922784071017,-121.9273352967862,-46694.73766657283,359,-63149.71939930784,14361.504711738551,77511.22411104638,0.1671309192200557,0.1267394008690573,-175.9045108615817,-64699.29610384786,-46879.6169864598,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H10_TQ0p7_SPQ0p9_CQ0p5,avg_depth_convexity_ask,1,1,reverse,10,0.7,541.7,0.9,4.157489561967698,0.5,29584.5,19,1,316,-29281.056990453137,4627.347311572472,33908.40430202561,0.23734177215189872,0.26157493957277894,-92.66157275459854,-29440.73163997901,316,-46235.25914146595,4627.347311572472,50862.60645303842,0.16772151898734178,0.13073520286168885,-146.31411120717073,-46212.65138111655,316,-63189.46129247874,4627.347311572472,67816.80860405121,0.0949367088607595,0.06972069525448035,-199.96664965974287,-63068.87731972045,-35515.41745252902,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p5,depth_replenishment_pressure,1,1,follow,10,0.7,6434.5,0.9,4.157489561967698,0.5,29584.5,19,1,345,-26104.21136324724,11168.653445794007,37272.864809041246,0.2579710144927536,0.36326434430485727,-75.66438076303548,-29522.46021461284,345,-44740.64376776786,11168.653445794007,55909.29721356187,0.18840579710144928,0.19204706526345855,-129.68302541381988,-46761.83062158516,345,-63377.076172288485,11168.653445794007,74545.72961808249,0.14202898550724638,0.10567815717124741,-183.70167006460431,-64001.20102855748,-40804.131845394644,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H10_TQ0p7_SPQ0p75_CQ0p0,depth_withdrawal_pressure,1,1,follow,10,0.7,7267.0,0.75,3.4284694119258963,0.0,536.0,17,1,306,-30910.783027806312,1585.1599445215415,32495.94297232785,0.20588235294117646,0.21623919886859047,-101.01563080982454,-31223.584843240515,306,-47158.75451397024,1585.1599445215415,48743.91445849178,0.13725490196078433,0.1073829306482635,-154.11357684304,-47025.53308759523,306,-63406.72600013417,1585.1599445215415,64991.8859446557,0.08823529411764706,0.05821109964546805,-207.21152287625546,-63218.18434180263,-38105.71881224919,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,follow,10,0.7,0.2908250802862845,0.9,4.157489561967698,0.0,536.0,30,1,327,-28499.478694409598,6409.191185249607,34908.6698796592,0.2691131498470948,0.29338573178294236,-87.15436909605381,-28779.190367101113,327,-45953.813634239195,6409.191185249607,52363.0048194888,0.19571865443425077,0.142807017841911,-140.5315401658691,-46068.85990492546,327,-63408.14857406879,6409.191185249607,69817.3397593184,0.12538226299694188,0.071750119808089,-193.9087112356844,-63358.5294427498,-34650.24661040167,1,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p0,top5_order_churn_sum,1,1,follow,6,0.7,319.0,0.75,3.4284694119258963,0.0,536.0,23,1,339,-27448.878829546757,8588.953377780661,36037.83220732742,0.22713864306784662,0.25672096937542943,-80.97014403996093,-28770.06443791736,339,-45467.79493321046,8588.953377780661,54056.748310991126,0.15339233038348082,0.1184740487187402,-134.12328888852645,-45700.399184855836,339,-63486.71103687417,8588.953377780661,72075.66441465484,0.10619469026548672,0.05686458297062645,-187.27643373709193,-63306.51458776202,-39079.790748604006,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p0,depth_replenishment_pressure,1,1,follow,10,0.7,6434.5,0.9,4.157489561967698,0.0,536.0,19,1,347,-26026.8360314264,11466.779604234476,37493.615635660884,0.25936599423631124,0.36516932210010605,-75.00529115684841,-29445.084882792,347,-44773.64384925684,11466.779604234476,56240.42345349131,0.19020172910662825,0.19236141255706904,-129.0306739171667,-46794.83070307414,347,-63520.45166708727,11466.779604234476,74987.23127132177,0.14121037463976946,0.10546478192904565,-183.05605667748492,-64144.57652335628,-40726.75651357381,1,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p5,avg_depth_convexity_bid,1,1,reverse,10,0.7,484.07500000000005,0.75,3.4284694119258963,0.5,29584.5,19,1,283,-33728.77883852061,-3908.1623633404383,29820.616475180163,0.20141342756183744,0.13695970858518566,-119.1829640937124,-33646.094593578244,283,-48639.087076110685,-3908.1623633404383,44730.92471277025,0.12367491166077739,0.059554631484615754,-171.86956563996708,-48505.58814125247,283,-63549.39531370078,-3908.1623633404383,59641.232950360325,0.0636042402826855,0.027494258042141395,-224.55616718622184,-63365.08168892665,-28886.972521661875,0,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H6_TQ0p7_SPQ0p9_CQ0p75,top5_qty_churn_sum,1,1,follow,6,0.7,68403.5,0.9,4.157489561967698,0.75,80028.5,14,1,316,-29551.013937171338,4460.109845314687,34011.12378248602,0.17088607594936708,0.1819099757990232,-93.51586688978271,-30235.025784607187,316,-46556.57582841435,4460.109845314687,51016.685673729036,0.11075949367088607,0.08276273637508136,-147.3309361658682,-46583.99896645126,316,-63562.13771965736,4460.109845314687,68022.24756497204,0.06645569620253164,0.040075585677319794,-201.14600544195366,-63435.69123074604,-35142.18821570882,1,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p5,avg_depth_convexity_bid,1,1,follow,6,0.7,484.07500000000005,0.75,3.4284694119258963,0.5,29584.5,19,1,312,-30932.56256221876,1880.299335828661,32812.86189804742,0.14423076923076922,0.13335424150841582,-99.14282872506013,-31392.261335594976,312,-47338.99351124247,1880.299335828661,49219.292847071134,0.08333333333333333,0.05809251329212402,-151.72754330526433,-47599.67557736241,312,-63745.424460266186,1880.299335828661,65625.72379609484,0.060897435897435896,0.025509455245535287,-204.31225788546854,-63807.08981912977,-31641.246599750506,1,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H3_TQ0p7_SPQ0p75_CQ0p75,top5_qty_churn_sum,1,1,reverse,3,0.7,68403.5,0.75,3.4284694119258963,0.75,80028.5,15,1,293,-32974.181036823815,-1986.9050721574638,30987.27596466635,0.09215017064846416,0.0343392071041744,-112.5398670198765,-32853.46695152788,293,-48467.819019156996,-1986.9050721574638,46480.91394699953,0.020477815699658702,0.010557378325349396,-165.41917753978495,-48291.7847019045,293,-63961.45700149017,-1986.9050721574638,61974.5519293327,0.017064846416382253,0.003843575404806626,-218.2984880596934,-63730.10245228124,-29663.319134329115,0,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p5,avg_depth_slope_bid,1,1,follow,6,0.7,151.2375,0.75,3.4284694119258963,0.5,29584.5,18,1,330,-29214.06869553605,5661.103897990204,34875.17259352625,0.1696969696969697,0.1899736372578537,-88.52748089556378,-29780.433120420737,330,-46651.654992299176,5661.103897990204,52312.75889028938,0.11212121212121212,0.08817938831480282,-141.36865149181568,-46747.088851039196,330,-64089.241289062295,5661.103897990204,69750.3451870525,0.07878787878787878,0.041184505556585524,-194.20982208806757,-63800.98018739209,-36549.468013402315,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H6_TQ0p7_SPQ0p75_CQ0p5,avg_depth_convexity_ask,1,1,reverse,6,0.7,541.7,0.75,3.4284694119258963,0.5,29584.5,18,1,312,-31228.310145200085,1693.728234934266,32922.038380134356,0.1762820512820513,0.1475808424283309,-100.09073764487206,-31627.138052391234,312,-47689.32933526726,1693.728234934266,49383.05757020153,0.11858974358974358,0.0604976534252898,-152.85041453611302,-47891.917396533376,312,-64150.34852533444,1693.728234934266,65844.07676026871,0.08012820512820513,0.02170455416388208,-205.61009142735398,-64156.69674067556,-30696.013171728628,0,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H3_TQ0p8_SPQ0p9_CQ0p0,top5_order_churn_sum,1,1,reverse,3,0.8,368.0,0.9,4.157489561967698,0.0,536.0,20,1,278,-34312.25470224773,-4323.42588211888,29988.828820128845,0.12949640287769784,0.046956173008828095,-123.4253766267904,-34246.63041799164,278,-49306.66911231215,-4323.42588211888,44983.24323019327,0.04316546762589928,0.009921960228928788,-177.3621191090365,-49191.167839511654,278,-64301.083522376575,-4323.42588211888,59977.65764025769,0.014388489208633094,0.0024685795456284455,-231.29886159128264,-64135.70526103166,-32522.674565150217,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p0,avg_level_weighted_depth_imbalance,1,1,follow,6,0.7,0.30546886405772544,0.75,3.4284694119258963,0.0,536.0,27,1,328,-30203.890292403546,4088.5171761736547,34292.40746857721,0.20121951219512196,0.1917148513905456,-92.0850313792791,-29863.828616743103,328,-47350.094026692146,4088.5171761736547,51438.6112028658,0.13414634146341464,0.08323138241450004,-144.36004276430532,-46954.35808525997,328,-64496.29776098074,4088.5171761736547,68584.81493715441,0.07621951219512195,0.03764790154223251,-196.63505414933152,-64044.88755377674,-36200.067375065235,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H10_TQ0p7_SPQ0p75_CQ0p0,avg_depth_convexity_ask,1,1,follow,10,0.7,541.7,0.75,3.4284694119258963,0.0,536.0,19,1,294,-33438.24377538344,-2331.0969771795258,31107.14679820391,0.17006802721088435,0.15351846116313703,-113.7355230455219,-33241.422662790734,294,-48991.81717448539,-2331.0969771795258,46660.72019730587,0.1054421768707483,0.07586140835863865,-166.63883392682106,-48742.0952143342,294,-64545.39057358734,-2331.0969771795258,62214.29359640782,0.07142857142857142,0.040005437009806466,-219.5421448081202,-64242.76776587764,-31968.15906295586,0,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p5,top5_order_churn_sum,1,1,reverse,10,0.7,319.0,0.75,3.4284694119258963,0.5,29584.5,17,1,276,-35426.46823331322,-6102.552428368025,29323.915804945194,0.213768115942029,0.16616140392804962,-128.35676896127978,-35229.64712072051,276,-50088.42613578582,-6102.552428368025,43985.87370741779,0.12681159420289856,0.0846953191158084,-181.4798048398037,-49838.70417563463,276,-64750.38403825842,-6102.552428368025,58647.83160989039,0.09057971014492754,0.045754875163740494,-234.6028407183276,-64447.76123054868,-34907.88293604426,0,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H3_TQ0p7_SPQ0p75_CQ0p5,top5_order_churn_sum,1,1,follow,3,0.7,319.0,0.75,3.4284694119258963,0.5,29584.5,17,1,322,-30724.290839229976,3449.484298635697,34173.77513786567,0.14285714285714285,0.10789584747378353,-95.41705229574526,-30601.937355565242,322,-47811.178408162814,3449.484298635697,51260.66270679851,0.07763975155279502,0.03614146687198099,-148.48192052224476,-47595.58872956501,322,-64898.06597709565,3449.484298635697,68347.55027573134,0.034161490683229816,0.01413269304587958,-201.54678874874426,-64629.57545093932,-36394.851161067454,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p5,depth_replenishment_pressure,1,1,follow,6,0.7,6434.5,0.75,3.4284694119258963,0.5,29584.5,17,1,325,-30666.70348875808,3809.803986477655,34476.50747523574,0.15076923076923077,0.15912120645073635,-94.35908765771717,-30739.340255736268,325,-47904.957226375955,3809.803986477655,51714.76121285361,0.09538461538461539,0.07334257933265151,-147.3998683888491,-47824.64005027974,325,-65143.21096399383,3809.803986477655,68953.01495047148,0.06461538461538462,0.03538640988727957,-200.440649119981,-64909.93984482315,-34034.2404313102,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p0,depth_replenishment_pressure,1,1,follow,6,0.7,6434.5,0.75,3.4284694119258963,0.0,536.0,17,1,326,-30743.41327366011,3831.2965237910835,34574.70979745119,0.15030674846625766,0.15878721710870347,-94.30494869220892,-30816.050040638293,326,-48030.76817238571,3831.2965237910835,51862.06469617679,0.0950920245398773,0.0731645228770886,-147.33364470056966,-47950.450996289495,326,-65318.1230711113,3831.2965237910835,69149.41959490239,0.06441717791411043,0.035294994940580325,-200.36234070893036,-65084.85195194063,-34110.95021621222,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_FOLLOW_H10_TQ0p7_SPQ0p9_CQ0p0,avg_level_weighted_depth_imbalance,1,1,follow,10,0.7,0.30546886405772544,0.9,4.157489561967698,0.0,536.0,31,1,332,-29909.514010240564,5499.453034078515,35408.967044319084,0.2710843373493976,0.2803083863959402,-90.08889762120651,-30191.93607336126,332,-47613.9975324001,5499.453034078515,53113.45056647863,0.18373493975903615,0.137408023398876,-143.4156552180726,-47680.7683724998,332,-65318.48105455964,5499.453034078515,70817.93408863817,0.12048192771084337,0.07074035362792587,-196.7424128149387,-65219.210213255814,-40657.898820270755,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H10_TQ0p7_SPQ0p9_CQ0p0,avg_depth_convexity_ask,1,1,reverse,10,0.7,541.7,0.9,4.157489561967698,0.0,536.0,20,1,329,-30256.962556535782,5057.595496791078,35314.558053326866,0.23708206686930092,0.2573511387277712,-91.96645153962244,-30343.761280354123,329,-47914.24158319922,5057.595496791078,52971.83707999029,0.1641337386018237,0.126796427311567,-145.63599265410096,-47891.633822849806,329,-65571.52060986265,5057.595496791078,70629.11610665373,0.0911854103343465,0.06735851107027739,-199.3055337685795,-65450.93663710435,-37199.54846859839,1,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H10_TQ0p7_SPQ0p75_CQ0p0,top5_qty_churn_sum,1,1,follow,10,0.7,68403.5,0.75,3.4284694119258963,0.0,536.0,15,1,303,-33924.51963939247,-1793.4508524423463,32131.068786950127,0.17491749174917492,0.16807350722081746,-111.96211102109726,-34410.89250693426,303,-49990.05403286754,-1793.4508524423463,48196.60318042519,0.11221122112211221,0.08288835094772277,-164.9836766761305,-49988.39203626902,303,-66055.5884263426,-1793.4508524423463,64262.137573900254,0.07260726072607261,0.04306915895184713,-218.00524233116369,-65898.25572161583,-34600.96612453936,1,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H10_TQ0p7_SPQ0p75_CQ0p5,top5_qty_churn_sum,1,1,follow,10,0.7,68403.5,0.75,3.4284694119258963,0.5,29584.5,15,1,303,-33924.51963939247,-1793.4508524423463,32131.068786950127,0.17491749174917492,0.16807350722081746,-111.96211102109726,-34410.89250693426,303,-49990.05403286754,-1793.4508524423463,48196.60318042519,0.11221122112211221,0.08288835094772277,-164.9836766761305,-49988.39203626902,303,-66055.5884263426,-1793.4508524423463,64262.137573900254,0.07260726072607261,0.04306915895184713,-218.00524233116369,-65898.25572161583,-34600.96612453936,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p5,depth_withdrawal_pressure,1,1,follow,6,0.7,7267.0,0.75,3.4284694119258963,0.5,29584.5,17,1,331,-31062.236163703754,4061.4735585794874,35123.70972228324,0.1691842900302115,0.18137675323072375,-93.84361378762463,-31372.755152615304,331,-48624.09102484537,4061.4735585794874,52685.564583424864,0.11178247734138973,0.08416803901926788,-146.90057711433647,-48580.55776984232,331,-66185.94588598699,4061.4735585794874,70247.41944456648,0.06948640483383686,0.0401235093990784,-199.9575404410483,-66039.88511818188,-34627.20518822591,1,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H10_TQ0p7_SPQ0p9_CQ0p75,top5_qty_churn_sum,1,1,reverse,10,0.7,68403.5,0.9,4.157489561967698,0.75,80028.5,14,1,289,-35074.97201921513,-3957.3714212653426,31117.600597949786,0.22837370242214533,0.17058610900268117,-121.3666851875956,-35561.920090276195,289,-50633.77231819002,-3957.3714212653426,46676.40089692468,0.14186851211072665,0.07948800723130753,-175.20336442280285,-50439.38249698201,289,-66192.57261716491,-3957.3714212653426,62235.20119589957,0.08304498269896193,0.03851787288836418,-229.0400436580101,-65937.58321403609,-33802.98931882529,0,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p0,avg_depth_convexity_bid,1,1,reverse,10,0.7,484.07500000000005,0.75,3.4284694119258963,0.0,536.0,21,1,299,-34958.37209561809,-3524.941685839177,31433.430409778914,0.2040133779264214,0.145676373709813,-116.91763242681635,-34875.68785067572,299,-50675.08730050755,-3524.941685839177,47150.14561466837,0.13043478260869565,0.06423132668715352,-169.4818973261122,-50541.58836564934,299,-66391.802505397,-3524.941685839177,62866.86081955783,0.07023411371237458,0.029797896720788697,-222.04616222540804,-66207.48888062288,-29488.257399127568,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H10_TQ0p7_SPQ0p75_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,10,0.7,0.2908250802862845,0.75,3.4284694119258963,0.0,536.0,28,1,286,-36489.158818927914,-6486.790307957835,30002.368510970075,0.16433566433566432,0.15415411419939462,-127.58447139485284,-36306.68309500156,286,-51490.343074412944,-6486.790307957835,45003.552766455105,0.10839160839160839,0.08131089812942316,-180.03616459584944,-51255.22249767547,286,-66491.52732989797,-6486.790307957835,60004.73702194015,0.06643356643356643,0.04614750448311936,-232.48785779684607,-66203.76190034933,-29432.820393802074,0,0
