root,trade_date,exchange,symbol,file,rows,column_count,missing_required_columns,required_schema_pass,l1_book_sample_pass,observed_trade_dates,observed_symbols,sample_status,sample_error
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\part-073447_534086-000031.parquet,6,54,,True,True,2026-07-08,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\part-100143_410092-020506.parquet,1,54,,True,False,2026-07-08,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\part-073447_655264-000032.parquet,7,54,,True,True,2026-07-08,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\part-100143_527368-020507.parquet,1,54,,True,False,2026-07-08,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\part-062603_563467-000001.parquet,6,54,,True,False,2026-07-09,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\part-100144_494501-028555.parquet,1,54,,True,False,2026-07-09,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\part-062603_714610-000002.parquet,19,54,,True,False,2026-07-09,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\part-100125_997677-028533.parquet,1,54,,True,False,2026-07-09,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\part-062603_859366-000003.parquet,11,54,,True,False,2026-07-09,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\part-100144_647566-028556.parquet,1,54,,True,False,2026-07-09,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\part-062604_015424-000004.parquet,11,54,,True,False,2026-07-09,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\part-100144_772018-028557.parquet,1,54,,True,False,2026-07-09,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\part-062604_161207-000005.parquet,19,54,,True,False,2026-07-09,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\part-100126_122846-028534.parquet,1,54,,True,False,2026-07-09,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\part-062604_289867-000006.parquet,5,54,,True,False,2026-07-09,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\part-100144_934637-028558.parquet,1,54,,True,False,2026-07-09,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\part-062604_429679-000007.parquet,4,54,,True,False,2026-07-09,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\part-100459_570740-028560.parquet,1,54,,True,False,2026-07-09,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\part-062604_571900-000008.parquet,7,54,,True,False,2026-07-09,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\part-100145_058507-028559.parquet,1,54,,True,False,2026-07-09,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\part-062604_717234-000009.parquet,16,54,,True,False,2026-07-09,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\part-100112_873910-028526.parquet,1,54,,True,False,2026-07-09,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\part-062604_855433-000010.parquet,12,54,,True,False,2026-07-09,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\part-100126_253050-028535.parquet,1,54,,True,False,2026-07-09,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\part-062604_988832-000011.parquet,6,54,,True,False,2026-07-09,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\part-100126_375203-028536.parquet,1,54,,True,False,2026-07-09,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\part-062605_125051-000012.parquet,19,54,,True,False,2026-07-09,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\part-100112_998234-028527.parquet,1,54,,True,False,2026-07-09,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\part-062605_266987-000013.parquet,7,54,,True,False,2026-07-09,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\part-100113_138124-028528.parquet,1,54,,True,False,2026-07-09,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\part-062605_407053-000014.parquet,11,54,,True,False,2026-07-09,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\part-100126_496570-028537.parquet,1,54,,True,False,2026-07-09,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=INFY\part-062605_543700-000015.parquet,11,54,,True,False,2026-07-09,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=INFY\part-100113_270322-028529.parquet,1,54,,True,False,2026-07-09,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\part-062605_682267-000016.parquet,6,54,,True,False,2026-07-09,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\part-100126_622573-028538.parquet,1,54,,True,False,2026-07-09,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ITC\part-062605_817390-000017.parquet,6,54,,True,False,2026-07-09,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ITC\part-100126_745885-028539.parquet,1,54,,True,False,2026-07-09,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\part-062605_956663-000018.parquet,10,54,,True,False,2026-07-09,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\part-100126_870322-028540.parquet,1,54,,True,False,2026-07-09,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\part-062606_134313-000019.parquet,19,54,,True,False,2026-07-09,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\part-100126_991948-028541.parquet,1,54,,True,False,2026-07-09,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=LT\part-062606_274994-000020.parquet,5,54,,True,False,2026-07-09,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=LT\part-100127_126341-028542.parquet,1,54,,True,False,2026-07-09,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=M&M\part-062606_408397-000021.parquet,17,54,,True,False,2026-07-09,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=M&M\part-100127_275178-028543.parquet,1,54,,True,False,2026-07-09,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\part-062606_541546-000022.parquet,19,54,,True,False,2026-07-09,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\part-100127_396080-028544.parquet,1,54,,True,False,2026-07-09,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\part-062606_708199-000023.parquet,6,54,,True,False,2026-07-09,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\part-100127_534944-028545.parquet,1,54,,True,False,2026-07-09,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\part-062606_871561-000024.parquet,12,54,,True,False,2026-07-09,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\part-100127_659215-028546.parquet,1,54,,True,False,2026-07-09,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\part-062607_032914-000025.parquet,6,54,,True,False,2026-07-09,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\part-100127_783397-028547.parquet,1,54,,True,False,2026-07-09,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\part-062607_166803-000026.parquet,19,54,,True,False,2026-07-09,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\part-100127_926700-028548.parquet,1,54,,True,False,2026-07-09,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\part-062607_297281-000027.parquet,7,54,,True,False,2026-07-09,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\part-100128_058790-028549.parquet,1,54,,True,False,2026-07-09,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\part-062607_430516-000028.parquet,19,54,,True,False,2026-07-09,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\part-100128_181143-028550.parquet,1,54,,True,False,2026-07-09,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=TCS\part-062607_576207-000029.parquet,19,54,,True,False,2026-07-09,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=TCS\part-100128_305657-028551.parquet,1,54,,True,False,2026-07-09,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\part-062607_717273-000030.parquet,6,54,,True,False,2026-07-09,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\part-100128_428176-028552.parquet,1,54,,True,False,2026-07-09,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\part-062607_847509-000031.parquet,6,54,,True,False,2026-07-09,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\part-100128_554751-028553.parquet,1,54,,True,False,2026-07-09,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\part-062607_986353-000032.parquet,7,54,,True,False,2026-07-09,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-09,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\part-100128_686429-028554.parquet,1,54,,True,False,2026-07-09,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\part-034501_427736-000006.parquet,1,54,,True,True,2026-07-10,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\part-100459_922852-050494.parquet,1,54,,True,False,2026-07-10,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\part-034501_554219-000007.parquet,1,54,,True,True,2026-07-10,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\part-100500_057541-050495.parquet,1,54,,True,False,2026-07-10,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_687922-000008.parquet,1,54,,True,True,2026-07-10,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\part-100500_189033-050496.parquet,1,54,,True,False,2026-07-10,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\part-034515_256625-000036.parquet,2,54,,True,False,2026-07-10,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\part-100500_312515-050497.parquet,1,54,,True,False,2026-07-10,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\part-034501_813567-000009.parquet,1,54,,True,True,2026-07-10,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\part-100500_440202-050498.parquet,1,54,,True,False,2026-07-10,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\part-034501_935674-000010.parquet,1,54,,True,True,2026-07-10,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\part-100500_560374-050499.parquet,1,54,,True,False,2026-07-10,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\part-034502_065410-000011.parquet,1,54,,True,True,2026-07-10,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\part-100500_706610-050500.parquet,1,54,,True,False,2026-07-10,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\part-034502_196217-000012.parquet,1,54,,True,True,2026-07-10,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\part-100500_845851-050501.parquet,1,54,,True,False,2026-07-10,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\part-034502_333833-000013.parquet,1,54,,True,True,2026-07-10,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\part-100116_245030-050470.parquet,3,54,,True,False,2026-07-10,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\part-034515_924773-000042.parquet,2,54,,True,False,2026-07-10,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\part-100500_982747-050502.parquet,1,54,,True,False,2026-07-10,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\part-034502_462491-000014.parquet,1,54,,True,True,2026-07-10,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\part-100116_495078-050472.parquet,3,54,,True,False,2026-07-10,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\part-034502_590319-000015.parquet,1,54,,True,True,2026-07-10,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\part-100116_612297-050473.parquet,8,54,,True,False,2026-07-10,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\part-034502_714378-000016.parquet,1,54,,True,True,2026-07-10,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\part-100501_119585-050503.parquet,1,54,,True,False,2026-07-10,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\part-034502_837031-000017.parquet,1,54,,True,True,2026-07-10,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\part-100116_866685-050475.parquet,4,54,,True,False,2026-07-10,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=INFY\part-034502_957663-000018.parquet,1,54,,True,True,2026-07-10,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=INFY\part-100116_988612-050476.parquet,6,54,,True,True,2026-07-10,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\part-034516_587518-000048.parquet,2,54,,True,False,2026-07-10,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\part-100501_269037-050504.parquet,1,54,,True,False,2026-07-10,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ITC\part-034503_084233-000019.parquet,1,54,,True,True,2026-07-10,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ITC\part-100117_301894-050478.parquet,7,54,,True,False,2026-07-10,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\part-034516_831123-000050.parquet,2,54,,True,False,2026-07-10,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\part-100117_423795-050479.parquet,3,54,,True,True,2026-07-10,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\part-034503_210949-000020.parquet,2,54,,True,True,2026-07-10,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\part-100501_421627-050505.parquet,1,54,,True,False,2026-07-10,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=LT\part-034503_332609-000021.parquet,1,54,,True,True,2026-07-10,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=LT\part-100501_551617-050506.parquet,1,54,,True,False,2026-07-10,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=M&M\part-034503_456777-000022.parquet,1,54,,True,True,2026-07-10,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=M&M\part-100501_679090-050507.parquet,1,54,,True,False,2026-07-10,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\part-034503_581048-000023.parquet,1,54,,True,True,2026-07-10,MARUTI,ok,
