trade_date,exchange,symbol,remote_path,local_path,remote_size
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071053_932771-027995.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071053_932771-027995.parquet,35780
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071108_187937-028027.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071108_187937-028027.parquet,35209
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071122_407283-028059.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071122_407283-028059.parquet,35368
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071136_621168-028091.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071136_621168-028091.parquet,35723
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071150_792605-028123.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071150_792605-028123.parquet,34856
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071205_103055-028155.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071205_103055-028155.parquet,35222
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071219_161163-028187.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071219_161163-028187.parquet,34974
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071233_268922-028219.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071233_268922-028219.parquet,35058
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071247_693445-028251.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071247_693445-028251.parquet,35018
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071301_892336-028283.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071301_892336-028283.parquet,34898
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071316_358585-028315.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071316_358585-028315.parquet,34838
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071330_403161-028347.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071330_403161-028347.parquet,34901
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071344_721994-028379.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071344_721994-028379.parquet,34711
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071359_061536-028411.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071359_061536-028411.parquet,34882
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071413_480561-028443.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071413_480561-028443.parquet,34624
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071427_791796-028475.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071427_791796-028475.parquet,34987
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071441_988775-028507.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071441_988775-028507.parquet,35239
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071456_006989-028539.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071456_006989-028539.parquet,35267
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071510_040100-028571.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071510_040100-028571.parquet,35006
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071524_322442-028603.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071524_322442-028603.parquet,35064
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071538_529399-028635.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071538_529399-028635.parquet,35036
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071552_830478-028667.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071552_830478-028667.parquet,34542
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071607_008811-028699.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071607_008811-028699.parquet,34516
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071620_908725-028731.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071620_908725-028731.parquet,34567
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071635_078957-028763.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071635_078957-028763.parquet,34568
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071649_236788-028795.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071649_236788-028795.parquet,34603
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071703_245797-028827.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071703_245797-028827.parquet,34943
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071717_216610-028859.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071717_216610-028859.parquet,34960
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071731_505478-028891.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071731_505478-028891.parquet,34761
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071745_662337-028923.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071745_662337-028923.parquet,34824
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071759_993320-028955.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071759_993320-028955.parquet,34747
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071814_285477-028987.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071814_285477-028987.parquet,34836
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071828_537409-029019.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071828_537409-029019.parquet,35022
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071842_737804-029051.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071842_737804-029051.parquet,34702
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071856_766205-029083.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071856_766205-029083.parquet,34835
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071911_193889-029115.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071911_193889-029115.parquet,34605
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071925_435379-029147.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071925_435379-029147.parquet,34770
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071939_592495-029179.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071939_592495-029179.parquet,34772
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-071953_797416-029211.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-071953_797416-029211.parquet,34606
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072008_053816-029243.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072008_053816-029243.parquet,34705
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072022_395857-029275.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072022_395857-029275.parquet,34765
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072036_531845-029307.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072036_531845-029307.parquet,35094
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072050_758902-029339.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072050_758902-029339.parquet,34820
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072104_958016-029371.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072104_958016-029371.parquet,35111
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072119_410560-029403.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072119_410560-029403.parquet,35100
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072133_541648-029435.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072133_541648-029435.parquet,34760
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072147_727693-029467.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072147_727693-029467.parquet,35245
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072201_711616-029499.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072201_711616-029499.parquet,36097
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072215_806218-029531.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072215_806218-029531.parquet,36464
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072229_930563-029563.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072229_930563-029563.parquet,35401
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072244_061786-029595.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072244_061786-029595.parquet,36223
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072258_226582-029627.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072258_226582-029627.parquet,35882
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072312_271666-029659.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072312_271666-029659.parquet,35810
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072326_552843-029691.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072326_552843-029691.parquet,35822
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072340_759892-029723.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072340_759892-029723.parquet,35637
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072355_085094-029755.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072355_085094-029755.parquet,34717
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072409_193513-029787.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072409_193513-029787.parquet,34636
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072423_195234-029819.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072423_195234-029819.parquet,34618
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072437_197802-029851.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072437_197802-029851.parquet,34694
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072451_314983-029883.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072451_314983-029883.parquet,34890
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072505_784716-029915.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072505_784716-029915.parquet,34921
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072520_804124-029947.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072520_804124-029947.parquet,34742
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072535_831158-029979.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072535_831158-029979.parquet,34751
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072550_853722-030011.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072550_853722-030011.parquet,35001
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072605_959883-030043.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072605_959883-030043.parquet,34855
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072620_875055-030075.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072620_875055-030075.parquet,34968
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072634_984508-030107.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072634_984508-030107.parquet,35195
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072649_122161-030139.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072649_122161-030139.parquet,34828
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072703_651612-030171.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072703_651612-030171.parquet,34991
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072718_115079-030203.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072718_115079-030203.parquet,34721
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072732_321427-030235.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072732_321427-030235.parquet,34826
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072746_489737-030267.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072746_489737-030267.parquet,35253
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072800_510535-030299.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072800_510535-030299.parquet,35037
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072814_700025-030331.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072814_700025-030331.parquet,35106
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072828_695590-030363.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072828_695590-030363.parquet,35039
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072842_832471-030395.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072842_832471-030395.parquet,34805
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072856_953197-030427.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072856_953197-030427.parquet,34832
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072911_198985-030459.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072911_198985-030459.parquet,34807
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072925_261821-030491.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072925_261821-030491.parquet,34792
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072939_564521-030523.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072939_564521-030523.parquet,34800
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-072953_796833-030555.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-072953_796833-030555.parquet,34631
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073008_160991-030587.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073008_160991-030587.parquet,34951
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073022_356433-030619.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073022_356433-030619.parquet,34821
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073036_521089-030651.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073036_521089-030651.parquet,34583
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073050_782192-030683.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073050_782192-030683.parquet,34957
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073105_297909-030715.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073105_297909-030715.parquet,34856
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073119_782356-030747.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073119_782356-030747.parquet,34987
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073134_252459-030779.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073134_252459-030779.parquet,34760
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073148_734578-030811.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073148_734578-030811.parquet,34908
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073203_158093-030843.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073203_158093-030843.parquet,34706
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073217_339823-030875.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073217_339823-030875.parquet,35110
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073231_890103-030907.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073231_890103-030907.parquet,34697
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073246_268507-030939.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073246_268507-030939.parquet,34783
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073300_658842-030971.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073300_658842-030971.parquet,34913
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073315_004225-031003.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073315_004225-031003.parquet,34761
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073329_452836-031035.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073329_452836-031035.parquet,34815
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073343_699697-031067.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073343_699697-031067.parquet,34728
2026-07-20,NSE,SUNPHARMA,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=SUNPHARMA/part-073357_925707-031099.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-073357_925707-031099.parquet,34878
