scenario_id,seed_scope,fill_model_id,execution_policy_id,max_concurrent_positions,initial_capital_inr,fixed_notional_inr,cost_profile,cost_multiplier,input_event_rows,scheduled_event_rows,canceled_event_rows,crossed_after_no_fill_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,passive_entry_attempt_rows,passive_entry_fill_rows,passive_exit_attempt_rows,passive_exit_fill_rows,forced_flatten_rows,avg_entry_fill_probability,avg_adverse_selection_penalty_bps_scheduled,avg_net_edge_bps_scheduled,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,scheduled_trade_dates,positive_trade_dates,negative_trade_dates,positive_symbol_date_rows,realized_net_pnl_inr,portfolio_return_pct,mechanical_annualized_portfolio_return_pct,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,event_floor_met,annualized_above12,breadth_met,cost200_acceptance_survivor,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,above12_but_sparse,broad_but_below12,acceptance_block_reason,preserve_for_terminal_report
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.3127089130495729,3.8117411976173248,-23.561314530950654,1,1,1,1,2,1,0,1,0,-353.41971796425986,-0.0353419717964259,-4.453088446349675,150000.0,0.15,0.0,-353.41971796425986,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.308004807219884,3.903322127525908,-23.65289546085924,1,1,1,1,2,1,0,1,0,-354.7934319128886,-0.0354793431912888,-4.470397242102396,150000.0,0.15,0.0,-354.7934319128886,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.3127089130495729,4.019039816362832,-23.76861314969616,1,1,1,1,2,2,0,2,0,-356.52919724544245,-0.0356529197245442,-4.492267885292574,150000.0,0.15,0.0,-356.52919724544245,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,4.103644708171069,-23.8532180415044,1,1,1,1,1,1,0,1,0,-178.899135311283,-0.0178899135311283,-4.508258209844332,75000.0,0.075,0.0,-178.899135311283,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,4.103644708171069,-23.8532180415044,1,1,1,1,1,1,0,1,0,-178.899135311283,-0.0178899135311283,-4.508258209844332,75000.0,0.075,0.0,-178.899135311283,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,4.103644708171069,-23.8532180415044,1,1,1,1,1,1,0,1,0,-178.899135311283,-0.0178899135311283,-4.508258209844332,75000.0,0.075,0.0,-178.899135311283,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,4.103644708171069,-23.8532180415044,1,1,1,1,1,1,0,1,0,-178.899135311283,-0.0178899135311283,-4.508258209844332,75000.0,0.075,0.0,-178.899135311283,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.1984873624100096,4.365549330538679,-24.11512266387201,1,1,1,1,2,2,0,2,0,-361.7268399580802,-0.036172683995808,-4.55775818347181,150000.0,0.15,0.0,-361.7268399580802,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,2,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.1984873624100096,4.68398655303109,-24.43355988636442,1,1,1,1,2,1,0,1,0,-366.5033982954664,-0.0366503398295466,-4.617942818522876,150000.0,0.15,0.0,-366.5033982954664,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.2011418743213539,4.924373649805284,-24.673946983138613,1,1,1,1,1,1,0,1,0,-185.0546023735396,-0.0185054602373539,-4.663375979813198,75000.0,0.075,0.0,-185.0546023735396,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,2,1000000.0,75000.0,cost200,2.0,6,3,3,0,0,0,0,0,6,3,0,0,3,0.4178151521076541,3.326639100888483,-23.076212434221816,1,1,1,1,2,2,0,2,0,-519.2147797699909,-0.051921477976999,-6.542106225101884,225000.0,0.225,0.0,-519.2147797699909,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,6,3,3,0,0,0,0,0,6,3,0,0,3,0.3127089130495729,3.913693059868804,-23.66326639320213,1,1,1,1,2,2,0,2,0,-532.423493847048,-0.0532423493847048,-6.708536022472805,225000.0,0.225,0.0,-532.423493847048,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,3,3,0,0,0,0,0,6,3,0,0,3,0.2011372600041447,4.530592776846159,-24.280166110179493,1,1,1,1,2,2,0,2,0,-546.3037374790385,-0.0546303737479038,-6.883427092235885,225000.0,0.225,0.0,-546.3037374790385,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,3,2,1,0,0,0,0,0,3,2,0,0,2,0.4193518796732833,3.317823808397022,-23.067397141730357,1,1,1,1,1,1,0,1,0,-346.0109571259553,-0.0346010957125955,-8.719476119574074,150000.0,0.15,0.0,-346.0109571259553,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,1,1000000.0,75000.0,cost200,2.0,6,4,2,0,0,0,0,0,6,4,0,0,4,0.308004807219884,3.701400755912325,-23.45097408924566,1,1,1,1,2,2,0,2,0,-703.5292226773697,-0.0703529222677369,-8.864468205734859,300000.0,0.3,0.0,-703.5292226773697,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
