candidate_id,feature_name,fill_assumption,split,trade_month,observations,expected_fills,symbols,expected_net_pnl_inr,expected_gross_pnl_inr,expected_cost_pnl_inr,adverse_selection_rate
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,test,2026-07,3303,1479.0375000000001,22,-333313.5812442388,-211024.98589923888,122288.59534500001,0.48652739933393885
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,test,2026-08,4364,1975.05,22,-578855.9286311201,-415556.4245711202,163299.50406,0.5091659028414299
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,test,2026-09,3195,1443.375,22,-417150.71821086056,-297810.7411608606,119339.97705,0.5051643192488263
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,test,2026-10,2095,938.475,20,-216410.42468530568,-138816.1855153057,77594.23917,0.48878281622911696
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,test,2026-11,4245,1906.7625,22,-554132.1208063925,-396478.7091913926,157653.41161500002,0.49493521790341577
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,test,2026-12,1764,801.9,22,-258546.7126977622,-192244.6584177622,66302.05428000001,0.5187074829931972
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,train,2026-01,2441,1097.2125,22,-285919.97756935604,-195201.131414356,90718.846155,0.4956984842277755
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,train,2026-02,3369,1507.5,22,-457434.6866267666,-332792.7776267666,124641.90900000001,0.4864945087563075
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,train,2026-03,3202,1449.7875000000001,22,-414712.92151404446,-294842.7512690445,119870.170245,0.5112429731417863
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,train,2026-04,2674,1213.425,22,-407453.3319029052,-307125.8967929052,100327.43511,0.5153328347045625
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,train,2026-05,3747,1675.9125000000001,22,-317064.15931959054,-178497.70272459058,138566.456595,0.48625567120362956
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,optimistic_queue,train,2026-06,4165,1891.6875,22,-634084.8525333528,-477677.8600083528,156406.992525,0.5171668667466987
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,test,2026-07,1569,211.8975,22,-161364.82661695077,-143844.88703995076,17519.939577,0.48693435309114086
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,test,2026-08,2283,305.013,22,-262052.35027005998,-236833.50941446,25218.8408556,0.5208059570740254
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,test,2026-09,2424,294.4815,22,-250092.45799318884,-225744.37419538884,24348.0837978,0.5099009900990099
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,test,2026-10,1072,176.5935,20,-132843.7366730418,-118242.77418084179,14600.9624922,0.503731343283582
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,test,2026-11,2315,293.706,22,-271010.89014694956,-246726.92561974956,24283.9645272,0.48596112311015116
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,test,2026-12,1209,137.709,22,-141840.75516066395,-130454.80978986392,11385.9453708,0.5368072787427626
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,train,2026-01,1447,167.163,22,-171411.3352251033,-157590.09778950328,13821.2374356,0.4906703524533518
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,train,2026-02,2223,280.416,22,-289205.9620965843,-266020.8307173843,23185.1313792,0.4880791722896986
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,train,2026-03,1661,212.109,22,-177592.47689301954,-160055.05024221956,17537.4266508,0.5261890427453342
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,train,2026-04,1759,216.21450000000002,22,-193073.3530104883,-175196.47869308828,17876.8743174,0.5179079022171689
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,train,2026-05,1205,156.1095,22,-86842.23508502837,-73934.91429362838,12907.3207914,0.5012448132780083
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,pessimistic_queue,train,2026-06,2016,259.599,22,-280075.7599530654,-258611.8031142654,21463.9568388,0.5178571428571429
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,test,2026-07,1569,393.52500000000003,22,-215301.12151563872,-182764.00228563874,32537.119230000004,0.48693435309114086
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,test,2026-08,2283,575.7,22,-368314.65816858574,-320715.09132858575,47599.56684000001,0.5208059570740254
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,test,2026-09,2424,581.5125,22,-357336.36262139224,-309256.2113063922,48080.151315,0.5099009900990099
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,test,2026-10,1072,301.2125,20,-167090.86153598345,-142186.25058098347,24904.610955,0.503731343283582
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,test,2026-11,2315,563.575,22,-381841.63309202774,-335244.5758020277,46597.057290000004,0.48596112311015116
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,test,2026-12,1209,283.55,22,-210824.65274912986,-187380.39848912988,23444.254260000005,0.5368072787427626
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,train,2026-01,1447,336.0,22,-235717.47307443962,-207936.58987443964,27780.883200000004,0.4906703524533518
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,train,2026-02,2223,539.95,22,-406430.62495799275,-361786.91101799277,44643.71394000001,0.4880791722896986
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,train,2026-03,1661,410.4875,22,-254406.06954454564,-220466.4704595456,33939.599085,0.5261890427453342
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,train,2026-04,1759,424.96250000000003,22,-289622.46292484266,-254486.05346984268,35136.409455,0.5179079022171689
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,train,2026-05,1205,297.5,22,-117010.09850914721,-92412.4415091472,24597.657000000003,0.5012448132780083
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,base_queue,train,2026-06,2016,499.01250000000005,22,-398900.2040426655,-357641.2517276655,41258.952315,0.5178571428571429
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,test,2026-07,1569,701.6625,22,-199890.96681600393,-141876.66932100395,58014.297495000006,0.48693435309114086
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,test,2026-08,2283,1038.375,22,-382099.1439765382,-296245.0529265382,85854.09105,0.5208059570740254
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,test,2026-09,2424,1097.4375,22,-362002.9797561344,-271265.5303311344,90737.449425,0.5099009900990099
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,test,2026-10,1072,483.8625,20,-155813.59298192456,-115807.26084692458,40006.332135000004,0.503731343283582
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,test,2026-11,2315,1035.45,22,-390249.59078896575,-304637.34224896575,85612.24854,0.48596112311015116
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,test,2026-12,1209,554.5125,22,-219795.90742696673,-173948.14851196672,45847.758915000006,0.5368072787427626
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,train,2026-01,1447,648.6750000000001,22,-206195.80989869635,-152562.58248869635,53633.22741000001,0.4906703524533518
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,train,2026-02,2223,995.7375000000001,22,-417624.59843074105,-335295.8270457411,82328.771385,0.4880791722896986
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,train,2026-03,1661,757.8000000000001,22,-257209.09858676544,-194553.28522676544,62655.81336,0.5261890427453342
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,train,2026-04,1759,799.3125,22,-329944.9865554687,-263856.8698804687,66088.116675,0.5179079022171689
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,train,2026-05,1205,543.0375,22,-111621.17269718923,-66722.18055218925,44898.992145000004,0.5012448132780083
P89_MICROPRICE_DEV_Q0_5_I0_75,microprice_dev,optimistic_queue,train,2026-06,2016,915.3000000000001,22,-406596.12251915503,-330918.020159155,75678.10236,0.5178571428571429
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,test,2026-07,1610,233.1945,15,-144950.22013872085,-125669.41904532086,19280.8010934,0.4956521739130435
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,test,2026-08,2221,323.028,16,-220203.59147698386,-193495.24880338387,26708.3426736,0.5263394867176947
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,test,2026-09,1862,231.9105,16,-173775.13523467036,-154600.49680207038,19174.6384326,0.5150375939849624
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,test,2026-10,915,139.04999999999998,9,-73815.27578601144,-62318.454926011436,11496.82086,0.4491803278688525
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,test,2026-11,2231,290.778,16,-204996.69445973885,-180954.82048613884,24041.8739736,0.45674585387718514
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,test,2026-12,1028,114.8565,16,-114729.21990073843,-105232.74665293844,9496.4732478,0.4990272373540856
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,train,2026-01,1353,193.395,15,-182166.54365897508,-166176.4129849751,15990.130674,0.5787139689578714
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,train,2026-02,1797,218.988,16,-167085.39338361795,-148979.20275801796,18106.1906256,0.44518642181413465
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,train,2026-03,1681,219.2265,16,-172794.78382846614,-154668.87373666614,18125.9100918,0.49196906603212376
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,train,2026-04,1443,182.607,15,-131557.5951063942,-116459.4292179942,15098.1658884,0.48440748440748443
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,train,2026-05,1880,253.845,13,-128583.00874403364,-107594.79953003363,20988.209214,0.4829787234042553
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,pessimistic_queue,train,2026-06,2314,319.3875,16,-277077.2330636673,-250669.8912986673,26407.341765,0.5328435609334485
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,test,2026-07,1610,421.58750000000003,15,-197699.5964884353,-162842.2360834353,34857.360405,0.4956521739130435
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,test,2026-08,2221,586.825,16,-304971.4472020603,-256452.0520120603,48519.39519,0.5263394867176947
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,test,2026-09,1862,453.5625,16,-252670.41297637238,-215169.32120137237,37501.09177500001,0.5150375939849624
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,test,2026-10,915,243.6875,9,-82308.21474224434,-62159.83981724434,20148.374925,0.4491803278688525
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,test,2026-11,2231,547.0,16,-274547.505552242,-229320.88915224202,45226.616400000006,0.45674585387718514
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,test,2026-12,1028,236.66250000000002,16,-176070.28638255142,-156502.74688755145,19567.539495000005,0.4990272373540856
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,train,2026-01,1353,359.2875,15,-276586.5533985571,-246880.23175355713,29706.321645000004,0.5787139689578714
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,train,2026-02,1797,424.8125,16,-224950.7389785317,-189826.73170353172,35124.007275,0.44518642181413465
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,train,2026-03,1681,416.4125,16,-248365.79797212378,-213936.31277712376,34429.485195,0.49196906603212376
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,train,2026-04,1443,349.57500000000005,15,-185387.05008532244,-156483.76959532243,28903.280490000005,0.48440748440748443
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,train,2026-05,1880,471.71250000000003,13,-172935.54470168066,-133933.78914668068,39001.755555,0.4829787234042553
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,base_queue,train,2026-06,2314,595.45,16,-399310.24646417005,-350077.72592417005,49232.520540000005,0.5328435609334485
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,test,2026-07,1610,723.7125,15,-203559.09293933478,-143721.67498433476,59837.417955000004,0.4956521739130435
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,test,2026-08,2221,1013.1750000000001,16,-315781.08422432,-232010.55941432004,83770.52481,0.5263394867176947
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,test,2026-09,1862,845.325,16,-267994.31496092334,-198101.82957092332,69892.48539,0.5150375939849624
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,test,2026-10,915,402.075,9,-50675.25516392521,-17431.211673925212,33244.043490000004,0.4491803278688525
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,test,2026-11,2231,983.025,16,-253857.92745894825,-172580.24082894827,81277.68663000001,0.45674585387718514
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,test,2026-12,1028,462.6,16,-206364.9008166924,-168116.57769669237,38248.32312,0.4990272373540856
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,train,2026-01,1353,633.7125,15,-336463.1908077594,-284067.0808527594,52396.109955,0.5787139689578714
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,train,2026-02,1797,787.725,16,-202463.32035229087,-137333.27208229087,65130.04827000001,0.44518642181413465
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,train,2026-03,1681,753.6375,16,-272372.093856076,-210060.44099107603,62311.652865000004,0.49196906603212376
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,train,2026-04,1443,644.2875,15,-183847.96464201814,-130577.50099701814,53270.463645,0.48440748440748443
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,train,2026-05,1880,839.1375,13,-169871.23422294177,-100490.33875794179,69380.89546500001,0.4829787234042553
P89_MICROPRICE_DEV_Q0_75_I0_5,microprice_dev,optimistic_queue,train,2026-06,2314,1059.525,16,-431903.6546495991,-344300.8562195991,87602.79843000001,0.5328435609334485
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,test,2026-07,831,111.5175,15,-96744.82379900578,-87524.42307800578,9220.400721,0.5246690734055355
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,test,2026-08,1314,176.8605,16,-154979.5936743037,-140356.5553017037,14623.0383726,0.5540334855403348
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,test,2026-09,1452,175.74,16,-151685.0116414662,-137154.6175534662,14530.394088000001,0.5303030303030303
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,test,2026-10,447,65.61,9,-39947.894337643105,-34523.18080564311,5424.713532,0.42953020134228187
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,test,2026-11,1336,141.708,16,-135668.87038838852,-123952.28289878853,11716.5874896,0.4244011976047904
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,test,2026-12,786,89.85600000000001,16,-107542.35942348896,-100112.95751628895,7429.4019072,0.539440203562341
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,train,2026-01,870,115.7745,15,-143027.45707194426,-133455.08248254424,9572.3745894,0.6011494252873564
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,train,2026-02,1294,139.188,16,-144077.4190344464,-132569.1881688464,11508.2308656,0.43353941267387947
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,train,2026-03,968,113.676,16,-116343.22336448614,-106944.35527328614,9398.8680912,0.5082644628099173
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,train,2026-04,1026,113.3925,15,-103971.77678500324,-94596.34881400324,9375.427971000001,0.4746588693957115
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,train,2026-05,627,81.5265,13,-44477.945027859794,-37737.23617605979,6740.7088518,0.5167464114832536
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,pessimistic_queue,train,2026-06,1200,153.78900000000002,16,-182506.42383433334,-169790.96476753333,12715.4590668,0.5425
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,test,2026-07,831,210.3625,15,-143474.39301074605,-126081.36907574606,17393.023935,0.5246690734055355
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,test,2026-08,1314,335.6125,16,-224810.0307236039,-197061.1864886039,27748.844235000004,0.5540334855403348
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,test,2026-09,1452,350.07500000000005,16,-224573.5915956527,-195628.9705056527,28944.621090000004,0.5303030303030303
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,test,2026-10,447,116.375,9,-46777.056612038985,-37155.031962038986,9622.024650000001,0.42953020134228187
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,test,2026-11,1336,293.625,16,-189679.62653407076,-165402.35918407075,24277.267350000002,0.4244011976047904
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,test,2026-12,786,184.8,16,-169118.65776020815,-153839.17200020814,15279.485760000003,0.539440203562341
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,train,2026-01,870,224.3625,15,-225543.9117160788,-206993.35098107878,18550.560735000003,0.6011494252873564
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,train,2026-02,1294,287.0,16,-202861.20662302405,-179131.70222302404,23729.5044,0.43353941267387947
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,train,2026-03,968,228.8,16,-177434.6440224423,-158517.1854624423,18917.458560000003,0.5082644628099173
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,train,2026-04,1026,231.82500000000002,15,-150417.9988161323,-131250.4296261323,19167.569190000002,0.4746588693957115
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,train,2026-05,627,155.4,13,-61246.34118086644,-48397.68270086644,12848.658480000002,0.5167464114832536
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,base_queue,train,2026-06,1200,297.9375,16,-268901.28314532316,-244267.45312032316,24633.830025000003,0.5425
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,test,2026-07,831,378.5625,15,-169068.3504413066,-137768.3486663066,31300.001775,0.5246690734055355
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,test,2026-08,1314,607.3875,16,-245498.35505727344,-195278.82769227345,50219.527365,0.5540334855403348
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,test,2026-09,1452,664.2,16,-243510.85886307905,-188594.00582307906,54916.85304,0.5303030303030303
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,test,2026-10,447,194.51250000000002,9,-35153.87231956976,-19071.345404569765,16082.526915,0.42953020134228187
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,test,2026-11,1336,579.0375,16,-180071.52632093636,-132196.01097593637,47875.515345,0.4244011976047904
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,test,2026-12,786,360.90000000000003,16,-206774.63704541922,-176934.9919654192,29839.645080000002,0.539440203562341
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,train,2026-01,870,411.8625,15,-286652.22214744764,-252598.93641244763,34053.285735000005,0.6011494252873564
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,train,2026-02,1294,563.9625,16,-199010.13450504726,-152381.03825004728,46629.096255000004,0.43353941267387947
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,train,2026-03,968,437.625,16,-207634.92506345024,-171451.56491345025,36183.36015,0.5082644628099173
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,train,2026-04,1026,455.85,15,-150474.04199697764,-112783.81697697766,37690.225020000005,0.4746588693957115
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,train,2026-05,627,284.625,13,-60823.34491529284,-37290.208365292834,23533.136550000003,0.5167464114832536
P89_MICROPRICE_DEV_Q0_75_I0_75,microprice_dev,optimistic_queue,train,2026-06,1200,551.475,16,-291475.79119362275,-245879.17642362273,45596.61477,0.5425
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,test,2026-07,561,81.3315,8,-64010.495045526164,-57285.909027726164,6724.5860178,0.5311942959001783
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,test,2026-08,885,123.54599999999999,8,-82499.37110975516,-72284.43957455516,10214.9315352,0.5333333333333333
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,test,2026-09,907,116.778,8,-87170.38449157617,-77515.03931797617,9655.3451736,0.5589856670341786
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,test,2026-10,298,52.769999999999996,3,-29652.84141471437,-25289.75449071437,4363.086924,0.5436241610738255
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,test,2026-11,899,115.8975,8,-93267.47913060058,-83684.93475360058,9582.544377,0.4694104560622914
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,test,2026-12,493,55.404,8,-62057.97720695452,-57477.10800215452,4580.8692048,0.5050709939148073
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,train,2026-01,639,96.78,8,-108283.61755485863,-100281.73101885863,8001.886536,0.6619718309859155
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,train,2026-02,747,89.0175,8,-80178.61250919639,-72818.53878819638,7360.073721,0.4538152610441767
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,train,2026-03,712,95.184,8,-83058.02852347362,-75188.10118267362,7869.9273408,0.5224719101123596
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,train,2026-04,599,65.22,8,-41804.083794789556,-36411.61593078956,5392.467864,0.42070116861435725
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,train,2026-05,692,83.2875,7,-41595.52460123109,-34709.21415623109,6886.310445,0.44508670520231214
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,pessimistic_queue,train,2026-06,1026,126.834,8,-113087.55623037033,-102600.76890957032,10486.7873208,0.5009746588693957
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,test,2026-07,561,148.63750000000002,8,-97201.80044024334,-84912.27357524334,12289.526865000002,0.5311942959001783
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,test,2026-08,885,229.63750000000002,8,-114724.88142971111,-95738.17736471111,18986.704065,0.5333333333333333
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,test,2026-09,907,227.75000000000003,8,-132084.71199776296,-113254.06869776297,18830.643300000003,0.5589856670341786
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,test,2026-10,298,88.0,3,-36211.770488357535,-28935.824888357536,7275.9456,0.5436241610738255
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,test,2026-11,899,219.125,8,-130968.4124097031,-112850.89445970311,18117.51795,0.4694104560622914
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,test,2026-12,493,113.68750000000001,8,-100762.69761772767,-91362.87869272765,9399.818925000001,0.5050709939148073
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,train,2026-01,639,179.3625,8,-178827.50258970982,-163997.59585470983,14829.906735000002,0.6619718309859155
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,train,2026-02,747,174.3125,8,-113576.69845852385,-99164.33178352386,14412.366675000001,0.4538152610441767
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,train,2026-03,712,179.5,8,-127948.53596773864,-113107.26056773865,14841.275400000002,0.5224719101123596
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,train,2026-04,599,131.9125,8,-52266.45687475878,-41359.77307975877,10906.683795,0.42070116861435725
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,train,2026-05,692,161.9,7,-56621.31399454023,-43235.22771454023,13386.086280000001,0.44508670520231214
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,base_queue,train,2026-06,1026,247.7375,8,-164942.81384083023,-144459.5800558302,20483.233785000004,0.5009746588693957
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,test,2026-07,561,256.6125,8,-124394.00515934578,-103176.97572434577,21217.029435,0.5311942959001783
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,test,2026-08,885,405.0,8,-115059.97389898806,-81574.08789898806,33485.886,0.5333333333333333
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,test,2026-09,907,421.2,8,-153630.63009968397,-118805.30865968397,34825.32144,0.5589856670341786
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,test,2026-10,298,137.13750000000002,3,-31255.357727805706,-19916.664662805706,11338.693065000001,0.5436241610738255
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,test,2026-11,899,398.925,8,-133233.78049483482,-100250.18278483482,32983.59771,0.4694104560622914
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,test,2026-12,493,222.63750000000002,8,-134654.43159985772,-116246.49593485771,18407.935665,0.5050709939148073
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,train,2026-01,639,311.2875,8,-255204.3802705696,-229466.7562255696,25737.624045,0.6619718309859155
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,train,2026-02,747,329.0625,8,-114561.34258500478,-87354.06021000478,27207.282375000003,0.4538152610441767
