scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase298_variant_id,strategy_family,symbol,threshold_quantile,daily_event_limit,exit_horizon_ticks,selected_event_rows,trade_months,source_files,uses_raw_book_state_l1_l5,uses_top5,uses_levels_2_to_5,uses_order_count_levels_1_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,16,2,14,0,14,0,1,1,1,1,16,-330.7248,-0.03307248,-0.52089156,1,0,200000.0,0.2,0.18125000000000002,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,3,16,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,16,1,15,0,15,0,1,1,1,1,16,-165.3624,-0.01653624,-0.26044578,1,0,100000.0,0.1,0.09375,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,6,16,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,16,2,14,0,14,0,1,1,1,1,16,-330.7248,-0.03307248,-0.52089156,1,0,200000.0,0.2,0.18125000000000002,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,6,16,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,48,3,45,0,45,0,1,1,1,1,16,-496.08720000000005,-0.04960872,-0.78133734,1,0,300000.0,0.3,0.09375,-496.08720000000005,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,48,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,48,6,42,0,42,0,1,1,1,1,16,-992.1744,-0.09921743999999999,-1.5626746799999998,1,0,600000.0,0.6,0.18125000000000002,-992.1744,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,48,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,48,3,45,0,45,0,1,1,1,1,16,-496.08720000000005,-0.04960872,-0.78133734,1,0,300000.0,0.3,0.09375,-496.08720000000005,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,48,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,48,6,42,0,42,0,1,1,1,1,16,-992.1744,-0.09921743999999999,-1.5626746799999998,1,0,600000.0,0.6,0.18125000000000002,-992.1744,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,48,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,48,3,45,0,45,0,1,1,1,1,16,-391.4782528582956,-0.03914782528582956,-0.6165782482518155,1,0,300000.0,0.3,0.09375,-391.4782528582956,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,48,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,48,6,42,0,42,0,1,1,1,1,16,-906.1920516413625,-0.09061920516413625,-1.427252481335146,1,0,600000.0,0.6,0.18125000000000002,-906.1920516413625,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,48,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,7,1,6,0,6,0,1,1,1,1,7,-165.3624,-0.01653624,-0.59530464,1,0,100000.0,0.1,0.08571428571428573,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,7,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,7,2,5,0,5,0,1,1,1,1,7,-330.7248,-0.03307248,-1.19060928,1,0,200000.0,0.2,0.15714285714285717,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,7,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,7,1,6,0,6,0,1,1,1,1,7,-165.3624,-0.01653624,-0.59530464,1,0,100000.0,0.1,0.08571428571428573,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,7,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,7,2,5,0,5,0,1,1,1,1,7,-330.7248,-0.03307248,-1.19060928,1,0,200000.0,0.2,0.15714285714285717,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,7,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,7,1,6,0,6,0,1,1,1,1,7,-165.3624,-0.01653624,-0.59530464,1,0,100000.0,0.1,0.08571428571428573,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,7,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,7,2,5,0,5,0,1,1,1,1,7,-330.7248,-0.03307248,-1.19060928,1,0,200000.0,0.2,0.15714285714285717,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,7,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,21,3,18,0,18,0,1,1,1,1,7,-496.08720000000005,-0.04960872,-1.78591392,1,0,300000.0,0.3,0.08571428571428572,-496.08720000000005,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,1,21,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,21,6,15,0,15,0,1,1,1,1,7,-992.1744,-0.09921743999999999,-3.5718278399999996,1,0,600000.0,0.6,0.15714285714285717,-992.1744,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,1,21,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,21,3,18,0,18,0,1,1,1,1,7,-496.08720000000005,-0.04960872,-1.78591392,1,0,300000.0,0.3,0.08571428571428572,-496.08720000000005,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,3,21,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,21,6,15,0,15,0,1,1,1,1,7,-992.1744,-0.09921743999999999,-3.5718278399999996,1,0,600000.0,0.6,0.15714285714285717,-992.1744,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,3,21,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,21,3,18,0,18,0,1,1,1,1,7,-391.4782528582956,-0.03914782528582956,-1.409321710289864,1,0,300000.0,0.3,0.08571428571428572,-391.4782528582956,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,6,21,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,21,6,15,0,15,0,1,1,1,1,7,-974.7276991539089,-0.09747276991539089,-3.509019716954072,1,0,600000.0,0.6,0.15714285714285717,-974.7276991539089,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,6,21,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,15,1,14,0,14,0,1,1,1,1,15,-165.3624,-0.01653624,-0.277808832,1,0,100000.0,0.1,0.09333333333333334,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,1,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,1,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,15,1,14,0,14,0,1,1,1,1,15,-165.3624,-0.01653624,-0.277808832,1,0,100000.0,0.1,0.09333333333333334,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,3,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,3,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,15,1,14,0,14,0,1,1,1,1,15,-165.3624,-0.01653624,-0.277808832,1,0,100000.0,0.1,0.09333333333333334,-165.3624,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,1,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-496.08720000000005,-0.04960872,-0.833426496,1,0,300000.0,0.3,0.09333333333333334,-496.08720000000005,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-992.1744,-0.09921743999999999,-1.6668529919999997,1,0,600000.0,0.6,0.18,-992.1744,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-496.08720000000005,-0.04960872,-0.833426496,1,0,300000.0,0.3,0.09333333333333334,-496.08720000000005,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-992.1744,-0.09921743999999999,-1.6668529919999997,1,0,600000.0,0.6,0.18,-992.1744,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-855.1334833099827,-0.08551334833099827,-1.436624251960771,1,0,300000.0,0.3,0.09333333333333334,-855.1334833099827,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-1295.8701298044427,-0.12958701298044428,-2.177061818071464,1,0,600000.0,0.6,0.18,-1295.8701298044427,1,0,0,0,0,P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-08_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,45,1,1,1,1,1,1,0,0,0,0,0,0
