panel,trade_date,symbol,signal_index,entry_index,exit_index,signal_ts_ms,entry_ts_ms,exit_ts_ms,actual_forward_ticks_after_entry,hold_ms,l1_imbalance,l2_l5_imbalance,top5_imbalance,spread_bps_feature,book_slope,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pnl_inr,short_net_pnl_inr,long_gross_pnl_inr,short_gross_pnl_inr,long_cost200_inr,short_cost200_inr,bid_depth_change,ask_depth_change,total_depth_change,order_churn,spread_change,book_slope_change,microtrend_bps,best_side_int,best_net_pnl_inr,signed_label_inr
synthetic,2026-02-02,BAJAJ-AUTO,1285,1286,1929,1786613367.0,1786613368.0,1786613618.0,643,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1310,1311,1965,1786613380.0,1786613380.0,1786613630.0,654,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1335,1336,2004,1786613392.0,1786613393.0,1786613643.0,668,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1360,1361,2040,1786613405.0,1786613405.0,1786613655.0,679,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1385,1386,2079,1786613417.0,1786613418.0,1786613668.0,693,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1410,1411,2115,1786613430.0,1786613430.0,1786613680.0,704,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1435,1436,2154,1786613442.0,1786613443.0,1786613693.0,718,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1460,1461,2190,1786613455.0,1786613455.0,1786613705.0,729,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1485,1486,2229,1786613467.0,1786613468.0,1786613718.0,743,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1510,1511,2259,1786613478.0,1786613478.0,1786613728.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.049891540130151846,0.0288496213487198,0.04016666666666667,0.029411764705882353,0.003960827146039847,-0.007467461182125896,-13.58629724877436,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1535,1536,2286,1786613486.0,1786613487.0,1786613737.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,-0.021841794569067298,0.125832457062741,0.045665758692517225,0.02857142857142857,0.008808871520594064,0.01821619658759149,-30.124872455177254,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1560,1561,2310,1786613495.0,1786613495.0,1786613745.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1585,1586,2334,1786613503.0,1786613503.0,1786613753.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1610,1611,2361,1786613511.0,1786613512.0,1786613762.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1635,1636,2385,1786613520.0,1786613520.0,1786613770.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1660,1661,2409,1786613528.0,1786613528.0,1786613778.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1685,1686,2436,1786613536.0,1786613537.0,1786613787.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1710,1711,2460,1786613545.0,1786613545.0,1786613795.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1735,1736,2484,1786613553.0,1786613553.0,1786613803.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1760,1761,2511,1786613561.0,1786613562.0,1786613812.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1785,1786,2535,1786613570.0,1786613570.0,1786613820.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1810,1811,2559,1786613578.0,1786613578.0,1786613828.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1835,1836,2586,1786613586.0,1786613587.0,1786613837.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1860,1861,2610,1786613595.0,1786613595.0,1786613845.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1885,1886,2634,1786613603.0,1786613603.0,1786613853.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1910,1911,2661,1786613611.0,1786613612.0,1786613862.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,1935,1936,2685,1786613620.0,1786613620.0,1786613870.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,1960,1961,2709,1786613628.0,1786613628.0,1786613878.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,1985,1986,2736,1786613636.0,1786613637.0,1786613887.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2010,2011,2760,1786613645.0,1786613645.0,1786613895.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2035,2036,2784,1786613653.0,1786613653.0,1786613903.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2060,2061,2811,1786613661.0,1786613662.0,1786613912.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2085,2086,2835,1786613670.0,1786613670.0,1786613920.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2110,2111,2859,1786613678.0,1786613678.0,1786613928.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2135,2136,2886,1786613686.0,1786613687.0,1786613937.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2160,2161,2910,1786613695.0,1786613695.0,1786613945.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2185,2186,2934,1786613703.0,1786613703.0,1786613953.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2210,2211,2961,1786613711.0,1786613712.0,1786613962.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2235,2236,2985,1786613720.0,1786613720.0,1786613970.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2260,2261,3009,1786613728.0,1786613728.0,1786613978.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2285,2286,3036,1786613736.0,1786613737.0,1786613987.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2310,2311,3060,1786613745.0,1786613745.0,1786613995.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2335,2336,3084,1786613753.0,1786613753.0,1786614003.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2360,2361,3111,1786613761.0,1786613762.0,1786614012.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2385,2386,3135,1786613770.0,1786613770.0,1786614020.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2410,2411,3159,1786613778.0,1786613778.0,1786614028.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2435,2436,3186,1786613786.0,1786613787.0,1786614037.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2460,2461,3210,1786613795.0,1786613795.0,1786614045.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2485,2486,3234,1786613803.0,1786613803.0,1786614053.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2510,2511,3261,1786613811.0,1786613812.0,1786614062.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2535,2536,3285,1786613820.0,1786613820.0,1786614070.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2560,2561,3309,1786613828.0,1786613828.0,1786614078.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2585,2586,3336,1786613836.0,1786613837.0,1786614087.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2610,2611,3360,1786613845.0,1786613845.0,1786614095.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2635,2636,3384,1786613853.0,1786613853.0,1786614103.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2660,2661,3411,1786613861.0,1786613862.0,1786614112.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2685,2686,3435,1786613870.0,1786613870.0,1786614120.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2710,2711,3459,1786613878.0,1786613878.0,1786614128.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2735,2736,3486,1786613886.0,1786613887.0,1786614137.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2760,2761,3510,1786613895.0,1786613895.0,1786614145.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2785,2786,3534,1786613903.0,1786613903.0,1786614153.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2810,2811,3561,1786613911.0,1786613912.0,1786614162.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2835,2836,3585,1786613920.0,1786613920.0,1786614170.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
synthetic,2026-02-02,BAJAJ-AUTO,2860,2861,3609,1786613928.0,1786613928.0,1786614178.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.213154288,810.0243
synthetic,2026-02-02,BAJAJ-AUTO,2885,2886,3636,1786613936.0,1786613937.0,1786614187.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0
synthetic,2026-02-02,BAJAJ-AUTO,2910,2911,3660,1786613945.0,1786613945.0,1786614195.0,749,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998
