horizon_sec,trade_date,exchange,symbol,rows,parquet_file,bytes
5,2026-07-16,NSE,LT,4458,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=LT\receive_flow_features.parquet,249557
5,2026-07-16,NSE,M&M,4448,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=M&M\receive_flow_features.parquet,245948
5,2026-07-16,NSE,MARUTI,4405,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,226838
5,2026-07-16,NSE,NESTLEIND,4172,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,222183
5,2026-07-16,NSE,NIFTYBEES,4346,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,245890
5,2026-07-16,NSE,ONGC,4290,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,240754
5,2026-07-16,NSE,RELIANCE,4423,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,252408
5,2026-07-16,NSE,SBIN,4353,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,244244
5,2026-07-16,NSE,SUNPHARMA,4307,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,231792
5,2026-07-16,NSE,TCS,4441,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=TCS\receive_flow_features.parquet,249968
5,2026-07-16,NSE,TECHM,4367,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,243288
5,2026-07-16,NSE,ULTRACEMCO,4295,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,215299
5,2026-07-16,NSE,WIPRO,4306,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,244373
15,2026-07-08,NSE,ADANIPORTS,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,49245
15,2026-07-08,NSE,AXISBANK,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,49668
15,2026-07-08,NSE,BAJAJ-AUTO,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,46859
15,2026-07-08,NSE,BANKBEES,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,51316
15,2026-07-08,NSE,BHARTIARTL,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,49346
15,2026-07-08,NSE,BPCL,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,47879
15,2026-07-08,NSE,BRITANNIA,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,46282
15,2026-07-08,NSE,CIPLA,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,47801
15,2026-07-08,NSE,DRREDDY,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,48250
15,2026-07-08,NSE,GOLDBEES,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,49056
15,2026-07-08,NSE,HCLTECH,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,48307
15,2026-07-08,NSE,HDFCBANK,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,50104
15,2026-07-08,NSE,HINDUNILVR,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,49085
15,2026-07-08,NSE,ICICIBANK,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,49209
15,2026-07-08,NSE,INFY,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\receive_flow_features.parquet,48543
15,2026-07-08,NSE,ITBEES,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,47110
15,2026-07-08,NSE,ITC,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\receive_flow_features.parquet,48222
15,2026-07-08,NSE,JUNIORBEES,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,51775
15,2026-07-08,NSE,KOTAKBANK,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,48857
15,2026-07-08,NSE,LT,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=LT\receive_flow_features.parquet,50184
15,2026-07-08,NSE,M&M,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\receive_flow_features.parquet,50836
15,2026-07-08,NSE,MARUTI,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,48069
15,2026-07-08,NSE,NESTLEIND,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,48268
15,2026-07-08,NSE,NIFTYBEES,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,50300
15,2026-07-08,NSE,ONGC,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,50893
15,2026-07-08,NSE,RELIANCE,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,48870
15,2026-07-08,NSE,SBIN,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,49697
15,2026-07-08,NSE,SUNPHARMA,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,48282
15,2026-07-08,NSE,TCS,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\receive_flow_features.parquet,49421
15,2026-07-08,NSE,TECHM,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,48130
15,2026-07-08,NSE,ULTRACEMCO,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,46295
15,2026-07-08,NSE,WIPRO,584,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,49850
15,2026-07-09,NSE,ADANIPORTS,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,64299
15,2026-07-09,NSE,AXISBANK,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,65631
15,2026-07-09,NSE,BAJAJ-AUTO,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,61026
15,2026-07-09,NSE,BANKBEES,860,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,64424
15,2026-07-09,NSE,BHARTIARTL,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,64970
15,2026-07-09,NSE,BPCL,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,62840
15,2026-07-09,NSE,BRITANNIA,858,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,58917
15,2026-07-09,NSE,CIPLA,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,63781
15,2026-07-09,NSE,DRREDDY,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,64907
15,2026-07-09,NSE,GOLDBEES,860,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,63765
15,2026-07-09,NSE,HCLTECH,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,64048
15,2026-07-09,NSE,HDFCBANK,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,64767
15,2026-07-09,NSE,HINDUNILVR,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,65282
15,2026-07-09,NSE,ICICIBANK,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,64587
15,2026-07-09,NSE,INFY,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\receive_flow_features.parquet,64908
15,2026-07-09,NSE,ITBEES,860,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,61706
15,2026-07-09,NSE,ITC,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\receive_flow_features.parquet,63162
15,2026-07-09,NSE,JUNIORBEES,860,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,64328
15,2026-07-09,NSE,KOTAKBANK,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,65593
15,2026-07-09,NSE,LT,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=LT\receive_flow_features.parquet,66844
15,2026-07-09,NSE,M&M,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\receive_flow_features.parquet,66005
15,2026-07-09,NSE,MARUTI,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,61378
15,2026-07-09,NSE,NESTLEIND,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,62351
15,2026-07-09,NSE,NIFTYBEES,860,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,64448
15,2026-07-09,NSE,ONGC,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,66037
15,2026-07-09,NSE,RELIANCE,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,65585
15,2026-07-09,NSE,SBIN,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,64707
15,2026-07-09,NSE,SUNPHARMA,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,64215
15,2026-07-09,NSE,TCS,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\receive_flow_features.parquet,64991
15,2026-07-09,NSE,TECHM,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,63637
15,2026-07-09,NSE,ULTRACEMCO,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,58285
15,2026-07-09,NSE,WIPRO,859,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,65509
15,2026-07-10,NSE,ADANIPORTS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,101409
15,2026-07-10,NSE,AXISBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,101404
15,2026-07-10,NSE,BAJAJ-AUTO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,93346
15,2026-07-10,NSE,BANKBEES,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,101288
15,2026-07-10,NSE,BHARTIARTL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,101331
15,2026-07-10,NSE,BPCL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,98332
15,2026-07-10,NSE,BRITANNIA,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,90226
15,2026-07-10,NSE,CIPLA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,97431
15,2026-07-10,NSE,DRREDDY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,102145
15,2026-07-10,NSE,GOLDBEES,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,100456
15,2026-07-10,NSE,HCLTECH,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,101167
15,2026-07-10,NSE,HDFCBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,101205
15,2026-07-10,NSE,HINDUNILVR,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,99847
15,2026-07-10,NSE,ICICIBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,100678
15,2026-07-10,NSE,INFY,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_features.parquet,100472
15,2026-07-10,NSE,ITBEES,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,97219
15,2026-07-10,NSE,ITC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_features.parquet,99287
15,2026-07-10,NSE,JUNIORBEES,1501,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,102952
15,2026-07-10,NSE,KOTAKBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,100539
15,2026-07-10,NSE,LT,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_features.parquet,101331
15,2026-07-10,NSE,M&M,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_features.parquet,101240
15,2026-07-10,NSE,MARUTI,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,95718
15,2026-07-10,NSE,NESTLEIND,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,99388
15,2026-07-10,NSE,NIFTYBEES,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,100986
15,2026-07-10,NSE,ONGC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,102216
15,2026-07-10,NSE,RELIANCE,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,101538
15,2026-07-10,NSE,SBIN,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,102069
15,2026-07-10,NSE,SUNPHARMA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,99302
15,2026-07-10,NSE,TCS,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_features.parquet,100835
15,2026-07-10,NSE,TECHM,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,99670
15,2026-07-10,NSE,ULTRACEMCO,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,90067
15,2026-07-10,NSE,WIPRO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,101375
15,2026-07-13,NSE,ADANIPORTS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,98807
15,2026-07-13,NSE,AXISBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,101457
15,2026-07-13,NSE,BAJAJ-AUTO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,100163
15,2026-07-13,NSE,BANKBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,102027
15,2026-07-13,NSE,BHARTIARTL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,101870
15,2026-07-13,NSE,BPCL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,99357
15,2026-07-13,NSE,BRITANNIA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,92064
15,2026-07-13,NSE,CIPLA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,99100
15,2026-07-13,NSE,DRREDDY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,100212
15,2026-07-13,NSE,GOLDBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,100372
15,2026-07-13,NSE,HCLTECH,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,104351
15,2026-07-13,NSE,HDFCBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,102244
15,2026-07-13,NSE,HINDUNILVR,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,99446
15,2026-07-13,NSE,ICICIBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,102596
15,2026-07-13,NSE,INFY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_features.parquet,105234
15,2026-07-13,NSE,ITBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,101043
15,2026-07-13,NSE,ITC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_features.parquet,98525
15,2026-07-13,NSE,JUNIORBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,103009
15,2026-07-13,NSE,KOTAKBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,101546
15,2026-07-13,NSE,LT,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_features.parquet,101181
15,2026-07-13,NSE,M&M,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_features.parquet,100426
15,2026-07-13,NSE,MARUTI,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,95093
15,2026-07-13,NSE,NESTLEIND,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,101327
15,2026-07-13,NSE,NIFTYBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,102771
15,2026-07-13,NSE,ONGC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,103093
15,2026-07-13,NSE,RELIANCE,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,101045
15,2026-07-13,NSE,SBIN,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,101990
15,2026-07-13,NSE,SUNPHARMA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,100103
15,2026-07-13,NSE,TCS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_features.parquet,105165
15,2026-07-13,NSE,TECHM,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,104068
15,2026-07-13,NSE,ULTRACEMCO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,90455
15,2026-07-13,NSE,WIPRO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,105897
15,2026-07-14,NSE,ADANIPORTS,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,99813
15,2026-07-14,NSE,AXISBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,101432
15,2026-07-14,NSE,BAJAJ-AUTO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,96353
15,2026-07-14,NSE,BANKBEES,1501,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,102741
15,2026-07-14,NSE,BHARTIARTL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,101825
