root,trade_date,symbol,sample_file,column_count,has_l1,has_top5,missing_required_columns
real_data_sample\l2_unseen_validation,2026-07-22,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=TECHM\part-034505_332192-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=ULTRACEMCO\part-034505_501159-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=WIPRO\part-034505_679453-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-034500_914265-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-034501_063434-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_211947-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=BANKBEES\part-034501_331910-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=BHARTIARTL\part-034501_454105-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=BPCL\part-034501_588363-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=BRITANNIA\part-034501_717434-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=CIPLA\part-034501_850450-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=DRREDDY\part-034501_984896-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=GOLDBEES\part-034502_126838-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=HCLTECH\part-034502_251814-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=HDFCBANK\part-034502_389203-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=HINDUNILVR\part-034502_547123-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ICICIBANK\part-034502_674576-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=INFY\part-034502_793922-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ITBEES\part-034502_922787-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ITC\part-034503_085529-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=JUNIORBEES\part-034503_204170-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=KOTAKBANK\part-034503_329114-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=LT\part-034503_460042-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=M&M\part-034503_585634-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=MARUTI\part-034503_704397-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=NESTLEIND\part-034503_822861-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=NIFTYBEES\part-034503_952965-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ONGC\part-034504_080951-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=RELIANCE\part-034504_202997-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=SBIN\part-034504_328344-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=SUNPHARMA\part-034504_447617-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=TCS\part-034504_575468-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=TECHM\part-034504_710768-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ULTRACEMCO\part-034504_825695-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-21,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=WIPRO\part-034504_947909-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-034500_938067-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=AXISBANK\part-034501_095974-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_249149-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BANKBEES\part-034501_402319-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BHARTIARTL\part-034501_580036-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BPCL\part-034501_746700-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BRITANNIA\part-034501_899729-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=CIPLA\part-034502_055494-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=DRREDDY\part-034502_210079-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=GOLDBEES\part-034502_372341-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=HCLTECH\part-034502_518889-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=HDFCBANK\part-034502_677554-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=HINDUNILVR\part-034502_827856-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ICICIBANK\part-034502_983211-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=INFY\part-034503_128335-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ITBEES\part-034503_288730-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ITC\part-034503_430615-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=JUNIORBEES\part-034503_572674-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=KOTAKBANK\part-034503_723220-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=LT\part-034503_862820-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-034504_011357-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=MARUTI\part-034504_164235-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=NESTLEIND\part-034504_322168-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=NIFTYBEES\part-034504_467970-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ONGC\part-034504_605478-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=RELIANCE\part-034504_772503-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SBIN\part-034504_911520-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=SUNPHARMA\part-034505_079601-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=TCS\part-034505_230233-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=TECHM\part-034505_386831-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ULTRACEMCO\part-034505_526701-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-20,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=WIPRO\part-034505_671251-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=ADANIPORTS\part-034500_764096-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=AXISBANK\part-034500_908510-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_040268-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=BANKBEES\part-034501_164594-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=BHARTIARTL\part-034501_292302-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=BPCL\part-034501_417519-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=BRITANNIA\part-034501_545020-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=CIPLA\part-034501_713315-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=DRREDDY\part-034501_846270-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=GOLDBEES\part-034501_978580-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=HCLTECH\part-034502_117799-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=HDFCBANK\part-034502_244170-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=HINDUNILVR\part-034502_372712-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=ICICIBANK\part-034502_493996-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=INFY\part-034502_625394-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=ITBEES\part-034502_742163-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=ITC\part-034502_865610-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=JUNIORBEES\part-034502_983735-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=KOTAKBANK\part-034503_111051-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=LT\part-034503_239311-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=M&M\part-034503_396808-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=MARUTI\part-034503_533012-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=NESTLEIND\part-034503_655593-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=NIFTYBEES\part-034503_781996-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=ONGC\part-034503_917127-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=RELIANCE\part-034504_037880-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=SBIN\part-034504_173315-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=SUNPHARMA\part-034504_300905-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=TCS\part-034504_423691-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=TECHM\part-034504_545583-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=ULTRACEMCO\part-034504_666299-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-17,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-17\exchange=NSE\symbol=WIPRO\part-034504_793129-000032.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,ADANIPORTS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-034500_632676-000001.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,AXISBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-034500_798004-000002.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,BAJAJ-AUTO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-034500_954024-000003.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,BANKBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-034501_115368-000004.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,BHARTIARTL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-034501_274405-000005.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,BPCL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-034501_414136-000006.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,BRITANNIA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-034501_562116-000007.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-034501_706625-000008.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-034501_839149-000009.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-034501_979205-000010.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-034502_145371-000011.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-034502_307986-000012.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-034502_458235-000013.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-034502_624959-000014.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-034502_778784-000015.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-034502_932658-000016.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-034503_084404-000017.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-034503_213734-000018.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-034503_345395-000019.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-034503_507822-000020.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-034503_646284-000021.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-034503_791797-000022.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-034503_918807-000023.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-034504_048836-000024.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-034504_188129-000025.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-034504_340968-000026.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-034504_489891-000027.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-034504_658564-000028.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-034504_838768-000029.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-034504_986692-000030.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-034505_129076-000031.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-14,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-034505_294518-000032.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,ADANIPORTS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\part-034501_427736-000006.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,AXISBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\part-034501_554219-000007.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,BAJAJ-AUTO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_687922-000008.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,BANKBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\part-034515_256625-000036.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,BHARTIARTL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\part-034501_813567-000009.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,BPCL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\part-034501_935674-000010.parquet,54,1,1,
