remote_path,local_path,bytes,status,error
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062918_806475-021978.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062918_806475-021978.parquet,35871,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062612_803486-021562.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062612_803486-021562.parquet,35530,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-061904_137034-020602.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-061904_137034-020602.parquet,34752,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062947_375098-022042.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062947_375098-022042.parquet,35907,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062641_112237-021626.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062641_112237-021626.parquet,36092,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062655_567931-021658.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062655_567931-021658.parquet,36320,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063016_369493-022106.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063016_369493-022106.parquet,35932,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063044_885144-022170.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063044_885144-022170.parquet,35571,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062418_462827-021306.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062418_462827-021306.parquet,36380,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062626_926331-021594.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062626_926331-021594.parquet,35539,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063142_418974-022298.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063142_418974-022298.parquet,34610,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062821_344463-021850.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062821_344463-021850.parquet,36156,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062501_264116-021402.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062501_264116-021402.parquet,35640,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062709_936259-021690.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062709_936259-021690.parquet,36178,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063030_721580-022138.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063030_721580-022138.parquet,35791,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063225_884274-022394.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063225_884274-022394.parquet,34880,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062933_198300-022010.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062933_198300-022010.parquet,35495,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063310_659627-022490.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063310_659627-022490.parquet,36199,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063325_678272-022522.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063325_678272-022522.parquet,35767,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063128_016021-022266.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063128_016021-022266.parquet,35241,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063423_953654-022650.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063423_953654-022650.parquet,35781,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062849_615118-021914.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062849_615118-021914.parquet,35834,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063452_603201-022714.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063452_603201-022714.parquet,35240,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062904_015907-021946.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062904_015907-021946.parquet,35776,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063255_910009-022458.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063255_910009-022458.parquet,35812,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063113_529916-022234.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063113_529916-022234.parquet,35390,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063059_163335-022202.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063059_163335-022202.parquet,35329,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063002_179410-022074.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063002_179410-022074.parquet,35936,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063355_267705-022586.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063355_267705-022586.parquet,35265,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063211_109045-022362.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063211_109045-022362.parquet,34564,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062724_240312-021722.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062724_240312-021722.parquet,36469,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063240_979715-022426.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063240_979715-022426.parquet,35445,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063646_468611-022970.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063646_468611-022970.parquet,36024,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063715_146553-023034.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063715_146553-023034.parquet,35701,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063340_462838-022554.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063340_462838-022554.parquet,35483,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063409_668636-022618.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063409_668636-022618.parquet,35974,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063549_385685-022842.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063549_385685-022842.parquet,34897,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063507_044733-022746.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063507_044733-022746.parquet,35227,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062807_243523-021818.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062807_243523-021818.parquet,35592,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064117_180085-023578.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064117_180085-023578.parquet,35385,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063757_548740-023130.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063757_548740-023130.parquet,36458,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063603_700887-022874.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063603_700887-022874.parquet,34950,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064257_927056-023802.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064257_927056-023802.parquet,35808,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063700_902672-023002.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063700_902672-023002.parquet,35642,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063853_725303-023258.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063853_725303-023258.parquet,35654,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-062752_857705-021786.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-062752_857705-021786.parquet,35969,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063729_362106-023066.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063729_362106-023066.parquet,36227,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063617_990119-022906.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063617_990119-022906.parquet,34938,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063156_708090-022330.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063156_708090-022330.parquet,34718,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063632_194864-022938.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063632_194864-022938.parquet,35224,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064005_489275-023418.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064005_489275-023418.parquet,35707,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063535_286942-022810.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063535_286942-022810.parquet,34726,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064102_852509-023546.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064102_852509-023546.parquet,35616,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063922_215681-023322.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063922_215681-023322.parquet,35718,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063743_451563-023098.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063743_451563-023098.parquet,36170,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064243_539605-023770.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064243_539605-023770.parquet,36003,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064630_543595-024282.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064630_543595-024282.parquet,35898,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064214_780339-023706.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064214_780339-023706.parquet,35483,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063521_348497-022778.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063521_348497-022778.parquet,35336,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064354_945672-023930.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064354_945672-023930.parquet,35354,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064409_123685-023962.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064409_123685-023962.parquet,35530,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064131_517106-023610.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064131_517106-023610.parquet,35839,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063438_258733-022682.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063438_258733-022682.parquet,35181,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064616_200388-024250.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064616_200388-024250.parquet,35747,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064033_971202-023482.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064033_971202-023482.parquet,35887,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063839_584049-023226.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063839_584049-023226.parquet,35499,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064048_339169-023514.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064048_339169-023514.parquet,35616,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063907_920340-023290.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063907_920340-023290.parquet,35881,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063950_960439-023386.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063950_960439-023386.parquet,35460,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064547_923608-024186.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064547_923608-024186.parquet,35673,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064437_328935-024026.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064437_328935-024026.parquet,35680,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064145_878578-023642.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064145_878578-023642.parquet,35913,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064019_700600-023450.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064019_700600-023450.parquet,35911,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064505_306654-024090.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064505_306654-024090.parquet,36196,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064312_273146-023834.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064312_273146-023834.parquet,35918,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064340_652406-023898.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064340_652406-023898.parquet,35421,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064727_338452-024410.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064727_338452-024410.parquet,35161,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063936_519085-023354.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063936_519085-023354.parquet,35691,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063811_595463-023162.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063811_595463-023162.parquet,36037,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064200_377177-023674.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064200_377177-023674.parquet,35609,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-063825_532218-023194.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-063825_532218-023194.parquet,36108,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064326_496674-023866.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064326_496674-023866.parquet,35812,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064658_955347-024346.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064658_955347-024346.parquet,35411,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064837_854833-024570.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064837_854833-024570.parquet,34883,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064533_696241-024154.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064533_696241-024154.parquet,35675,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064713_310693-024378.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064713_310693-024378.parquet,35497,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064602_025381-024218.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064602_025381-024218.parquet,36139,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064741_289182-024442.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064741_289182-024442.parquet,34620,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064755_392982-024474.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064755_392982-024474.parquet,34616,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065003_859044-024762.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065003_859044-024762.parquet,35754,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065100_254182-024890.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065100_254182-024890.parquet,35380,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065114_470719-024922.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065114_470719-024922.parquet,35507,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065338_161288-025242.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065338_161288-025242.parquet,36156,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064934_988088-024698.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064934_988088-024698.parquet,36244,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064949_603139-024730.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064949_603139-024730.parquet,36166,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064519_355554-024122.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064519_355554-024122.parquet,36462,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064423_118707-023994.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064423_118707-023994.parquet,35146,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065128_629129-024954.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065128_629129-024954.parquet,35602,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064809_642935-024506.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064809_642935-024506.parquet,34526,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065406_384155-025306.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065406_384155-025306.parquet,35762,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064644_760645-024314.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064644_760645-024314.parquet,35683,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064451_305018-024058.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064451_305018-024058.parquet,35351,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065017_735170-024794.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065017_735170-024794.parquet,35178,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065226_031809-025082.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065226_031809-025082.parquet,35326,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065449_080199-025402.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065449_080199-025402.parquet,35907,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065613_307451-025594.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065613_307451-025594.parquet,35848,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065323_824977-025210.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065323_824977-025210.parquet,35093,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065503_169154-025434.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065503_169154-025434.parquet,36085,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-064823_718674-024538.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-064823_718674-024538.parquet,34797,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=RELIANCE/part-065211_305038-025050.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\part-065211_305038-025050.parquet,35533,skipped_existing,
