horizon_seconds,threshold_policy,cost_profile,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,side_policy,execution_policy
900,all_nonzero_signal,zerodha_plus_1bp_slippage,500000,100000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_1bp_slippage,500000,100000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_1bp_slippage,500000,100000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_1bp_slippage,500000,100000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_1bp_slippage,500000,100000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_1bp_slippage,500000,100000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,25000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,100000,100000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,25000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,50000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,75000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,250000,100000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,25000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,50000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,75000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_plus_2bp_slippage,500000,100000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,25000,4,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,1,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,1,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,1,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,1,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,1,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,1,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,2,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,2,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,2,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,2,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,2,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,2,short_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,4,long_short,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,4,long_short,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,4,long_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,4,long_only,passive_aware_directional_with_penalties
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,4,short_only,taker_entry_taker_exit
900,all_nonzero_signal,zerodha_2x_all_in_cost_proxy,100000,50000,4,short_only,passive_aware_directional_with_penalties
