scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase277_variant_id,redesign_family,feature_rule,threshold_quantile,threshold_value,uses_top5,uses_levels_2_to_5,l1_only_variant,selected_event_rows,cost200_above12_diagnostic
P271_P277_DEPTH_CONSENSUS_GE_Q60_CAP100000_NOT75000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,512,4,508,56,452,0,2,2,4,3,8,-186.8258331316718,-0.1868258331316718,-5.885013743647662,1,0,200000.0,2.0,0.97265625,-191.71561182783623,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q60,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.590831,0.6,0.5908308110979859,1,1,0,512,0
P271_P277_DEPTH_CONSENSUS_GE_Q60_CAP100000_NOT100000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,512,2,510,43,467,0,2,1,4,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.99609375,-442.0289312835512,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q60,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.590831,0.6,0.5908308110979859,1,1,0,512,0
P271_P277_DEPTH_CONSENSUS_GE_Q60_CAP100000_NOT100000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,512,4,508,56,452,0,2,2,4,3,8,-186.8258331316718,-0.1868258331316718,-5.885013743647662,1,0,200000.0,2.0,0.97265625,-191.71561182783623,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q60,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.590831,0.6,0.5908308110979859,1,1,0,512,0
P271_P277_DEPTH_CONSENSUS_GE_Q70_CAP100000_NOT50000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,384,2,382,32,350,0,2,1,4,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.4973958333333333,-221.0144656417756,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q70,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.603199,0.7,0.6031992683461945,1,1,0,384,0
P271_P277_DEPTH_CONSENSUS_GE_Q70_CAP100000_NOT50000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,384,4,380,43,337,0,2,2,4,3,8,-190.00561327930455,-0.19000561327930454,-5.985176818298093,1,0,200000.0,2.0,0.9739583333333334,-194.89539197546898,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q70,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.603199,0.7,0.6031992683461945,1,1,0,384,0
P271_P277_DEPTH_CONSENSUS_GE_Q70_CAP100000_NOT75000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,384,2,382,32,350,0,2,1,4,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.74609375,-331.5216984626634,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q70,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.603199,0.7,0.6031992683461945,1,1,0,384,0
P271_P277_DEPTH_CONSENSUS_GE_Q70_CAP100000_NOT75000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,384,4,380,43,337,0,2,2,4,3,8,-190.00561327930455,-0.19000561327930454,-5.985176818298093,1,0,200000.0,2.0,0.9739583333333334,-194.89539197546898,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q70,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.603199,0.7,0.6031992683461945,1,1,0,384,0
P271_P277_DEPTH_CONSENSUS_GE_Q70_CAP100000_NOT100000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,384,2,382,32,350,0,2,1,4,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.9947916666666666,-442.0289312835512,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q70,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.603199,0.7,0.6031992683461945,1,1,0,384,0
P271_P277_DEPTH_CONSENSUS_GE_Q70_CAP100000_NOT100000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,384,4,380,43,337,0,2,2,4,3,8,-190.00561327930455,-0.19000561327930454,-5.985176818298093,1,0,200000.0,2.0,0.9739583333333334,-194.89539197546898,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q70,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.603199,0.7,0.6031992683461945,1,1,0,384,0
P271_P277_DEPTH_CONSENSUS_GE_Q80_CAP100000_NOT50000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,256,2,254,22,232,0,2,1,4,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.49609375,-221.0144656417756,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q80,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.616025,0.8,0.6160246021259148,1,1,0,256,0
P271_P277_DEPTH_CONSENSUS_GE_Q80_CAP100000_NOT50000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,256,4,252,27,225,0,2,2,4,3,8,-318.08647060551897,-0.318086470605519,-10.019723824073848,1,0,200000.0,2.0,0.953125,-322.9762493016834,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q80,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.616025,0.8,0.6160246021259148,1,1,0,256,0
P271_P277_DEPTH_CONSENSUS_GE_Q80_CAP100000_NOT75000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,256,2,254,22,232,0,2,1,4,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.744140625,-331.5216984626634,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q80,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.616025,0.8,0.6160246021259148,1,1,0,256,0
P271_P277_DEPTH_CONSENSUS_GE_Q80_CAP100000_NOT75000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,256,4,252,27,225,0,2,2,4,3,8,-318.08647060551897,-0.318086470605519,-10.019723824073848,1,0,200000.0,2.0,0.953125,-322.9762493016834,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q80,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.616025,0.8,0.6160246021259148,1,1,0,256,0
P271_P277_DEPTH_CONSENSUS_GE_Q80_CAP100000_NOT100000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,256,2,254,22,232,0,2,1,4,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.9921875,-442.0289312835512,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q80,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.616025,0.8,0.6160246021259148,1,1,0,256,0
P271_P277_DEPTH_CONSENSUS_GE_Q80_CAP100000_NOT100000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,256,4,252,27,225,0,2,2,4,3,8,-318.08647060551897,-0.318086470605519,-10.019723824073848,1,0,200000.0,2.0,0.953125,-322.9762493016834,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q80,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.616025,0.8,0.6160246021259148,1,1,0,256,0
P271_P277_DEPTH_CONSENSUS_GE_Q90_CAP100000_NOT50000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,128,2,126,5,121,0,2,1,4,2,8,12.013421119099199,0.012013421119099199,0.37842276525162477,1,0,100000.0,1.0,0.4921875,0.0,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q90,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.630512,0.9,0.6305121120552181,1,1,0,128,0
P271_P277_DEPTH_CONSENSUS_GE_Q90_CAP100000_NOT50000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,128,4,124,12,112,0,2,2,4,4,8,-259.20239596366883,-0.25920239596366884,-8.164875472855568,1,0,200000.0,2.0,0.9609375,-331.3499516178893,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q90,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.630512,0.9,0.6305121120552181,1,1,0,128,0
P271_P277_DEPTH_CONSENSUS_GE_Q90_CAP100000_NOT75000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,128,2,126,5,121,0,2,1,4,2,8,18.0201316786488,0.0180201316786488,0.5676341478774372,1,0,150000.0,1.5,0.73828125,0.0,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q90,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.630512,0.9,0.6305121120552181,1,1,0,128,0
P271_P277_DEPTH_CONSENSUS_GE_Q90_CAP100000_NOT75000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,128,4,124,12,112,0,2,2,4,4,8,-259.20239596366883,-0.25920239596366884,-8.164875472855568,1,0,200000.0,2.0,0.9609375,-331.3499516178893,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q90,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.630512,0.9,0.6305121120552181,1,1,0,128,0
P271_P277_DEPTH_CONSENSUS_GE_Q90_CAP100000_NOT100000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,128,2,126,5,121,0,2,1,4,2,8,24.026842238198398,0.024026842238198398,0.7568455305032495,1,0,200000.0,2.0,0.984375,0.0,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q90,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.630512,0.9,0.6305121120552181,1,1,0,128,0
P271_P277_DEPTH_CONSENSUS_GE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,4,124,12,112,0,2,2,4,4,8,-259.20239596366883,-0.25920239596366884,-8.164875472855568,1,0,200000.0,2.0,0.9609375,-331.3499516178893,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q90,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.630512,0.9,0.6305121120552181,1,1,0,128,0
P271_P277_REPLENISH_WITHDRAW_GE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,640,2,638,17,621,0,2,2,7,1,8,40.333648265488684,0.040333648265488686,1.2705099203628936,1,0,100000.0,1.0,0.4984375,-4.681801755091319,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q50,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.126904,0.5,5.126903880553077,0,1,0,640,0
P271_P277_REPLENISH_WITHDRAW_GE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,640,4,636,32,604,0,2,2,7,3,8,88.92297661803612,0.08892297661803612,2.8010737634681377,1,0,200000.0,2.0,0.99375,-4.681801755091319,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q50,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.126904,0.5,5.126903880553077,0,1,0,640,0
P271_P277_REPLENISH_WITHDRAW_GE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,640,2,638,17,621,0,2,2,7,1,8,60.50047239823303,0.06050047239823303,1.9057648805443403,1,0,150000.0,1.5,0.74765625,-7.022702632636979,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q50,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.126904,0.5,5.126903880553077,0,1,0,640,0
P271_P277_REPLENISH_WITHDRAW_GE_Q50_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,640,4,636,32,604,0,2,2,7,3,8,88.92297661803612,0.08892297661803612,2.8010737634681377,1,0,200000.0,2.0,0.99375,-4.681801755091319,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q50,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.126904,0.5,5.126903880553077,0,1,0,640,0
P271_P277_REPLENISH_WITHDRAW_GE_Q50_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,640,2,638,17,621,0,2,2,7,1,8,80.66729653097737,0.08066729653097737,2.541019840725787,1,0,200000.0,2.0,0.996875,-9.363603510182639,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q50,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.126904,0.5,5.126903880553077,0,1,0,640,0
P271_P277_REPLENISH_WITHDRAW_GE_Q50_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,640,4,636,32,604,0,2,2,7,3,8,88.92297661803612,0.08892297661803612,2.8010737634681377,1,0,200000.0,2.0,0.99375,-4.681801755091319,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q50,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.126904,0.5,5.126903880553077,0,1,0,640,0
P271_P277_REPLENISH_WITHDRAW_GE_Q60_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,512,2,510,6,504,0,2,2,7,1,8,8.719258497032826,0.008719258497032825,0.274656642656534,1,0,100000.0,1.0,0.498046875,-36.29619152354718,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q60,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.629741,0.6,5.629740921938889,0,1,0,512,0
P271_P277_REPLENISH_WITHDRAW_GE_Q60_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,512,4,508,24,484,0,2,2,7,3,8,2.712468480763633,0.002712468480763633,0.08544275714405444,1,0,200000.0,2.0,0.994140625,-36.29619152354718,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q60,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.629741,0.6,5.629740921938889,0,1,0,512,0
P271_P277_REPLENISH_WITHDRAW_GE_Q60_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,512,2,510,6,504,0,2,2,7,1,8,13.078887745549238,0.01307888774554924,0.41198496398480106,1,0,150000.0,1.5,0.7470703125,-54.44428728532077,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q60,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.629741,0.6,5.629740921938889,0,1,0,512,0
P271_P277_REPLENISH_WITHDRAW_GE_Q60_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,512,4,508,24,484,0,2,2,7,3,8,2.712468480763633,0.002712468480763633,0.08544275714405444,1,0,200000.0,2.0,0.994140625,-36.29619152354718,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q60,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.629741,0.6,5.629740921938889,0,1,0,512,0
P271_P277_REPLENISH_WITHDRAW_GE_Q60_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,512,2,510,6,504,0,2,2,7,1,8,17.43851699406565,0.01743851699406565,0.549313285313068,1,0,200000.0,2.0,0.99609375,-72.59238304709436,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q60,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.629741,0.6,5.629740921938889,0,1,0,512,0
P271_P277_REPLENISH_WITHDRAW_GE_Q60_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,512,4,508,24,484,0,2,2,7,3,8,2.712468480763633,0.002712468480763633,0.08544275714405444,1,0,200000.0,2.0,0.994140625,-36.29619152354718,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q60,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 5.629741,0.6,5.629740921938889,0,1,0,512,0
P271_P277_REPLENISH_WITHDRAW_GE_Q70_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,384,2,382,18,364,0,2,2,5,2,8,-6.006790016269193,-0.006006790016269193,-0.18921388551247958,1,0,100000.0,1.0,0.4973958333333333,-34.52197584054658,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q70,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 8.417774,0.7,8.417773665665283,0,1,0,384,0
P271_P277_REPLENISH_WITHDRAW_GE_Q70_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,384,3,381,25,356,0,2,2,5,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.9778645833333334,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q70,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 8.417774,0.7,8.417773665665283,0,1,0,384,0
