symbol,horizon_sec,spread_regime,liquidity_regime,receive_event_rate_zscore_bucket,baseline_mid_return_bps,baseline_abs_return_bps,baseline_spread_change_bps,baseline_rows
KOTAKBANK,1,mid,high,positive,0.0,0.0,0.0,105
KOTAKBANK,1,mid,low,normal,0.0,0.0,0.0,1726
KOTAKBANK,1,mid,low,positive,0.0,0.0,0.0,113
KOTAKBANK,1,mid,mid,normal,0.0,0.0,0.0,1690
KOTAKBANK,1,mid,mid,positive,0.0,0.0,0.0,93
KOTAKBANK,5,high,high,normal,0.0,0.6610259122151575,-1.5333041704985638e-12,485
KOTAKBANK,5,high,high,positive,0.0,0.6745362563231638,-1.3430931435113347,39
KOTAKBANK,5,high,low,normal,0.0,0.6705558908344157,-1.4999252948296857e-12,765
KOTAKBANK,5,high,low,positive,0.0,0.6754931099711998,-1.3394950103829137,65
KOTAKBANK,5,high,mid,normal,0.0,0.6635044967878019,-1.4994308900255358e-12,714
KOTAKBANK,5,high,mid,positive,0.0,0.6735367414286324,-1.3181308903977162,49
KOTAKBANK,5,low,high,normal,0.0,0.0,0.0,1486
KOTAKBANK,5,low,high,positive,0.0,0.0,0.0,104
KOTAKBANK,5,low,low,normal,0.0,0.0,0.0,1222
KOTAKBANK,5,low,low,positive,0.0,0.6593261686565335,0.0,115
KOTAKBANK,5,low,mid,normal,0.0,0.0,0.0,1361
KOTAKBANK,5,low,mid,positive,0.0,0.32892572857093755,0.0,122
KOTAKBANK,5,mid,high,normal,0.0,0.6588917469470981,0.0,622
KOTAKBANK,5,mid,high,positive,0.0,0.6691648822263722,0.0,70
KOTAKBANK,5,mid,low,normal,0.0,0.65893516077958,0.0,588
KOTAKBANK,5,mid,low,positive,0.0,0.6697026520234156,0.0,51
KOTAKBANK,5,mid,mid,normal,0.0,0.6587615283261467,0.0,591
KOTAKBANK,5,mid,mid,positive,0.0,0.6710508656565322,-1.3156163662678955,55
KOTAKBANK,15,high,high,normal,-1.49420828969726e-12,1.317957166392392,-1.3185654008426824,195
KOTAKBANK,15,high,low,normal,0.0,1.343815091043778,-1.317957166392392,307
KOTAKBANK,15,high,mid,normal,0.0,1.319870652676338,-1.318130890396218,275
KOTAKBANK,15,low,high,normal,0.0,1.3328890369864586,0.0,543
KOTAKBANK,15,low,low,normal,0.0,1.3240648791778755,0.0,460
KOTAKBANK,15,low,mid,normal,0.0,1.3384193267753828,0.0,498
KOTAKBANK,15,mid,high,normal,0.0,1.31552983533014,0.0,234
KOTAKBANK,15,mid,low,normal,0.0,1.3168290755862886,0.0,205
KOTAKBANK,15,mid,mid,normal,0.0,0.6772773730340536,-1.526020944754173e-12,226
KOTAKBANK,60,high,high,normal,0.0,2.6348725380415714,-1.3430029546068056,39
KOTAKBANK,60,high,low,normal,0.658544616397162,2.635566976344887,-1.3459855979544078,57
KOTAKBANK,60,high,mid,normal,0.3379063323643612,3.293916169059152,-1.3191307631704006,68
KOTAKBANK,60,low,high,normal,0.0,1.3517166863578047,1.4988378387865626e-12,94
KOTAKBANK,60,low,low,normal,0.0,2.635219711443292,7.481858356144523e-13,90
KOTAKBANK,60,low,mid,normal,0.0,2.0068231988773957,1.5389081248272898e-12,81
KOTAKBANK,60,mid,high,normal,-0.6628608659327768,3.9476282872265402,0.0,112
KOTAKBANK,60,mid,low,normal,-0.6628898263217354,2.6345263818065954,0.0,98
KOTAKBANK,60,mid,mid,normal,0.0,3.3889114816320998,0.0,101
LT,1,high,high,normal,0.0,0.12836970475014609,0.0,2369
LT,1,high,high,positive,0.0,0.0,0.0,135
LT,1,high,low,normal,0.0,0.12834169712464305,0.0,2546
LT,1,high,low,positive,0.0,0.12675800806785498,0.0,138
LT,1,high,mid,normal,0.0,0.12881783869359945,0.0,2547
LT,1,high,mid,positive,0.0,0.0,0.0,125
LT,1,low,high,normal,0.0,0.0,0.0,3096
LT,1,low,high,positive,0.0,0.0,0.0,163
LT,1,low,low,normal,0.0,0.0,0.0,2632
LT,1,low,low,positive,0.0,0.0,0.0,151
LT,1,low,mid,normal,0.0,0.0,0.0,3025
LT,1,low,mid,positive,0.0,0.0,0.0,156
LT,1,mid,high,normal,0.0,0.0,0.0,2686
LT,1,mid,high,positive,0.0,0.0,0.0,144
LT,1,mid,low,normal,0.0,0.0,0.0,2968
LT,1,mid,low,positive,0.0,0.0,0.0,159
LT,1,mid,mid,normal,0.0,0.0,0.0,2822
LT,1,mid,mid,positive,0.0,0.0,0.0,178
LT,5,high,high,normal,0.0,0.5076915266291132,-0.5036514731812461,767
LT,5,high,high,positive,0.0,0.7019947474991528,-0.5122872202791415,62
LT,5,high,low,normal,0.0,0.50875697950935,-0.5077946478439499,863
LT,5,high,low,positive,0.0,0.6388552592454775,-0.7676364625821174,70
LT,5,high,mid,normal,0.0,0.5088281690568832,-0.5077430840453226,906
LT,5,high,mid,positive,0.0,0.3801103285823486,-0.3810474299639439,60
LT,5,low,high,normal,0.0,0.12846787628167106,0.0,1008
LT,5,low,high,positive,0.0,0.1286289440842961,0.0,87
LT,5,low,low,normal,0.0,0.25491346619984684,0.0,854
LT,5,low,low,positive,0.0,0.6401477120138837,0.5086835087986412,72
LT,5,low,mid,normal,0.0,0.25357705876965997,0.0,952
LT,5,low,mid,positive,0.0,0.2552681279189866,0.0,94
LT,5,mid,high,normal,0.0,0.2572959490947171,0.0,842
LT,5,mid,high,positive,0.0,0.635049660883481,0.0,59
LT,5,mid,low,normal,0.0,0.25465866190673025,0.0,894
LT,5,mid,low,positive,0.0,0.2559951025202679,0.0,72
LT,5,mid,mid,normal,0.0,0.25485823510764904,0.0,829
LT,5,mid,mid,positive,0.0,0.5110123153974983,0.0,69
LT,15,high,high,normal,-0.1273042135787829,1.2130121358377957,-1.0106392889156703,268
LT,15,high,low,normal,-5.729605771677051e-13,0.8987610591132114,-1.0148743066361074,326
LT,15,high,mid,normal,0.0,1.0158601160610943,-1.018044844874491,343
LT,15,low,high,normal,0.0,1.0080518138623158,0.25615082160352737,387
LT,15,low,low,normal,0.0,1.0171518688789418,0.2560803098177944,326
LT,15,low,mid,normal,0.0,1.0201479494824,0.2570132627843018,346
LT,15,mid,high,normal,0.0,1.0140573702948021,0.0,317
LT,15,mid,low,normal,0.0,0.8927379891859999,0.0,320
LT,15,mid,mid,normal,0.0,0.8886576349045385,0.0,310
LT,60,high,high,normal,0.0,2.927288694303358,-1.5230552488300748,67
LT,60,high,low,normal,-1.1486640300791926,2.6668195105914725,-1.2686089845372344,78
LT,60,high,mid,normal,-0.12701638511414173,3.080200726415872,-1.2701638511379518,83
LT,60,low,high,normal,0.0,2.493780061393757,0.5090418958684955,100
LT,60,low,low,normal,-0.3173928194666734,2.6840005502108877,0.5096580989818248,86
LT,60,low,mid,normal,-0.2544302670254908,2.160403614227933,0.5088605340498247,85
LT,60,mid,high,normal,-0.06353886036781557,2.2762126004325163,1.1594635902207334e-12,78
LT,60,mid,low,normal,-0.5088734813302414,3.0458785455925326,-0.2541651310854352,81
LT,60,mid,mid,normal,-0.31876561895725697,2.645236056246678,0.0,82
M&M,1,high,high,normal,0.0,0.16002560409723765,0.0,2021
M&M,1,high,high,positive,0.0,0.0,0.0,91
M&M,1,high,low,normal,0.0,0.16028466556517063,0.0,2376
M&M,1,high,low,positive,0.0,0.0,0.0,125
M&M,1,high,mid,normal,0.0,0.1602204637276003,0.0,2292
M&M,1,high,mid,positive,0.0,0.0,0.0,120
M&M,1,low,high,normal,0.0,0.0,0.0,2668
M&M,1,low,high,positive,0.0,0.0,0.0,127
M&M,1,low,low,normal,0.0,0.0,0.0,2614
M&M,1,low,low,positive,0.0,0.0,0.0,127
M&M,1,low,mid,normal,0.0,0.0,0.0,2680
M&M,1,low,mid,positive,0.0,0.0,0.0,122
M&M,1,mid,high,normal,0.0,0.0,0.0,2800
M&M,1,mid,high,positive,0.0,0.0,0.0,121
M&M,1,mid,low,normal,0.0,0.0,0.0,2470
M&M,1,mid,low,positive,0.0,0.0,0.0,119
M&M,1,mid,mid,normal,0.0,0.0,0.0,2743
M&M,1,mid,mid,positive,0.0,0.0,0.0,112
M&M,5,high,high,normal,0.0,0.47963547706766535,-0.3211458491319814,776
M&M,5,high,high,positive,0.0,0.8050233456770246,-0.6419412302812435,39
M&M,5,high,low,normal,0.0,0.48259442764183835,-0.32139872726074775,883
M&M,5,high,low,positive,0.0,0.6445271587640315,-0.3225338257361473,61
M&M,5,high,mid,normal,0.0,0.483161817031651,-0.3212799956875544,830
M&M,5,high,mid,positive,0.0,0.4827885868766353,0.0,73
M&M,5,low,high,normal,0.0,0.0,0.0,910
M&M,5,low,high,positive,0.0,0.32091730108890626,0.0,64
M&M,5,low,low,normal,0.0,0.0,0.0,936
M&M,5,low,low,positive,0.0,0.1608105129560746,0.0,48
M&M,5,low,mid,normal,0.0,0.0,0.0,981
M&M,5,low,mid,positive,0.0,0.16197742034671964,0.0,63
M&M,5,mid,high,normal,0.0,0.16128511983396393,0.0,938
M&M,5,mid,high,positive,0.0,0.3219834231946622,-0.1597801425237418,64
M&M,5,mid,low,normal,0.0,0.319813229585761,0.0,820
M&M,5,mid,low,positive,0.0,0.4816282316067251,0.0,44
M&M,5,mid,mid,normal,0.0,0.3195143382056364,0.0,875
M&M,5,mid,mid,positive,0.0,0.32378186349731797,0.0,50
M&M,15,high,high,normal,0.0,1.1188900610591384,-0.9627573370137896,263
M&M,15,high,low,normal,0.0,1.2867321827820621,-0.9654373431170171,323
M&M,15,high,mid,normal,-0.1575809024530621,1.282113111776575,-0.9634298325415832,296
M&M,15,low,high,normal,0.0,0.8008841761304479,1.4559136560100662e-12,333
M&M,15,low,low,normal,0.0,0.6438631790738611,0.0,343
M&M,15,low,mid,normal,0.0,0.7988113686848521,1.4638339987653959e-12,375
M&M,15,mid,high,normal,0.0,0.8063865825662567,0.0,376
M&M,15,mid,low,normal,0.0,1.126334526326277,0.0,306
M&M,15,mid,mid,normal,0.0,0.8047965889656303,0.0,328
M&M,60,high,high,normal,-0.07998720204796336,2.5714450777779145,-1.2786293175456191,70
M&M,60,high,low,normal,-0.4798617998019481,3.6794112941917656,-0.9662613737007074,75
M&M,60,high,mid,normal,0.0,3.35586557361389,-1.6072519206660452,79
M&M,60,low,high,normal,-0.5601335030694028,2.5580565263336634,0.3219367723685095,82
M&M,60,low,low,normal,0.0,1.7621709946660107,0.6393759690550753,77
M&M,60,low,mid,normal,0.0,2.247106570027511,0.3223415911437642,96
M&M,60,mid,high,normal,0.0,3.728681667857291,0.0,93
M&M,60,mid,low,normal,-0.48072300740488316,2.8879012979500276,-1.4665721225073422e-12,93
M&M,60,mid,mid,normal,0.8001024131074225,2.7541514783310133,0.0,75
MARUTI,1,high,high,normal,0.0,0.35012780351329303,0.0,1584
MARUTI,1,high,high,positive,0.0,0.35970108036745435,0.0,102
MARUTI,1,high,low,normal,0.0,0.0,0.0,2315
MARUTI,1,high,low,positive,0.0,0.0,0.0,144
MARUTI,1,high,mid,normal,0.0,0.0,0.0,2100
MARUTI,1,high,mid,positive,0.0,0.0,0.0,130
MARUTI,1,low,high,normal,0.0,0.0,0.0,3359
MARUTI,1,low,high,positive,0.0,0.0,0.0,207
MARUTI,1,low,low,normal,0.0,0.0,0.0,2829
MARUTI,1,low,low,positive,0.0,0.0,0.0,206
MARUTI,1,low,mid,normal,0.0,0.0,0.0,3325
MARUTI,1,low,mid,positive,0.0,0.0,0.0,229
MARUTI,1,mid,high,normal,0.0,0.0,0.0,2340
MARUTI,1,mid,high,positive,0.0,0.0,0.0,130
MARUTI,1,mid,low,normal,0.0,0.0,0.0,2097
MARUTI,1,mid,low,positive,0.0,0.0,0.0,133
MARUTI,1,mid,mid,normal,0.0,0.0,0.0,2042
MARUTI,1,mid,mid,positive,0.0,0.0,0.0,128
MARUTI,5,high,high,normal,0.0,0.3625815808556925,-0.7004027315706531,547
MARUTI,5,high,high,positive,0.0,0.7242182635082549,-0.7227525133080704,46
MARUTI,5,high,low,normal,0.0,0.3643917299130569,-0.7177977972853492,796
MARUTI,5,high,low,positive,0.0,0.5404815407080504,-0.7219827111288336,80
MARUTI,5,high,mid,normal,0.0,0.36246330821006323,-0.7149879366345829,726
MARUTI,5,high,mid,positive,0.0,0.7208130217022741,-0.7216960534615458,64
MARUTI,5,low,high,normal,0.0,0.3592599472761537,0.0,1174
MARUTI,5,low,high,positive,0.0,0.3589761998779481,0.0,99
MARUTI,5,low,low,normal,0.0,0.3499011615991326,0.0,1012
MARUTI,5,low,low,positive,0.0,0.36093264996751606,0.0,95
MARUTI,5,low,mid,normal,0.0,0.0,0.0,1168
MARUTI,5,low,mid,positive,0.0,0.3583588072765328,0.0,120
MARUTI,5,mid,high,normal,0.0,0.36133694670280037,0.0,847
MARUTI,5,mid,high,positive,0.0,0.3627131244827391,0.0,72
MARUTI,5,mid,low,normal,0.0,0.3612260011653911,0.0,754
MARUTI,5,mid,low,positive,0.0,0.3638480570513753,0.0,51
MARUTI,5,mid,mid,normal,0.0,0.36136959086691484,0.0,730
MARUTI,5,mid,mid,positive,0.0,0.36273942519180147,0.0,64
MARUTI,15,high,high,normal,0.0,1.4227280810955008,-1.4327673902141986,201
MARUTI,15,high,high,positive,-1.0938126663506764,1.0938126663506764,-0.7292084442337842,1
MARUTI,15,high,low,normal,0.0,1.4353380221042056,-1.4330240389782538,315
MARUTI,15,high,low,positive,-2.1641898715914007,2.1641898715914007,-4.3283797431828015,1
MARUTI,15,high,mid,normal,0.0,1.4352607694029258,-1.4259002840343553,262
MARUTI,15,high,mid,positive,-10000.0,10000.0,-15.15206176268985,1
MARUTI,15,low,high,normal,0.0,1.0872716743768238,0.0,460
MARUTI,15,low,low,normal,0.0,1.0836388766094704,0.0,398
MARUTI,15,low,mid,normal,0.0,0.7284912954955554,0.0,454
MARUTI,15,low,mid,positive,-0.7249532219190407,0.7249532219190407,0.0,2
MARUTI,15,mid,high,normal,0.0,1.0777219136528422,0.0,310
MARUTI,15,mid,low,normal,0.0,1.0766581421527541,0.0,258
MARUTI,15,mid,mid,normal,0.0,1.0879426074049294,0.0,280
MARUTI,60,high,high,normal,-0.36132409876704674,2.518401607217341,-1.4236299825264975,50
MARUTI,60,high,high,positive,-10000.0,10000.0,-15.15206176268985,1
MARUTI,60,high,low,normal,0.0,2.493499091653902,-1.4494329093742075,85
MARUTI,60,high,mid,normal,0.3588087549336204,3.6412627899355496,-1.446445360526506,65
MARUTI,60,low,high,normal,0.0,2.162629757785467,0.7188555819135936,111
MARUTI,60,low,low,normal,-0.17992083483267363,2.1732831320078936,0.0,94
MARUTI,60,low,mid,normal,0.3604772719080062,2.8691317290105083,0.721787144970948,115
MARUTI,60,mid,high,normal,-0.724952878062926,3.2620514679231607,0.0,83
MARUTI,60,mid,low,normal,0.0,2.1609179535532785,0.0,66
MARUTI,60,mid,mid,normal,0.35970576638911494,3.054434220833764,0.0,70
NESTLEIND,1,high,high,normal,0.0,0.0,0.0,1150
NESTLEIND,1,high,high,positive,0.0,0.0,0.0,59
NESTLEIND,1,high,low,normal,0.0,0.0,0.0,1451
NESTLEIND,1,high,low,positive,0.0,0.0,0.0,84
NESTLEIND,1,high,mid,normal,0.0,0.0,0.0,1464
NESTLEIND,1,high,mid,positive,0.0,0.0,0.0,72
NESTLEIND,1,low,high,normal,0.0,0.0,0.0,2030
NESTLEIND,1,low,high,positive,0.0,0.0,0.0,104
NESTLEIND,1,low,low,normal,0.0,0.0,0.0,1956
NESTLEIND,1,low,low,positive,0.0,0.0,0.0,78
NESTLEIND,1,low,mid,normal,0.0,0.0,0.0,1898
NESTLEIND,1,low,mid,positive,0.0,0.0,0.0,88
NESTLEIND,1,mid,high,normal,0.0,0.0,0.0,1630
NESTLEIND,1,mid,high,positive,0.0,0.0,0.0,68
NESTLEIND,1,mid,low,normal,0.0,0.0,0.0,1397
NESTLEIND,1,mid,low,positive,0.0,0.0,0.0,75
NESTLEIND,1,mid,mid,normal,0.0,0.0,0.0,1593
NESTLEIND,1,mid,mid,positive,0.0,0.0,0.0,78
NESTLEIND,5,high,high,normal,0.0,0.34464931931728093,0.0,648
NESTLEIND,5,high,high,positive,0.0,0.33969700008488235,-0.33955857385522964,38
NESTLEIND,5,high,low,normal,0.0,0.34380801760265783,0.0,785
NESTLEIND,5,high,low,positive,0.0,0.34226370113456805,0.0,50
NESTLEIND,5,high,mid,normal,0.0,0.3441629955944006,-1.5631354010946793e-12,789
NESTLEIND,5,high,mid,positive,0.0,0.34154171931915134,-0.6823842505708761,49
NESTLEIND,5,low,high,normal,0.0,0.3434537711236564,0.0,1037
NESTLEIND,5,low,high,positive,0.0,0.6792324673113198,0.0,71
NESTLEIND,5,low,low,normal,0.0,0.0,0.0,1079
NESTLEIND,5,low,low,positive,0.0,0.34106412005426007,0.0,37
NESTLEIND,5,low,mid,normal,0.0,0.3401939105302391,0.0,1009
NESTLEIND,5,low,mid,positive,0.0,0.34409195603368714,0.0,62
NESTLEIND,5,mid,high,normal,0.0,0.3415650510636645,0.0,835
NESTLEIND,5,mid,high,positive,0.0,0.6804733331890793,0.0,42
NESTLEIND,5,mid,low,normal,0.0,0.3416000546572515,0.0,689
NESTLEIND,5,mid,low,positive,0.0,0.6790252027699524,0.0,32
NESTLEIND,5,mid,mid,normal,0.0,0.34179854393633763,0.0,797
NESTLEIND,5,mid,mid,positive,0.0,0.511080450602972,0.0,44
NESTLEIND,15,high,high,normal,0.0,1.0262725779973383,-0.6893699158978107,237
NESTLEIND,15,high,high,positive,-0.34218450588604027,0.34218450588604027,-0.679163270852017,2
NESTLEIND,15,high,low,normal,-0.3394433129679695,1.021311363790179,-0.6889424733028526,315
NESTLEIND,15,high,low,positive,-2.0319696559210367,2.0319696559210367,-0.6886578059371699,5
NESTLEIND,15,high,mid,normal,-1.5657187401406972e-12,1.0209637898166593,-0.6896551724131659,317
NESTLEIND,15,high,mid,positive,-0.34348916291815956,0.34348916291815956,-0.6869783258331951,3
NESTLEIND,15,low,high,normal,0.0,1.019056353816984,0.6790479747372536,405
NESTLEIND,15,low,high,positive,0.8545547769612032,1.5388301293631652,1.0260972631861325,6
NESTLEIND,15,low,low,normal,0.0,0.690798563963273,1.5609891380920037e-12,392
NESTLEIND,15,low,low,positive,-1.020296587366352,3.08415224606041,1.3692481768936364,4
NESTLEIND,15,low,mid,normal,0.0,1.0210332856841848,1.5551703118445475e-12,377
NESTLEIND,15,low,mid,positive,0.0,0.0,1.357450707569947,3
NESTLEIND,15,mid,high,normal,0.0,1.0319388288860956,0.0,316
NESTLEIND,15,mid,high,positive,-0.8538342526158891,2.0530043569713596,-1.3652368529545023,6
NESTLEIND,15,mid,low,normal,0.0,0.6871553942723918,0.0,254
NESTLEIND,15,mid,low,positive,1.3683030959140183,1.7115682339062916,0.6854730635290761,2
NESTLEIND,15,mid,mid,normal,0.0,1.0212418300659787,0.0,299
NESTLEIND,60,high,high,normal,0.6807733347798213,2.751611479728167,-1.3811681478678013,62
NESTLEIND,60,high,low,normal,-0.6889187420337506,2.375458124066167,-1.3633265167010598,85
NESTLEIND,60,high,mid,normal,-0.6814702437536342,2.714993551889388,-1.3577732518664751,84
NESTLEIND,60,low,high,normal,-0.6802027004056485,2.733080523383988,0.6836905616511746,103
NESTLEIND,60,low,low,normal,-0.34408028149180725,2.0577654958920295,0.679745116258301,106
NESTLEIND,60,low,mid,normal,0.0,2.0361069634855062,0.6788405403579962,93
NESTLEIND,60,mid,high,normal,-0.34367804240955785,2.71490141514298,0.0,79
NESTLEIND,60,mid,high,positive,0.6870019236063234,0.6870019236063234,1.3740038472110847,1
NESTLEIND,60,mid,low,normal,0.0,2.2234820308563172,-1.5678390941849718e-12,54
NESTLEIND,60,mid,mid,normal,0.34041394335481023,2.7467811158804527,-1.5632428700119084e-12,73
NIFTYBEES,1,high,high,normal,0.0,0.0,0.0,1770
NIFTYBEES,1,high,high,positive,0.0,0.0,0.0,107
NIFTYBEES,1,high,low,normal,0.0,0.0,0.0,2251
NIFTYBEES,1,high,low,positive,0.0,0.0,0.0,154
NIFTYBEES,1,high,mid,normal,0.0,0.0,0.0,2443
NIFTYBEES,1,high,mid,positive,0.0,0.0,0.0,144
NIFTYBEES,1,low,high,normal,0.0,0.0,0.0,3298
NIFTYBEES,1,low,high,positive,0.0,0.0,0.0,181
NIFTYBEES,1,low,low,normal,0.0,0.0,0.0,2608
NIFTYBEES,1,low,low,positive,0.0,0.0,0.0,134
NIFTYBEES,1,low,mid,normal,0.0,0.0,0.0,2647
NIFTYBEES,1,low,mid,positive,0.0,0.0,0.0,167
NIFTYBEES,1,mid,high,normal,0.0,0.0,0.0,2509
NIFTYBEES,1,mid,high,positive,0.0,0.0,0.0,141
NIFTYBEES,1,mid,low,normal,0.0,0.0,0.0,2695
NIFTYBEES,1,mid,low,positive,0.0,0.0,0.0,166
NIFTYBEES,1,mid,mid,normal,0.0,0.0,0.0,2686
NIFTYBEES,1,mid,mid,positive,0.0,0.0,0.0,160
NIFTYBEES,5,high,high,normal,0.0,0.18277191892428843,0.0,601
NIFTYBEES,5,high,high,positive,0.0,0.18237944050730207,0.0,40
NIFTYBEES,5,high,low,normal,0.0,0.182825383720514,0.0,784
NIFTYBEES,5,high,low,positive,0.0,0.18287553986472602,0.0,52
NIFTYBEES,5,high,mid,normal,0.0,0.1827318410231321,0.0,811
NIFTYBEES,5,high,mid,positive,0.0,0.1818545527306296,0.0,47
NIFTYBEES,5,low,high,normal,0.0,0.0,0.0,1132
NIFTYBEES,5,low,high,positive,0.0,0.18181157054827918,0.0,76
NIFTYBEES,5,low,low,normal,0.0,0.0,0.0,855
NIFTYBEES,5,low,low,positive,0.0,0.0,0.0,49
NIFTYBEES,5,low,mid,normal,0.0,0.0,0.0,873
NIFTYBEES,5,low,mid,positive,0.0,0.18184463290840225,0.0,74
NIFTYBEES,5,mid,high,normal,0.0,0.18179504426692794,0.0,900
NIFTYBEES,5,mid,high,positive,0.0,0.18179834927082328,0.0,56
NIFTYBEES,5,mid,low,normal,0.0,0.1816497429654485,0.0,991
NIFTYBEES,5,mid,low,positive,0.0,0.0,0.0,74
NIFTYBEES,5,mid,mid,normal,0.0,0.18163324614921,0.0,1015
NIFTYBEES,5,mid,mid,positive,0.0,0.18177521676678068,0.0,66
NIFTYBEES,15,high,high,normal,0.0,0.36892881518687165,-0.7268894582849702,219
NIFTYBEES,15,high,low,normal,0.0,0.36556388228809744,-0.3661193182875775,301
NIFTYBEES,15,high,mid,normal,0.0,0.3654169407311171,-0.368019136994789,323
NIFTYBEES,15,low,high,normal,0.0,0.36404011722058666,2.0797387260649795e-12,405
NIFTYBEES,15,low,low,normal,0.0,0.3654503261640838,2.066995831377903e-12,293
NIFTYBEES,15,low,mid,normal,0.0,0.3639672430683425,0.36350087721570606,316
NIFTYBEES,15,mid,high,normal,0.0,0.36599202137360115,0.0,348
NIFTYBEES,15,mid,low,normal,0.0,0.3635834787663942,0.0,379
NIFTYBEES,15,mid,mid,normal,0.0,0.18333150001816642,0.0,359
NIFTYBEES,60,high,high,normal,2.0902542374674297e-12,0.9095374092728161,-1.0914448911273793,49
NIFTYBEES,60,high,low,normal,0.18192569782408324,1.09075043954448,-1.0908793548898323,92
NIFTYBEES,60,high,mid,normal,0.18163984457605642,0.9094217164659187,-1.0913059424268519,84
NIFTYBEES,60,low,high,normal,-0.18181157048818053,1.280339472864784,0.3676200279387878,119
NIFTYBEES,60,low,low,normal,0.18198362171497945,1.091038034021142,0.7273388499465214,62
NIFTYBEES,60,low,mid,normal,0.0,1.0903243462325458,0.36627488744364783,74
NIFTYBEES,60,mid,high,normal,-0.2732413779835034,1.3668594240260656,0.0,76
NIFTYBEES,60,mid,low,normal,0.18185463067167063,0.9096780866881241,-1.0327280778461539e-12,90
NIFTYBEES,60,mid,mid,normal,0.18176200083593988,1.2800819252462097,-0.3632862877566731,93
ONGC,1,high,high,normal,0.0,0.0,0.0,1651
ONGC,1,high,high,positive,0.0,0.0,0.0,113
ONGC,1,high,low,normal,0.0,0.0,0.0,1963
ONGC,1,high,low,positive,0.0,0.0,0.0,140
ONGC,1,high,mid,normal,0.0,0.0,0.0,1961
ONGC,1,high,mid,positive,0.0,0.0,0.0,138
ONGC,1,low,high,normal,0.0,0.0,0.0,2404
ONGC,1,low,high,positive,0.0,0.0,0.0,152
ONGC,1,low,low,normal,0.0,0.0,0.0,2240
ONGC,1,low,low,positive,0.0,0.0,0.0,145
ONGC,1,low,mid,normal,0.0,0.0,0.0,2256
ONGC,1,low,mid,positive,0.0,0.0,0.0,151
ONGC,1,mid,high,normal,0.0,0.0,0.0,1919
ONGC,1,mid,high,positive,0.0,0.0,0.0,129
ONGC,1,mid,low,normal,0.0,0.0,0.0,1760
ONGC,1,mid,low,positive,0.0,0.0,0.0,122
ONGC,1,mid,mid,normal,0.0,0.0,0.0,1908
ONGC,1,mid,mid,positive,0.0,0.0,0.0,146
ONGC,5,high,high,normal,0.0,0.2050356762936699,-1.1642396661948677e-12,686
ONGC,5,high,high,positive,0.0,0.6126449926488636,-0.4101638604630473,53
ONGC,5,high,low,normal,0.0,0.4074647542983825,-0.4071909929360233,787
ONGC,5,high,low,positive,0.0,0.2046873400889929,-0.4090983472423051,59
ONGC,5,high,mid,normal,0.0,0.20522502924438005,-0.4072656186361043,765
ONGC,5,high,mid,positive,0.0,0.2048928410439476,0.0,65
ONGC,5,low,high,normal,0.0,0.0,0.0,1037
ONGC,5,low,high,positive,0.0,0.2043443611171691,0.0,65
ONGC,5,low,low,normal,0.0,0.0,0.0,1007
ONGC,5,low,low,positive,0.0,0.4084049743722164,0.0,59
ONGC,5,low,mid,normal,0.0,0.0,0.0,990
ONGC,5,low,mid,positive,0.0,0.2045073418133851,0.0,65
ONGC,5,mid,high,normal,0.0,0.20457846607163827,0.0,833
ONGC,5,mid,high,positive,0.0,0.20485514241369512,0.0,70
ONGC,5,mid,low,normal,0.0,0.2045198895590736,0.0,773
ONGC,5,mid,low,positive,0.0,0.0,0.0,59
ONGC,5,mid,mid,normal,0.0,0.20459730138282012,0.0,878
ONGC,5,mid,mid,positive,0.0,0.2049894430434968,0.0,65
ONGC,15,high,high,normal,0.0,1.2266928407274642,-0.817803586161727,280
ONGC,15,high,low,normal,0.2032506395439676,1.0221191707725756,-0.8183808503071135,314
ONGC,15,high,low,positive,-0.2047669751820564,0.2047669751820564,-0.40953395036527673,1
ONGC,15,high,mid,normal,0.20378022197087386,1.0239508650882636,-0.8178704698502512,306
ONGC,15,low,high,normal,0.0,0.8178203045183305,0.40654867313519005,398
ONGC,15,low,low,normal,0.0,0.4127966978018961,0.0,364
ONGC,15,low,low,positive,1.026293643137408,1.026293643137408,1.231552371764656,1
ONGC,15,low,mid,normal,0.0,0.4130098089825877,1.159478202158246e-12,397
ONGC,15,mid,high,normal,-0.2044822676990432,1.02255762112102,0.0,294
ONGC,15,mid,low,normal,0.0,0.8175111042257353,0.0,292
ONGC,15,mid,mid,normal,0.0,0.6121262235485576,0.0,296
ONGC,60,high,high,normal,0.10102846982270419,2.3567043467777737,-1.0215985198239665,72
ONGC,60,high,low,normal,0.5087865980853633,2.45270979246865,-1.2202136485612747,78
ONGC,60,high,mid,normal,-0.40924902803318625,2.0460358056270636,-1.622421870246488,67
ONGC,60,low,high,normal,-0.2030317760298858,1.8401521961684635,0.8181716958682591,110
ONGC,60,low,low,normal,0.0,2.464419974575694,0.40838832011176585,80
ONGC,60,low,mid,normal,0.0,1.7425587321484421,0.4089143531309839,104
ONGC,60,mid,high,normal,0.0,2.664480426316775,0.0,63
ONGC,60,mid,low,normal,-1.1572592858325293e-12,2.2510078375991327,0.0,87
ONGC,60,mid,mid,normal,0.40979407847635807,1.431609947642677,-0.4086386204356458,79
RELIANCE,1,high,high,normal,0.0,0.0,0.0,1512
