horizon_sec,trade_date,exchange,symbol,split_role,rows,event_surprise_rows,label_file,bytes,test_rows_used
60,2026-07-08,NSE,BPCL,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\event_surprise_conditional_labels.parquet,11383,0
60,2026-07-08,NSE,BRITANNIA,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\event_surprise_conditional_labels.parquet,11410,0
60,2026-07-08,NSE,CIPLA,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\event_surprise_conditional_labels.parquet,11361,0
60,2026-07-08,NSE,DRREDDY,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\event_surprise_conditional_labels.parquet,11376,0
60,2026-07-08,NSE,GOLDBEES,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\event_surprise_conditional_labels.parquet,11404,0
60,2026-07-08,NSE,HCLTECH,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\event_surprise_conditional_labels.parquet,11378,0
60,2026-07-08,NSE,HDFCBANK,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\event_surprise_conditional_labels.parquet,11404,0
60,2026-07-08,NSE,HINDUNILVR,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\event_surprise_conditional_labels.parquet,11391,0
60,2026-07-08,NSE,ICICIBANK,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\event_surprise_conditional_labels.parquet,11411,0
60,2026-07-08,NSE,INFY,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\event_surprise_conditional_labels.parquet,11384,0
60,2026-07-08,NSE,ITBEES,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\event_surprise_conditional_labels.parquet,11393,0
60,2026-07-08,NSE,ITC,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\event_surprise_conditional_labels.parquet,11379,0
60,2026-07-08,NSE,JUNIORBEES,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\event_surprise_conditional_labels.parquet,11386,0
60,2026-07-08,NSE,KOTAKBANK,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\event_surprise_conditional_labels.parquet,11289,0
60,2026-07-08,NSE,LT,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=LT\event_surprise_conditional_labels.parquet,11350,0
60,2026-07-08,NSE,M&M,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\event_surprise_conditional_labels.parquet,11351,0
60,2026-07-08,NSE,MARUTI,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\event_surprise_conditional_labels.parquet,11395,0
60,2026-07-08,NSE,NESTLEIND,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\event_surprise_conditional_labels.parquet,11409,0
60,2026-07-08,NSE,NIFTYBEES,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\event_surprise_conditional_labels.parquet,11409,0
60,2026-07-08,NSE,ONGC,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\event_surprise_conditional_labels.parquet,11386,0
60,2026-07-08,NSE,RELIANCE,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\event_surprise_conditional_labels.parquet,11383,0
60,2026-07-08,NSE,SBIN,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\event_surprise_conditional_labels.parquet,11384,0
60,2026-07-08,NSE,SUNPHARMA,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\event_surprise_conditional_labels.parquet,11381,0
60,2026-07-08,NSE,TCS,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\event_surprise_conditional_labels.parquet,11356,0
60,2026-07-08,NSE,TECHM,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\event_surprise_conditional_labels.parquet,11367,0
60,2026-07-08,NSE,ULTRACEMCO,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\event_surprise_conditional_labels.parquet,11414,0
60,2026-07-08,NSE,WIPRO,train,147,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\event_surprise_conditional_labels.parquet,11362,0
60,2026-07-09,NSE,ADANIPORTS,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\event_surprise_conditional_labels.parquet,11954,0
60,2026-07-09,NSE,AXISBANK,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\event_surprise_conditional_labels.parquet,11944,0
60,2026-07-09,NSE,BAJAJ-AUTO,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\event_surprise_conditional_labels.parquet,11956,0
60,2026-07-09,NSE,BANKBEES,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\event_surprise_conditional_labels.parquet,11908,0
60,2026-07-09,NSE,BHARTIARTL,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\event_surprise_conditional_labels.parquet,11954,0
60,2026-07-09,NSE,BPCL,train,216,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\event_surprise_conditional_labels.parquet,11953,0
60,2026-07-09,NSE,BRITANNIA,train,215,20,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\event_surprise_conditional_labels.parquet,12127,0
60,2026-07-09,NSE,CIPLA,train,216,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\event_surprise_conditional_labels.parquet,11930,0
60,2026-07-09,NSE,DRREDDY,train,216,143,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\event_surprise_conditional_labels.parquet,12150,0
60,2026-07-09,NSE,GOLDBEES,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\event_surprise_conditional_labels.parquet,11944,0
60,2026-07-09,NSE,HCLTECH,train,216,21,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\event_surprise_conditional_labels.parquet,12120,0
60,2026-07-09,NSE,HDFCBANK,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\event_surprise_conditional_labels.parquet,11944,0
60,2026-07-09,NSE,HINDUNILVR,train,216,3,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\event_surprise_conditional_labels.parquet,12047,0
60,2026-07-09,NSE,ICICIBANK,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\event_surprise_conditional_labels.parquet,11949,0
60,2026-07-09,NSE,INFY,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\event_surprise_conditional_labels.parquet,11924,0
60,2026-07-09,NSE,ITBEES,train,216,5,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\event_surprise_conditional_labels.parquet,12044,0
60,2026-07-09,NSE,ITC,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\event_surprise_conditional_labels.parquet,11921,0
60,2026-07-09,NSE,JUNIORBEES,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\event_surprise_conditional_labels.parquet,11922,0
60,2026-07-09,NSE,KOTAKBANK,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\event_surprise_conditional_labels.parquet,11949,0
60,2026-07-09,NSE,LT,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=LT\event_surprise_conditional_labels.parquet,11882,0
60,2026-07-09,NSE,M&M,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\event_surprise_conditional_labels.parquet,11883,0
60,2026-07-09,NSE,MARUTI,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\event_surprise_conditional_labels.parquet,11936,0
60,2026-07-09,NSE,NESTLEIND,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\event_surprise_conditional_labels.parquet,11951,0
60,2026-07-09,NSE,NIFTYBEES,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\event_surprise_conditional_labels.parquet,11949,0
60,2026-07-09,NSE,ONGC,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\event_surprise_conditional_labels.parquet,11924,0
60,2026-07-09,NSE,RELIANCE,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\event_surprise_conditional_labels.parquet,11913,0
60,2026-07-09,NSE,SBIN,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\event_surprise_conditional_labels.parquet,11924,0
60,2026-07-09,NSE,SUNPHARMA,train,216,10,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\event_surprise_conditional_labels.parquet,12069,0
60,2026-07-09,NSE,TCS,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\event_surprise_conditional_labels.parquet,11888,0
60,2026-07-09,NSE,TECHM,train,216,6,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\event_surprise_conditional_labels.parquet,12047,0
60,2026-07-09,NSE,ULTRACEMCO,train,216,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\event_surprise_conditional_labels.parquet,11957,0
60,2026-07-09,NSE,WIPRO,train,216,42,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\event_surprise_conditional_labels.parquet,12091,0
60,2026-07-10,NSE,ADANIPORTS,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\event_surprise_conditional_labels.parquet,13328,0
60,2026-07-10,NSE,AXISBANK,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\event_surprise_conditional_labels.parquet,13284,0
60,2026-07-10,NSE,BAJAJ-AUTO,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\event_surprise_conditional_labels.parquet,13327,0
60,2026-07-10,NSE,BANKBEES,train,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\event_surprise_conditional_labels.parquet,13207,0
60,2026-07-10,NSE,BHARTIARTL,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\event_surprise_conditional_labels.parquet,13297,0
60,2026-07-10,NSE,BPCL,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\event_surprise_conditional_labels.parquet,13260,0
60,2026-07-10,NSE,BRITANNIA,train,377,3,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\event_surprise_conditional_labels.parquet,13376,0
60,2026-07-10,NSE,CIPLA,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\event_surprise_conditional_labels.parquet,13212,0
60,2026-07-10,NSE,DRREDDY,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\event_surprise_conditional_labels.parquet,13229,0
60,2026-07-10,NSE,GOLDBEES,train,376,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\event_surprise_conditional_labels.parquet,13295,0
60,2026-07-10,NSE,HCLTECH,train,377,8,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\event_surprise_conditional_labels.parquet,13402,0
60,2026-07-10,NSE,HDFCBANK,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\event_surprise_conditional_labels.parquet,13317,0
60,2026-07-10,NSE,HINDUNILVR,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\event_surprise_conditional_labels.parquet,13243,0
60,2026-07-10,NSE,ICICIBANK,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\event_surprise_conditional_labels.parquet,13292,0
60,2026-07-10,NSE,INFY,train,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\event_surprise_conditional_labels.parquet,13242,0
60,2026-07-10,NSE,ITBEES,train,376,3,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\event_surprise_conditional_labels.parquet,13070,0
60,2026-07-10,NSE,ITC,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\event_surprise_conditional_labels.parquet,13287,0
60,2026-07-10,NSE,JUNIORBEES,train,375,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\event_surprise_conditional_labels.parquet,13212,0
60,2026-07-10,NSE,KOTAKBANK,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\event_surprise_conditional_labels.parquet,13289,0
60,2026-07-10,NSE,LT,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=LT\event_surprise_conditional_labels.parquet,13202,0
60,2026-07-10,NSE,M&M,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\event_surprise_conditional_labels.parquet,13203,0
60,2026-07-10,NSE,MARUTI,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\event_surprise_conditional_labels.parquet,13307,0
60,2026-07-10,NSE,NESTLEIND,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\event_surprise_conditional_labels.parquet,13327,0
60,2026-07-10,NSE,NIFTYBEES,train,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\event_surprise_conditional_labels.parquet,13267,0
60,2026-07-10,NSE,ONGC,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\event_surprise_conditional_labels.parquet,13265,0
60,2026-07-10,NSE,RELIANCE,train,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\event_surprise_conditional_labels.parquet,13215,0
60,2026-07-10,NSE,SBIN,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\event_surprise_conditional_labels.parquet,13297,0
60,2026-07-10,NSE,SUNPHARMA,train,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\event_surprise_conditional_labels.parquet,13286,0
60,2026-07-10,NSE,TCS,train,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\event_surprise_conditional_labels.parquet,13187,0
60,2026-07-10,NSE,TECHM,train,377,2,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\event_surprise_conditional_labels.parquet,13338,0
60,2026-07-10,NSE,ULTRACEMCO,train,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\event_surprise_conditional_labels.parquet,13290,0
60,2026-07-10,NSE,WIPRO,train,377,8,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\event_surprise_conditional_labels.parquet,13399,0
60,2026-07-13,NSE,ADANIPORTS,validation,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\event_surprise_conditional_labels.parquet,13320,0
60,2026-07-13,NSE,AXISBANK,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\event_surprise_conditional_labels.parquet,13371,0
60,2026-07-13,NSE,BAJAJ-AUTO,validation,377,6,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\event_surprise_conditional_labels.parquet,13442,0
60,2026-07-13,NSE,BANKBEES,validation,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\event_surprise_conditional_labels.parquet,13233,0
60,2026-07-13,NSE,BHARTIARTL,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\event_surprise_conditional_labels.parquet,13378,0
60,2026-07-13,NSE,BPCL,validation,377,4,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\event_surprise_conditional_labels.parquet,13390,0
60,2026-07-13,NSE,BRITANNIA,validation,377,3,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\event_surprise_conditional_labels.parquet,13419,0
60,2026-07-13,NSE,CIPLA,validation,377,2,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\event_surprise_conditional_labels.parquet,13336,0
60,2026-07-13,NSE,DRREDDY,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\event_surprise_conditional_labels.parquet,13352,0
60,2026-07-13,NSE,GOLDBEES,validation,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\event_surprise_conditional_labels.parquet,13286,0
60,2026-07-13,NSE,HCLTECH,validation,377,15,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\event_surprise_conditional_labels.parquet,13503,0
60,2026-07-13,NSE,HDFCBANK,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\event_surprise_conditional_labels.parquet,13340,0
60,2026-07-13,NSE,HINDUNILVR,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\event_surprise_conditional_labels.parquet,13377,0
60,2026-07-13,NSE,ICICIBANK,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\event_surprise_conditional_labels.parquet,13379,0
60,2026-07-13,NSE,INFY,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\event_surprise_conditional_labels.parquet,13350,0
60,2026-07-13,NSE,ITBEES,validation,376,24,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\event_surprise_conditional_labels.parquet,13502,0
60,2026-07-13,NSE,ITC,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\event_surprise_conditional_labels.parquet,13338,0
60,2026-07-13,NSE,JUNIORBEES,validation,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\event_surprise_conditional_labels.parquet,13242,0
60,2026-07-13,NSE,KOTAKBANK,validation,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\event_surprise_conditional_labels.parquet,13312,0
60,2026-07-13,NSE,LT,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=LT\event_surprise_conditional_labels.parquet,13337,0
60,2026-07-13,NSE,M&M,validation,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\event_surprise_conditional_labels.parquet,13228,0
60,2026-07-13,NSE,MARUTI,validation,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\event_surprise_conditional_labels.parquet,13299,0
60,2026-07-13,NSE,NESTLEIND,validation,377,5,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\event_surprise_conditional_labels.parquet,13397,0
60,2026-07-13,NSE,NIFTYBEES,validation,376,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\event_surprise_conditional_labels.parquet,13293,0
60,2026-07-13,NSE,ONGC,validation,377,0,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\event_surprise_conditional_labels.parquet,13289,0
60,2026-07-13,NSE,RELIANCE,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\event_surprise_conditional_labels.parquet,13370,0
60,2026-07-13,NSE,SBIN,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\event_surprise_conditional_labels.parquet,13350,0
60,2026-07-13,NSE,SUNPHARMA,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\event_surprise_conditional_labels.parquet,13310,0
60,2026-07-13,NSE,TCS,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\event_surprise_conditional_labels.parquet,13342,0
60,2026-07-13,NSE,TECHM,validation,377,13,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\event_surprise_conditional_labels.parquet,13503,0
60,2026-07-13,NSE,ULTRACEMCO,validation,377,1,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\event_surprise_conditional_labels.parquet,13378,0
60,2026-07-13,NSE,WIPRO,validation,377,8,derived_phase214_event_surprise_conditional_labels\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\event_surprise_conditional_labels.parquet,13431,0
