panel,trade_date,symbol,forward_ticks,max_hold_ticks,scan_points_possible,scan_points_feasible_min_hold,feasible_fraction,median_min_forward_hold,median_max_window_hold,p95_max_window_hold
real_anchor,2026-07-21,AXISBANK,3,120,7,0,0.0,2.0,73.0,115.3
real_anchor,2026-07-21,AXISBANK,3,250,6,0,0.0,1.5,151.0,186.75
real_anchor,2026-07-21,AXISBANK,3,500,5,5,1.0,2.0,302.0,347.8
real_anchor,2026-07-21,AXISBANK,3,1000,3,3,1.0,1.0,613.0,651.7
real_anchor,2026-07-21,AXISBANK,3,1500,1,1,1.0,14.0,955.0,955.0
real_anchor,2026-07-21,AXISBANK,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,AXISBANK,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,AXISBANK,6,30,7,0,0.0,3.0,19.0,40.99999999999998
real_anchor,2026-07-21,AXISBANK,6,60,7,0,0.0,3.0,36.0,63.199999999999974
real_anchor,2026-07-21,AXISBANK,6,120,7,0,0.0,3.0,73.0,115.3
real_anchor,2026-07-21,AXISBANK,6,250,6,0,0.0,3.0,151.0,186.75
real_anchor,2026-07-21,AXISBANK,6,500,5,5,1.0,3.0,302.0,347.8
real_anchor,2026-07-21,AXISBANK,6,1000,3,3,1.0,3.0,613.0,651.7
real_anchor,2026-07-21,AXISBANK,6,1500,1,1,1.0,25.0,955.0,955.0
real_anchor,2026-07-21,AXISBANK,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,AXISBANK,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,AXISBANK,12,30,7,0,0.0,7.0,19.0,40.99999999999998
real_anchor,2026-07-21,AXISBANK,12,60,7,0,0.0,7.0,36.0,63.199999999999974
real_anchor,2026-07-21,AXISBANK,12,120,7,0,0.0,7.0,73.0,115.3
real_anchor,2026-07-21,AXISBANK,12,250,6,0,0.0,7.0,151.0,186.75
real_anchor,2026-07-21,AXISBANK,12,500,5,5,1.0,7.0,302.0,347.8
real_anchor,2026-07-21,AXISBANK,12,1000,3,3,1.0,8.0,613.0,651.7
real_anchor,2026-07-21,AXISBANK,12,1500,1,1,1.0,38.0,955.0,955.0
real_anchor,2026-07-21,AXISBANK,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,AXISBANK,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,3,30,5,0,0.0,2.0,23.0,44.4
real_anchor,2026-07-21,BAJAJ-AUTO,3,60,5,0,0.0,2.0,48.0,63.0
real_anchor,2026-07-21,BAJAJ-AUTO,3,120,5,0,0.0,2.0,99.0,137.6
real_anchor,2026-07-21,BAJAJ-AUTO,3,250,4,1,0.25,2.0,200.0,242.79999999999998
real_anchor,2026-07-21,BAJAJ-AUTO,3,500,3,3,1.0,2.0,446.0,451.4
real_anchor,2026-07-21,BAJAJ-AUTO,3,1000,1,1,1.0,10.0,846.0,846.0
real_anchor,2026-07-21,BAJAJ-AUTO,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,6,30,5,0,0.0,5.0,23.0,44.4
real_anchor,2026-07-21,BAJAJ-AUTO,6,60,5,0,0.0,5.0,48.0,63.0
real_anchor,2026-07-21,BAJAJ-AUTO,6,120,5,0,0.0,5.0,99.0,137.6
real_anchor,2026-07-21,BAJAJ-AUTO,6,250,4,1,0.25,5.0,200.0,242.79999999999998
real_anchor,2026-07-21,BAJAJ-AUTO,6,500,3,3,1.0,5.0,446.0,451.4
real_anchor,2026-07-21,BAJAJ-AUTO,6,1000,1,1,1.0,20.0,846.0,846.0
real_anchor,2026-07-21,BAJAJ-AUTO,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,12,30,5,0,0.0,10.0,23.0,44.4
real_anchor,2026-07-21,BAJAJ-AUTO,12,60,5,0,0.0,10.0,48.0,63.0
real_anchor,2026-07-21,BAJAJ-AUTO,12,120,5,0,0.0,10.0,99.0,137.6
real_anchor,2026-07-21,BAJAJ-AUTO,12,250,4,1,0.25,10.0,200.0,242.79999999999998
real_anchor,2026-07-21,BAJAJ-AUTO,12,500,3,3,1.0,10.0,446.0,451.4
real_anchor,2026-07-21,BAJAJ-AUTO,12,1000,1,1,1.0,38.0,846.0,846.0
real_anchor,2026-07-21,BAJAJ-AUTO,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BAJAJ-AUTO,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,3,30,4,0,0.0,3.0,28.0,46.14999999999999
real_anchor,2026-07-21,BANKBEES,3,60,4,0,0.0,3.0,57.0,72.44999999999999
real_anchor,2026-07-21,BANKBEES,3,120,4,0,0.0,3.0,137.0,155.1
real_anchor,2026-07-21,BANKBEES,3,250,3,3,1.0,4.0,282.0,287.4
real_anchor,2026-07-21,BANKBEES,3,500,2,2,1.0,6.5,565.0,569.5
real_anchor,2026-07-21,BANKBEES,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,6,30,4,0,0.0,6.0,28.0,46.14999999999999
real_anchor,2026-07-21,BANKBEES,6,60,4,0,0.0,6.0,57.0,72.44999999999999
real_anchor,2026-07-21,BANKBEES,6,120,4,0,0.0,6.0,137.0,155.1
real_anchor,2026-07-21,BANKBEES,6,250,3,3,1.0,7.0,282.0,287.4
real_anchor,2026-07-21,BANKBEES,6,500,2,2,1.0,12.0,565.0,569.5
real_anchor,2026-07-21,BANKBEES,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,12,30,4,0,0.0,11.5,28.0,46.14999999999999
real_anchor,2026-07-21,BANKBEES,12,60,4,0,0.0,11.5,57.0,72.44999999999999
real_anchor,2026-07-21,BANKBEES,12,120,4,0,0.0,11.5,137.0,155.1
real_anchor,2026-07-21,BANKBEES,12,250,3,3,1.0,12.0,282.0,287.4
real_anchor,2026-07-21,BANKBEES,12,500,2,2,1.0,23.0,565.0,569.5
real_anchor,2026-07-21,BANKBEES,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BANKBEES,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,3,30,3,0,0.0,10.0,94.0,103.0
real_anchor,2026-07-21,BHARTIARTL,3,60,3,0,0.0,10.0,193.0,205.6
real_anchor,2026-07-21,BHARTIARTL,3,120,2,0,0.0,11.0,180.0,226.79999999999998
real_anchor,2026-07-21,BHARTIARTL,3,250,2,1,0.5,11.0,415.5,599.55
real_anchor,2026-07-21,BHARTIARTL,3,500,1,1,1.0,19.0,831.0,831.0
real_anchor,2026-07-21,BHARTIARTL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,6,30,3,0,0.0,20.0,94.0,103.0
real_anchor,2026-07-21,BHARTIARTL,6,60,3,0,0.0,20.0,193.0,205.6
real_anchor,2026-07-21,BHARTIARTL,6,120,2,0,0.0,16.0,180.0,226.79999999999998
real_anchor,2026-07-21,BHARTIARTL,6,250,2,1,0.5,16.0,415.5,599.55
real_anchor,2026-07-21,BHARTIARTL,6,500,1,1,1.0,26.0,831.0,831.0
real_anchor,2026-07-21,BHARTIARTL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,12,30,3,0,0.0,40.0,94.0,103.0
real_anchor,2026-07-21,BHARTIARTL,12,60,3,0,0.0,40.0,193.0,205.6
real_anchor,2026-07-21,BHARTIARTL,12,120,2,0,0.0,32.0,180.0,226.79999999999998
real_anchor,2026-07-21,BHARTIARTL,12,250,2,1,0.5,32.0,415.5,599.55
real_anchor,2026-07-21,BHARTIARTL,12,500,1,1,1.0,40.0,831.0,831.0
real_anchor,2026-07-21,BHARTIARTL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BHARTIARTL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,3,30,2,0,0.0,12.0,114.0,117.6
real_anchor,2026-07-21,BPCL,3,60,1,0,0.0,11.0,248.0,248.0
real_anchor,2026-07-21,BPCL,3,120,1,1,1.0,11.0,487.0,487.0
real_anchor,2026-07-21,BPCL,3,250,1,1,1.0,11.0,944.0,944.0
real_anchor,2026-07-21,BPCL,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,6,30,2,0,0.0,21.0,114.0,117.6
real_anchor,2026-07-21,BPCL,6,60,1,0,0.0,20.0,248.0,248.0
real_anchor,2026-07-21,BPCL,6,120,1,1,1.0,20.0,487.0,487.0
real_anchor,2026-07-21,BPCL,6,250,1,1,1.0,20.0,944.0,944.0
real_anchor,2026-07-21,BPCL,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,12,30,1,0,0.0,41.0,118.0,118.0
real_anchor,2026-07-21,BPCL,12,60,1,0,0.0,41.0,248.0,248.0
real_anchor,2026-07-21,BPCL,12,120,1,1,1.0,41.0,487.0,487.0
real_anchor,2026-07-21,BPCL,12,250,1,1,1.0,41.0,944.0,944.0
real_anchor,2026-07-21,BPCL,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BPCL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,3,30,2,0,0.0,7.0,79.5,124.05
real_anchor,2026-07-21,BRITANNIA,3,60,2,1,0.5,7.0,204.0,272.4
real_anchor,2026-07-21,BRITANNIA,3,120,1,1,1.0,11.0,581.0,581.0
real_anchor,2026-07-21,BRITANNIA,3,250,1,1,1.0,11.0,892.0,892.0
real_anchor,2026-07-21,BRITANNIA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,6,30,2,0,0.0,13.5,79.5,124.05
real_anchor,2026-07-21,BRITANNIA,6,60,2,1,0.5,13.5,204.0,272.4
real_anchor,2026-07-21,BRITANNIA,6,120,1,1,1.0,20.0,581.0,581.0
real_anchor,2026-07-21,BRITANNIA,6,250,1,1,1.0,20.0,892.0,892.0
real_anchor,2026-07-21,BRITANNIA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,12,30,2,0,0.0,26.0,79.5,124.05
real_anchor,2026-07-21,BRITANNIA,12,60,2,1,0.5,26.0,204.0,272.4
real_anchor,2026-07-21,BRITANNIA,12,120,1,1,1.0,40.0,581.0,581.0
real_anchor,2026-07-21,BRITANNIA,12,250,1,1,1.0,40.0,892.0,892.0
real_anchor,2026-07-21,BRITANNIA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,BRITANNIA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,3,30,2,0,0.0,8.5,82.5,123.44999999999999
real_anchor,2026-07-21,CIPLA,3,60,2,1,0.5,8.5,201.0,250.5
real_anchor,2026-07-21,CIPLA,3,120,1,1,1.0,14.0,493.0,493.0
real_anchor,2026-07-21,CIPLA,3,250,1,1,1.0,14.0,853.0,853.0
real_anchor,2026-07-21,CIPLA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,6,30,2,0,0.0,16.0,82.5,123.44999999999999
real_anchor,2026-07-21,CIPLA,6,60,2,1,0.5,16.0,201.0,250.5
real_anchor,2026-07-21,CIPLA,6,120,1,1,1.0,25.0,493.0,493.0
real_anchor,2026-07-21,CIPLA,6,250,1,1,1.0,25.0,853.0,853.0
real_anchor,2026-07-21,CIPLA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,12,30,2,0,0.0,29.5,82.5,123.44999999999999
real_anchor,2026-07-21,CIPLA,12,60,2,1,0.5,29.5,201.0,250.5
real_anchor,2026-07-21,CIPLA,12,120,1,1,1.0,47.0,493.0,493.0
real_anchor,2026-07-21,CIPLA,12,250,1,1,1.0,47.0,853.0,853.0
real_anchor,2026-07-21,CIPLA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,CIPLA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,3,30,2,0,0.0,14.5,91.0,143.2
real_anchor,2026-07-22,ADANIPORTS,3,60,2,1,0.5,14.5,176.0,285.8
real_anchor,2026-07-22,ADANIPORTS,3,120,2,1,0.5,14.5,300.0,484.5
real_anchor,2026-07-22,ADANIPORTS,3,250,1,1,1.0,20.0,836.0,836.0
real_anchor,2026-07-22,ADANIPORTS,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,6,30,2,0,0.0,25.5,91.0,143.2
real_anchor,2026-07-22,ADANIPORTS,6,60,2,1,0.5,25.5,176.0,285.8
real_anchor,2026-07-22,ADANIPORTS,6,120,2,1,0.5,25.5,300.0,484.5
real_anchor,2026-07-22,ADANIPORTS,6,250,1,1,1.0,35.0,836.0,836.0
real_anchor,2026-07-22,ADANIPORTS,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,12,30,2,0,0.0,43.0,91.0,143.2
real_anchor,2026-07-22,ADANIPORTS,12,60,2,1,0.5,43.0,176.0,285.8
real_anchor,2026-07-22,ADANIPORTS,12,120,2,1,0.5,43.0,300.0,484.5
real_anchor,2026-07-22,ADANIPORTS,12,250,1,1,1.0,64.0,836.0,836.0
real_anchor,2026-07-22,ADANIPORTS,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,ADANIPORTS,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,3,30,5,0,0.0,2.0,22.0,76.19999999999999
real_anchor,2026-07-22,AXISBANK,3,60,5,0,0.0,2.0,88.0,130.6
real_anchor,2026-07-22,AXISBANK,3,120,4,0,0.0,2.5,105.5,138.9
real_anchor,2026-07-22,AXISBANK,3,250,4,2,0.5,2.5,241.0,308.15
real_anchor,2026-07-22,AXISBANK,3,500,3,3,1.0,3.0,475.0,565.0
real_anchor,2026-07-22,AXISBANK,3,1000,1,1,1.0,20.0,957.0,957.0
real_anchor,2026-07-22,AXISBANK,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,6,30,5,0,0.0,5.0,22.0,76.19999999999999
real_anchor,2026-07-22,AXISBANK,6,60,5,0,0.0,5.0,88.0,130.6
real_anchor,2026-07-22,AXISBANK,6,120,4,0,0.0,4.5,105.5,138.9
real_anchor,2026-07-22,AXISBANK,6,250,4,2,0.5,4.5,241.0,308.15
real_anchor,2026-07-22,AXISBANK,6,500,3,3,1.0,5.0,475.0,565.0
real_anchor,2026-07-22,AXISBANK,6,1000,1,1,1.0,36.0,957.0,957.0
real_anchor,2026-07-22,AXISBANK,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,12,30,5,0,0.0,9.0,22.0,76.19999999999999
real_anchor,2026-07-22,AXISBANK,12,60,5,0,0.0,9.0,88.0,130.6
real_anchor,2026-07-22,AXISBANK,12,120,4,0,0.0,9.0,105.5,138.9
real_anchor,2026-07-22,AXISBANK,12,250,4,2,0.5,9.0,241.0,308.15
real_anchor,2026-07-22,AXISBANK,12,500,3,3,1.0,9.0,475.0,565.0
real_anchor,2026-07-22,AXISBANK,12,1000,1,1,1.0,64.0,957.0,957.0
real_anchor,2026-07-22,AXISBANK,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,AXISBANK,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BAJAJ-AUTO,3,30,7,0,0.0,2.0,19.0,21.799999999999997
real_anchor,2026-07-22,BAJAJ-AUTO,3,60,7,0,0.0,2.0,37.0,44.599999999999994
real_anchor,2026-07-22,BAJAJ-AUTO,3,120,7,0,0.0,2.0,76.0,85.69999999999999
real_anchor,2026-07-22,BAJAJ-AUTO,3,250,7,0,0.0,2.0,160.0,168.7
real_anchor,2026-07-22,BAJAJ-AUTO,3,500,6,6,1.0,2.0,318.0,327.0
real_anchor,2026-07-22,BAJAJ-AUTO,3,1000,4,4,1.0,2.0,633.0,647.9
real_anchor,2026-07-22,BAJAJ-AUTO,3,1500,2,2,1.0,2.0,953.0,958.4
real_anchor,2026-07-22,BAJAJ-AUTO,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BAJAJ-AUTO,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BAJAJ-AUTO,6,30,7,0,0.0,4.0,19.0,21.799999999999997
real_anchor,2026-07-22,BAJAJ-AUTO,6,60,7,0,0.0,4.0,37.0,44.599999999999994
real_anchor,2026-07-22,BAJAJ-AUTO,6,120,7,0,0.0,4.0,76.0,85.69999999999999
real_anchor,2026-07-22,BAJAJ-AUTO,6,250,7,0,0.0,4.0,160.0,168.7
real_anchor,2026-07-22,BAJAJ-AUTO,6,500,6,6,1.0,4.0,318.0,327.0
real_anchor,2026-07-22,BAJAJ-AUTO,6,1000,4,4,1.0,4.0,633.0,647.9
real_anchor,2026-07-22,BAJAJ-AUTO,6,1500,2,2,1.0,4.0,953.0,958.4
real_anchor,2026-07-22,BAJAJ-AUTO,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BAJAJ-AUTO,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BAJAJ-AUTO,12,30,7,0,0.0,7.0,19.0,21.799999999999997
real_anchor,2026-07-22,BAJAJ-AUTO,12,60,7,0,0.0,7.0,37.0,44.599999999999994
real_anchor,2026-07-22,BAJAJ-AUTO,12,120,7,0,0.0,7.0,76.0,85.69999999999999
real_anchor,2026-07-22,BAJAJ-AUTO,12,250,6,0,0.0,7.0,159.0,169.25
real_anchor,2026-07-22,BAJAJ-AUTO,12,500,5,5,1.0,7.0,318.0,327.4
real_anchor,2026-07-22,BAJAJ-AUTO,12,1000,3,3,1.0,8.0,636.0,648.6
real_anchor,2026-07-22,BAJAJ-AUTO,12,1500,1,1,1.0,8.0,959.0,959.0
real_anchor,2026-07-22,BAJAJ-AUTO,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BAJAJ-AUTO,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,3,30,2,0,0.0,15.0,121.5,123.75
real_anchor,2026-07-22,BANKBEES,3,60,2,0,0.0,15.0,187.5,221.25
real_anchor,2026-07-22,BANKBEES,3,120,2,1,0.5,15.0,244.5,286.35
real_anchor,2026-07-22,BANKBEES,3,250,2,2,1.0,15.0,522.0,586.8
real_anchor,2026-07-22,BANKBEES,3,500,1,1,1.0,15.0,1044.0,1044.0
real_anchor,2026-07-22,BANKBEES,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,6,30,2,0,0.0,26.5,121.5,123.75
real_anchor,2026-07-22,BANKBEES,6,60,2,0,0.0,26.5,187.5,221.25
real_anchor,2026-07-22,BANKBEES,6,120,2,1,0.5,26.5,244.5,286.35
real_anchor,2026-07-22,BANKBEES,6,250,2,2,1.0,26.5,522.0,586.8
real_anchor,2026-07-22,BANKBEES,6,500,1,1,1.0,26.0,1044.0,1044.0
real_anchor,2026-07-22,BANKBEES,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,12,30,2,0,0.0,51.5,121.5,123.75
real_anchor,2026-07-22,BANKBEES,12,60,2,0,0.0,51.5,187.5,221.25
real_anchor,2026-07-22,BANKBEES,12,120,2,1,0.5,51.5,244.5,286.35
real_anchor,2026-07-22,BANKBEES,12,250,2,2,1.0,51.5,522.0,586.8
real_anchor,2026-07-22,BANKBEES,12,500,1,1,1.0,54.0,1044.0,1044.0
real_anchor,2026-07-22,BANKBEES,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BANKBEES,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,3,30,2,0,0.0,2.5,70.0,115.89999999999999
real_anchor,2026-07-22,BHARTIARTL,3,60,2,1,0.5,2.5,144.5,242.14999999999998
real_anchor,2026-07-22,BHARTIARTL,3,120,1,1,1.0,4.0,494.0,494.0
real_anchor,2026-07-22,BHARTIARTL,3,250,1,1,1.0,4.0,919.0,919.0
real_anchor,2026-07-22,BHARTIARTL,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,3,1500,0,0,0.0,0.0,0.0,0.0
