scenario_id,pair_id,leg_a,leg_b,trade_date,entry_ts_ms,exit_ts_ms,entry_zscore,exit_zscore,side_a,side_b,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,quantity_a,quantity_b,gross_pnl_inr,cost100_inr,cost200_inr,net_pnl_inr,net_pnl_cost100_inr
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-04-01,1784109597.0,1784109598.0,1.819836434361138,-0.23727551459316001,short,long,convergence,1319.2,249.8,1308.6,249.7,37,200,372.20000000000437,104.1086628116,208.2173256232,163.98267437680437,268.0913371884044
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-04-01,1784109620.0,1784109620.0,1.824075673007991,0.21781690482231492,short,long,convergence,1319.2,249.8,1311.3,249.7,37,200,272.3000000000029,104.150761271,208.301522542,63.998477458002924,168.14923872900292
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786699475.0,1786699480.0,-4.501106611338867,-3.908158508893537,long,short,stop_zscore,1299.2,248.535,1299.0,248.585,38,201,-17.650000000001455,104.73392207431999,209.46784414863998,-227.11784414864144,-122.38392207432145
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786699988.0,1786699989.0,2.966905488804563,-0.0795895467160872,short,long,convergence,1301.8,247.555,1302.0,248.535,38,201,189.37999999999738,104.73316158693999,209.46632317387997,-20.08632317388259,84.6468384130574
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700001.0,1786700002.0,1.8194965090326751,0.34612035067128044,short,long,convergence,1301.8,247.875,1299.2,247.825,38,201,88.75,104.6595712722,209.3191425444,-120.5691425444,-15.909571272199997
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700228.0,1786700231.0,1.7569412849218107,0.29661755394850947,short,long,convergence,1301.8,247.555,1302.0,248.145,38,201,110.99000000000524,104.70247927059998,209.40495854119996,-98.41495854119472,6.287520729405259
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700484.0,1786700484.0,-2.3935260842814174,-0.3260476671093031,long,short,convergence,1296.9,248.435,1301.8,248.485,38,201,176.14999999999418,104.72239926711998,209.44479853423996,-33.294798534245786,71.4276007328742
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700544.0,1786700544.0,-1.8991636708134472,-0.05513377876901601,long,short,convergence,1296.9,248.535,1301.8,248.585,38,201,176.14999999999418,104.73873678832,209.47747357664,-33.327473576645815,71.41126321167418
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700574.0,1786700574.0,-1.7678419824263838,0.09782949228532047,long,short,convergence,1296.9,248.535,1301.8,248.585,38,201,176.14999999999418,104.73873678832,209.47747357664,-33.327473576645815,71.41126321167418
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700654.0,1786700654.0,-1.9118710073347778,-0.015827110740227808,long,short,convergence,1296.9,248.535,1301.8,248.585,38,201,176.14999999999418,104.73873678832,209.47747357664,-33.327473576645815,71.41126321167418
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700944.0,1786700944.0,-1.8502620242385097,0.01868409208173032,long,short,convergence,1296.9,248.535,1301.8,248.585,38,201,176.14999999999418,104.73873678832,209.47747357664,-33.327473576645815,71.41126321167418
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786700977.0,1786700977.0,-2.577875995628159,0.212057464719377,long,short,convergence,1287.8,247.505,1296.7,247.555,38,202,328.09999999999854,105.55007974672,211.10015949344,116.99984050655854,222.54992025327854
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786701190.0,1786701190.0,-1.7788519119411714,0.2306847328874022,long,short,convergence,1287.8,248.535,1301.8,248.585,38,201,521.9499999999971,104.59301459352,209.18602918704,312.7639708129571,417.35698540647707
P418_L2_L5_REMOVED_CONTROL,RELIANCE_ONGC,RELIANCE,ONGC,2026-05-01,1786701197.0,1786701197.0,2.3358696974355455,0.33368323492287993,short,long,convergence,1301.8,245.785,1288.3,245.735,38,203,502.8500000000058,104.54308556816,209.08617113632,293.76382886368583,398.3069144318458
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784020989.0,1784020990.0,-4.340085600754882,-0.26792478344061343,long,short,convergence,815.65,1408.4,815.55,1402.4,61,35,101.94999999999709,104.4170484672,208.8340969344,-2.4670484672029147,49.74147576639709
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021049.0,1784021050.0,-2.106447914000239,-0.13421413753919562,long,short,convergence,815.65,1408.4,815.55,1403.5,61,35,82.69999999999709,104.4332725982,208.8665451964,-21.733272598202916,30.483363700897087
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021482.0,1784021486.0,2.361506511548985,3.761965549531967,short,long,stop_zscore,822.65,1408.6,822.75,1402.2,60,35,-115.0,104.106885412,208.213770824,-219.106885412,-167.053442706
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021492.0,1784021492.0,2.9668074320895994,0.16884198841506287,short,long,convergence,822.65,1403.5,815.65,1403.3,60,35,206.5,103.86721461599998,207.73442923199997,102.63278538400002,154.56639269200002
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021512.0,1784021512.0,2.2841509882537707,0.21083021993637313,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021532.0,1784021532.0,1.7996296162115644,0.31305665569528207,short,long,convergence,822.65,1402.4,816.55,1402.2,60,35,179.5,103.858677278,207.717354556,75.641322722,127.57066136099999
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021642.0,1784021642.0,1.7909562497275449,0.1841994790862828,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021682.0,1784021682.0,1.850756554895774,0.23738801443199073,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021702.0,1784021702.0,1.7630467334451112,0.15793024303935846,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021742.0,1784021742.0,1.8507565548957827,0.23738801443199184,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021762.0,1784021762.0,1.9164029873365995,0.291831094753331,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021772.0,1784021772.0,1.9303340610453408,0.2918310947533308,short,long,convergence,822.65,1402.4,815.65,1402.2,60,35,206.5,103.83592135399999,207.67184270799999,102.66407864600001,154.582039323
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613475.0,1786613475.0,5.239348337746283,3.7880337455818904,short,long,stop_zscore,825.0,1402.4,823.8,1402.2,60,35,32.5,104.097177134,208.194354268,-71.597177134,-19.548588567000003
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613485.0,1786613485.0,3.1335984153457574,0.019294089267792018,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613625.0,1786613625.0,2.011282207869669,0.2549795868306145,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613835.0,1786613835.0,1.799424504347782,0.10555114631686673,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613845.0,1786613845.0,1.7977868963723225,0.08288920151546768,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613905.0,1786613905.0,1.7981928701415542,0.09049816524405427,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613915.0,1786613915.0,1.8604519891162512,0.1200690591880791,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613935.0,1786613935.0,1.819447014836283,0.08873961663162852,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614071.0,1786614071.0,-2.122609579777654,-0.15994488838959917,long,short,convergence,820.3,1411.0,825.0,1411.2,60,35,137.5,104.25902796999998,208.51805593999995,33.24097203000002,85.37048601500001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614111.0,1786614111.0,1.8556226679350825,-0.14104436441854928,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,137.5,104.00868187399999,208.01736374799998,33.49131812600001,85.495659063
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614127.0,1786614127.0,-2.0587319031449214,-0.16796313950311922,long,short,convergence,820.3,1411.0,825.0,1411.2,60,35,137.5,104.25902796999998,208.51805593999995,33.24097203000002,85.37048601500001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614175.0,1786614175.0,-2.049755525950178,-0.08192944519983865,long,short,convergence,820.3,1411.0,825.0,1411.2,60,35,137.5,104.25902796999998,208.51805593999995,33.24097203000002,85.37048601500001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032964.0,1789032965.0,-2.1035907868228376,0.17876853629666437,long,short,convergence,817.65,1407.7,820.7,1405.7,61,35,128.02500000000146,104.63050314009999,209.26100628019998,23.394496859901466,75.70974842995146
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032982.0,1789032983.0,1.9792765421970406,0.00789807217774514,short,long,convergence,821.5,1401.0,817.65,1400.8,60,35,112.0,103.81965527199999,207.63931054399998,8.180344728000009,60.090172364000004
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032990.0,1789032991.0,1.9612336426057797,-0.05917890149856803,short,long,convergence,821.5,1401.0,819.75,1404.8,60,35,119.0,103.92754926799998,207.85509853599996,15.072450732000021,67.03622536600001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033014.0,1789033015.0,-2.2756475818417594,0.05826204100986285,long,short,convergence,817.65,1410.2,821.5,1407.9,61,35,157.67499999999927,104.71630003989999,209.43260007979998,52.95869996009928,105.31684998004928
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033142.0,1789033143.0,1.871721366059845,0.20954586174555198,short,long,convergence,821.5,1401.0,817.65,1400.8,60,35,112.0,103.81965527199999,207.63931054399998,8.180344728000009,60.090172364000004
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033198.0,1789033199.0,1.9936183838703645,0.23415827418840227,short,long,convergence,821.45,1401.0,817.65,1400.8,60,35,110.5,103.81848105399999,207.63696210799998,6.681518946000011,58.590759473000006
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033214.0,1789033215.0,1.9537311860982125,-0.1537568992286741,short,long,convergence,821.5,1401.0,820.8,1407.7,60,35,138.25,103.993825555,207.98765111,34.256174445,86.2530872225
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033342.0,1789033343.0,1.7717245348674577,0.07190630325105947,short,long,convergence,821.5,1401.0,819.75,1404.8,60,35,119.0,103.92754926799998,207.85509853599996,15.072450732000021,67.03622536600001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033374.0,1789033376.0,1.8641855909001381,-0.13868949367053357,short,long,convergence,821.45,1401.0,820.8,1407.7,60,35,136.75,103.99265133699998,207.98530267399997,32.757348663000016,84.75367433150001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033406.0,1789033407.0,-1.9284423843471197,0.33107203325899814,long,short,convergence,817.65,1410.2,821.45,1407.9,61,35,156.15000000000146,104.71510625159999,209.43021250319998,51.434893748401464,103.79244687420146
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033446.0,1789033447.0,-2.3059789497577925,0.022357492392556064,long,short,convergence,817.65,1410.2,819.65,1405.0,61,35,152.0,104.6293571638,209.2587143276,47.370642836200005,99.6853214181
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033489.0,1789033489.0,2.2135124514656743,-0.07617953737315347,short,long,convergence,822.85,1401.0,817.65,1400.8,60,35,152.5,103.85135915799998,207.70271831599996,48.64864084200002,100.57432042100001
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108028.0,1784108028.0,-1.8250962382047762,0.06487010398926099,long,short,convergence,821.675,1424.85,830.725,1425.35,60,35,262.75,104.826677306,209.653354612,157.923322694,210.33666134700002
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108335.0,1784108335.0,1.877941566585214,0.22317466046424575,short,long,convergence,830.725,1408.55,821.675,1408.05,60,35,262.75,104.34874385,208.6974877,158.40125615,210.575628075
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108361.0,1784108363.0,1.8631540461084333,-0.3050309253037142,short,long,convergence,830.725,1408.55,821.675,1413.05,60,35,350.25,104.4172399,208.8344798,245.8327601,298.04138005
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108455.0,1784108455.0,1.944283832133311,0.3236704086253678,short,long,convergence,830.725,1408.55,821.675,1408.05,60,35,262.75,104.34874385,208.6974877,158.40125615,210.575628075
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108495.0,1784108495.0,1.7840891666742256,0.14023263455640764,short,long,convergence,830.725,1413.55,822.675,1413.05,60,35,232.75,104.51627031000001,209.03254062000002,128.23372969,180.491864845
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108591.0,1784108591.0,2.597771230962592,0.28248095633968645,short,long,convergence,830.725,1413.55,821.675,1413.05,60,35,262.75,104.49098595000001,208.98197190000002,158.25901405,210.504507025
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109077.0,1784109077.0,-1.8902581345845824,0.29454747634681233,long,short,convergence,822.675,1424.85,830.725,1425.35,60,35,232.75,104.851961666,209.703923332,127.898038334,180.32401916700002
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109097.0,1784109098.0,2.161827528512642,0.2217279971368685,short,long,convergence,831.275,1413.55,827.725,1419.15,60,35,204.5,104.740437907,209.480875814,99.759562093,152.1297810465
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109151.0,1784109151.0,2.134860736422127,-0.16077846281263664,short,long,convergence,831.275,1413.55,822.675,1413.05,60,35,249.25,104.529186708,209.058373416,144.720813292,196.985406646
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109224.0,1784109224.0,2.0337391324520255,-0.1720810943802087,short,long,convergence,830.725,1413.55,822.675,1413.05,60,35,232.75,104.51627031000001,209.03254062000002,128.23372969,180.491864845
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109297.0,1784109297.0,-1.924907774880645,0.27966133421305817,long,short,convergence,822.675,1424.85,830.725,1425.35,60,35,232.75,104.851961666,209.703923332,127.898038334,180.32401916700002
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109331.0,1784109332.0,-1.878054635742981,-0.29606119549293375,long,short,convergence,822.675,1424.85,826.875,1422.95,60,35,159.25,104.726148776,209.452297552,54.523851224,106.886925612
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786699979.0,1786699979.0,-4.3589687722174215,0.07275852606752194,long,short,convergence,815.75,1409.7,819.9,1409.9,61,35,123.07500000000073,104.6519066739,209.3038133478,18.423093326100727,70.74904666305073
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786699995.0,1786699995.0,-2.7214503971156283,0.16740885494249488,long,short,convergence,815.75,1409.7,819.7,1409.9,61,35,116.97500000000218,104.64713152070001,209.29426304140003,12.327868479302168,64.65143423965218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700035.0,1786700035.0,-1.9381605464238243,-0.14175985949567557,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700179.0,1786700179.0,-1.8689761704461778,-0.09460131399050076,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700211.0,1786700211.0,-1.9657561915197252,-0.19171901188056895,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700219.0,1786700219.0,-1.9059050595827856,-0.13398857137393497,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700267.0,1786700267.0,-1.8771102656139764,-0.08526182190696027,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700347.0,1786700347.0,-1.8084558214821855,-0.015414162672291381,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700508.0,1786700509.0,-1.7620146808680468,-0.126105496071508,long,short,convergence,815.75,1409.0,818.7,1409.9,61,35,74.22500000000218,104.6136663077,209.2273326154,-30.388666307697818,21.918166846152182
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700515.0,1786700515.0,-2.0234416553402625,-0.13941783041632547,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700721.0,1786700722.0,-1.851804102158267,-0.1552598005362527,long,short,convergence,815.75,1409.0,817.5,1407.6,61,35,77.875,104.5510922055,209.102184411,-26.676092205499998,25.59945389725
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700808.0,1786700808.0,-2.0469248308586696,-0.194466158889493,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,86.47500000000218,104.62325575470001,209.24651150940002,-18.14825575469783,34.16337212265218
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784020989.0,1784020990.0,-4.212422101335861,-0.25661424775042635,long,short,convergence,815.65,1322.1,815.55,1316.7,61,37,96.8499999999949,104.1154856528,208.2309713056,-7.265485652805097,44.792257173594905
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021029.0,1784021031.0,-2.416519903293816,0.22453901367388288,long,short,convergence,815.65,1322.1,815.55,1316.7,61,37,96.8499999999949,104.1154856528,208.2309713056,-7.265485652805097,44.792257173594905
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021049.0,1784021050.0,-2.003833962018876,0.22420620569723831,long,short,convergence,815.65,1322.1,816.45,1318.5,61,37,91.0,104.1650394818,208.3300789636,-13.165039481799994,38.9174802591
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021069.0,1784021074.0,-1.7742876928869056,-0.14683334257120337,long,short,convergence,815.65,1322.1,815.55,1318.5,61,37,63.549999999995634,104.1435512924,208.2871025848,-40.59355129240437,11.478224353795632
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021482.0,1784021483.0,2.146892478191518,0.2799158415186877,short,long,convergence,822.65,1322.3,816.55,1318.3,60,37,109.0,103.6743332052,207.3486664104,5.3256667948,57.1628333974
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021502.0,1784021502.0,2.3658026831992642,0.3152488362948963,short,long,convergence,822.65,1318.5,816.55,1318.3,60,37,179.29999999999927,103.61508352159998,207.23016704319997,75.68491647839929,127.49245823919928
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021532.0,1784021532.0,1.9735830429631742,0.16823137856869944,short,long,convergence,822.65,1318.5,815.65,1318.3,60,37,206.29999999999927,103.59232759759999,207.18465519519998,102.70767240239928,154.50383620119928
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021572.0,1784021572.0,2.0986048616769595,0.3260791219497642,short,long,convergence,822.65,1316.7,815.65,1316.5,60,37,206.29999999999927,103.53819431839999,207.07638863679998,102.76180568159928,154.53090284079929
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021622.0,1784021622.0,1.755029112721536,0.24947996102823838,short,long,convergence,822.65,1318.5,816.55,1318.3,60,37,179.29999999999927,103.61508352159998,207.23016704319997,75.68491647839929,127.49245823919928
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021632.0,1784021634.0,2.1175149552119663,0.14767493626501133,short,long,convergence,822.65,1316.7,822.75,1329.5,60,37,233.79999999999927,103.9059795604,207.8119591208,129.89402043959927,181.84701021979927
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021652.0,1784021654.0,2.120770641740003,0.3296546987267901,short,long,convergence,822.65,1316.7,816.55,1318.3,60,37,212.59999999999854,103.587017882,207.174035764,109.01298211799855,160.80649105899855
P418_SINGLE_LEG_PROXY_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021672.0,1784021672.0,2.046237470647086,0.3193930106663528,short,long,convergence,822.65,1316.7,815.65,1316.5,60,37,206.29999999999927,103.53819431839999,207.07638863679998,102.76180568159928,154.53090284079929
