scope,strategy_id,execution_profile,rows,trades,gross_return,cost_return,original_net_return,inverse_net_return,oracle_signed_net_return,original_net_pnl_inr,inverse_net_pnl_inr,oracle_signed_net_pnl_inr,original_positive,inverse_positive,oracle_signed_positive,turnover_bucket,abs_gross_to_cost_ratio,symbol,trade_date,best_expanded_variant,best_expanded_net_return,best_expanded_net_pnl_inr,best_expanded_positive
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8383,0.0,12.380054006311628,-12.380054006311628,-12.380054006311628,-12.380054006311628,-1238005.4006311628,-1238005.4006311628,-1238005.4006311628,False,False,False,over_1000,0.0,RELIANCE,,original,-12.380054006311628,-1238005.4006311628,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10649,0.0,12.384855638699834,-12.384855638699834,-12.384855638699834,-12.384855638699834,-1238485.5638699834,-1238485.5638699834,-1238485.5638699834,False,False,False,over_1000,0.0,,2026-09-01,original,-12.384855638699834,-1238485.5638699834,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,18,7880,-0.0147585636221151,12.41254517442877,-12.427303738050885,-12.397786610806655,-12.392185282675628,-1242730.3738050885,-1239778.6610806654,-1239218.5282675629,False,False,False,over_1000,0.0011890038195002416,,2026-07-27,oracle_signed_upper_bound,-12.392185282675628,-1239218.5282675629,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,5369,0.0,12.398991287694342,-12.398991287694342,-12.398991287694342,-12.398991287694342,-1239899.1287694343,-1239899.1287694343,-1239899.1287694343,False,False,False,over_1000,0.0,,2026-11-16,original,-12.398991287694342,-1239899.1287694343,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,5023,0.0095239231709175,12.409634319765154,-12.400110396594236,-12.41915824293607,-12.400110396594236,-1240011.0396594238,-1241915.8242936071,-1240011.0396594238,False,False,False,over_1000,0.0007674620319591929,,2026-03-13,original,-12.400110396594236,-1240011.0396594238,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,31,7188,-0.0076678643958905,12.420138649998522,-12.427806514394412,-12.41247078560263,-12.408490001613357,-1242780.6514394411,-1241247.0785602632,-1240849.0001613358,False,False,False,over_1000,0.0006173734941269284,,2026-07-14,oracle_signed_upper_bound,-12.408490001613357,-1240849.0001613358,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,12,7996,0.006796431451637039,12.435433664716884,-12.428637233265245,-12.44223009616852,-12.427359188015597,-1242863.7233265247,-1244223.009616852,-1242735.9188015596,False,False,False,over_1000,0.0005465375502681975,,2026-03-17,oracle_signed_upper_bound,-12.427359188015597,-1242735.9188015596,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10700,0.0,12.460290079422453,-12.460290079422453,-12.460290079422453,-12.460290079422453,-1246029.007942245,-1246029.007942245,-1246029.007942245,False,False,False,over_1000,0.0,,2026-09-25,original,-12.460290079422453,-1246029.007942245,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8459,0.0,12.473166550871001,-12.473166550871001,-12.473166550871001,-12.473166550871001,-1247316.6550871,-1247316.6550871,-1247316.6550871,False,False,False,over_1000,0.0,AXISBANK,,original,-12.473166550871001,-1247316.6550871,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,8305,0.0,12.47979317484306,-12.47979317484306,-12.47979317484306,-12.47979317484306,-1247979.317484306,-1247979.317484306,-1247979.317484306,False,False,False,over_1000,0.0,,2026-02-12,original,-12.47979317484306,-1247979.317484306,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10724,0.0,12.487633848033743,-12.487633848033743,-12.487633848033743,-12.487633848033743,-1248763.3848033743,-1248763.3848033743,-1248763.3848033743,False,False,False,over_1000,0.0,,2026-05-28,original,-12.487633848033743,-1248763.3848033743,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,8,10238,0.0038266812116813267,12.505497042286017,-12.501670361074334,-12.509323723497698,-12.498757154200941,-1250167.0361074335,-1250932.3723497698,-1249875.715420094,False,False,False,over_1000,0.00030599992937040474,,2026-01-27,oracle_signed_upper_bound,-12.498757154200941,-1249875.715420094,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,5,8508,-0.002960242648786161,12.509886476603379,-12.512846719252165,-12.506926233954593,-12.506533490024552,-1251284.6719252164,-1250692.6233954593,-1250653.3490024554,False,False,False,over_1000,0.00023663225516255135,,2026-07-02,oracle_signed_upper_bound,-12.506533490024552,-1250653.3490024554,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10757,0.0,12.521724565024064,-12.521724565024064,-12.521724565024064,-12.521724565024064,-1252172.4565024064,-1252172.4565024064,-1252172.4565024064,False,False,False,over_1000,0.0,,2026-04-08,original,-12.521724565024064,-1252172.4565024064,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,54,8401,0.0,12.54753070101163,-12.54753070101163,-12.54753070101163,-12.54753070101163,-1254753.070101163,-1254753.070101163,-1254753.070101163,False,False,False,over_1000,0.0,BANKBEES,,original,-12.54753070101163,-1254753.070101163,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10794,0.0,12.564053992973873,-12.564053992973873,-12.564053992973873,-12.564053992973873,-1256405.3992973873,-1256405.3992973873,-1256405.3992973873,False,False,False,over_1000,0.0,,2026-07-02,original,-12.564053992973873,-1256405.3992973873,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,13,6916,-0.0168809700929656,12.595449659853362,-12.612330629946328,-12.578568689760397,-12.575141104813007,-1261233.0629946326,-1257856.8689760396,-1257514.1104813009,False,False,False,over_1000,0.0013402435442040528,,2026-09-18,oracle_signed_upper_bound,-12.575141104813007,-1257514.1104813009,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,17,7924,0.0052489198137700725,12.588475126225735,-12.583226206411963,-12.593724046039505,-12.578795352844915,-1258322.6206411964,-1259372.4046039504,-1257879.5352844915,False,False,False,over_1000,0.0004169623215789599,,2026-11-24,oracle_signed_upper_bound,-12.578795352844915,-1257879.5352844915,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,7,7868,-2.5470276774855298e-05,12.587269725746863,-12.587295196023637,-12.587244255470086,-12.581395229990026,-1258729.5196023637,-1258724.4255470089,-1258139.5229990026,False,False,False,over_1000,2.0234949540134707e-06,,2026-01-06,oracle_signed_upper_bound,-12.581395229990026,-1258139.5229990026,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,8550,0.0,12.600132460289828,-12.600132460289828,-12.600132460289828,-12.600132460289828,-1260013.2460289828,-1260013.2460289828,-1260013.2460289828,False,False,False,over_1000,0.0,TCS,,original,-12.600132460289828,-1260013.2460289828,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10846,0.0,12.616377945163848,-12.616377945163848,-12.616377945163848,-12.616377945163848,-1261637.7945163846,-1261637.7945163846,-1261637.7945163846,False,False,False,over_1000,0.0,,2026-06-17,original,-12.616377945163848,-1261637.7945163846,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10858,0.0,12.632432027466109,-12.632432027466109,-12.632432027466109,-12.632432027466109,-1263243.202746611,-1263243.202746611,-1263243.202746611,False,False,False,over_1000,0.0,,2026-06-01,original,-12.632432027466109,-1263243.202746611,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,10892,0.0,12.669051736280288,-12.669051736280288,-12.669051736280288,-12.669051736280288,-1266905.173628029,-1266905.173628029,-1266905.173628029,False,False,False,over_1000,0.0,,2026-10-09,original,-12.669051736280288,-1266905.173628029,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,55,9247,0.0,12.690966899575827,-12.690966899575827,-12.690966899575827,-12.690966899575827,-1269096.6899575829,-1269096.6899575829,-1269096.6899575829,False,False,False,over_1000,0.0,BAJAJ-AUTO,,original,-12.690966899575827,-1269096.6899575829,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,8482,0.0,12.749364816091555,-12.749364816091555,-12.749364816091555,-12.749364816091555,-1274936.4816091554,-1274936.4816091554,-1274936.4816091554,False,False,False,over_1000,0.0,,2026-02-18,original,-12.749364816091555,-1274936.4816091554,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,11006,0.0,12.80098125328523,-12.80098125328523,-12.80098125328523,-12.80098125328523,-1280098.125328523,-1280098.125328523,-1280098.125328523,False,False,False,over_1000,0.0,,2026-03-23,original,-12.80098125328523,-1280098.125328523,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,15,8012,-0.008627441780998214,12.841670903122424,-12.850298344903422,-12.833043461341425,-12.821237990523088,-1285029.834490342,-1283304.3461341425,-1282123.7990523088,False,False,False,over_1000,0.0006718317145863371,,2026-05-27,oracle_signed_upper_bound,-12.821237990523088,-1282123.7990523088,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,11022,0.0,12.82259672485349,-12.82259672485349,-12.82259672485349,-12.82259672485349,-1282259.672485349,-1282259.672485349,-1282259.672485349,False,False,False,over_1000,0.0,,2026-10-15,original,-12.82259672485349,-1282259.672485349,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,8542,0.0,12.823717776993192,-12.823717776993192,-12.823717776993192,-12.823717776993192,-1282371.7776993192,-1282371.7776993192,-1282371.7776993192,False,False,False,over_1000,0.0,HINDUNILVR,,original,-12.823717776993192,-1282371.7776993192,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8397,0.0,12.866329027094695,-12.866329027094695,-12.866329027094695,-12.866329027094695,-1286632.9027094694,-1286632.9027094694,-1286632.9027094694,False,False,False,over_1000,0.0,BHARTIARTL,,original,-12.866329027094695,-1286632.9027094694,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,15,7860,0.041929974939270837,12.968767751304608,-12.926837776365337,-13.01069772624388,-12.921374888111812,-1292683.7776365336,-1301069.7726243879,-1292137.4888111812,False,False,False,over_1000,0.003233150268656237,,2026-01-20,oracle_signed_upper_bound,-12.921374888111812,-1292137.4888111812,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,15,7330,0.004753059793638201,12.96823851557985,-12.963485455786211,-12.972991575373488,-12.948542410250125,-1296348.545578621,-1297299.1575373488,-1294854.2410250125,False,False,False,over_1000,0.0003665154514183206,,2026-09-18,oracle_signed_upper_bound,-12.948542410250125,-1294854.2410250125,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8276,0.0,12.953325205943498,-12.953325205943498,-12.953325205943498,-12.953325205943498,-1295332.5205943498,-1295332.5205943498,-1295332.5205943498,False,False,False,over_1000,0.0,ITC,,original,-12.953325205943498,-1295332.5205943498,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,54,8746,0.0,12.966894720013695,-12.966894720013695,-12.966894720013695,-12.966894720013695,-1296689.4720013696,-1296689.4720013696,-1296689.4720013696,False,False,False,over_1000,0.0,BRITANNIA,,original,-12.966894720013695,-1296689.4720013696,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,53,8427,0.0,12.970513485104702,-12.970513485104702,-12.970513485104702,-12.970513485104702,-1297051.3485104702,-1297051.3485104702,-1297051.3485104702,False,False,False,over_1000,0.0,ONGC,,original,-12.970513485104702,-1297051.3485104702,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,8693,0.0,13.07193977531609,-13.07193977531609,-13.07193977531609,-13.07193977531609,-1307193.9775316091,-1307193.9775316091,-1307193.9775316091,False,False,False,over_1000,0.0,,2026-11-04,original,-13.07193977531609,-1307193.9775316091,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,15,7864,0.0021982799306443173,13.226857569160533,-13.224659289229887,-13.229055849091177,-13.218205050077453,-1322465.9289229887,-1322905.5849091175,-1321820.5050077452,False,False,False,over_1000,0.00016619820083114688,,2026-07-09,oracle_signed_upper_bound,-13.218205050077453,-1321820.5050077452,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8458,0.0,13.259829248739024,-13.259829248739024,-13.259829248739024,-13.259829248739024,-1325982.9248739025,-1325982.9248739025,-1325982.9248739025,False,False,False,over_1000,0.0,INFY,,original,-13.259829248739024,-1325982.9248739025,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,8649,0.0,13.27953586614077,-13.27953586614077,-13.27953586614077,-13.27953586614077,-1327953.5866140772,-1327953.5866140772,-1327953.5866140772,False,False,False,over_1000,0.0,SUNPHARMA,,original,-13.27953586614077,-1327953.5866140772,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,17,11198,0.06163082019410423,13.363882986209914,-13.30225216601581,-13.425513806404018,-13.301125029153743,-1330225.216601581,-1342551.380640402,-1330112.5029153742,False,False,False,over_1000,0.004611744973949607,,2026-10-22,oracle_signed_upper_bound,-13.301125029153743,-1330112.5029153742,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,8468,0.0,13.332758699412205,-13.332758699412205,-13.332758699412205,-13.332758699412205,-1333275.8699412204,-1333275.8699412204,-1333275.8699412204,False,False,False,over_1000,0.0,WIPRO,,original,-13.332758699412205,-1333275.8699412204,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,12,11006,0.0149342814525917,13.363331401524444,-13.348397120071853,-13.378265682977037,-13.340173070579338,-1334839.7120071852,-1337826.5682977038,-1334017.3070579336,False,False,False,over_1000,0.0011175567681340334,,2026-01-15,oracle_signed_upper_bound,-13.340173070579338,-1334017.3070579336,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,8894,0.0,13.371155870998725,-13.371155870998725,-13.371155870998725,-13.371155870998725,-1337115.5870998725,-1337115.5870998725,-1337115.5870998725,False,False,False,over_1000,0.0,,2026-11-10,original,-13.371155870998725,-1337115.5870998725,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,52,8434,0.0,13.400394243023277,-13.400394243023277,-13.400394243023277,-13.400394243023277,-1340039.4243023277,-1340039.4243023277,-1340039.4243023277,False,False,False,over_1000,0.0,SBIN,,original,-13.400394243023277,-1340039.4243023277,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,16,7720,-0.017010043554960348,13.492045404800962,-13.509055448355921,-13.475035361246,-13.475035361246,-1350905.5448355922,-1347503.5361246,-1347503.5361246,False,False,False,over_1000,0.0012607460947994997,,2026-07-10,inverse_contrarian,-13.475035361246,-1347503.5361246,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,9,11452,-0.001529198965065971,13.546666758696215,-13.548195957661282,-13.54513755973115,-13.542077907774193,-1354819.5957661283,-1354513.755973115,-1354207.7907774192,False,False,False,over_1000,0.00011288378110314919,,2026-10-21,oracle_signed_upper_bound,-13.542077907774193,-1354207.7907774192,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,24,8580,-0.0260091219005123,13.589147856338355,-13.615156978238867,-13.563138734437842,-13.563138734437842,-1361515.6978238868,-1356313.8734437842,-1356313.8734437842,False,False,False,over_1000,0.0019139626837146322,,2026-10-23,inverse_contrarian,-13.563138734437842,-1356313.8734437842,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,19,11165,-0.0629267446194099,13.655879260809856,-13.718806005429267,-13.592952516190447,-13.58584622725738,-1371880.6005429267,-1359295.2516190447,-1358584.6227257377,False,False,False,over_1000,0.004608033171470649,,2026-10-22,oracle_signed_upper_bound,-13.58584622725738,-1358584.6227257377,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,5653,0.0135797118539462,13.627026178343991,-13.613446466490045,-13.640605890197937,-13.613446466490045,-1361344.6466490044,-1364060.5890197936,-1361344.6466490044,False,False,False,over_1000,0.0009965279053713873,,2026-08-04,original,-13.613446466490045,-1361344.6466490044,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,52,8368,0.0,13.64153771180237,-13.64153771180237,-13.64153771180237,-13.64153771180237,-1364153.771180237,-1364153.771180237,-1364153.771180237,False,False,False,over_1000,0.0,ADANIPORTS,,original,-13.64153771180237,-1364153.771180237,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,7,8576,-0.0022730614448269178,13.681125161870657,-13.683398223315482,-13.67885210042583,-13.676928809841952,-1368339.8223315484,-1367885.210042583,-1367692.880984195,False,False,False,over_1000,0.00016614579706952378,,2026-01-12,oracle_signed_upper_bound,-13.676928809841952,-1367692.880984195,False
strategy_symbol_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,77,6316,0.0061493576613118,13.707915542110264,-13.701766184448953,-13.714064899771575,-13.698587550545387,-1370176.6184448956,-1371406.4899771577,-1369858.7550545388,False,False,False,over_1000,0.0004485990333410777,BPCL,,oracle_signed_upper_bound,-13.698587550545387,-1369858.7550545388,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,31,8025,-0.030147720608398702,13.813016886101897,-13.843164606710296,-13.782869165493498,-13.782869165493498,-1384316.4606710295,-1378286.91654935,-1378286.91654935,False,False,False,over_1000,0.002182558731158298,,2026-06-30,inverse_contrarian,-13.782869165493498,-1378286.91654935,False
strategy_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1532,9417,0.0,13.82058524717123,-13.82058524717123,-13.82058524717123,-13.82058524717123,-1382058.524717123,-1382058.524717123,-1382058.524717123,False,False,False,over_1000,0.0,,,original,-13.82058524717123,-1382058.524717123,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,17,7712,-0.021928460424156984,13.875942329278171,-13.897870789702328,-13.854013868854015,-13.852548226781561,-1389787.0789702327,-1385401.3868854013,-1385254.822678156,False,False,False,over_1000,0.0015803222515481372,,2026-09-09,oracle_signed_upper_bound,-13.852548226781561,-1385254.822678156,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8902,0.0,13.940070887021013,-13.940070887021013,-13.940070887021013,-13.940070887021013,-1394007.0887021015,-1394007.0887021015,-1394007.0887021015,False,False,False,over_1000,0.0,BPCL,,original,-13.940070887021013,-1394007.0887021015,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,19,10752,0.0047358319957688366,13.961927008619774,-13.957191176624006,-13.966662840615545,-13.94181412811649,-1395719.1176624007,-1396666.2840615544,-1394181.412811649,False,False,False,over_1000,0.0003391961577255806,,2026-06-02,oracle_signed_upper_bound,-13.94181412811649,-1394181.412811649,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,19,11456,0.029792444535444877,14.012468417204202,-13.982675972668757,-14.042260861739647,-13.966311990562344,-1398267.5972668757,-1404226.0861739647,-1396631.1990562344,False,False,False,over_1000,0.0021261382112281063,,2026-10-12,oracle_signed_upper_bound,-13.966311990562344,-1396631.1990562344,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,11,8388,0.0021291630650229097,13.996421302151548,-13.994292139086525,-13.99855046521657,-13.988627757968057,-1399429.2139086525,-1399855.0465216571,-1398862.7757968057,False,False,False,over_1000,0.00015212196168284904,,2026-05-25,oracle_signed_upper_bound,-13.988627757968057,-1398862.7757968057,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,13,11396,-0.0266232580913369,14.074033319859897,-14.100656577951234,-14.047410061768561,-14.044445877277877,-1410065.6577951235,-1404741.006176856,-1404444.5877277877,False,False,False,over_1000,0.0018916580262580995,,2026-09-03,oracle_signed_upper_bound,-14.044445877277877,-1404444.5877277877,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,23,8544,-0.005917462328188021,14.15955822204797,-14.165475684376158,-14.153640759719782,-14.14855178775808,-1416547.5684376159,-1415364.0759719783,-1414855.178775808,False,False,False,over_1000,0.0004179129204026923,,2026-06-04,oracle_signed_upper_bound,-14.14855178775808,-1414855.178775808,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,24,11846,-0.007799063949281084,14.173943590352202,-14.181742654301482,-14.166144526402922,-14.152016777130262,-1418174.2654301482,-1416614.452640292,-1415201.6777130263,False,False,False,over_1000,0.0005502395222307561,,2026-05-12,oracle_signed_upper_bound,-14.152016777130262,-1415201.6777130263,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,5804,0.0132330715022764,14.2251626874517,-14.211929615949423,-14.238395758953976,-14.209596075275334,-1421192.9615949423,-1423839.5758953977,-1420959.6075275335,False,False,False,over_1000,0.0009302580078011731,,2026-08-13,oracle_signed_upper_bound,-14.209596075275334,-1420959.6075275335,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,21,11510,-0.057494171910626585,14.328662261728438,-14.386156433639064,-14.271168089817811,-14.263861815046818,-1438615.6433639065,-1427116.8089817811,-1426386.181504682,False,False,False,over_1000,0.00401252893399493,,2026-01-20,oracle_signed_upper_bound,-14.263861815046818,-1426386.181504682,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,53,8491,0.0,14.440924271530351,-14.440924271530351,-14.440924271530351,-14.440924271530351,-1444092.427153035,-1444092.427153035,-1444092.427153035,False,False,False,over_1000,0.0,NESTLEIND,,original,-14.440924271530351,-1444092.427153035,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,53,8342,0.0,14.557632952552757,-14.557632952552757,-14.557632952552757,-14.557632952552757,-1455763.2952552757,-1455763.2952552757,-1455763.2952552757,False,False,False,over_1000,0.0,HCLTECH,,original,-14.557632952552757,-1455763.2952552757,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8379,0.0,14.617474099685696,-14.617474099685696,-14.617474099685696,-14.617474099685696,-1461747.4099685696,-1461747.4099685696,-1461747.4099685696,False,False,False,over_1000,0.0,CIPLA,,original,-14.617474099685696,-1461747.4099685696,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,24,9286,0.007000453411659372,14.687001445005238,-14.680000991593579,-14.694001898416898,-14.675491344434256,-1468000.0991593578,-1469400.1898416898,-1467549.1344434258,False,False,False,over_1000,0.00047664279450589206,,2026-10-06,oracle_signed_upper_bound,-14.675491344434256,-1467549.1344434258,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,7610,0.0,14.76492127395944,-14.76492127395944,-14.76492127395944,-14.76492127395944,-1476492.127395944,-1476492.127395944,-1476492.127395944,False,False,False,over_1000,0.0,ITBEES,,original,-14.76492127395944,-1476492.127395944,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,23,12030,0.03910140310929,14.912791053443199,-14.873689650333908,-14.951892456552489,-14.859775314774875,-1487368.965033391,-1495189.2456552489,-1485977.5314774876,False,False,False,over_1000,0.002622004356472353,,2026-08-10,oracle_signed_upper_bound,-14.859775314774875,-1485977.5314774876,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,7,9528,0.0005442374522254997,14.898195305152639,-14.897651067700412,-14.898739542604865,-14.891932699328787,-1489765.1067700414,-1489873.9542604864,-1489193.2699328787,False,False,False,over_1000,3.653042808730475e-05,,2026-01-29,oracle_signed_upper_bound,-14.891932699328787,-1489193.2699328787,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8579,0.0,14.91796287859669,-14.91796287859669,-14.91796287859669,-14.91796287859669,-1491796.287859669,-1491796.287859669,-1491796.287859669,False,False,False,over_1000,0.0,MARUTI,,original,-14.91796287859669,-1491796.287859669,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,9,12670,0.004033022377405038,15.31925149179818,-15.315218469420776,-15.323284514175587,-15.31131183244825,-1531521.8469420776,-1532328.4514175586,-1531131.183244825,False,False,False,over_1000,0.00026326497607042287,,2026-10-19,oracle_signed_upper_bound,-15.31131183244825,-1531131.183244825,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8673,0.0,15.354982021456097,-15.354982021456097,-15.354982021456097,-15.354982021456097,-1535498.2021456095,-1535498.2021456095,-1535498.2021456095,False,False,False,over_1000,0.0,DRREDDY,,original,-15.354982021456097,-1535498.2021456095,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,8565,0.0,15.357317565685943,-15.357317565685943,-15.357317565685943,-15.357317565685943,-1535731.7565685944,-1535731.7565685944,-1535731.7565685944,False,False,False,over_1000,0.0,KOTAKBANK,,original,-15.357317565685943,-1535731.7565685944,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,24,12479,0.007471256994601087,15.47356553125197,-15.466094274257367,-15.48103678824657,-15.455301441666697,-1546609.4274257368,-1548103.678824657,-1545530.1441666696,False,False,False,over_1000,0.0004828400396477066,,2026-07-15,oracle_signed_upper_bound,-15.455301441666697,-1545530.1441666696,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,8674,0.0,15.468541665545366,-15.468541665545366,-15.468541665545366,-15.468541665545366,-1546854.1665545367,-1546854.1665545367,-1546854.1665545367,False,False,False,over_1000,0.0,ULTRACEMCO,,original,-15.468541665545366,-1546854.1665545367,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,21,9736,0.017527993601068874,15.503770453569723,-15.486242459968656,-15.521298447170793,-15.479515370619024,-1548624.2459968654,-1552129.8447170793,-1547951.5370619025,False,False,False,over_1000,0.0011305632815940638,,2026-07-27,oracle_signed_upper_bound,-15.479515370619024,-1547951.5370619025,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,20,10124,-0.000643844893548779,15.508357531663558,-15.509001376557107,-15.50771368677001,-15.499424144237176,-1550900.1376557108,-1550771.368677001,-1549942.4144237177,False,False,False,over_1000,4.151599498749206e-05,,2026-10-06,oracle_signed_upper_bound,-15.499424144237176,-1549942.4144237177,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,8,9856,-0.003044711708462118,15.522663429653417,-15.525708141361878,-15.519618717944955,-15.51888150321344,-1552570.8141361878,-1551961.8717944953,-1551888.150321344,False,False,False,over_1000,0.00019614621693373266,,2026-10-02,oracle_signed_upper_bound,-15.51888150321344,-1551888.150321344,False
strategy_symbol_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,27,11362,-0.017452794159789817,15.622441317566048,-15.639894111725837,-15.604988523406258,-15.598762220553493,-1563989.4111725837,-1560498.8523406258,-1559876.2220553493,False,False,False,over_1000,0.0011171617678067832,LT,,oracle_signed_upper_bound,-15.598762220553493,-1559876.2220553493,False
