source_phase,model_id,model_type,execution_profile,observed_source_days,synthetic_year_days,annualized_trades,annualized_net_pnl_inr,mean_daily_net_pnl_inr,worst_daily_net_pnl_inr,max_drawdown_inr,annualized_sharpe_proxy,positive_days,positive_day_fraction,mean_net_return,mean_market_shock_trade_fraction,mean_disconnect_trade_fraction,synthetic_full_year_acceptance_ready,experiment_scope
phase25_event_replay,B06,baseline,retail_marketable_default,8,252,88227,-16419642.394732445,-65157.31109020812,-73481.90882239777,-16352612.78486026,-220.23102384715042,0,0.0,-0.0018606533691798112,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,B01,baseline,retail_marketable_default,8,252,88227,-16548136.651207753,-65667.20893336409,-84102.30703665913,-16487564.391411353,-145.82898698877975,0,0.0,-0.0018748171639280694,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S09,strategy,retail_marketable_default,8,252,88227,-17179744.828837186,-68173.59059062376,-94141.26825757198,-17118039.13445199,-101.99362907672383,0,0.0,-0.001945837031811985,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,168216,-17220322.526916925,-68334.61320205129,-92004.7099551737,-17128317.816961743,-76.04324505113392,0,0.0,-0.0010331101420923226,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,168216,-17220322.526916925,-68334.61320205129,-92004.7099551737,-17128317.816961743,-76.04324505113392,0,0.0,-0.0010331101420923226,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S05,strategy,retail_marketable_default,8,252,88232,-17228404.763614237,-68366.68556989777,-95669.04459336179,-17166699.06922904,-97.86395753649435,0,0.0,-0.0019493989992228952,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,124956,-17371800.082952745,-68935.71461489184,-127730.31837544737,-17268399.100820817,-32.49492940054219,0,0.0,-0.0013817337402120442,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S07,strategy,stressed_retail,6,252,85680,-17455606.230002988,-69268.27869048805,-73987.50519035532,-17381618.72481267,-427.5584459850271,0,0.0,-0.0020374367229146952,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q50_sp080_liqall,strategy_variant,stressed_retail,8,252,161483,-17459323.509225603,-69283.0297985143,-82974.47334352667,-17394095.317339007,-102.59111878662475,0,0.0,-0.0010797677554463597,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,123696,-17642034.97437401,-70008.07529513497,-132499.95664417022,-17536681.711665496,-31.20313361726518,0,0.0,-0.0014023067705798231,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,B01,baseline,stressed_retail,8,252,85770,-17683274.180420034,-70171.72293817473,-84310.1918663445,-17616236.047397587,-164.92690843724108,0,0.0,-0.00206111580291591,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,B06,baseline,stressed_retail,8,252,85770,-17862765.975565244,-70883.99196652875,-77594.82227373171,-17791703.519537494,-284.8329525984499,0,0.0,-0.002082298467411174,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,153488,-17996863.665739797,-71416.1256576976,-98223.81927330788,-17913908.745464016,-76.44856004341132,0,0.0,-0.0011687052892906434,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp050_liqmed,strategy_variant,retail_marketable_default,7,252,180612,-18270717.70957879,-72502.84805388408,-92004.7099551737,-18178712.999623604,-119.45734694022643,0,0.0,-0.0010093332415058436,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp080_liqmed,strategy_variant,stressed_retail,8,252,163466,-18302135.641275823,-72627.52238601517,-87548.18724545676,-18214587.454030395,-61.37252236907576,0,0.0,-0.0011067682610355562,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp100_liqmed,strategy_variant,stressed_retail,8,252,163466,-18302135.641275823,-72627.52238601517,-87548.18724545676,-18214587.454030395,-61.37252236907576,0,0.0,-0.0011067682610355562,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S09,strategy,stressed_retail,8,252,85770,-18794819.129954062,-74582.6155950558,-100945.41859616812,-18724874.526580736,-111.79974276470422,0,0.0,-0.002189973296986227,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S05,strategy,stressed_retail,8,252,85775,-18812214.127892736,-74651.64336465372,-102415.73736921998,-18742269.5245194,-106.00067044785497,0,0.0,-0.002189822105631156,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,8,252,128488,-19209117.4107998,-76226.65639206271,-111785.2633711323,-19114570.66222675,-62.93372640410883,0,0.0,-0.0014902187154986926,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q70,feature_edge_candidate,stressed_retail,8,252,121367,-19398353.168945506,-76977.59194025994,-132527.0419350585,-19284779.183974817,-34.142780663975245,0,0.0,-0.0015887436556951302,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,8,252,126882,-19442591.71025619,-77153.14170736582,-116589.7458376525,-19355099.34648829,-63.60839215928305,0,0.0,-0.0015220488062267668,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp050_liqall,strategy_variant,retail_marketable_default,7,252,194004,-19613547.2619921,-77831.5367539369,-92004.7099551737,-19521542.552036952,-188.69385258640148,0,0.0,-0.0010109022859637795,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp100_liqall,strategy_variant,retail_marketable_default,6,252,128394,-19728694.0977853,-78288.46864200516,-84310.04517481365,-19644384.052610476,-349.78277649844637,0,0.0,-0.0015386489103401428,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q70,feature_edge_candidate,retail_marketable_default,8,252,128898,-19861846.159383975,-78816.84983882529,-100242.43172902327,-19779484.535500612,-116.95887624938507,0,0.0,-0.0015375670195944882,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q70,feature_edge_candidate,retail_marketable_default,8,252,159261,-19879446.380132187,-78886.69198465154,-111699.96447144783,-19767746.41566074,-74.48116132860689,0,0.0,-0.0012505136867191219,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp050_liqmed,strategy_variant,stressed_retail,7,252,175572,-19916469.331784893,-79033.60845946387,-87548.18724545676,-19828921.14453946,-143.66730380166362,0,0.0,-0.0011375648768468143,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q70,feature_edge_candidate,stressed_retail,8,252,120139,-19934123.56636901,-79103.66494590876,-137043.75602270424,-19813486.882170342,-36.560518641451765,0,0.0,-0.0016345152038158522,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h2_q70,feature_edge_candidate,retail_marketable_default,8,252,130287,-19959699.600546777,-79205.1571450269,-94961.1805951007,-19874166.832769927,-120.10967699982032,0,0.0,-0.001528910702933871,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h3_q70,feature_edge_candidate,retail_marketable_default,8,252,127242,-19968219.623706855,-79238.96676074149,-197504.08067742526,-19912688.652849905,-27.123990616525894,0,0.0,-0.0017061651011220816,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,123474,-19996649.57369393,-79351.78402259496,-205247.73512710442,-19947970.29311959,-24.573148816965762,0,0.0,-0.0017358451081414365,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h1_q70,feature_edge_candidate,retail_marketable_default,8,252,132146,-20144906.198683828,-79940.10396303107,-92706.3720899385,-20064800.591466494,-185.44392072181702,0,0.0,-0.0015233277588731003,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h2_q70,feature_edge_candidate,retail_marketable_default,8,252,129238,-20173870.265881576,-80055.0407376253,-193941.99304954518,-20114642.38980177,-28.792630724071522,0,0.0,-0.0017134009288023483,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h1_q70,feature_edge_candidate,retail_marketable_default,8,252,130817,-20241305.80184469,-80322.64207081226,-92872.28340871299,-20161318.19563987,-225.28133856198477,0,0.0,-0.0015475339270029581,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q70,feature_edge_candidate,stressed_retail,8,252,148077,-20398568.617396265,-80946.70086268359,-93090.33216542129,-20327029.160845805,-144.3704299935366,0,0.0,-0.0013866403421942115,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q70,feature_edge_candidate,stressed_retail,8,252,153519,-20714285.774476323,-82199.5467241124,-97866.80909333214,-20642411.385896955,-108.52806482813513,0,0.0,-0.0013534943593994505,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,252,131103,-20735663.66797648,-82284.3796348273,-203020.64323254908,-20673181.80217402,-28.204142215064344,0,0.0,-0.001726726940090872,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h1_q70,feature_edge_candidate,retail_marketable_default,8,252,131103,-20735663.66797648,-82284.3796348273,-203020.64323254908,-20673181.80217402,-28.204142215064344,0,0.0,-0.001726726940090872,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q70,feature_edge_candidate,retail_marketable_default,8,252,161491,-20746703.81303843,-82328.18973427948,-111915.9778770828,-20634787.83516134,-65.43419220127541,0,0.0,-0.0012783841591945296,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q70,feature_edge_candidate,retail_marketable_default,8,252,126882,-20974490.000538062,-83232.10317673834,-133705.49483968428,-20901438.40473597,-53.4079191163592,0,0.0,-0.0016712324778728885,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,8,252,124796,-21154653.828464095,-83947.03900184165,-122868.31006653239,-21046992.826172348,-60.92640100266955,0,0.0,-0.001689907871928336,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp050_liqall,strategy_variant,stressed_retail,7,252,188604,-21159817.525533833,-83967.5298632295,-93397.42561072287,-21072269.338288367,-168.91996694319522,0,0.0,-0.0011237238778379146,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q70,feature_edge_candidate,retail_marketable_default,8,252,128898,-21178176.071936183,-84040.381237842,-120156.35242365042,-21098167.35073795,-80.27558277891752,0,0.0,-0.0016535955241365468,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp080_liqall,strategy_variant,retail_marketable_default,8,252,209758,-21319499.25798949,-84601.18753170432,-101398.32733658345,-21226723.29836884,-154.86376048067362,0,0.0,-0.0010153773914989203,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,8,252,123695,-21323690.31677539,-84617.81871736265,-125474.56496119563,-21209432.352358673,-58.70915570875339,0,0.0,-0.0017086656124945315,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h2_q70,feature_edge_candidate,retail_marketable_default,8,252,130287,-21353804.271102756,-84737.31853612205,-112759.17760724667,-21279837.527981702,-96.08105968663422,0,0.0,-0.0016423808872861726,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h1_q70,feature_edge_candidate,retail_marketable_default,8,252,130817,-21396891.99112898,-84908.30155209913,-111059.26913796677,-21312857.293638583,-125.55920722098809,0,0.0,-0.0016423438616305084,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,252,163596,-21505000.61832206,-85337.30404096056,-115405.34069724004,-21411875.083745956,-92.47196553978871,0,0.0,-0.001315272001335533,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q70,feature_edge_candidate,retail_marketable_default,8,252,163596,-21505000.61832206,-85337.30404096056,-115405.34069724004,-21411875.083745956,-92.47196553978871,0,0.0,-0.001315272001335533,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h3_q70,feature_edge_candidate,retail_marketable_default,8,252,128488,-21523044.307334445,-85408.90598148589,-139246.51424164657,-21459917.523538355,-51.108272133707,0,0.0,-0.0016806110925941815,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp100_liqall,strategy_variant,stressed_retail,6,252,123900,-21546027.131015196,-85500.10766275872,-90175.25084966817,-21456182.760706294,-418.20025200339467,0,0.0,-0.0017409468725174658,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,123696,-21688125.430500768,-86063.98980357447,-169714.09243165178,-21636587.427848425,-32.96411694840219,0,0.0,-0.0017850384757419522,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,252,132146,-21755285.051567763,-86330.49623638002,-109777.64553029384,-21674239.509258088,-141.45155967199887,0,0.0,-0.0016476090269239706,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q70,feature_edge_candidate,retail_marketable_default,8,252,132146,-21755285.051567763,-86330.49623638002,-109777.64553029384,-21674239.509258088,-141.45155967199887,0,0.0,-0.0016476090269239706,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,B03,baseline,zero_latency_spread_only_control,8,252,458225,-21756813.147396974,-86336.56010871816,-192151.94092656294,-21656093.99638618,-29.21139322406356,0,0.0,-0.0004734966963723808,0.125,0.0009619941366475007,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h2_q70,feature_edge_candidate,stressed_retail,8,252,126595,-21819518.02688006,-86585.3889955558,-114434.92002645438,-21711390.33498233,-82.7716297338396,0,0.0,-0.0017183986916509577,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q70,feature_edge_candidate,stressed_retail,8,252,125272,-21851468.23899141,-86712.17555155321,-117897.81394724252,-21744518.6892379,-84.12202117016922,0,0.0,-0.001734229862113192,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q50,feature_edge_candidate,retail_marketable_default,8,252,201993,-21915680.78550413,-86966.987244064,-219877.58101051452,-21901121.434306566,-18.847281943946708,32,0.12698412698412698,-0.0010261687068303968,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h3_q50,feature_edge_candidate,retail_marketable_default,8,252,210408,-22144397.719051022,-87874.59412321834,-178459.8174309422,-22098725.243075535,-26.34209426707629,32,0.12698412698412698,-0.001037891993724439,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,124956,-22205638.366871834,-88117.61256695172,-168127.450964286,-22155977.65863945,-33.97586958841024,0,0.0,-0.0017864358271601978,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q50,feature_edge_candidate,retail_marketable_default,8,252,214009,-22374623.615409143,-88788.18895003629,-157129.49003691913,-22289850.501435835,-35.268854754045286,0,0.0,-0.0010336013946094463,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp100_liqall,strategy_variant,stressed_retail,8,252,159005,-22476801.859393038,-89193.6581721946,-100554.05625450314,-22379012.060992718,-158.30481195032036,0,0.0,-0.0014225967320112315,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q70,feature_edge_candidate,stressed_retail,8,252,159005,-22476801.859393038,-89193.6581721946,-100554.05625450314,-22379012.060992718,-158.30481195032036,0,0.0,-0.0014225967320112315,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h1_q70,feature_edge_candidate,stressed_retail,8,252,128106,-22600306.715641964,-89683.75680810303,-107036.04759552807,-22501242.429359607,-161.7850406778458,0,0.0,-0.0017630118860733472,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h1_q70,feature_edge_candidate,stressed_retail,8,252,126722,-22708648.316782087,-90113.68379675431,-110965.57351974059,-22611671.673353914,-156.55849579619013,0,0.0,-0.0017894046951344757,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h3_q70,feature_edge_candidate,stressed_retail,8,252,123409,-22843917.106801346,-90650.46470952914,-240695.74279630627,-22782832.103841346,-24.72985023907365,0,0.0,-0.0019693847400235583,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h2_q70,feature_edge_candidate,stressed_retail,8,252,125182,-22849049.91159743,-90670.8329825295,-230323.44867125468,-22784556.982332703,-26.701143491974623,0,0.0,-0.0019726012992732746,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h1_q70,feature_edge_candidate,stressed_retail,8,252,126722,-23118213.610548325,-91738.94289900128,-119191.60533159529,-23032104.661006223,-121.16490778548206,0,0.0,-0.0018354735328724404,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q70,feature_edge_candidate,stressed_retail,8,252,156234,-23145731.247454263,-91848.13987085025,-106902.64859138509,-23047836.815516964,-117.35420839464238,0,0.0,-0.0014809258926861406,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp100_liqall,strategy_variant,stressed_retail,8,252,127017,-23152833.33547698,-91876.32275982929,-233977.69719782175,-23084238.231003452,-26.76714932239325,0,0.0,-0.0019690677366882453,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h1_q70,feature_edge_candidate,stressed_retail,8,252,127017,-23152833.33547698,-91876.32275982929,-233977.69719782175,-23084238.231003452,-26.76714932239325,0,0.0,-0.0019690677366882453,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q50,feature_edge_candidate,retail_marketable_default,8,252,217711,-23167871.910359256,-91935.99964428277,-137615.82857066716,-23054164.844009217,-49.91225227343215,0,0.0,-0.0010571038061990743,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h5_q70,feature_edge_candidate,stressed_retail,8,252,119832,-23184079.189175133,-92000.31424275847,-254780.4145474824,-23127215.176618867,-22.822611642837334,0,0.0,-0.0020231150846338076,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q70,feature_edge_candidate,stressed_retail,8,252,123695,-23323864.558320932,-92555.01808857513,-149664.43442223102,-23258741.265573956,-53.52653145214817,0,0.0,-0.0019093611260448725,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp080_liqall,strategy_variant,stressed_retail,8,252,204192,-23374777.300592706,-92757.05278012979,-110878.97418267398,-23275920.428527985,-126.92809061178693,0,0.0,-0.0011433539058096835,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q70,feature_edge_candidate,stressed_retail,8,252,125272,-23402998.766622253,-92869.04272469148,-138520.9642279335,-23328508.287428,-70.67646361324508,0,0.0,-0.0018870346964352017,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q70,feature_edge_candidate,stressed_retail,8,252,120139,-23415882.30787924,-92920.16788840968,-172343.25532433682,-23362165.24372034,-37.629132160924016,0,0.0,-0.0019824629000927845,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp100_liqall,strategy_variant,stressed_retail,8,252,128106,-23547046.297392573,-93440.65991028798,-133216.12607473787,-23466653.984140094,-87.65888426779921,0,0.0,-0.001840238302733437,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q70,feature_edge_candidate,stressed_retail,8,252,128106,-23547046.297392573,-93440.65991028798,-133216.12607473787,-23466653.984140094,-87.65888426779921,0,0.0,-0.001840238302733437,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h2_q70,feature_edge_candidate,stressed_retail,8,252,126595,-23740460.106437083,-94208.17502554398,-147523.25043726334,-23670776.858142793,-61.92156808189191,0,0.0,-0.001882160557461912,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h3_q70,feature_edge_candidate,stressed_retail,8,252,124796,-23747964.998129826,-94237.95634178503,-157743.21012010856,-23681009.99717617,-50.249326954413505,0,0.0,-0.00190923840656701,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h5_q70,feature_edge_candidate,stressed_retail,8,252,121367,-24234038.79694665,-96166.82062280417,-189297.1476528465,-24177116.01666657,-34.812517344794756,0,0.0,-0.0020086386194370035,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q50,feature_edge_candidate,retail_marketable_default,8,252,207466,-26220504.510140598,-104049.6210719865,-219544.8091770731,-26063342.676049702,-28.203972075445964,0,0.0,-0.001250455404468996,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h5_q50,feature_edge_candidate,retail_marketable_default,8,252,207285,-27051925.920617767,-107348.91238340383,-204806.18751478693,-27009969.07268213,-28.70668392160936,0,0.0,-0.0012956647391356223,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q50,feature_edge_candidate,stressed_retail,8,252,205493,-27495299.239394166,-109108.33031505621,-206566.54130701855,-27414404.30394631,-35.63170662254178,0,0.0,-0.0013212572010837848,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h3_q50,feature_edge_candidate,retail_marketable_default,8,252,213507,-27591003.76230316,-109488.11016786967,-200290.99677980685,-27522591.42236,-39.022286936973615,0,0.0,-0.001293109278866794,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q50_sp100_liqall,strategy_variant,retail_marketable_default,6,252,216342,-27733013.651725776,-110051.64147510228,-125222.47211678229,-27607791.179608952,-202.61236706310183,0,0.0,-0.0012815563386406072,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q50,feature_edge_candidate,stressed_retail,8,252,209583,-27736704.70343703,-110066.2885057025,-192077.34172673422,-27640548.50817055,-42.94035836584314,0,0.0,-0.001311220433718242,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h3_q50,feature_edge_candidate,stressed_retail,8,252,201802,-27747997.21398516,-110111.10005549666,-232068.4844449093,-27657270.59252739,-29.334399364202767,0,0.0,-0.0013180604830906485,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,8,252,213267,-28034634.37282742,-111248.5490985215,-189293.56335913175,-27896571.298209243,-47.29870275348845,0,0.0,-0.0013063175573609586,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h2_q50,feature_edge_candidate,retail_marketable_default,8,252,216605,-28094137.03695923,-111484.67078158425,-196678.82955562536,-28012185.289047282,-47.0625986441107,0,0.0,-0.0013054920671362992,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q50,feature_edge_candidate,stressed_retail,8,252,201041,-28316892.2419184,-112368.6200076127,-207237.7660341076,-28145084.249297075,-33.63362118326153,0,0.0,-0.0013965694758110135,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
