source_phase,model_id,model_type,execution_profile,synthetic_year_day,source_trade_date,cycle_ordinal,daily_trades,symbols,daily_net_pnl_inr,mean_net_return,market_shock_trade_fraction,disconnect_trade_fraction,running_net_pnl_inr,running_peak_inr,drawdown_inr
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,253,1,-43227.43726212401,-0.00170859435818672,0.0,0.0,-43227.43726212401,-43227.43726212401,0.0
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,202,2,-53914.772184937196,-0.002669048127967188,1.0,0.0,-97142.2094470612,-43227.43726212401,-53914.772184937196
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,242,1,-41281.8288018889,-0.0017058606942929296,0.0,0.0,-138424.0382489501,-43227.43726212401,-95196.60098682609
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,295,1,-60416.52067345318,-0.002048017649947566,0.0,0.0,-198840.55892240326,-43227.43726212401,-155613.12166027926
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,253,1,-51819.64371893977,-0.0020482072616181727,0.0,0.0,-250660.20264134303,-43227.43726212401,-207432.76537921902
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,259,1,-43920.46615830535,-0.001695770894143064,0.0,0.0,-294580.6687996484,-43227.43726212401,-251353.2315375244
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,305,1,-52798.82008695012,-0.00173110885530984,0.0,0.0,-347379.48888659856,-43227.43726212401,-304152.0516244745
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,249,1,-41249.50769664163,-0.001656606734804885,0.0,0.0,-388628.99658324016,-43227.43726212401,-345401.55932111613
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,253,1,-43227.43726212401,-0.00170859435818672,0.0,0.0,-431856.4338453642,-43227.43726212401,-388628.99658324016
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,202,2,-53914.772184937196,-0.002669048127967188,1.0,0.0,-485771.2060303014,-43227.43726212401,-442543.76876817737
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,242,1,-41281.8288018889,-0.0017058606942929296,0.0,0.0,-527053.0348321903,-43227.43726212401,-483825.5975700662
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,295,1,-60416.52067345318,-0.002048017649947566,0.0,0.0,-587469.5555056435,-43227.43726212401,-544242.1182435194
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,1,2026-07-14,0,251,1,-53854.866936089085,-0.0021456122285294457,0.0,0.0,-53854.866936089085,-53854.866936089085,0.0
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,2,2026-07-15,0,194,2,-26608.603490227266,-0.001371577499496251,1.0,0.0,-80463.47042631634,-53854.866936089085,-26608.60349022726
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,3,2026-07-17,0,240,1,-43446.95146327167,-0.0018102896443029863,0.0,0.0,-123910.421889588,-53854.866936089085,-70055.55495349891
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,4,2026-07-23,0,283,1,-64229.884565686676,-0.002269607228469494,0.0,0.0,-188140.3064552747,-53854.866936089085,-134285.4395191856
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,5,2026-07-27,0,250,1,-64070.77482272804,-0.0025628309929091216,0.0,0.0,-252211.08127800273,-53854.866936089085,-198356.21434191364
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,6,2026-08-07,0,252,1,-45101.16137885966,-0.0017897286261452244,0.0,0.0,-297312.24265686236,-53854.866936089085,-243457.37572077327
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,7,2026-08-11,0,297,1,-58073.966768109174,-0.0019553524164346524,0.0,0.0,-355386.20942497154,-53854.866936089085,-301531.3424888825
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,8,2026-08-14,0,243,1,-43191.28477303726,-0.0017774191264624385,0.0,0.0,-398577.4941980088,-53854.866936089085,-344722.6272619197
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,9,2026-07-14,1,251,1,-53854.866936089085,-0.0021456122285294457,0.0,0.0,-452432.36113409785,-53854.866936089085,-398577.4941980088
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,10,2026-07-15,1,194,2,-26608.603490227266,-0.001371577499496251,1.0,0.0,-479040.9646243251,-53854.866936089085,-425186.09768823604
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,11,2026-07-17,1,240,1,-43446.95146327167,-0.0018102896443029863,0.0,0.0,-522487.9160875968,-53854.866936089085,-468633.04915150773
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,12,2026-07-23,1,283,1,-64229.884565686676,-0.002269607228469494,0.0,0.0,-586717.8006532835,-53854.866936089085,-532862.9337171944
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,261,1,-26878.046614835428,-0.0010298102151277942,0.0,0.0,-26878.046614835428,-26878.046614835428,0.0
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,214,2,-750.4376775513329,-3.506718119398752e-05,1.0,0.0,-27628.48429238676,-26878.046614835428,-750.4376775513338
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,260,1,-9615.941155416094,-0.0003698438905929267,0.0,0.0,-37244.42544780286,-26878.046614835428,-10366.378832967432
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,313,1,-34488.173878784335,-0.0011018585903764964,0.0,0.0,-71732.5993265872,-26878.046614835428,-44854.55271175176
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,270,1,-34192.37545457124,-0.001266384276095231,0.0,0.0,-105924.97478115844,-26878.046614835428,-79046.928166323
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,275,1,-14232.613324299673,-0.0005175495754290791,0.0,0.0,-120157.58810545811,-26878.046614835428,-93279.54149062268
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,315,1,-27206.706243805977,-0.0008637049601208247,0.0,0.0,-147364.2943492641,-26878.046614835428,-120486.24773442866
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,262,1,-11723.892820081815,-0.00044747682519396246,0.0,0.0,-159088.1871693459,-26878.046614835428,-132210.1405545105
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,261,1,-26878.046614835428,-0.0010298102151277942,0.0,0.0,-185966.23378418133,-26878.046614835428,-159088.1871693459
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,214,2,-750.4376775513329,-3.506718119398752e-05,1.0,0.0,-186716.67146173265,-26878.046614835428,-159838.62484689723
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,260,1,-9615.941155416094,-0.0003698438905929267,0.0,0.0,-196332.61261714876,-26878.046614835428,-169454.56600231334
phase27_feature_edge,F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,313,1,-34488.173878784335,-0.0011018585903764964,0.0,0.0,-230820.78649593308,-26878.046614835428,-203942.73988109766
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,109,1,-19213.910466472887,-0.0017627440794929254,0.0,0.0,-19213.910466472887,-19213.910466472887,0.0
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,115,2,-30750.60919215647,-0.002673966016709259,1.0,0.0,-49964.51965862936,-19213.910466472887,-30750.609192156473
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,56,1,-13725.604035403272,-0.002451000720607727,0.0,0.0,-63690.123694032634,-19213.910466472887,-44476.21322755975
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,58,1,-11296.371649789999,-0.0019476502844465516,0.0,0.0,-74986.49534382264,-19213.910466472887,-55772.58487734975
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,108,1,-27413.619619674257,-0.0025382981129328016,0.0,0.0,-102400.11496349689,-19213.910466472887,-83186.20449702401
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,90,1,-12584.819798106277,-0.0013983133109006975,0.0,0.0,-114984.93476160316,-19213.910466472887,-95771.02429513028
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,86,1,-14365.61780182237,-0.001670420674630508,0.0,0.0,-129350.55256342553,-19213.910466472887,-110136.64209695265
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,83,1,-13174.715368394502,-0.0015873151046258435,0.0,0.0,-142525.26793182004,-19213.910466472887,-123311.35746534716
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,109,1,-19213.910466472887,-0.0017627440794929254,0.0,0.0,-161739.17839829292,-19213.910466472887,-142525.26793182004
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,115,2,-30750.60919215647,-0.002673966016709259,1.0,0.0,-192489.78759044938,-19213.910466472887,-173275.8771239765
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,56,1,-13725.604035403272,-0.002451000720607727,0.0,0.0,-206215.39162585264,-19213.910466472887,-187001.48115937976
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,58,1,-11296.371649789999,-0.0019476502844465516,0.0,0.0,-217511.76327564265,-19213.910466472887,-198297.85280916977
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,1,2026-07-14,0,107,1,-26544.423480689362,-0.0024807872411859214,0.0,0.0,-26544.423480689362,-26544.423480689362,0.0
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,2,2026-07-15,0,111,2,-15342.460996440856,-0.0013822036933730502,1.0,0.0,-41886.88447713022,-26544.423480689362,-15342.460996440856
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,3,2026-07-17,0,56,1,-10399.206029691753,-0.0018570010767306703,0.0,0.0,-52286.09050682197,-26544.423480689362,-25741.66702613261
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,4,2026-07-23,0,53,1,-14560.604122069055,-0.0027472837966168026,0.0,0.0,-66846.69462889103,-26544.423480689362,-40302.27114820166
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,5,2026-07-27,0,111,1,-27563.266767025038,-0.0024831771862184717,0.0,0.0,-94409.96139591606,-26544.423480689362,-67865.5379152267
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,6,2026-08-07,0,89,1,-20185.060899999957,-0.002267984370786512,0.0,0.0,-114595.02229591602,-26544.423480689362,-88050.59881522665
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,7,2026-08-11,0,81,1,-12676.50744399653,-0.0015650009190119171,0.0,0.0,-127271.52973991254,-26544.423480689362,-100727.10625922318
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,8,2026-08-14,0,79,1,-16715.27444887924,-0.002115857525174587,0.0,0.0,-143986.80418879178,-26544.423480689362,-117442.38070810241
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,9,2026-07-14,1,107,1,-26544.423480689362,-0.0024807872411859214,0.0,0.0,-170531.22766948113,-26544.423480689362,-143986.80418879178
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,10,2026-07-15,1,111,2,-15342.460996440856,-0.0013822036933730502,1.0,0.0,-185873.68866592197,-26544.423480689362,-159329.26518523262
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,11,2026-07-17,1,56,1,-10399.206029691753,-0.0018570010767306703,0.0,0.0,-196272.89469561374,-26544.423480689362,-169728.4712149244
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,12,2026-07-23,1,53,1,-14560.604122069055,-0.0027472837966168026,0.0,0.0,-210833.4988176828,-26544.423480689362,-184289.07533699344
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,114,1,-10173.020634709193,-0.0008923702311148414,0.0,0.0,-10173.020634709193,-10173.020634709193,0.0
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,122,2,-370.05841012700824,-3.0332656567787602e-05,1.0,0.0,-10543.079044836202,-10173.020634709193,-370.05841012700876
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,65,1,-3307.0516313841895,-0.000508777174059106,0.0,0.0,-13850.130676220391,-10173.020634709193,-3677.110041511198
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,64,1,-8148.124864119479,-0.0012731445100186687,0.0,0.0,-21998.25554033987,-10173.020634709193,-11825.234905630676
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,118,1,-19665.984796236207,-0.0016666088810369667,0.0,0.0,-41664.24033657608,-10173.020634709193,-31491.21970186688
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,95,1,-5432.635285078578,-0.0005718563457977451,0.0,0.0,-47096.87562165465,-10173.020634709193,-36923.85498694546
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,87,1,-14834.293776150907,-0.001705091238638035,0.0,0.0,-61931.16939780556,-10173.020634709193,-51758.14876309637
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,91,1,-5600.435095490398,-0.000615432428075868,0.0,0.0,-67531.60449329596,-10173.020634709193,-57358.58385858677
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,114,1,-10173.020634709193,-0.0008923702311148414,0.0,0.0,-77704.62512800515,-10173.020634709193,-67531.60449329596
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,122,2,-370.05841012700824,-3.0332656567787602e-05,1.0,0.0,-78074.68353813216,-10173.020634709193,-67901.66290342297
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,65,1,-3307.0516313841895,-0.000508777174059106,0.0,0.0,-81381.73516951635,-10173.020634709193,-71208.71453480716
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,64,1,-8148.124864119479,-0.0012731445100186687,0.0,0.0,-89529.86003363584,-10173.020634709193,-79356.83939892665
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,981,3,-160793.57033169008,-0.001639078188906117,0.0,0.0,-160793.57033169008,-160793.57033169008,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,910,4,-130095.52510883358,-0.0014296211550421272,1.0,0.0,-290889.09544052364,-160793.57033169008,-130095.52510883356
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,983,3,-99969.29962246808,-0.0010169816848674272,0.0,0.0,-390858.3950629917,-160793.57033169008,-230064.82473130163
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,985,3,-150026.81646935057,-0.001523114888013711,0.0,0.0,-540885.2115323422,-160793.57033169008,-380091.6412006522
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,980,3,-197774.0093008638,-0.0020181021357230998,0.0,0.0,-738659.2208332061,-160793.57033169008,-577865.650501516
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,996,3,-108537.00618271853,-0.001089728977738138,0.0,0.0,-847196.2270159246,-160793.57033169008,-686402.6566842345
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,1007,3,-95558.55635764149,-0.0009489429628365589,0.0,0.0,-942754.7833735661,-160793.57033169008,-781961.213041876
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,986,3,-71931.0189236394,-0.0007295235184953287,0.0,0.0,-1014685.8022972055,-160793.57033169008,-853892.2319655155
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,981,3,-160793.57033169008,-0.001639078188906117,0.0,0.0,-1175479.3726288956,-160793.57033169008,-1014685.8022972054
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,910,4,-130095.52510883358,-0.0014296211550421272,1.0,0.0,-1305574.8977377291,-160793.57033169008,-1144781.327406039
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,983,3,-99969.29962246808,-0.0010169816848674272,0.0,0.0,-1405544.1973601973,-160793.57033169008,-1244750.6270285072
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,985,3,-150026.81646935057,-0.001523114888013711,0.0,0.0,-1555571.013829548,-160793.57033169008,-1394777.4434978578
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,1,2026-07-14,0,950,3,-170169.22808643035,-0.0017912550324887407,0.0,0.0,-170169.22808643035,-170169.22808643035,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,2,2026-07-15,0,881,4,-139780.45876650806,-0.001586611336736754,1.0,0.0,-309949.6868529384,-170169.22808643035,-139780.45876650803
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,3,2026-07-17,0,953,3,-109292.40419393448,-0.0011468248079111699,0.0,0.0,-419242.09104687284,-170169.22808643035,-249072.8629604425
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,4,2026-07-23,0,956,3,-156792.0974138868,-0.0016400847009820797,0.0,0.0,-576034.1884607596,-170169.22808643035,-405864.96037432924
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,5,2026-07-27,0,952,3,-204376.4632341057,-0.002146811588593547,0.0,0.0,-780410.6516948653,-170169.22808643035,-610241.423608435
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,6,2026-08-07,0,973,3,-124795.7465280191,-0.001282587323001224,0.0,0.0,-905206.3982228844,-170169.22808643035,-735037.170136454
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,7,2026-08-11,0,977,3,-108463.85722808527,-0.0011101725407173517,0.0,0.0,-1013670.2554509697,-170169.22808643035,-843501.0273645393
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,8,2026-08-14,0,958,3,-96141.49557058584,-0.0010035646719267835,0.0,0.0,-1109811.7510215556,-170169.22808643035,-939642.5229351253
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,9,2026-07-14,1,950,3,-170169.22808643035,-0.0017912550324887407,0.0,0.0,-1279980.979107986,-170169.22808643035,-1109811.7510215556
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,10,2026-07-15,1,881,4,-139780.45876650806,-0.001586611336736754,1.0,0.0,-1419761.4378744941,-170169.22808643035,-1249592.2097880638
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,11,2026-07-17,1,953,3,-109292.40419393448,-0.0011468248079111699,0.0,0.0,-1529053.8420684286,-170169.22808643035,-1358884.6139819983
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,12,2026-07-23,1,956,3,-156792.0974138868,-0.0016400847009820797,0.0,0.0,-1685845.9394823154,-170169.22808643035,-1515676.711395885
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,1030,3,-102418.76564358684,-0.0009943569479959888,0.0,0.0,-102418.76564358684,-102418.76564358684,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,967,4,-60821.54932279189,-0.0006289715545273205,1.0,0.0,-163240.31496637873,-102418.76564358684,-60821.54932279189
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,1031,3,4488.206170583235,4.353255257597708e-05,0.0,0.0,-158752.1087957955,-102418.76564358684,-56333.34315220866
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,1041,3,-60251.301509469355,-0.0005787829155568622,0.0,0.0,-219003.41030526487,-102418.76564358684,-116584.64466167803
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,1024,3,-125727.17171765154,-0.0012278044113051907,0.0,0.0,-344730.5820229164,-102418.76564358684,-242311.81637932957
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,1049,3,-15479.72475703748,-0.0001475664895809102,0.0,0.0,-360210.3067799539,-102418.76564358684,-257791.54113636704
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,1052,3,-17447.794731054506,-0.0001658535620822672,0.0,0.0,-377658.1015110084,-102418.76564358684,-275239.3358674216
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,1033,3,17899.1461898953,0.00017327343843073862,0.0,0.0,-359758.9553211131,-102418.76564358684,-257340.18967752627
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,1030,3,-102418.76564358684,-0.0009943569479959888,0.0,0.0,-462177.7209647,-102418.76564358684,-359758.9553211131
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,967,4,-60821.54932279189,-0.0006289715545273205,1.0,0.0,-522999.27028749185,-102418.76564358684,-420580.504643905
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,1031,3,4488.206170583235,4.353255257597708e-05,0.0,0.0,-518511.0641169086,-102418.76564358684,-416092.2984733217
phase27_feature_edge,F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,1041,3,-60251.301509469355,-0.0005787829155568622,0.0,0.0,-578762.365626378,-102418.76564358684,-476343.5999827911
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,514,2,-94546.74857303126,-0.0018394309060901024,0.0,0.0,-94546.74857303126,-94546.74857303126,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,505,3,-56894.96765335829,-0.001126633022838778,1.0,0.0,-151441.71622638954,-94546.74857303126,-56894.96765335828
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,517,2,-64392.11949240844,-0.0012454955414392347,0.0,0.0,-215833.835718798,-94546.74857303126,-121287.08714576672
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,534,2,-93240.32248770891,-0.0017460734548260097,0.0,0.0,-309074.15820650687,-94546.74857303126,-214527.4096334756
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,515,2,-111785.2633711323,-0.0021705876382744137,0.0,0.0,-420859.4215776392,-94546.74857303126,-326312.6730046079
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,487,2,-63508.28332019614,-0.0013040715260820561,0.0,0.0,-484367.7048978353,-94546.74857303126,-389820.95632480405
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,515,2,-66064.62596929322,-0.001282808271248412,0.0,0.0,-550432.3308671286,-94546.74857303126,-455885.5822940973
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,491,2,-59246.48373265519,-0.0012066493631905336,0.0,0.0,-609678.8145997837,-94546.74857303126,-515132.06602675247
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,514,2,-94546.74857303126,-0.0018394309060901024,0.0,0.0,-704225.563172815,-94546.74857303126,-609678.8145997837
