scenario_id,trade_date,exchange,symbol,signal_ts_ms,entry_ts_ms,exit_ts_ms,side,impulse_bps,snap_side,top5_imbalance,l2_l5_imbalance,level_weighted_imbalance,spread_bps,withdrawal_pressure,entry_price,exit_price,exit_reason,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_inr,cost200_inr,net_pnl_inr
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784022973.0,1784022974.0,1784022974.0,short,76.20894102611464,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.050454086781029264,1108.7,1110.3,stop,90,99927.0,99783.0,-144.0,82.66816225999999,165.33632451999998,-309.33632451999995
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023057.0,1784023058.0,1784023058.0,short,64.42723480268864,-1,-0.17647058823529413,-0.17654618473895584,-0.17636320737144068,1.8037518037522136,0.01558736006801757,1108.7,1110.3,stop,90,99927.0,99783.0,-144.0,82.66816225999999,165.33632451999998,-309.33632451999995
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023140.0,1784023141.0,1784023141.0,short,76.14903404531859,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.01558736006801757,1108.7,1110.3,stop,90,99927.0,99783.0,-144.0,82.66816225999999,165.33632451999998,-309.33632451999995
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023223.0,1784023224.0,1784023224.0,short,78.00615045002735,-1,-0.18637770897832817,-0.1863157894736842,-0.18653629693920454,1.8013149599211515,0.01558736006801757,1108.7,1110.3,stop,90,99927.0,99783.0,-144.0,82.66816225999999,165.33632451999998,-309.33632451999995
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023307.0,1784023308.0,1784023308.0,short,92.559008376083,-1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,1.798722906736626,0.01558736006801757,1110.1,1112.0,stop,90,100080.0,99908.99999999999,-171.00000000001455,82.683188534,165.366377068,-336.3663770680146
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023407.0,1784023408.0,1784023408.0,short,92.55174692386791,-1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,1.798722906736626,0.01558736006801757,1110.1,1112.0,stop,90,100080.0,99908.99999999999,-171.00000000001455,82.683188534,165.366377068,-336.3663770680146
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023511.0,1784023512.0,1784023512.0,short,76.17626449113457,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023611.0,1784023612.0,1784023612.0,short,76.18352594335408,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023711.0,1784023712.0,1784023712.0,short,76.19078739557139,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023811.0,1784023812.0,1784023812.0,short,76.19804884778647,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784023911.0,1784023912.0,1784023912.0,short,76.20531030000599,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024005.0,1784024006.0,1784024006.0,short,76.21166407069558,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.02852253280091272,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024088.0,1784024089.0,1784024089.0,short,77.94261274312264,-1,-0.18637770897832817,-0.1863157894736842,-0.18653629693920454,1.8013149599211515,0.02852253280091272,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024179.0,1784024180.0,1784024180.0,short,76.22437161207918,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024279.0,1784024280.0,1784024280.0,short,76.2325407458242,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024379.0,1784024380.0,1784024380.0,short,76.2398021980415,-1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,1.801639491938073,0.017588652482269502,1110.0,1112.0,stop,90,100080.0,99900.0,-180.0,82.68285187999999,165.36570375999997,-345.36570376
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024509.0,1784024510.0,1784024510.0,short,92.55083924233799,-1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,1.798722906736626,0.017588652482269502,1111.8,1115.8,stop,89,99306.2,98950.2,-356.0,82.5951648984,165.1903297968,-521.1903297968
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784024759.0,1784024760.0,1784024760.0,short,92.56899287288567,-1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,1.798722906736626,0.017588652482269502,1111.8,1115.8,stop,89,99306.2,98950.2,-356.0,82.5951648984,165.1903297968,-521.1903297968
P415_TOP5_ONLY_CONTROL,2026-01-01,NSE,INFY,1784025059.0,1784025060.0,1784025458.0,short,127.0463680031364,-1,-0.19169425218176347,-0.19167803547066847,-0.19168034164376516,1.7925965761409475,0.017588652482269502,1115.6,1115.8,horizon,89,99306.2,99288.4,-17.80000000000291,82.6078156076,165.2156312152,-183.01563121520292
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786615507.0,1786615508.0,1786615508.0,short,3.6349135935331844,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.11423462799245059,821.7,820.45,target,121,99274.45000000001,99425.70000000001,151.25,82.61081131089999,165.22162262179998,-13.97162262179998
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786615607.0,1786615608.0,1786615608.0,short,3.6300654260212895,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.11423462799245059,821.7,820.45,target,121,99274.45000000001,99425.70000000001,151.25,82.61081131089999,165.22162262179998,-13.97162262179998
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786615707.0,1786615708.0,1786615708.0,short,3.625217258507174,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.11423462799245059,821.7,820.45,target,121,99274.45000000001,99425.70000000001,151.25,82.61081131089999,165.22162262179998,-13.97162262179998
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786615807.0,1786615808.0,1786615808.0,short,3.6203690909930586,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.11423462799245059,821.7,820.45,target,121,99274.45000000001,99425.70000000001,151.25,82.61081131089999,165.22162262179998,-13.97162262179998
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786615907.0,1786615908.0,1786615908.0,short,3.615520923478943,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.11423462799245059,821.7,820.45,target,121,99274.45000000001,99425.70000000001,151.25,82.61081131089999,165.22162262179998,-13.97162262179998
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786617009.0,1786617010.0,1786617958.0,short,3.6143088816009694,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.17917477219207537,825.3,825.3,horizon,121,99861.29999999999,99861.29999999999,0.0,82.6666625756,165.3333251512,-165.3333251512
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,HDFCBANK,1786617259.0,1786617260.0,1786617958.0,short,3.6264293003851478,-1,-0.5663948747815958,-0.5663366336633663,-0.5663847753160117,1.2116071969470255,0.17917477219207537,825.3,825.3,horizon,121,99861.29999999999,99861.29999999999,0.0,82.6666625756,165.3333251512,-165.3333251512
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786613008.0,1786613009.0,1786613009.0,long,-17.765138380432255,1,0.4380896226415094,0.43802205145339124,0.43819731404958673,1.5370427297882376,0.07091004734350342,1303.6,1301.1,stop,76,99073.59999999999,98883.59999999999,-190.0,82.5769950232,165.1539900464,-355.1539900464
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786613341.0,1786613342.0,1786613342.0,long,-55.25857915716692,1,0.43112947658402206,0.43115828910396503,0.4310676682656047,1.5428527347068228,0.07091004734350342,1303.6,1301.1,stop,76,99073.59999999999,98883.59999999999,-190.0,82.5769950232,165.1539900464,-355.1539900464
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786613991.0,1786613992.0,1786613992.0,long,-13.809658245288459,1,0.45711952082766133,0.45695772909595805,0.4573459433028419,1.5364523315667629,0.08186144896879957,1303.6,1301.1,stop,76,99073.59999999999,98883.59999999999,-190.0,82.5769950232,165.1539900464,-355.1539900464
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614158.0,1786614159.0,1786614159.0,long,-55.30844459719408,1,0.43112947658402206,0.43115828910396503,0.4310676682656047,1.5428527347068228,0.08186144896879957,1303.6,1301.1,stop,76,99073.59999999999,98883.59999999999,-190.0,82.5769950232,165.1539900464,-355.1539900464
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614241.0,1786614242.0,1786614242.0,long,-13.82500145760579,1,0.45711952082766133,0.45695772909595805,0.4573459433028419,1.5364523315667629,0.08186144896879957,1303.6,1301.1,stop,76,99073.59999999999,98883.59999999999,-190.0,82.5769950232,165.1539900464,-355.1539900464
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614408.0,1786614409.0,1786614409.0,long,-55.32455497012756,1,0.43112947658402206,0.43115828910396503,0.4310676682656047,1.5428527347068228,0.08186144896879957,1303.6,1301.1,stop,76,99073.59999999999,98883.59999999999,-190.0,82.5769950232,165.1539900464,-355.1539900464
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614494.0,1786614495.0,1786614495.0,long,-30.749331803103797,1,0.4380727165237954,0.4381909547738693,0.43788640939488693,1.5390534821071034,0.07680945347119646,1301.3,1296.2,stop,76,98898.8,98511.2,-387.6000000000058,82.55128246000001,165.10256492000002,-552.7025649200059
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614577.0,1786614578.0,1786614578.0,long,-64.47908259864965,1,0.4326735433509897,0.4325434439178515,0.43293114818161826,1.5442822948038413,0.07680945347119646,1301.3,1296.2,stop,76,98898.8,98511.2,-387.6000000000058,82.55128246000001,165.10256492000002,-552.7025649200059
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614661.0,1786614662.0,1786614662.0,long,-17.663106018528385,1,0.4380896226415094,0.43802205145339124,0.43819731404958673,1.5370427297882376,0.07680945347119646,1301.3,1296.2,stop,76,98898.8,98511.2,-387.6000000000058,82.55128246000001,165.10256492000002,-552.7025649200059
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614744.0,1786614745.0,1786614745.0,long,-30.764675015420018,1,0.4380727165237954,0.4381909547738693,0.43788640939488693,1.5390534821071034,0.07680945347119646,1301.3,1296.2,stop,76,98898.8,98511.2,-387.6000000000058,82.55128246000001,165.10256492000002,-552.7025649200059
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614827.0,1786614828.0,1786614828.0,long,-64.49442581096476,1,0.4326735433509897,0.4325434439178515,0.43293114818161826,1.5442822948038413,0.07680945347119646,1301.3,1296.2,stop,76,98898.8,98511.2,-387.6000000000058,82.55128246000001,165.10256492000002,-552.7025649200059
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614911.0,1786614912.0,1786614912.0,long,-17.647762806213272,1,0.4380896226415094,0.43802205145339124,0.43819731404958673,1.5370427297882376,0.07680945347119646,1301.3,1296.2,stop,76,98898.8,98511.2,-387.6000000000058,82.55128246000001,165.10256492000002,-552.7025649200059
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786614999.0,1786615000.0,1786615000.0,long,-36.058083264544074,1,0.44280614620518394,0.44274406332453825,0.4429321222669423,1.539882968894714,0.17912100077493634,1299.6,1301.6,target,76,98769.59999999999,98921.59999999999,152.0,82.55792502719999,165.11585005439997,-13.11585005439997
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615083.0,1786615084.0,1786615084.0,long,-30.709439451080954,1,0.4380727165237954,0.4381909547738693,0.43788640939488693,1.5390534821071034,0.17912100077493634,1299.6,1301.6,target,76,98769.59999999999,98921.59999999999,152.0,82.55792502719999,165.11585005439997,-13.11585005439997
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615166.0,1786615167.0,1786615167.0,long,-64.51513914759177,1,0.4326735433509897,0.4325434439178515,0.43293114818161826,1.5442822948038413,0.17912100077493634,1299.6,1301.6,target,76,98769.59999999999,98921.59999999999,152.0,82.55792502719999,165.11585005439997,-13.11585005439997
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615249.0,1786615250.0,1786615250.0,long,-36.07342647686029,1,0.44280614620518394,0.44274406332453825,0.4429321222669423,1.539882968894714,0.17912100077493634,1299.6,1301.6,target,76,98769.59999999999,98921.59999999999,152.0,82.55792502719999,165.11585005439997,-13.11585005439997
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615333.0,1786615334.0,1786615334.0,long,-30.694096238764736,1,0.4380727165237954,0.4381909547738693,0.43788640939488693,1.5390534821071034,0.17912100077493634,1299.6,1301.6,target,76,98769.59999999999,98921.59999999999,152.0,82.55792502719999,165.11585005439997,-13.11585005439997
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615416.0,1786615417.0,1786615417.0,long,-64.53048235991021,1,0.4326735433509897,0.4325434439178515,0.43293114818161826,1.5442822948038413,0.17912100077493634,1299.6,1301.6,target,76,98769.59999999999,98921.59999999999,152.0,82.55792502719999,165.11585005439997,-13.11585005439997
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615498.0,1786615499.0,1786615499.0,long,-36.14707389597904,1,0.44280614620518394,0.44274406332453825,0.4429321222669423,1.539882968894714,0.12317980800345163,1301.8,1295.0,stop,76,98936.8,98420.0,-516.8000000000029,82.5504324608,165.1008649216,-681.9008649216029
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615642.0,1786615643.0,1786615643.0,long,-33.060019577939585,1,0.4539057002111189,0.4538203860264795,0.45406345174535456,1.539408866995424,0.08450704225352113,1301.8,1295.0,stop,76,98936.8,98420.0,-516.8000000000029,82.5504324608,165.1008649216,-681.9008649216029
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615725.0,1786615726.0,1786615726.0,long,-39.939148819954085,1,0.44272445820433437,0.44280701754385965,0.44254736299651465,1.5404760070865398,0.08450704225352113,1301.8,1295.0,stop,76,98936.8,98420.0,-516.8000000000029,82.5504324608,165.1008649216,-681.9008649216029
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615809.0,1786615810.0,1786615810.0,long,-13.818097012063824,1,0.45711952082766133,0.45695772909595805,0.4573459433028419,1.5364523315667629,0.08450704225352113,1301.8,1295.0,stop,76,98936.8,98420.0,-516.8000000000029,82.5504324608,165.1008649216,-681.9008649216029
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615892.0,1786615893.0,1786615893.0,long,-33.0753627902558,1,0.4539057002111189,0.4538203860264795,0.45406345174535456,1.539408866995424,0.08450704225352113,1301.8,1295.0,stop,76,98936.8,98420.0,-516.8000000000029,82.5504324608,165.1008649216,-681.9008649216029
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786615984.0,1786615985.0,1786615985.0,long,-33.08150007518273,1,0.4539057002111189,0.4538203860264795,0.45406345174535456,1.539408866995424,0.08450704225352113,1299.3,1302.0,target,76,98746.8,98952.0,205.1999999999971,82.55752531280001,165.11505062560002,40.08494937439707
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786616109.0,1786616110.0,1786616110.0,long,-33.00938697729406,1,0.4539057002111189,0.4538203860264795,0.45406345174535456,1.539408866995424,0.08450704225352113,1299.3,1302.0,target,76,98746.8,98952.0,205.1999999999971,82.55752531280001,165.11505062560002,40.08494937439707
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786616234.0,1786616235.0,1786616235.0,long,-33.09684328749785,1,0.4539057002111189,0.4538203860264795,0.45406345174535456,1.539408866995424,0.08450704225352113,1299.3,1302.0,target,76,98746.8,98952.0,205.1999999999971,82.55752531280001,165.11505062560002,40.08494937439707
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786616359.0,1786616360.0,1786616360.0,long,-32.99404376497894,1,0.4539057002111189,0.4538203860264795,0.45406345174535456,1.539408866995424,0.08450704225352113,1299.3,1302.0,target,76,98746.8,98952.0,205.1999999999971,82.55752531280001,165.11505062560002,40.08494937439707
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786616492.0,1786616493.0,1786616493.0,long,-39.985945617517785,1,0.44272445820433437,0.44280701754385965,0.44254736299651465,1.5404760070865398,0.08450704225352113,1298.9,1302.0,target,76,98716.40000000001,98952.0,235.59999999999127,82.55547617040001,165.11095234080003,70.48904765919124
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786616659.0,1786616660.0,1786616660.0,long,-36.07496079809369,1,0.44280614620518394,0.44274406332453825,0.4429321222669423,1.539882968894714,0.08450704225352113,1298.9,1302.0,target,76,98716.40000000001,98952.0,235.59999999999127,82.55547617040001,165.11095234080003,70.48904765919124
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786616825.0,1786616826.0,1786616826.0,long,-10.779373812818127,1,0.45307626878366886,0.4530848329048843,0.4531138419885867,1.5359803394520042,0.08450704225352113,1298.9,1302.0,target,76,98716.40000000001,98952.0,235.59999999999127,82.55547617040001,165.11095234080003,70.48904765919124
P415_TOP5_ONLY_CONTROL,2026-02-02,NSE,RELIANCE,1786617059.0,1786617060.0,1786617458.0,long,-10.76479776111805,1,0.45307626878366886,0.4530848329048843,0.4531138419885867,1.5359803394520042,0.08450704225352113,1302.2,1302.0,horizon,76,98967.2,98952.0,-15.19999999999709,82.5723815952,165.1447631904,-180.3447631903971
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033489.0,1789033490.0,1789033490.0,short,25.6371054936122,-1,-0.5652797704447633,-0.5652032520325203,-0.5653496395824561,1.2199585214105493,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033560.0,1789033561.0,1789033561.0,short,78.18332591327692,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033632.0,1789033633.0,1789033633.0,short,47.618406954954565,-1,-0.5665940450254175,-0.5667489711934156,-0.5663122800989991,1.2172854534377242,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033703.0,1789033704.0,1789033704.0,short,48.27642721904502,-1,-0.5720319099014547,-0.5720616911895055,-0.5719884884198987,1.217211368754461,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033846.0,1789033847.0,1789033847.0,short,38.45993904139311,-1,-0.5751970891449363,-0.5752577319587628,-0.5751904417185248,1.2183978068828396,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033917.0,1789033918.0,1789033918.0,short,64.8015420668191,-1,-0.5758120041909893,-0.5759117896522477,-0.575667772518063,1.2152144853569415,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789033993.0,1789033994.0,1789033994.0,short,73.38393647780438,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034065.0,1789034066.0,1789034066.0,short,48.267865617095396,-1,-0.5720319099014547,-0.5720616911895055,-0.5719884884198987,1.217211368754461,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034136.0,1789034137.0,1789034137.0,short,92.25248408765152,-1,-0.5652421652421652,-0.5653858572812399,-0.5650812072203607,1.211900866509395,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034208.0,1789034209.0,1789034209.0,short,38.44159275150139,-1,-0.5751970891449363,-0.5752577319587628,-0.5751904417185248,1.2183978068828396,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034279.0,1789034280.0,1789034280.0,short,64.78441886291986,-1,-0.5758120041909893,-0.5759117896522477,-0.575667772518063,1.2152144853569415,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034351.0,1789034352.0,1789034352.0,short,25.679913503358076,-1,-0.5652797704447633,-0.5652032520325203,-0.5653496395824561,1.2199585214105493,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034422.0,1789034423.0,1789034423.0,short,78.22613392302502,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034507.0,1789034508.0,1789034508.0,short,73.35947475795024,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034607.0,1789034608.0,1789034608.0,short,73.3545824139803,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034707.0,1789034708.0,1789034708.0,short,73.34846698401564,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034807.0,1789034808.0,1789034808.0,short,73.3435746400457,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789034907.0,1789034908.0,1789034908.0,short,73.33868229607354,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789035005.0,1789035006.0,1789035006.0,short,78.25548798684912,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.053241734650064404,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789035088.0,1789035089.0,1789035089.0,short,92.28795358144026,-1,-0.5652421652421652,-0.5653858572812399,-0.5650812072203607,1.211900866509395,0.053241734650064404,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789035179.0,1789035180.0,1789035180.0,short,78.26404958879651,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.004611192622091804,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_TOP5_ONLY_CONTROL,2026-03-02,NSE,HDFCBANK,1789035279.0,1789035280.0,1789035280.0,short,78.26894193276868,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.004611192622091804,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
