phase296_variant_id,feed_profile,strategy_family,spread_regime,daily_event_limit,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scheduled_event_rows,best_scenario_id,above12_sparse_survivor,robust_portfolio_survivor,positive_but_below12,too_sparse_for_sparse_diagnostic,too_sparse_for_portfolio_claim,preserve_as_raw_book_state_clue,current_proxy_sweep_acceptance_closed
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.0652614974731005,-0.0453720981716337,-0.025482698870167,-172.91831376184751,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,169,2,0,0,0,0,-0.0660338228869834,-0.0459090460789903,-0.0257842692709973,-172.91831376184751,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,169,2,0,0,0,0,-0.0660338228869834,-0.0459090460789903,-0.0257842692709973,-172.91831376184751,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,good_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,503,6,0,0,0,0,-0.1480950880335009,-0.0869936873805411,-0.0258922867275813,-180.8350184148539,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,503,6,0,0,0,0,-0.1480950880335009,-0.0869936873805411,-0.0258922867275813,-180.8350184148539,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,505,6,0,0,0,0,-0.1195618829079747,-0.072727084817778,-0.0258922867275813,-180.8350184148539,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,90,2,0,0,0,0,-1.2263795437012246,-0.6265397059668215,-0.0266998682324185,-95.35667225863762,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H6,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,6,2,155,2,0,0,0,0,-0.035202289379396,-0.0318309598368228,-0.0284596302942497,-175.04931331780583,2,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.0694250851536938,-0.0490960301088329,-0.028766975063972,-127.85322250654248,2,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,110,2,0,0,0,0,-0.0706873594292155,-0.0499886852017208,-0.029290010974226,-127.85322250654248,2,P271_P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,110,2,0,0,0,0,-0.0706873594292155,-0.0499886852017208,-0.029290010974226,-127.85322250654248,2,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,stressed_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,6,2,268,4,0,0,0,0,-0.2325301570648238,-0.1314360827417932,-0.0303420084187625,-126.4250350781774,2,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,79,2,0,0,0,0,-1.3971412523178508,-0.713779411860936,-0.0304175714040211,-95.35667225863762,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,1,2,505,6,0,0,0,0,-0.1345917661031466,-0.0827165465878804,-0.0308413270726142,-215.39974463413117,3,P271_P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,172,2,0,0,0,0,-0.0886164969045413,-0.0601697451203124,-0.0317229933360836,-216.5220180081897,1,P271_P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,170,2,0,0,0,0,-0.0778350846530593,-0.0549656448377249,-0.0320962050223904,-216.5220180081897,1,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,169,2,0,0,0,0,-0.0782956472841425,-0.0552908853397232,-0.032286123395304,-216.5220180081897,1,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,168,2,0,0,0,0,-0.042471858777161,-0.0374750807391947,-0.0324783027012284,-216.5220180081897,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,168,2,0,0,0,0,-0.042471858777161,-0.0374750807391947,-0.0324783027012284,-216.5220180081897,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,168,2,0,0,0,0,-0.078761692803691,-0.0556199977524597,-0.0324783027012284,-216.5220180081897,1,P271_P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,3,2,478,5,0,0,0,0,-0.1467580778924576,-0.0909175844884123,-0.0350770910843669,-240.80701419029688,3,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,stressed_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,1,2,268,6,0,0,0,0,-0.1240583657436802,-0.0802695570871057,-0.0364807484305312,-131.73603599914068,6,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,163,2,0,0,0,0,-0.1953621227444525,-0.1160244714999525,-0.0366868202554525,-237.29967069995104,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,451,6,0,0,0,0,-0.1497708164404275,-0.0935618753282822,-0.0373529342161368,-257.9131172066591,3,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.0565126137496151,-0.0471619486160128,-0.0378112834824105,-250.57477545883188,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.0565126137496151,-0.0471619486160128,-0.0378112834824105,-250.57477545883188,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.0565126137496151,-0.0471619486160128,-0.0378112834824105,-250.57477545883188,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,stressed_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,6,2,103,2,0,0,0,0,-0.0581801718975732,-0.0493188843953885,-0.0404575968932038,-165.3624,1,P271_P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,stressed_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,1,2,228,6,0,0,0,0,-0.1429026744642392,-0.0924624012016028,-0.0420221279389664,-131.73603599914068,6,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,113,2,0,0,0,0,-0.0865989611838471,-0.0664498092809761,-0.0463006573781052,-207.61802713197977,2,P271_P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.104584173027556,-0.0759710659697352,-0.0473579589119143,-321.35757833084773,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,167,2,0,0,0,0,-0.0849465952041804,-0.0671882813745926,-0.0494299675450047,-327.5716103180872,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H1,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,1,2,319,6,0,0,0,0,-1.8926289666183391,-0.9727369880753598,-0.0528450095323804,-239.06075740838756,3,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,110,2,0,0,0,0,-1.738790716443822,-0.896355707399558,-0.0539206983552939,-235.3681277413624,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,3,2,486,6,0,0,0,0,-0.0917691122794108,-0.074087768604839,-0.0564064249302671,-391.7112842379662,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,2,459,5,0,0,0,0,-0.105733624722241,-0.0811882531414597,-0.0566428815606783,-393.35334417137744,5,P271_P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H6,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,459,5,0,0,0,0,-0.1464375583051669,-0.1022669451666421,-0.0580963320281174,-405.752160196376,3,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,116,2,0,0,0,0,-0.1650130585647818,-0.1118262472181738,-0.0586394358715658,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,235,5,0,0,0,0,-0.5149173086430827,-0.2873602113159008,-0.0598031139887188,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H6,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,234,5,0,0,0,0,-0.5149173086430827,-0.2873602113159008,-0.0598031139887188,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,237,5,0,0,0,0,-0.4297102080513695,-0.2447566610200441,-0.0598031139887188,-215.9556894037069,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H6,disconnect_scenario,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,6,2,98,2,0,0,0,0,-0.542329605525734,-0.3014241284858788,-0.0605186514460237,-235.35031117898137,1,P271_P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.1709063820849526,-0.11582004176168,-0.0607337014384074,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.1709063820849526,-0.11582004176168,-0.0607337014384074,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.1709063820849526,-0.11582004176168,-0.0607337014384074,-269.9275619484777,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,1,2,115,2,0,0,0,0,-0.0815482660360333,-0.0719101860635969,-0.0622721060911605,-284.1782619239468,2,P271_P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,3,2,491,6,0,0,0,0,-0.0793828049842218,-0.0715108745082788,-0.0636389440323357,-444.4624662575831,3,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,176,2,0,0,0,0,-0.1025573282993763,-0.0832329687507921,-0.0639086092022079,-446.34584204716685,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H3,disconnect_scenario,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,3,2,147,2,0,0,0,0,-0.159907235874492,-0.1120090880826621,-0.0641109402908322,-373.98048502985466,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1,1,0,1
P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,stressed_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,2,454,6,0,0,0,0,-0.1441748256056106,-0.1049084904992621,-0.0656421553929135,-455.8483013396777,6,P271_P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,0,0,0,1,1,0,1
