scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,repair_family,primary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,phase292_variant_id,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,62,1,61,0,61,0,1,1,2,1,8,-199.49793835091398,-0.19949793835091398,-6.28418505805379,1,0,50000.0,0.5,0.49193548387096775,-199.49793835091398,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,62,2,60,4,56,0,1,1,2,2,8,-249.45546146050694,-0.24945546146050696,-7.857847036005969,1,0,100000.0,1.0,0.9758064516129032,-249.45546146050694,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,62,1,61,0,61,0,1,1,2,1,8,-398.99587670182797,-0.39899587670182796,-12.56837011610758,1,0,100000.0,1.0,0.9838709677419355,-398.99587670182797,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,62,2,60,4,56,0,1,1,2,2,8,-249.45546146050694,-0.24945546146050696,-7.857847036005969,1,0,100000.0,1.0,0.9758064516129032,-249.45546146050694,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,62,1,61,0,61,0,1,1,2,1,8,-214.15256103906708,-0.21415256103906707,-6.745805672730613,1,0,50000.0,0.5,0.49193548387096775,-214.15256103906708,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,62,2,60,4,56,0,1,1,2,2,8,-260.2904794779727,-0.26029047947797274,-8.199150103556141,1,0,100000.0,1.0,0.9758064516129032,-260.2904794779727,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,62,1,61,0,61,0,1,1,2,1,8,-428.30512207813416,-0.42830512207813415,-13.491611345461227,1,0,100000.0,1.0,0.9838709677419355,-428.30512207813416,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,62,2,60,4,56,0,1,1,2,2,8,-260.2904794779727,-0.26029047947797274,-8.199150103556141,1,0,100000.0,1.0,0.9758064516129032,-260.2904794779727,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,62,P292_EXHAUSTION_BREADTH_P55_S45_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,100000.0,50000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-167.12128165214546,-0.16712128165214546,-5.264320372042582,1,0,50000.0,0.5,0.49833333333333335,-167.12128165214546,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,100000.0,50000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-397.1005683073649,-0.39710056830736484,-12.508667901681992,1,0,100000.0,1.0,0.935,-397.1005683073649,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,100000.0,100000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-334.2425633042909,-0.3342425633042909,-10.528640744085164,1,0,100000.0,1.0,0.9966666666666667,-334.2425633042909,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,100000.0,100000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-397.1005683073649,-0.39710056830736484,-12.508667901681992,1,0,100000.0,1.0,0.935,-397.1005683073649,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,100000.0,50000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-177.1487011894176,-0.1771487011894176,-5.580184087466654,1,0,50000.0,0.5,0.49833333333333335,-177.1487011894176,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,100000.0,50000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-424.6003669540754,-0.42460036695407544,-13.374911559053377,1,0,100000.0,1.0,0.935,-424.6003669540754,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-354.2974023788352,-0.3542974023788352,-11.160368174933309,1,0,100000.0,1.0,0.9966666666666667,-354.2974023788352,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-424.6003669540754,-0.42460036695407544,-13.374911559053377,1,0,100000.0,1.0,0.935,-424.6003669540754,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,50000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-167.12128165214546,-0.16712128165214546,-5.264320372042582,1,0,50000.0,0.5,0.49833333333333335,-167.12128165214546,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,50000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-397.1005683073649,-0.39710056830736484,-12.508667901681992,1,0,100000.0,1.0,0.935,-397.1005683073649,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,100000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-334.2425633042909,-0.3342425633042909,-10.528640744085164,1,0,100000.0,1.0,0.9966666666666667,-334.2425633042909,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,100000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-397.1005683073649,-0.39710056830736484,-12.508667901681992,1,0,100000.0,1.0,0.935,-397.1005683073649,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,50000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-177.1487011894176,-0.1771487011894176,-5.580184087466654,1,0,50000.0,0.5,0.49833333333333335,-177.1487011894176,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,50000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-424.6003669540754,-0.42460036695407544,-13.374911559053377,1,0,100000.0,1.0,0.935,-424.6003669540754,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,100000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,-354.2974023788352,-0.3542974023788352,-11.160368174933309,1,0,100000.0,1.0,0.9966666666666667,-354.2974023788352,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,100000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,-424.6003669540754,-0.42460036695407544,-13.374911559053377,1,0,100000.0,1.0,0.935,-424.6003669540754,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,2.7860415430319385,0.0027860415430319384,0.08776030860550606,1,0,50000.0,0.5,0.49833333333333335,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,68.86349743272464,0.06886349743272464,2.1692001691308263,1,0,100000.0,1.0,0.935,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,5.572083086063877,0.005572083086063877,0.17552061721101211,1,0,100000.0,1.0,0.9966666666666667,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,68.86349743272464,0.06886349743272464,2.1692001691308263,1,0,100000.0,1.0,0.935,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,8,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,12.813461080304105,0.012813461080304105,0.4036240240295793,1,0,50000.0,0.5,0.49833333333333335,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,96.36329607943514,0.09636329607943515,3.0354438265022075,1,0,100000.0,1.0,0.935,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,300,1,299,36,263,0,1,1,1,1,8,25.62692216060821,0.02562692216060821,0.8072480480591586,1,0,100000.0,1.0,0.9966666666666667,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,300,2,298,69,229,0,1,1,1,1,8,96.36329607943514,0.09636329607943515,3.0354438265022075,1,0,100000.0,1.0,0.935,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,ORIG,10,300,P292_EXHAUSTION_BREADTH_P55_S45_I45_ANYSPREAD_ALL_ORIG_H10,1,1,0,0,0,0,0,0
