horizon_sec,trade_date,exchange,symbol,split_role,rows,label_available_rows,label_file,bytes
15,2026-07-08,NSE,ITC,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,28829
15,2026-07-08,NSE,JUNIORBEES,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,34108
15,2026-07-08,NSE,KOTAKBANK,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,29971
15,2026-07-08,NSE,LT,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=LT\receive_flow_labels.parquet,33905
15,2026-07-08,NSE,M&M,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,33823
15,2026-07-08,NSE,MARUTI,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,32082
15,2026-07-08,NSE,NESTLEIND,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,31607
15,2026-07-08,NSE,NIFTYBEES,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,31043
15,2026-07-08,NSE,ONGC,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,32022
15,2026-07-08,NSE,RELIANCE,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,30749
15,2026-07-08,NSE,SBIN,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,31894
15,2026-07-08,NSE,SUNPHARMA,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,32687
15,2026-07-08,NSE,TCS,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,33132
15,2026-07-08,NSE,TECHM,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,32541
15,2026-07-08,NSE,ULTRACEMCO,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,31016
15,2026-07-08,NSE,WIPRO,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,32752
15,2026-07-09,NSE,ADANIPORTS,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,43605
15,2026-07-09,NSE,AXISBANK,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,40976
15,2026-07-09,NSE,BAJAJ-AUTO,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,41190
15,2026-07-09,NSE,BANKBEES,train,860,859,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,44835
15,2026-07-09,NSE,BHARTIARTL,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,42987
15,2026-07-09,NSE,BPCL,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,34302
15,2026-07-09,NSE,BRITANNIA,train,858,857,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,35631
15,2026-07-09,NSE,CIPLA,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,35554
15,2026-07-09,NSE,DRREDDY,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,42839
15,2026-07-09,NSE,GOLDBEES,train,860,859,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,33630
15,2026-07-09,NSE,HCLTECH,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,40264
15,2026-07-09,NSE,HDFCBANK,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,42236
15,2026-07-09,NSE,HINDUNILVR,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,44378
15,2026-07-09,NSE,ICICIBANK,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,39597
15,2026-07-09,NSE,INFY,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,41249
15,2026-07-09,NSE,ITBEES,train,860,859,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,27272
15,2026-07-09,NSE,ITC,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,28899
15,2026-07-09,NSE,JUNIORBEES,train,860,859,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,44447
15,2026-07-09,NSE,KOTAKBANK,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,38934
15,2026-07-09,NSE,LT,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=LT\receive_flow_labels.parquet,45166
15,2026-07-09,NSE,M&M,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,43650
15,2026-07-09,NSE,MARUTI,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,37130
15,2026-07-09,NSE,NESTLEIND,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,42033
15,2026-07-09,NSE,NIFTYBEES,train,860,859,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,40527
15,2026-07-09,NSE,ONGC,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,43203
15,2026-07-09,NSE,RELIANCE,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,42501
15,2026-07-09,NSE,SBIN,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,38427
15,2026-07-09,NSE,SUNPHARMA,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,39537
15,2026-07-09,NSE,TCS,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,44762
15,2026-07-09,NSE,TECHM,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,40902
15,2026-07-09,NSE,ULTRACEMCO,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,33220
15,2026-07-09,NSE,WIPRO,train,859,858,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,41665
15,2026-07-10,NSE,ADANIPORTS,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,62377
15,2026-07-10,NSE,AXISBANK,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,61512
15,2026-07-10,NSE,BAJAJ-AUTO,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,65569
15,2026-07-10,NSE,BANKBEES,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,69271
15,2026-07-10,NSE,BHARTIARTL,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,63443
15,2026-07-10,NSE,BPCL,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,46711
15,2026-07-10,NSE,BRITANNIA,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,50721
15,2026-07-10,NSE,CIPLA,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,63039
15,2026-07-10,NSE,DRREDDY,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,65771
15,2026-07-10,NSE,GOLDBEES,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,51057
15,2026-07-10,NSE,HCLTECH,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,64530
15,2026-07-10,NSE,HDFCBANK,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,56138
15,2026-07-10,NSE,HINDUNILVR,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,61630
15,2026-07-10,NSE,ICICIBANK,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,57763
15,2026-07-10,NSE,INFY,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,61327
15,2026-07-10,NSE,ITBEES,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,35266
15,2026-07-10,NSE,ITC,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,42532
15,2026-07-10,NSE,JUNIORBEES,train,1501,1500,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,67338
15,2026-07-10,NSE,KOTAKBANK,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,50888
15,2026-07-10,NSE,LT,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_labels.parquet,66543
15,2026-07-10,NSE,M&M,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,61561
15,2026-07-10,NSE,MARUTI,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,59745
15,2026-07-10,NSE,NESTLEIND,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,63168
15,2026-07-10,NSE,NIFTYBEES,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,54810
15,2026-07-10,NSE,ONGC,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,62377
15,2026-07-10,NSE,RELIANCE,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,55479
15,2026-07-10,NSE,SBIN,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,61240
15,2026-07-10,NSE,SUNPHARMA,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,66618
15,2026-07-10,NSE,TCS,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,69967
15,2026-07-10,NSE,TECHM,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,65092
15,2026-07-10,NSE,ULTRACEMCO,train,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,50886
15,2026-07-10,NSE,WIPRO,train,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,63406
15,2026-07-13,NSE,ADANIPORTS,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,67798
15,2026-07-13,NSE,AXISBANK,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,62925
15,2026-07-13,NSE,BAJAJ-AUTO,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,71240
15,2026-07-13,NSE,BANKBEES,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,68654
15,2026-07-13,NSE,BHARTIARTL,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,63078
15,2026-07-13,NSE,BPCL,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,46106
15,2026-07-13,NSE,BRITANNIA,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,46727
15,2026-07-13,NSE,CIPLA,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,60632
15,2026-07-13,NSE,DRREDDY,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,63820
15,2026-07-13,NSE,GOLDBEES,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,50435
15,2026-07-13,NSE,HCLTECH,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,70806
15,2026-07-13,NSE,HDFCBANK,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,65531
15,2026-07-13,NSE,HINDUNILVR,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,65233
15,2026-07-13,NSE,ICICIBANK,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,64938
15,2026-07-13,NSE,INFY,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,70083
15,2026-07-13,NSE,ITBEES,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,47841
15,2026-07-13,NSE,ITC,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,38528
15,2026-07-13,NSE,JUNIORBEES,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,69538
15,2026-07-13,NSE,KOTAKBANK,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,55782
15,2026-07-13,NSE,LT,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_labels.parquet,68583
15,2026-07-13,NSE,M&M,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,71791
15,2026-07-13,NSE,MARUTI,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,62437
15,2026-07-13,NSE,NESTLEIND,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,65714
15,2026-07-13,NSE,NIFTYBEES,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,65970
15,2026-07-13,NSE,ONGC,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,64490
15,2026-07-13,NSE,RELIANCE,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,58444
15,2026-07-13,NSE,SBIN,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,59736
15,2026-07-13,NSE,SUNPHARMA,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,67499
15,2026-07-13,NSE,TCS,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,71918
15,2026-07-13,NSE,TECHM,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,72259
15,2026-07-13,NSE,ULTRACEMCO,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,50248
15,2026-07-13,NSE,WIPRO,validation,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,70492
15,2026-07-14,NSE,ADANIPORTS,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,69194
15,2026-07-14,NSE,AXISBANK,test_untouched,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,68302
15,2026-07-14,NSE,BAJAJ-AUTO,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,70035
15,2026-07-14,NSE,BANKBEES,test_untouched,1501,1499,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,68314
15,2026-07-14,NSE,BHARTIARTL,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,68006
15,2026-07-14,NSE,BPCL,test_untouched,1504,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,51773
15,2026-07-14,NSE,BRITANNIA,test_untouched,1501,1500,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,58661
15,2026-07-14,NSE,CIPLA,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,69060
15,2026-07-14,NSE,DRREDDY,test_untouched,1501,1500,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,59853
15,2026-07-14,NSE,GOLDBEES,test_untouched,1502,1500,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,50546
15,2026-07-14,NSE,HCLTECH,test_untouched,1504,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,70634
15,2026-07-14,NSE,HDFCBANK,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,67055
15,2026-07-14,NSE,HINDUNILVR,test_untouched,1500,1499,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,70573
15,2026-07-14,NSE,ICICIBANK,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,67294
15,2026-07-14,NSE,INFY,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,65902
15,2026-07-14,NSE,ITBEES,test_untouched,1501,1499,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,42859
15,2026-07-14,NSE,ITC,test_untouched,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,47200
15,2026-07-14,NSE,JUNIORBEES,test_untouched,1501,1499,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,71824
15,2026-07-14,NSE,KOTAKBANK,test_untouched,1504,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,59025
15,2026-07-14,NSE,LT,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_labels.parquet,68584
15,2026-07-14,NSE,M&M,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,70754
15,2026-07-14,NSE,MARUTI,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,61130
15,2026-07-14,NSE,NESTLEIND,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,65434
