phase294_variant_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scenario_id,best_notional_turnover_x_initial_capital,best_avg_open_notional_utilization,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,positive_but_below12,continuation_survivor,robust_continuation_survivor,too_sparse_for_sparse_diagnostic,too_sparse_for_portfolio_claim,current_event_universe_exhausted_for_acceptance
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,4,47,2,0,0,0,0,-8.424522963970613,-5.9756392433206,-4.212261481985307,-133.72258672969227,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4893617021276595,3,45,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,4,47,2,0,0,0,0,-8.424522963970613,-5.9756392433206,-4.212261481985307,-133.72258672969227,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4893617021276595,3,45,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,4,161,2,0,0,0,0,-9.48786294353288,-6.244599040183292,-4.74393147176644,-150.60099910369652,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4968944099378882,21,159,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,4,161,2,0,0,0,0,-9.48786294353288,-6.244599040183292,-4.74393147176644,-150.60099910369652,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4968944099378882,21,159,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,4,47,2,0,0,0,0,-9.48786294353288,-6.293826874822477,-4.74393147176644,-150.60099910369652,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4893617021276595,3,45,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,4,47,2,0,0,0,0,-9.48786294353288,-6.293826874822477,-4.74393147176644,-150.60099910369652,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4893617021276595,3,45,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,4,18,2,0,0,0,0,-11.69526999763161,-11.076732256598884,-5.229097257783079,-145.25270160508552,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4722222222222222,2,16,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,4,18,2,0,0,0,0,-11.69526999763161,-11.076732256598884,-5.229097257783079,-145.25270160508552,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4722222222222222,2,16,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,4,12,2,0,0,0,0,-11.70336236109144,-11.084753334352062,-5.233072153806342,-145.3631153835095,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4583333333333333,2,10,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,4,12,2,0,0,0,0,-11.70336236109144,-11.084753334352062,-5.233072153806342,-145.3631153835095,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4583333333333333,2,10,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,4,11,2,0,0,0,0,-11.705165968654372,-11.086541053918822,-5.233958069591637,-145.38772415532327,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4545454545454545,2,9,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,4,11,2,0,0,0,0,-11.705165968654372,-11.086541053918822,-5.233958069591637,-145.38772415532327,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4545454545454545,2,9,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,5,4,152,2,0,0,0,0,-10.58373948249514,-7.006019667943679,-5.29186974124757,-167.99586480151018,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4967105263157895,20,151,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,5,4,152,2,0,0,0,0,-10.58373948249514,-7.006019667943679,-5.29186974124757,-167.99586480151018,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4967105263157895,20,151,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,5,4,38,2,0,0,0,0,-10.58373948249514,-7.055247502582864,-5.29186974124757,-167.99586480151018,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4868421052631579,2,37,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,5,4,38,2,0,0,0,0,-10.58373948249514,-7.055247502582864,-5.29186974124757,-167.99586480151018,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4868421052631579,2,37,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,4,161,2,0,0,0,0,-10.882873356359132,-6.662033790788988,-5.441436678179566,-172.74402152951006,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4968944099378882,21,159,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,4,161,2,0,0,0,0,-10.882873356359132,-6.662033790788988,-5.441436678179566,-172.74402152951006,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4968944099378882,21,159,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,4,47,2,0,0,0,0,-10.882873356359132,-6.711261625428174,-5.441436678179566,-172.74402152951006,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4893617021276595,3,45,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,4,47,2,0,0,0,0,-10.882873356359132,-6.711261625428174,-5.441436678179566,-172.74402152951006,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4893617021276595,3,45,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,4,18,2,0,0,0,0,-13.240327012122274,-12.456883609308367,-5.836720103247231,-162.13111397908975,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4722222222222222,2,16,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,4,18,2,0,0,0,0,-13.240327012122274,-12.456883609308367,-5.836720103247231,-162.13111397908975,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4722222222222222,2,16,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,4,12,2,0,0,0,0,-13.248419375582108,-12.464904687061548,-5.840694999270495,-162.24152775751375,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4583333333333333,2,10,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,4,12,2,0,0,0,0,-13.248419375582108,-12.464904687061548,-5.840694999270495,-162.24152775751375,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4583333333333333,2,10,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,4,11,2,0,0,0,0,-13.250222983145036,-12.466692406628308,-5.841580915055789,-162.2661365293275,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4545454545454545,2,9,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,4,11,2,0,0,0,0,-13.250222983145036,-12.466692406628308,-5.841580915055789,-162.2661365293275,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4545454545454545,2,9,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,4,152,2,0,0,0,0,-12.221868912573903,-7.611602024703802,-6.110934456286952,-193.9979192472048,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4967105263157895,20,151,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,8,4,152,2,0,0,0,0,-12.221868912573903,-7.611602024703802,-6.110934456286952,-193.9979192472048,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4967105263157895,20,151,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,4,38,2,0,0,0,0,-12.221868912573903,-7.660829859342988,-6.110934456286952,-193.9979192472048,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4868421052631579,2,37,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,8,4,38,2,0,0,0,0,-12.221868912573903,-7.660829859342988,-6.110934456286952,-193.9979192472048,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,0.5,0.4868421052631579,2,37,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,5,4,9,2,0,0,0,0,-12.931853141023046,-12.931606971686037,-6.465680401174515,-179.60223336595874,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4444444444444444,0,8,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,5,4,9,2,0,0,0,0,-12.931853141023046,-12.931606971686037,-6.465680401174515,-179.60223336595874,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,0.5,0.4444444444444444,0,8,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,4,18,2,0,0,0,0,-15.267308659621316,-14.267523240387176,-6.633868910576518,-184.2741364049033,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4722222222222222,2,16,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,4,18,2,0,0,0,0,-15.267308659621316,-14.267523240387176,-6.633868910576518,-184.2741364049033,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4722222222222222,2,16,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,4,12,2,0,0,0,0,-15.275401023081148,-14.275544318140355,-6.637843806599781,-184.38455018332724,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4583333333333333,2,10,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,4,12,2,0,0,0,0,-15.275401023081148,-14.275544318140355,-6.637843806599781,-184.38455018332724,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4583333333333333,2,10,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,4,11,2,0,0,0,0,-15.27720463064408,-14.277332037707119,-6.638729722385079,-184.40915895514107,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4545454545454545,2,9,1,1,0,0,0,0,0,1,1,1
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,4,11,2,0,0,0,0,-15.27720463064408,-14.277332037707119,-6.638729722385079,-184.40915895514107,P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,0.5,0.4545454545454545,2,9,1,1,0,0,0,0,0,1,1,1
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_ALL_ORIG_H5,consensus_depth_continuation,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,4,194,5,0,0,0,0,-13.936941169648197,-10.871720047630598,-6.9684705848240975,-221.2212884071142,P271_P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,1.0,0.4948453608247423,29,169,1,1,0,0,0,0,0,1,1,1
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,194,5,0,0,0,0,-13.936941169648197,-10.871720047630598,-6.9684705848240975,-221.2212884071142,P271_P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,1.0,0.4948453608247423,29,169,1,1,0,0,0,0,0,1,1,1
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_NONOPEN_ORIG_H5,consensus_depth_continuation,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,NONOPEN,ORIG,5,4,92,4,0,0,0,0,-13.936941169648197,-9.151798927743672,-6.9684705848240975,-221.2212884071142,P271_P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,1.0,0.4891304347826087,12,79,1,1,0,0,0,0,0,1,1,1
P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,consensus_depth_continuation,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,4,92,4,0,0,0,0,-13.936941169648197,-9.151798927743672,-6.9684705848240975,-221.2212884071142,P271_P294_P294_CONSENSUS_DEPTH_CONT_P35_S35_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,1.0,0.4891304347826087,12,79,1,1,0,0,0,0,0,1,1,1
