horizon,trade_date,exchange,symbol,parquet_file,rows,columns,missing_required_columns,duplicate_bucket_rows,bucket_monotonic_violations,first_bucket_ms,last_bucket_ms,bucket_ms_null_rate,receive_event_count_null_rate,quote_churn_count_null_rate,depth_refresh_count_null_rate,stale_quote_duration_ms_null_rate,cross_symbol_arrival_count_null_rate,cross_symbol_arrival_share_null_rate,receive_event_rate_zscore_null_rate
1s,2026-07-13,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_features.parquet,16807,25,,0,0,1783914093000,1783936868000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-13,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,11317,25,,0,0,1783914093000,1783936869000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-13,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,6784,25,,0,0,1783914093000,1783936870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-13,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,11491,25,,0,0,1783914093000,1783936869000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,9871,25,,0,0,1784000494000,1784023299000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,12369,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,15119,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,12042,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,13068,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,8730,25,,0,0,1784000494000,1784023288000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,8238,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,8978,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,8456,25,,0,0,1784000494000,1784023288000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,9933,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,15678,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,15864,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,10846,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,13574,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_features.parquet,15629,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,6618,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_features.parquet,12350,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,11963,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,11204,25,,0,0,1784000494000,1784023279000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_features.parquet,12561,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_features.parquet,13068,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,11008,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,9368,25,,0,0,1784000494000,1784023269000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,11590,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,10278,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,13625,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,12764,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,11509,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_features.parquet,15792,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,11095,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,7965,25,,0,0,1784000494000,1784023268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1s,2026-07-14,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=1s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,9396,25,,0,0,1784000494000,1784023283000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,1618,23,,0,0,1783496075000,1783504900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,1700,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,1595,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,1694,23,,0,0,1783496075000,1783504880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,1617,23,,0,0,1783496075000,1783504865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,1579,23,,0,0,1783496075000,1783504865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,1526,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,1573,23,,0,0,1783496075000,1783504865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,1583,23,,0,0,1783496075000,1783504900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,1643,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,1565,23,,0,0,1783496075000,1783504900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,1746,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,1619,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,1723,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\receive_flow_features.parquet,1683,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,1586,23,,0,0,1783496075000,1783504880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\receive_flow_features.parquet,1644,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,1686,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,1665,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=LT\receive_flow_features.parquet,1734,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\receive_flow_features.parquet,1715,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,1680,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,1581,23,,0,0,1783496075000,1783504900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,1688,23,,0,0,1783496075000,1783504880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,1629,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,1732,23,,0,0,1783496075000,1783504865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,1687,23,,0,0,1783496075000,1783504865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,1601,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\receive_flow_features.parquet,1652,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,1575,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,1578,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-08,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,1570,23,,0,0,1783496075000,1783504870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,2449,23,,0,0,1783578350000,1783591300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,2523,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,2391,23,,0,0,1783578350000,1783591300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,2538,23,,0,0,1783578350000,1783591285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,2559,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,2422,23,,0,0,1783578350000,1783591300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,2365,23,,0,0,1783578350000,1783591305000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,2408,23,,0,0,1783578350000,1783591300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,2540,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,2470,23,,0,0,1783578350000,1783591285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,2463,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,2558,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,2485,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,2549,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\receive_flow_features.parquet,2533,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,2351,23,,0,0,1783578350000,1783591285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\receive_flow_features.parquet,2528,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,2526,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,2556,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=LT\receive_flow_features.parquet,2558,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\receive_flow_features.parquet,2506,23,,0,0,1783578350000,1783591275000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,2494,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,2387,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,2515,23,,0,0,1783578350000,1783591285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,2452,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,2540,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,2521,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
