label_candidate_id,thesis_id,feature_column,direction_multiplier,thesis,abs_threshold_quantile,abs_threshold_value,spread_quantile,spread_tick_limit,forward_horizon_events,label_scope,signals,baseline_observations,baseline_any_edge_rate,directional_precision,precision_lift_vs_baseline,mean_directional_forward_return,mean_retail_cost_hurdle_return,mean_net_edge_return,median_net_edge_return,annual_positive_label_days,candidate_for_replay
F01_momentum_follow_q95_sp75_12e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,63820,1962938,0.8392042947866922,0.4321372610466938,0.5149369036016836,-0.0010720881841365024,0.0011186386760793365,-0.0021907268602158387,-0.0018362432671389312,25,False
F01_momentum_follow_q90_sp50_1e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,133123,1843716,0.5282977421685335,0.2938936171811032,0.5563029968190693,-0.001322295145131802,0.0011045716342256606,-0.002426866779357463,-0.0015592508248896096,0,False
F01_momentum_follow_q90_sp75_1e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,184381,2302664,0.5498001445282508,0.29871299103486804,0.5433119543669365,-0.0013499051844118985,0.0011024971546688017,-0.002452402339080701,-0.0015890175744627175,0,False
F01_momentum_follow_q95_sp50_6e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,50172,1721784,0.7650291790375564,0.39713385952324004,0.5191094279865947,-0.001560500976948684,0.001121990930101036,-0.0026824919070497196,-0.002022425405605497,14,False
F01_momentum_follow_q95_sp75_6e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,71855,2150337,0.7776264836627933,0.39656252174518125,0.5099652983490014,-0.0015882446387972464,0.0011186753935569444,-0.002706920032354191,-0.0020842652181721094,15,False
F01_momentum_follow_q95_sp50_3e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,54257,1796405,0.6801228008160743,0.361206848885858,0.5310906331216195,-0.0017719466523629243,0.0011213298822940674,-0.0028932765346569916,-0.0018249868003123331,2,False
F01_momentum_follow_q95_sp75_3e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,77470,2243561,0.6966964571054676,0.36424422357041436,0.522816242074379,-0.0017851028060722578,0.0011181967232574334,-0.0029032995293296914,-0.00190166575262719,2,False
F01_momentum_follow_q95_sp75_1e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,81877,2302664,0.5498001445282508,0.3080352235670579,0.5602676293062159,-0.0022080772887653737,0.0011177708100594283,-0.0033258480988248022,-0.0018939168944423668,0,False
F01_momentum_follow_q95_sp50_1e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,57347,1843716,0.5282977421685335,0.29801035799605907,0.5640954602092357,-0.0022139019099561385,0.001120916827862085,-0.003334818737818223,-0.0018759981859964479,0,False
F01_momentum_follow_q98_sp50_12e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,13363,1571748,0.8301916083239806,0.41959140911471976,0.5054151414054947,-0.0022360661072143135,0.0011519047727158898,-0.0033879708799302035,-0.0026303523200001044,15,False
F01_momentum_follow_q98_sp75_12e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,20284,1962938,0.8392042947866922,0.42038059554328533,0.5009276026764581,-0.002278029293953226,0.0011452672219581786,-0.0034232965159114045,-0.002759079759442729,12,False
F01_momentum_follow_q98_sp75_6e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,23452,2150337,0.7776264836627933,0.38316561487293194,0.49273735260164603,-0.0034475556446978057,0.001144563000689291,-0.004592118645387097,-0.003222202134758455,7,False
F01_momentum_follow_q98_sp50_6e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,15285,1721784,0.7650291790375564,0.3837749427543343,0.5016474577311439,-0.003465020225603986,0.001151305945224209,-0.004616326170828195,-0.0029601355921875074,10,False
F01_momentum_follow_q98_sp75_3e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,25510,2243561,0.6966964571054676,0.34739317914543316,0.49862917430172027,-0.003521111741453819,0.0011438756081280069,-0.004664987349581825,-0.0028361257887665726,2,False
F01_momentum_follow_q98_sp50_3e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,16705,1796405,0.6801228008160743,0.3415145166117929,0.5021365497554443,-0.0036474002821203512,0.0011501862439651008,-0.0047975865260854525,-0.0027737892873638988,2,False
F01_momentum_follow_q98_sp75_1e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,27267,2302664,0.5498001445282508,0.31033850441926136,0.5644569349568714,-0.004097018883244403,0.001143898330693311,-0.005240917213937714,-0.0027110033180994106,0,False
F01_momentum_follow_q98_sp50_1e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.98,0.013006646304000391,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,17839,1843716,0.5282977421685335,0.28729188855877574,0.5438067696059281,-0.004293227628238832,0.0011502148094337354,-0.005443442437672567,-0.002779899492493151,0,False
