scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase290_variant_id,adaptive_family_id,adaptive_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,100000.0,50000.0,1,cost200,2.0,0.0,84,1,83,16,67,0,1,1,2,1,8,-121.57921779298721,-0.12157921779298721,-3.829745360479097,1,0,50000.0,0.5,0.49404761904761907,-121.57921779298721,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,OPEN,INV,10,84,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,100000.0,50000.0,2,cost200,2.0,0.0,84,2,82,25,57,0,1,1,2,1,8,-243.22978629649054,-0.24322978629649056,-7.661738268339453,1,0,100000.0,1.0,0.8869047619047619,-243.22978629649054,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,OPEN,INV,10,84,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,84,1,83,16,67,0,1,1,2,1,8,-243.15843558597442,-0.24315843558597441,-7.659490720958194,1,0,100000.0,1.0,0.9880952380952381,-243.15843558597442,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,OPEN,INV,10,84,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,84,2,82,25,57,0,1,1,2,1,8,-243.22978629649054,-0.24322978629649056,-7.661738268339453,1,0,100000.0,1.0,0.8869047619047619,-243.22978629649054,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,OPEN,INV,10,84,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,114,2,112,18,94,0,1,1,2,2,8,-222.4397200366755,-0.22243972003667553,-7.006851181155279,1,0,100000.0,1.0,0.49122807017543857,-222.4397200366755,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,114,6,108,33,75,0,1,1,2,2,8,-368.90294469731225,-0.3689029446973123,-11.620442757965337,1,0,300000.0,3.0,0.8903508771929824,-368.90294469731225,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,114,2,112,18,94,0,1,1,2,2,8,-444.879440073351,-0.44487944007335106,-14.013702362310559,1,0,200000.0,2.0,0.9824561403508771,-444.879440073351,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,114,6,108,33,75,0,1,1,2,2,8,-368.90294469731225,-0.3689029446973123,-11.620442757965337,1,0,300000.0,3.0,0.8903508771929824,-368.90294469731225,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,114,2,112,21,91,0,1,1,2,2,8,37.776659490380375,0.03777665949038038,1.1899647739469819,1,0,100000.0,1.0,0.49122807017543857,-31.293482830622658,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,114,3,111,36,75,0,1,1,2,2,8,-285.1726968079785,-0.2851726968079785,-8.982939949451323,1,0,150000.0,1.5,0.9122807017543859,-285.1726968079785,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,114,2,112,21,91,0,1,1,2,2,8,75.55331898076075,0.07555331898076076,2.3799295478939637,1,0,200000.0,2.0,0.9824561403508771,-62.586965661245316,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,114,3,111,36,75,0,1,1,2,2,8,-285.1726968079785,-0.2851726968079785,-8.982939949451323,1,0,150000.0,1.5,0.9122807017543859,-285.1726968079785,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,114,1,113,21,92,0,1,1,2,1,8,-25.24438613130408,-0.02524438613130408,-0.7951981631360785,1,0,50000.0,0.5,0.4956140350877193,-25.24438613130408,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,114,2,112,24,88,0,1,1,2,2,8,-246.17443897574682,-0.2461744389757468,-7.754494827736025,1,0,100000.0,1.0,0.9210526315789473,-246.17443897574682,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,114,1,113,21,92,0,1,1,2,1,8,-50.48877226260816,-0.05048877226260816,-1.590396326272157,1,0,100000.0,1.0,0.9912280701754386,-50.48877226260816,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,114,2,112,24,88,0,1,1,2,2,8,-246.17443897574682,-0.2461744389757468,-7.754494827736025,1,0,100000.0,1.0,0.9210526315789473,-246.17443897574682,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,114,2,112,18,94,0,1,1,2,2,8,-222.4397200366755,-0.22243972003667553,-7.006851181155279,1,0,100000.0,1.0,0.49122807017543857,-222.4397200366755,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,114,6,108,33,75,0,1,1,2,2,8,-368.90294469731225,-0.3689029446973123,-11.620442757965337,1,0,300000.0,3.0,0.8903508771929824,-368.90294469731225,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,114,2,112,18,94,0,1,1,2,2,8,-444.879440073351,-0.44487944007335106,-14.013702362310559,1,0,200000.0,2.0,0.9824561403508771,-444.879440073351,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,2,cost200,2.0,0.0,114,6,108,33,75,0,1,1,2,2,8,-368.90294469731225,-0.3689029446973123,-11.620442757965337,1,0,300000.0,3.0,0.8903508771929824,-368.90294469731225,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,114,2,112,21,91,0,1,1,2,2,8,37.776659490380375,0.03777665949038038,1.1899647739469819,1,0,100000.0,1.0,0.49122807017543857,-31.293482830622658,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,114,3,111,36,75,0,1,1,2,2,8,-285.1726968079785,-0.2851726968079785,-8.982939949451323,1,0,150000.0,1.5,0.9122807017543859,-285.1726968079785,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,1,cost200,2.0,0.0,114,2,112,21,91,0,1,1,2,2,8,75.55331898076075,0.07555331898076076,2.3799295478939637,1,0,200000.0,2.0,0.9824561403508771,-62.586965661245316,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,2,cost200,2.0,0.0,114,3,111,36,75,0,1,1,2,2,8,-285.1726968079785,-0.2851726968079785,-8.982939949451323,1,0,150000.0,1.5,0.9122807017543859,-285.1726968079785,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,50000.0,1,cost200,2.0,0.0,114,1,113,21,92,0,1,1,2,1,8,-25.24438613130408,-0.02524438613130408,-0.7951981631360785,1,0,50000.0,0.5,0.4956140350877193,-25.24438613130408,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,50000.0,2,cost200,2.0,0.0,114,2,112,24,88,0,1,1,2,2,8,-246.17443897574682,-0.2461744389757468,-7.754494827736025,1,0,100000.0,1.0,0.9210526315789473,-246.17443897574682,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,114,1,1,0,0,0,0,0,0
