scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase280_variant_id,target_family_id,target_family,target_rule,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_offline_label,uses_net_edge_as_live_mask,selected_event_rows,offline_positive_label_rows,offline_positive_label_fraction,cost200_above12_diagnostic
P271_P280_SPREAD_COST_MARGIN_Q90_CAP100000_NOT75000_CONC1_COST200,P280_SPREAD_COST_MARGIN_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-163.91290232312068,-0.16391290232312067,-41.30605138542641,0,0,75000.0,0.75,0.0,-163.91290232312068,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q90,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.059387 and depth_consensus_imbalance >= 0.630512,1,1,0,0,0,1,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q90_CAP100000_NOT75000_CONC2_COST200,P280_SPREAD_COST_MARGIN_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-109.27526821541379,-0.10927526821541379,-27.537367590284276,0,0,50000.0,0.5,0.0,-109.27526821541379,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q90,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.059387 and depth_consensus_imbalance >= 0.630512,1,1,0,0,0,1,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q90_CAP100000_NOT100000_CONC1_COST200,P280_SPREAD_COST_MARGIN_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-218.55053643082758,-0.21855053643082759,-55.07473518056855,0,0,100000.0,1.0,0.0,-218.55053643082758,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q90,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.059387 and depth_consensus_imbalance >= 0.630512,1,1,0,0,0,1,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q90_CAP100000_NOT100000_CONC2_COST200,P280_SPREAD_COST_MARGIN_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-109.27526821541379,-0.10927526821541379,-27.537367590284276,0,0,50000.0,0.5,0.0,-109.27526821541379,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q90,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.059387 and depth_consensus_imbalance >= 0.630512,1,1,0,0,0,1,0,0.0,0
P271_P280_REPLENISH_CONFIRM_Q90_CAP100000_NOT50000_CONC1_COST200,P280_REPLENISH_CONFIRM_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,10.430811857958027,0.010430811857958027,0.32857057352567787,1,0,50000.0,0.5,0.4782608695652174,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q90,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 12.933958 and avg_level_weighted_depth_imbalance >= 0.670035,1,1,0,0,0,23,17,0.7391304347826086,0
P271_P280_REPLENISH_CONFIRM_Q90_CAP100000_NOT50000_CONC2_COST200,P280_REPLENISH_CONFIRM_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,70.62879052030388,0.07062879052030388,2.2248069013895724,1,0,100000.0,1.0,0.8913043478260869,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q90,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 12.933958 and avg_level_weighted_depth_imbalance >= 0.670035,1,1,0,0,0,23,17,0.7391304347826086,0
P271_P280_REPLENISH_CONFIRM_Q90_CAP100000_NOT75000_CONC1_COST200,P280_REPLENISH_CONFIRM_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,15.64621778693704,0.01564621778693704,0.49285586028851675,1,0,75000.0,0.75,0.717391304347826,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q90,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 12.933958 and avg_level_weighted_depth_imbalance >= 0.670035,1,1,0,0,0,23,17,0.7391304347826086,0
P271_P280_REPLENISH_CONFIRM_Q90_CAP100000_NOT75000_CONC2_COST200,P280_REPLENISH_CONFIRM_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,70.62879052030388,0.07062879052030388,2.2248069013895724,1,0,100000.0,1.0,0.8913043478260869,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q90,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 12.933958 and avg_level_weighted_depth_imbalance >= 0.670035,1,1,0,0,0,23,17,0.7391304347826086,0
P271_P280_REPLENISH_CONFIRM_Q90_CAP100000_NOT100000_CONC1_COST200,P280_REPLENISH_CONFIRM_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,20.861623715916053,0.020861623715916055,0.6571411470513557,1,0,100000.0,1.0,0.9565217391304348,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q90,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 12.933958 and avg_level_weighted_depth_imbalance >= 0.670035,1,1,0,0,0,23,17,0.7391304347826086,0
P271_P280_REPLENISH_CONFIRM_Q90_CAP100000_NOT100000_CONC2_COST200,P280_REPLENISH_CONFIRM_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,70.62879052030388,0.07062879052030388,2.2248069013895724,1,0,100000.0,1.0,0.8913043478260869,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q90,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 12.933958 and avg_level_weighted_depth_imbalance >= 0.670035,1,1,0,0,0,23,17,0.7391304347826086,0
P271_P280_TIME_TO_EXIT_SHORT_HQ90_CAP100000_NOT50000_CONC1_COST200,P280_TIME_TO_EXIT_SHORT_HQ90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,128,1,127,7,120,0,2,1,4,1,8,148.73780911370002,0.14873780911370002,4.685240987081551,1,0,50000.0,0.5,0.49609375,0.0,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ90,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 12.933958,1,1,0,0,0,128,66,0.515625,0
P271_P280_TIME_TO_EXIT_SHORT_HQ90_CAP100000_NOT50000_CONC2_COST200,P280_TIME_TO_EXIT_SHORT_HQ90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,128,2,126,12,114,0,2,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.984375,-34.52197584054659,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ90,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 12.933958,1,1,0,0,0,128,66,0.515625,0
P271_P280_TIME_TO_EXIT_SHORT_HQ90_CAP100000_NOT75000_CONC1_COST200,P280_TIME_TO_EXIT_SHORT_HQ90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,128,1,127,7,120,0,2,1,4,1,8,223.10671367055002,0.22310671367055004,7.0278614806223265,1,0,75000.0,0.75,0.744140625,0.0,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ90,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 12.933958,1,1,0,0,0,128,66,0.515625,0
P271_P280_TIME_TO_EXIT_SHORT_HQ90_CAP100000_NOT75000_CONC2_COST200,P280_TIME_TO_EXIT_SHORT_HQ90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,128,2,126,12,114,0,2,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.984375,-34.52197584054659,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ90,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 12.933958,1,1,0,0,0,128,66,0.515625,0
P271_P280_TIME_TO_EXIT_SHORT_HQ90_CAP100000_NOT100000_CONC1_COST200,P280_TIME_TO_EXIT_SHORT_HQ90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,128,1,127,7,120,0,2,1,4,1,8,297.47561822740005,0.29747561822740004,9.370481974163102,1,0,100000.0,1.0,0.9921875,0.0,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ90,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 12.933958,1,1,0,0,0,128,66,0.515625,0
P271_P280_TIME_TO_EXIT_SHORT_HQ90_CAP100000_NOT100000_CONC2_COST200,P280_TIME_TO_EXIT_SHORT_HQ90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,2,126,12,114,0,2,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.984375,-34.52197584054659,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ90,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 12.933958,1,1,0,0,0,128,66,0.515625,0
P271_P280_SPREAD_REPLENISH_COMBO_Q70_CAP100000_NOT50000_CONC1_COST200,P280_SPREAD_REPLENISH_COMBO_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,67,2,65,3,62,0,2,2,4,2,8,179.08691650518492,0.1790869165051849,5.641237869913325,1,0,100000.0,1.0,0.48507462686567165,0.0,1,0,0,0,0,P280_SPREAD_REPLENISH_COMBO_Q70,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= q30 and depth_replenish_withdraw_ratio >= q70 and avg_depth_beyond_l1_qty_imbalance >= q60,1,1,0,0,0,67,55,0.8208955223880597,0
P271_P280_SPREAD_REPLENISH_COMBO_Q70_CAP100000_NOT50000_CONC2_COST200,P280_SPREAD_REPLENISH_COMBO_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,67,3,64,3,61,0,2,2,4,3,8,141.7470508068946,0.1417470508068946,4.465032100417179,1,0,150000.0,1.5,0.9402985074626866,-37.33986569829031,1,0,0,0,0,P280_SPREAD_REPLENISH_COMBO_Q70,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= q30 and depth_replenish_withdraw_ratio >= q70 and avg_depth_beyond_l1_qty_imbalance >= q60,1,1,0,0,0,67,55,0.8208955223880597,0
P271_P280_SPREAD_REPLENISH_COMBO_Q70_CAP100000_NOT75000_CONC1_COST200,P280_SPREAD_REPLENISH_COMBO_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,67,2,65,3,62,0,2,2,4,2,8,268.63037475777736,0.26863037475777735,8.461856804869987,1,0,150000.0,1.5,0.7276119402985075,0.0,1,0,0,0,0,P280_SPREAD_REPLENISH_COMBO_Q70,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= q30 and depth_replenish_withdraw_ratio >= q70 and avg_depth_beyond_l1_qty_imbalance >= q60,1,1,0,0,0,67,55,0.8208955223880597,0
P271_P280_SPREAD_REPLENISH_COMBO_Q70_CAP100000_NOT75000_CONC2_COST200,P280_SPREAD_REPLENISH_COMBO_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,67,3,64,3,61,0,2,2,4,3,8,141.7470508068946,0.1417470508068946,4.465032100417179,1,0,150000.0,1.5,0.9402985074626866,-37.33986569829031,1,0,0,0,0,P280_SPREAD_REPLENISH_COMBO_Q70,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= q30 and depth_replenish_withdraw_ratio >= q70 and avg_depth_beyond_l1_qty_imbalance >= q60,1,1,0,0,0,67,55,0.8208955223880597,0
P271_P280_SPREAD_REPLENISH_COMBO_Q70_CAP100000_NOT100000_CONC1_COST200,P280_SPREAD_REPLENISH_COMBO_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,67,2,65,3,62,0,2,2,4,2,8,358.17383301036983,0.3581738330103698,11.28247573982665,1,0,200000.0,2.0,0.9701492537313433,0.0,1,0,0,0,0,P280_SPREAD_REPLENISH_COMBO_Q70,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= q30 and depth_replenish_withdraw_ratio >= q70 and avg_depth_beyond_l1_qty_imbalance >= q60,1,1,0,0,0,67,55,0.8208955223880597,0
P271_P280_SPREAD_REPLENISH_COMBO_Q70_CAP100000_NOT100000_CONC2_COST200,P280_SPREAD_REPLENISH_COMBO_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,67,3,64,3,61,0,2,2,4,3,8,141.7470508068946,0.1417470508068946,4.465032100417179,1,0,150000.0,1.5,0.9402985074626866,-37.33986569829031,1,0,0,0,0,P280_SPREAD_REPLENISH_COMBO_Q70,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= q30 and depth_replenish_withdraw_ratio >= q70 and avg_depth_beyond_l1_qty_imbalance >= q60,1,1,0,0,0,67,55,0.8208955223880597,0
