scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase288_variant_id,liquidity_family_id,liquidity_family,pressure_column,pressure_threshold_quantile,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT25000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,25000.0,2,cost200,2.0,0.0,58,4,54,13,41,0,1,1,1,1,8,-86.36638445409311,-0.08636638445409311,-2.720541110303933,1,0,100000.0,1.0,0.43103448275862066,-86.36638445409311,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT25000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,25000.0,4,cost200,2.0,0.0,58,7,51,26,25,0,1,1,1,1,8,-175.84327726489144,-0.17584327726489143,-5.539063233844081,1,0,175000.0,1.75,0.7413793103448276,-175.84327726489144,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,50000.0,1,cost200,2.0,0.0,58,2,56,10,46,0,1,1,1,1,8,-86.58687796017287,-0.08658687796017286,-2.7274866557454454,1,0,100000.0,1.0,0.4827586206896552,-86.58687796017287,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT50000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,50000.0,2,cost200,2.0,0.0,58,4,54,13,41,0,1,1,1,1,8,-172.73276890818622,-0.17273276890818623,-5.441082220607866,1,0,200000.0,2.0,0.8620689655172413,-172.73276890818622,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT50000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,50000.0,4,cost200,2.0,0.0,58,7,51,26,25,0,1,1,1,1,8,-175.84327726489144,-0.17584327726489143,-5.539063233844081,1,0,175000.0,1.75,0.7413793103448276,-175.84327726489144,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT75000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,75000.0,1,cost200,2.0,0.0,58,2,56,10,46,0,1,1,1,1,8,-129.8803169402593,-0.12988031694025928,-4.091229983618168,1,0,150000.0,1.5,0.7241379310344828,-129.8803169402593,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT75000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,75000.0,2,cost200,2.0,0.0,58,4,54,13,41,0,1,1,1,1,8,-172.73276890818622,-0.17273276890818623,-5.441082220607866,1,0,200000.0,2.0,0.8620689655172413,-172.73276890818622,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT75000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,75000.0,4,cost200,2.0,0.0,58,7,51,26,25,0,1,1,1,1,8,-175.84327726489144,-0.17584327726489143,-5.539063233844081,1,0,175000.0,1.75,0.7413793103448276,-175.84327726489144,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT100000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,100000.0,1,cost200,2.0,0.0,58,2,56,10,46,0,1,1,1,1,8,-173.17375592034574,-0.17317375592034573,-5.454973311490891,1,0,200000.0,2.0,0.9655172413793104,-173.17375592034574,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT100000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,100000.0,2,cost200,2.0,0.0,58,4,54,13,41,0,1,1,1,1,8,-172.73276890818622,-0.17273276890818623,-5.441082220607866,1,0,200000.0,2.0,0.8620689655172413,-172.73276890818622,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3_CAP100000_NOT100000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,100000.0,100000.0,4,cost200,2.0,0.0,58,7,51,26,25,0,1,1,1,1,8,-175.84327726489144,-0.17584327726489143,-5.539063233844081,1,0,175000.0,1.75,0.7413793103448276,-175.84327726489144,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H3,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,3,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT25000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,25000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-10.58769978764707,-0.01058769978764707,-0.3335125433108827,1,0,25000.0,0.25,0.24568965517241378,-10.58769978764707,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT25000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,25000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-19.34293876629592,-0.01934293876629592,-0.6093025711383214,1,0,50000.0,0.5,0.4396551724137931,-19.34293876629592,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT25000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,25000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-70.86958947144538,-0.07086958947144538,-2.2323920683505296,1,0,100000.0,1.0,0.7543103448275862,-70.86958947144538,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-21.17539957529414,-0.02117539957529414,-0.6670250866217654,1,0,50000.0,0.5,0.49137931034482757,-21.17539957529414,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-38.68587753259184,-0.03868587753259184,-1.2186051422766428,1,0,100000.0,1.0,0.8793103448275862,-38.68587753259184,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT50000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,50000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-70.86958947144538,-0.07086958947144538,-2.2323920683505296,1,0,100000.0,1.0,0.7543103448275862,-70.86958947144538,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT75000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,75000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-31.763099362941208,-0.03176309936294121,-1.000537629932648,1,0,75000.0,0.75,0.7370689655172413,-31.763099362941208,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT75000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,75000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-38.68587753259184,-0.03868587753259184,-1.2186051422766428,1,0,100000.0,1.0,0.8793103448275862,-38.68587753259184,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT75000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,75000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-70.86958947144538,-0.07086958947144538,-2.2323920683505296,1,0,100000.0,1.0,0.7543103448275862,-70.86958947144538,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-42.35079915058828,-0.04235079915058828,-1.3340501732435308,1,0,100000.0,1.0,0.9827586206896551,-42.35079915058828,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-38.68587753259184,-0.03868587753259184,-1.2186051422766428,1,0,100000.0,1.0,0.8793103448275862,-38.68587753259184,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5_CAP100000_NOT100000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,100000.0,100000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-70.86958947144538,-0.07086958947144538,-2.2323920683505296,1,0,100000.0,1.0,0.7543103448275862,-70.86958947144538,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H5,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,5,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT25000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,25000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-2.4409162692355713,-0.002440916269235571,-0.07688886248092049,1,0,25000.0,0.25,0.24568965517241378,-2.4409162692355713,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT25000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,25000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-2.563932586699482,-0.002563932586699482,-0.08076387648103368,1,0,50000.0,0.5,0.4396551724137931,-2.563932586699482,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT25000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,25000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-45.77117072159449,-0.045771170721594485,-1.4417918777302263,1,0,100000.0,1.0,0.7543103448275862,-45.77117072159449,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-4.8818325384711425,-0.004881832538471142,-0.15377772496184097,1,0,50000.0,0.5,0.49137931034482757,-4.8818325384711425,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-5.127865173398964,-0.005127865173398964,-0.16152775296206737,1,0,100000.0,1.0,0.8793103448275862,-5.127865173398964,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT50000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,50000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-45.77117072159449,-0.045771170721594485,-1.4417918777302263,1,0,100000.0,1.0,0.7543103448275862,-45.77117072159449,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT75000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,75000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-7.322748807706714,-0.007322748807706714,-0.23066658744276147,1,0,75000.0,0.75,0.7370689655172413,-7.322748807706714,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT75000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,75000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-5.127865173398964,-0.005127865173398964,-0.16152775296206737,1,0,100000.0,1.0,0.8793103448275862,-5.127865173398964,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT75000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,75000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-45.77117072159449,-0.045771170721594485,-1.4417918777302263,1,0,100000.0,1.0,0.7543103448275862,-45.77117072159449,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,-9.763665076942285,-0.009763665076942284,-0.30755544992368195,1,0,100000.0,1.0,0.9827586206896551,-9.763665076942285,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,-5.127865173398964,-0.005127865173398964,-0.16152775296206737,1,0,100000.0,1.0,0.8793103448275862,-5.127865173398964,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8_CAP100000_NOT100000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,100000.0,100000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-45.77117072159449,-0.045771170721594485,-1.4417918777302263,1,0,100000.0,1.0,0.7543103448275862,-45.77117072159449,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H8,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,8,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10_CAP100000_NOT25000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,100000.0,25000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,2.1505685626159465,0.0021505685626159467,0.06774290972240232,1,0,25000.0,0.25,0.24568965517241378,0.0,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,10,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10_CAP100000_NOT25000_CONC2_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,100000.0,25000.0,2,cost200,2.0,0.0,58,2,56,15,41,0,1,1,1,1,8,6.892628053834349,0.006892628053834349,0.217117783695782,1,0,50000.0,0.5,0.4396551724137931,0.0,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,10,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10_CAP100000_NOT25000_CONC4_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,100000.0,25000.0,4,cost200,2.0,0.0,58,4,54,29,25,0,1,1,1,1,8,-31.625832413173598,-0.0316258324131736,-0.9962137210149684,1,0,100000.0,1.0,0.7543103448275862,-38.51846046700795,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,10,58,1,1,0,0,0,0,0,0
P271_P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,58,1,57,11,46,0,1,1,1,1,8,4.301137125231893,0.0043011371252318934,0.13548581944480464,1,0,50000.0,0.5,0.49137931034482757,0.0,1,0,0,0,0,P288_P288_LIQUIDITY_VACUUM_Q60_ORIG_H10,P288_LIQUIDITY_VACUUM,liquidity_vacuum,liquidity_vacuum_pressure,0.6,ORIG,10,58,1,1,0,0,0,0,0,0
